WP_004753574.1	lcl|NZ_ANIK01000093.1_cds_WP_020774736.1_3258	91.860	86	106
WP_004766657.1	lcl|NZ_ANIK01000093.1_cds_WP_020774692.1_3259	88.710	310	314
WP_004766657.1	lcl|NZ_ANIK01000003.1_cds_WP_020771927.1_189	25.617	324	314
WP_004766657.1	lcl|NZ_ANIK01000093.1_cds_WP_020774697.1_3262	25.316	316	314
WP_004766657.1	lcl|NZ_ANIK01000093.1_cds_WP_020774725.1_3292	24.194	186	314
WP_004766657.1	lcl|NZ_ANIK01000071.1_cds_WP_020774296.1_2915	22.887	284	314
WP_004766657.1	lcl|NZ_ANIK01000120.1_cds_WP_020775260.1_3859	20.809	173	314
WP_262052077.1	lcl|NZ_ANIK01000093.1_cds_WP_020774721.1_3260	83.836	365	365
WP_000884059.1	lcl|NZ_ANIK01000093.1_cds_WP_020774732.1_3261	91.351	185	185
WP_000884059.1	lcl|NZ_ANIK01000028.1_cds_WP_020772754.1_1245	37.671	146	185
WP_000646251.1	lcl|NZ_ANIK01000093.1_cds_WP_020774697.1_3262	91.793	329	329
WP_000646251.1	lcl|NZ_ANIK01000093.1_cds_WP_020774725.1_3292	31.746	315	329
WP_000646251.1	lcl|NZ_ANIK01000003.1_cds_WP_020771927.1_189	30.794	315	329
WP_000646251.1	lcl|NZ_ANIK01000071.1_cds_WP_020774296.1_2915	29.552	335	329
WP_000646251.1	lcl|NZ_ANIK01000052.1_cds_WP_017808832.1_2182	32.372	312	329
WP_000646251.1	lcl|NZ_ANIK01000120.1_cds_WP_020775260.1_3859	27.976	336	329
WP_000646251.1	lcl|NZ_ANIK01000113.1_cds_WP_020775061.1_3635	29.503	322	329
WP_000646251.1	lcl|NZ_ANIK01000052.1_cds_WP_036042477.1_2193	29.193	322	329
WP_000646251.1	lcl|NZ_ANIK01000093.1_cds_WP_020774722.1_3265	28.525	305	329
WP_000646251.1	lcl|NZ_ANIK01000008.1_cds_WP_020772116.1_470	25.444	338	329
WP_000646251.1	lcl|NZ_ANIK01000093.1_cds_WP_021064603.1_3289	30.147	272	329
WP_000646251.1	lcl|NZ_ANIK01000093.1_cds_WP_020774692.1_3259	27.612	268	329
WP_000646251.1	lcl|NZ_ANIK01000093.1_cds_WP_017809394.1_3287	25.566	309	329
WP_000646251.1	lcl|NZ_ANIK01000017.1_cds_WP_020772546.1_925	24.312	218	329
WP_000646251.1	lcl|NZ_ANIK01000017.1_cds_WP_020772548.1_917	25.630	238	329
WP_000646251.1	lcl|NZ_ANIK01000034.1_cds_WP_020773134.1_1583	27.273	264	329
WP_000646251.1	lcl|NZ_ANIK01000003.1_cds_WP_020771874.1_100	25.672	335	329
WP_000646251.1	lcl|NZ_ANIK01000016.1_cds_WP_020772455.1_821	25.869	259	329
WP_000646251.1	lcl|NZ_ANIK01000114.1_cds_WP_020775079.1_3650	28.980	245	329
WP_000646251.1	lcl|NZ_ANIK01000017.1_cds_WP_020772564.1_927	30.625	160	329
WP_000774262.1	lcl|NZ_ANIK01000093.1_cds_WP_021064582.1_3263	76.779	267	267
WP_000774262.1	lcl|NZ_ANIK01000017.1_cds_WP_020772563.1_928	24.180	244	267
WP_000774262.1	lcl|NZ_ANIK01000093.1_cds_WP_020774727.1_3297	28.492	179	267
WP_000774262.1	lcl|NZ_ANIK01000047.1_cds_WP_020773607.1_2067	30.052	193	267
WP_000774262.1	lcl|NZ_ANIK01000071.1_cds_WP_020774369.1_2914	25.397	189	267
WP_000774262.1	lcl|NZ_ANIK01000120.1_cds_WP_020775276.1_3858	28.283	198	267
WP_000774262.1	lcl|NZ_ANIK01000120.1_cds_WP_081605152.1_3850	37.209	86	267
WP_000602734.1	lcl|NZ_ANIK01000093.1_cds_WP_020774708.1_3264	86.614	508	509
WP_000602734.1	lcl|NZ_ANIK01000034.1_cds_WP_017810117.1_1508	26.994	326	509
WP_000602734.1	lcl|NZ_ANIK01000034.1_cds_WP_017810118.1_1509	27.586	116	509
WP_000602734.1	lcl|NZ_ANIK01000093.1_cds_WP_020774708.1_3264	86.614	508	509
WP_000602734.1	lcl|NZ_ANIK01000034.1_cds_WP_017810117.1_1508	26.994	326	509
WP_000602734.1	lcl|NZ_ANIK01000034.1_cds_WP_017810118.1_1509	27.586	116	509
WP_004766696.1	lcl|NZ_ANIK01000093.1_cds_WP_020774722.1_3265	92.424	330	330
WP_004766696.1	lcl|NZ_ANIK01000093.1_cds_WP_020774697.1_3262	28.758	306	330
WP_004766696.1	lcl|NZ_ANIK01000093.1_cds_WP_020774725.1_3292	28.947	266	330
WP_004766696.1	lcl|NZ_ANIK01000052.1_cds_WP_017808832.1_2182	26.740	273	330
WP_004766696.1	lcl|NZ_ANIK01000071.1_cds_WP_020774296.1_2915	25.526	333	330
WP_004766696.1	lcl|NZ_ANIK01000003.1_cds_WP_020771927.1_189	27.899	276	330
WP_004766696.1	lcl|NZ_ANIK01000093.1_cds_WP_017809394.1_3287	27.964	329	330
WP_004766696.1	lcl|NZ_ANIK01000003.1_cds_WP_020771874.1_100	25.514	243	330
WP_004766696.1	lcl|NZ_ANIK01000008.1_cds_WP_020772116.1_470	26.437	261	330
WP_004766696.1	lcl|NZ_ANIK01000113.1_cds_WP_020775061.1_3635	27.711	249	330
WP_004766696.1	lcl|NZ_ANIK01000120.1_cds_WP_020775260.1_3859	25.352	142	330
WP_004766696.1	lcl|NZ_ANIK01000017.1_cds_WP_020772546.1_925	24.352	193	330
WP_004766691.1	lcl|NZ_ANIK01000093.1_cds_WP_020774738.1_3284	34.819	359	366
WP_004766691.1	lcl|NZ_ANIK01000071.1_cds_WP_020774368.1_2921	32.670	352	366
WP_004766691.1	lcl|NZ_ANIK01000047.1_cds_WP_020773626.1_2072	28.232	379	366
WP_004766691.1	lcl|NZ_ANIK01000093.1_cds_WP_020774735.1_3300	27.731	357	366
WP_004766691.1	lcl|NZ_ANIK01000026.1_cds_WP_020772644.1_1076	29.526	359	366
WP_004766691.1	lcl|NZ_ANIK01000093.1_cds_WP_020774719.1_3293	29.779	272	366
WP_004766691.1	lcl|NZ_ANIK01000115.1_cds_WP_036043800.1_3689	28.108	185	366
WP_004766642.1	lcl|NZ_ANIK01000093.1_cds_WP_020774738.1_3284	37.883	359	367
WP_004766642.1	lcl|NZ_ANIK01000071.1_cds_WP_020774368.1_2921	34.286	350	367
WP_004766642.1	lcl|NZ_ANIK01000026.1_cds_WP_020772644.1_1076	33.246	382	367
WP_004766642.1	lcl|NZ_ANIK01000047.1_cds_WP_020773626.1_2072	31.649	376	367
WP_004766642.1	lcl|NZ_ANIK01000093.1_cds_WP_020774735.1_3300	25.000	376	367
WP_004766642.1	lcl|NZ_ANIK01000093.1_cds_WP_020774719.1_3293	30.769	247	367
WP_004766642.1	lcl|NZ_ANIK01000115.1_cds_WP_036043800.1_3689	23.864	352	367
WP_004766692.1	lcl|NZ_ANIK01000093.1_cds_WP_020774731.1_3266	37.684	544	544
WP_004766692.1	lcl|NZ_ANIK01000093.1_cds_WP_020774731.1_3266	37.684	544	544
WP_002740998.1	lcl|NZ_ANIK01000093.1_cds_WP_020774718.1_3267	66.415	265	265
WP_002740998.1	lcl|NZ_ANIK01000001.1_cds_WP_017808837.1_36	46.091	243	265
WP_016761674.1	lcl|NZ_ANIK01000093.1_cds_WP_020774733.1_3268	84.839	310	310
WP_016761674.1	lcl|NZ_ANIK01000029.1_cds_WP_020773005.1_1368	37.171	304	310
WP_016761674.1	lcl|NZ_ANIK01000084.1_cds_WP_020774582.1_3130	26.299	308	310
WP_016761674.1	lcl|NZ_ANIK01000028.1_cds_WP_017809912.1_1193	26.316	133	310
WP_016761674.1	lcl|NZ_ANIK01000093.1_cds_WP_020774733.1_3268	84.839	310	310
WP_016761674.1	lcl|NZ_ANIK01000029.1_cds_WP_020773005.1_1368	37.171	304	310
WP_016761674.1	lcl|NZ_ANIK01000084.1_cds_WP_020774582.1_3130	26.299	308	310
WP_016761674.1	lcl|NZ_ANIK01000028.1_cds_WP_017809912.1_1193	26.316	133	310
WP_000479982.1	lcl|NZ_ANIK01000093.1_cds_WP_020774710.1_3269	91.667	264	264
WP_000715956.1	lcl|NZ_ANIK01000093.1_cds_WP_017808121.1_3270	83.721	129	131
WP_001088861.1	lcl|NZ_ANIK01000093.1_cds_WP_020774728.1_3271	82.639	144	144
WP_001088861.1	lcl|NZ_ANIK01000101.1_cds_WP_017808566.1_3457	44.643	56	144
WP_000517243.1	lcl|NZ_ANIK01000093.1_cds_WP_021064592.1_3272	89.593	221	221
WP_000517243.1	lcl|NZ_ANIK01000003.1_cds_WP_017810137.1_217	25.641	78	221
WP_000517243.1	lcl|NZ_ANIK01000123.1_cds_WP_036043937.1_3962	40.323	62	221
WP_000611591.1	lcl|NZ_ANIK01000093.1_cds_WP_020774739.1_3276	84.000	175	175
WP_000611591.1	lcl|NZ_ANIK01000003.1_cds_WP_173644572.1_224	27.891	147	175
WP_004766685.1	lcl|NZ_ANIK01000093.1_cds_WP_021064577.1_3277	90.571	403	406
WP_004766685.1	lcl|NZ_ANIK01000093.1_cds_WP_020774698.1_3283	33.763	388	406
WP_004766685.1	lcl|NZ_ANIK01000093.1_cds_WP_021064579.1_3275	26.263	396	406
WP_004766685.1	lcl|NZ_ANIK01000024.1_cds_WP_036041491.1_1014	26.126	222	406
WP_004766685.1	lcl|NZ_ANIK01000029.1_cds_WP_021064652.1_1391	22.222	207	406
WP_000980525.1	lcl|NZ_ANIK01000093.1_cds_WP_036043526.1_3278	75.105	237	241
WP_000980525.1	lcl|NZ_ANIK01000101.1_cds_WP_036043666.1_3454	32.673	101	241
WP_000980525.1	lcl|NZ_ANIK01000003.1_cds_WP_020771881.1_165	27.004	237	241
WP_000980525.1	lcl|NZ_ANIK01000053.1_cds_WP_017810123.1_2272	27.451	255	241
WP_000980525.1	lcl|NZ_ANIK01000017.1_cds_WP_020772566.1_932	25.210	238	241
WP_000980525.1	lcl|NZ_ANIK01000116.1_cds_WP_020775169.1_3768	33.884	121	241
WP_000980525.1	lcl|NZ_ANIK01000016.1_cds_WP_020772377.1_898	29.825	114	241
WP_000980525.1	lcl|NZ_ANIK01000034.1_cds_WP_020773170.1_1601	24.779	226	241
WP_000980525.1	lcl|NZ_ANIK01000003.1_cds_WP_020771889.1_83	23.596	178	241
WP_000405259.1	lcl|NZ_ANIK01000093.1_cds_WP_021064597.1_3279	75.610	369	371
WP_000206940.1	lcl|NZ_ANIK01000054.1_cds_LEP1GSC194_RS23080_2280	86.842	38	349
WP_000206940.1	lcl|NZ_ANIK01000054.1_cds_LEP1GSC194_RS23080_2280	86.842	38	349
WP_000481873.1	lcl|NZ_ANIK01000093.1_cds_WP_231384495.1_3280	28.267	375	413
WP_001011328.1	lcl|NZ_ANIK01000093.1_cds_WP_231384495.1_3280	29.880	251	516
WP_002106376.1	lcl|NZ_ANIK01000092.1_cds_WP_020774675.1_3238	32.982	379	596
WP_002106376.1	lcl|NZ_ANIK01000093.1_cds_WP_020774734.1_3281	36.087	230	596
WP_002106376.1	lcl|NZ_ANIK01000008.1_cds_WP_020772142.1_447	35.135	259	596
WP_002106376.1	lcl|NZ_ANIK01000003.1_cds_WP_020771820.1_288	35.366	246	596
WP_002106376.1	lcl|NZ_ANIK01000077.1_cds_WP_020774460.1_2963	33.906	233	596
