WP_004753574.1	lcl|NZ_VWNG01000009.1_cds_WP_000340715.1_3323	94.186	86	106
WP_004766657.1	lcl|NZ_VWNG01000009.1_cds_WP_000410273.1_3322	96.497	314	314
WP_004766657.1	lcl|NZ_VWNG01000009.1_cds_WP_192486369.1_3301	48.193	83	314
WP_004766657.1	lcl|NZ_VWNG01000009.1_cds_WP_000744700.1_1170	25.076	331	314
WP_004766657.1	lcl|NZ_VWNG01000009.1_cds_WP_000646251.1_3319	26.022	269	314
WP_004766657.1	lcl|NZ_VWNG01000009.1_cds_WP_000723090.1_3239	23.024	291	314
WP_004766657.1	lcl|NZ_VWNG01000009.1_cds_WP_192486367.1_3292	22.302	278	314
WP_262052077.1	lcl|NZ_VWNG01000009.1_cds_WP_000604524.1_3321	97.534	365	365
WP_000884059.1	lcl|NZ_VWNG01000009.1_cds_WP_000884059.1_3320	100.000	185	185
WP_000884059.1	lcl|NZ_VWNG01000009.1_cds_WP_000351733.1_2910	40.000	140	185
WP_000646251.1	lcl|NZ_VWNG01000009.1_cds_WP_000646251.1_3319	100.000	329	329
WP_000646251.1	lcl|NZ_VWNG01000009.1_cds_WP_000744700.1_1170	32.063	315	329
WP_000646251.1	lcl|NZ_VWNG01000009.1_cds_WP_000723090.1_3239	31.045	335	329
WP_000646251.1	lcl|NZ_VWNG01000009.1_cds_WP_192486367.1_3292	31.034	319	329
WP_000646251.1	lcl|NZ_VWNG01000009.1_cds_WP_001984071.1_790	31.803	305	329
WP_000646251.1	lcl|NZ_VWNG01000009.1_cds_WP_000649923.1_1329	30.183	328	329
WP_000646251.1	lcl|NZ_VWNG01000009.1_cds_WP_000709513.1_801	30.030	333	329
WP_000646251.1	lcl|NZ_VWNG01000009.1_cds_WP_000601375.1_3265	24.415	299	329
WP_000646251.1	lcl|NZ_VWNG01000009.1_cds_WP_001067557.1_3316	28.990	307	329
WP_000646251.1	lcl|NZ_VWNG01000009.1_cds_WP_000688695.1_770	29.329	283	329
WP_000646251.1	lcl|NZ_VWNG01000009.1_cds_WP_000475904.1_3256	27.372	274	329
WP_000646251.1	lcl|NZ_VWNG01000009.1_cds_WP_000410273.1_3322	25.705	319	329
WP_000646251.1	lcl|NZ_VWNG01000009.1_cds_WP_001074784.1_2705	29.434	265	329
WP_000646251.1	lcl|NZ_VWNG01000009.1_cds_WP_192486131.1_1045	25.148	338	329
WP_000646251.1	lcl|NZ_VWNG01000009.1_cds_WP_000487322.1_3267	27.077	325	329
WP_000774262.1	lcl|NZ_VWNG01000009.1_cds_WP_000774262.1_3318	99.625	267	267
WP_000774262.1	lcl|NZ_VWNG01000009.1_cds_WP_000859505.1_3268	26.639	244	267
WP_000774262.1	lcl|NZ_VWNG01000009.1_cds_WP_000800438.1_3287	25.328	229	267
WP_000774262.1	lcl|NZ_VWNG01000009.1_cds_WP_000842260.1_3238	26.316	190	267
WP_000774262.1	lcl|NZ_VWNG01000009.1_cds_WP_000667727.1_748	31.818	110	267
WP_000774262.1	lcl|NZ_VWNG01000009.1_cds_WP_000805357.1_1549	33.645	107	267
WP_000602734.1	lcl|NZ_VWNG01000009.1_cds_WP_000612797.1_3317	97.839	509	509
WP_000602734.1	lcl|NZ_VWNG01000009.1_cds_WP_000291586.1_2629	26.911	327	509
WP_000602734.1	lcl|NZ_VWNG01000009.1_cds_WP_000364507.1_2630	31.111	90	509
WP_000602734.1	lcl|NZ_VWNG01000009.1_cds_WP_000612797.1_3317	97.839	509	509
WP_000602734.1	lcl|NZ_VWNG01000009.1_cds_WP_000291586.1_2629	26.911	327	509
WP_000602734.1	lcl|NZ_VWNG01000009.1_cds_WP_000364507.1_2630	31.111	90	509
WP_004766696.1	lcl|NZ_VWNG01000009.1_cds_WP_001067557.1_3316	99.697	330	330
WP_004766696.1	lcl|NZ_VWNG01000009.1_cds_WP_192486367.1_3292	27.068	266	330
WP_004766696.1	lcl|NZ_VWNG01000009.1_cds_WP_000646251.1_3319	29.316	307	330
WP_004766696.1	lcl|NZ_VWNG01000009.1_cds_WP_001984071.1_790	25.735	272	330
WP_004766696.1	lcl|NZ_VWNG01000009.1_cds_WP_000744700.1_1170	26.812	276	330
WP_004766696.1	lcl|NZ_VWNG01000009.1_cds_WP_192486131.1_1045	28.395	243	330
WP_004766696.1	lcl|NZ_VWNG01000009.1_cds_WP_000723090.1_3239	23.724	333	330
WP_004766696.1	lcl|NZ_VWNG01000009.1_cds_WP_000649923.1_1329	28.854	253	330
WP_004766696.1	lcl|NZ_VWNG01000009.1_cds_WP_000688695.1_770	25.681	257	330
WP_004766696.1	lcl|NZ_VWNG01000009.1_cds_WP_000601375.1_3265	26.740	273	330
WP_004766696.1	lcl|NZ_VWNG01000009.1_cds_WP_000410273.1_3322	25.305	328	330
WP_004766691.1	lcl|NZ_VWNG01000009.1_cds_WP_001198107.1_3315	98.907	366	366
WP_004766691.1	lcl|NZ_VWNG01000009.1_cds_WP_000608292.1_3314	39.726	365	366
WP_004766691.1	lcl|NZ_VWNG01000009.1_cds_WP_025185598.1_3245	34.262	359	366
WP_004766691.1	lcl|NZ_VWNG01000009.1_cds_WP_061250291.1_754	27.441	379	366
WP_004766691.1	lcl|NZ_VWNG01000009.1_cds_WP_000346036.1_3284	28.090	356	366
WP_004766691.1	lcl|NZ_VWNG01000009.1_cds_WP_000582222.1_3303	31.389	360	366
WP_004766691.1	lcl|NZ_VWNG01000009.1_cds_WP_000538758.1_1712	29.412	357	366
WP_004766691.1	lcl|NZ_VWNG01000009.1_cds_WP_000947842.1_3291	26.667	345	366
WP_004766691.1	lcl|NZ_VWNG01000009.1_cds_WP_001982414.1_674	31.579	190	366
WP_004766642.1	lcl|NZ_VWNG01000009.1_cds_WP_000608292.1_3314	95.640	367	367
WP_004766642.1	lcl|NZ_VWNG01000009.1_cds_WP_001198107.1_3315	39.178	365	367
WP_004766642.1	lcl|NZ_VWNG01000009.1_cds_WP_025185598.1_3245	36.314	369	367
WP_004766642.1	lcl|NZ_VWNG01000009.1_cds_WP_000538758.1_1712	31.016	374	367
WP_004766642.1	lcl|NZ_VWNG01000009.1_cds_WP_000582222.1_3303	36.000	325	367
WP_004766642.1	lcl|NZ_VWNG01000009.1_cds_WP_061250291.1_754	30.688	378	367
WP_004766642.1	lcl|NZ_VWNG01000009.1_cds_WP_000346036.1_3284	24.665	373	367
WP_004766642.1	lcl|NZ_VWNG01000009.1_cds_WP_000947842.1_3291	26.269	335	367
WP_004766642.1	lcl|NZ_VWNG01000009.1_cds_WP_001982414.1_674	24.432	352	367
WP_004766692.1	lcl|NZ_VWNG01000009.1_cds_WP_000689744.1_3313	91.728	544	544
WP_004766692.1	lcl|NZ_VWNG01000009.1_cds_WP_000689744.1_3313	91.728	544	544
WP_002740998.1	lcl|NZ_VWNG01000009.1_cds_WP_000342716.1_3312	94.717	265	265
WP_002740998.1	lcl|NZ_VWNG01000009.1_cds_WP_001002663.1_2013	46.091	243	265
WP_016761674.1	lcl|NZ_VWNG01000009.1_cds_WP_002130260.1_3311	93.226	310	310
WP_016761674.1	lcl|NZ_VWNG01000009.1_cds_WP_002118630.1_2450	37.171	304	310
WP_016761674.1	lcl|NZ_VWNG01000009.1_cds_WP_001183723.1_1972	28.938	273	310
WP_016761674.1	lcl|NZ_VWNG01000009.1_cds_WP_000279894.1_2984	23.282	262	310
WP_016761674.1	lcl|NZ_VWNG01000009.1_cds_WP_002130260.1_3311	93.226	310	310
WP_016761674.1	lcl|NZ_VWNG01000009.1_cds_WP_002118630.1_2450	37.171	304	310
WP_016761674.1	lcl|NZ_VWNG01000009.1_cds_WP_001183723.1_1972	28.938	273	310
WP_016761674.1	lcl|NZ_VWNG01000009.1_cds_WP_000279894.1_2984	23.282	262	310
WP_000479982.1	lcl|NZ_VWNG01000009.1_cds_WP_000479982.1_3310	100.000	264	264
WP_000715956.1	lcl|NZ_VWNG01000009.1_cds_WP_000715955.1_3309	98.473	131	131
WP_001088861.1	lcl|NZ_VWNG01000009.1_cds_WP_001088861.1_3308	100.000	144	144
WP_001088861.1	lcl|NZ_VWNG01000002.1_cds_WP_002069656.1_3559	42.857	56	144
WP_000517243.1	lcl|NZ_VWNG01000009.1_cds_WP_000517243.1_3307	100.000	221	221
WP_000517243.1	lcl|NZ_VWNG01000009.1_cds_WP_001082178.1_1199	28.205	78	221
WP_000517243.1	lcl|NZ_VWNG01000009.1_cds_WP_001069832.1_2431	28.440	109	221
WP_000611591.1	lcl|NZ_VWNG01000009.1_cds_WP_061261804.1_3305	98.286	175	175
WP_000611591.1	lcl|NZ_VWNG01000009.1_cds_WP_001206947.1_1207	29.655	145	175
WP_004766685.1	lcl|NZ_VWNG01000009.1_cds_WP_061261803.1_3304	98.747	399	406
WP_004766685.1	lcl|NZ_VWNG01000009.1_cds_WP_061234268.1_3306	27.945	365	406
WP_004766685.1	lcl|NZ_VWNG01000009.1_cds_WP_000402846.1_28	23.182	220	406
WP_004766685.1	lcl|NZ_VWNG01000009.1_cds_WP_000347675.1_2430	25.000	208	406
WP_004766685.1	lcl|NZ_VWNG01000009.1_cds_WP_000661932.1_3271	24.088	137	406
WP_004766685.1	lcl|NZ_VWNG01000009.1_cds_WP_001082178.1_1199	24.074	162	406
WP_000980525.1	lcl|NZ_VWNG01000009.1_cds_WP_000653653.1_3442	26.984	252	241
WP_000980525.1	lcl|NZ_VWNG01000009.1_cds_WP_000998676.1_1144	26.471	238	241
WP_000980525.1	lcl|NZ_VWNG01000002.1_cds_WP_000566240.1_3556	32.673	101	241
WP_000980525.1	lcl|NZ_VWNG01000009.1_cds_WP_000043153.1_1807	30.857	175	241
WP_000980525.1	lcl|NZ_VWNG01000002.1_cds_WP_002080077.1_3586	25.847	236	241
WP_000980525.1	lcl|NZ_VWNG01000009.1_cds_WP_002188249.1_2724	25.339	221	241
WP_000206940.1	lcl|NZ_VWNG01000003.1_cds_F1631_RS01680_3820	80.000	90	349
WP_000206940.1	lcl|NZ_VWNG01000003.1_cds_F1631_RS01680_3820	42.667	150	349
WP_000206940.1	lcl|NZ_VWNG01000003.1_cds_F1631_RS01590_3801	84.615	39	349
WP_000206940.1	lcl|NZ_VWNG01000009.1_cds_F1631_RS05695_530	32.787	61	349
WP_000206940.1	lcl|NZ_VWNG01000003.1_cds_F1631_RS01680_3820	80.000	90	349
WP_000206940.1	lcl|NZ_VWNG01000003.1_cds_F1631_RS01680_3820	42.667	150	349
WP_000206940.1	lcl|NZ_VWNG01000003.1_cds_F1631_RS01590_3801	84.615	39	349
WP_000206940.1	lcl|NZ_VWNG01000009.1_cds_F1631_RS05695_530	32.787	61	349
WP_000481873.1	lcl|NZ_VWNG01000009.1_cds_WP_020784367.1_3299	31.793	368	413
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000172203.1_1645	34.933	375	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_192486185.1_1687	35.907	259	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_020784346.1_3298	29.211	380	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000828456.1_1260	35.341	249	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000510777.1_175	32.083	240	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000666552.1_2889	29.675	246	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_001052495.1_1066	24.490	245	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_001161019.1_74	30.415	217	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000942282.1_1631	27.556	225	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000047473.1_2635	26.126	222	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_001982953.1_324	28.972	214	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_192486128.1_1021	29.832	238	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000603361.1_3432	27.803	223	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000184524.1_2188	29.231	195	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000590871.1_2052	26.126	222	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000052667.1_1359	28.319	226	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_001141163.1_1778	25.000	236	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000626143.1_1650	25.893	224	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_001049205.1_2527	24.215	223	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_001049205.1_2527	29.310	174	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000433117.1_2941	24.444	225	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000218838.1_1020	23.045	243	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_061284162.1_3414	19.903	206	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000651459.1_3196	22.441	254	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_001089495.1_2909	24.883	213	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000481723.1_1516	23.265	245	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000431145.1_1781	23.438	192	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000172203.1_1645	34.933	375	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_192486185.1_1687	35.907	259	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_020784346.1_3298	29.211	380	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000828456.1_1260	35.341	249	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000510777.1_175	32.083	240	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000666552.1_2889	29.675	246	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_001052495.1_1066	24.490	245	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_001161019.1_74	30.415	217	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000942282.1_1631	27.556	225	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000047473.1_2635	26.126	222	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_001982953.1_324	28.972	214	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_192486128.1_1021	29.832	238	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000603361.1_3432	27.803	223	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000184524.1_2188	29.231	195	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000590871.1_2052	26.126	222	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000052667.1_1359	28.319	226	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_001141163.1_1778	25.000	236	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000626143.1_1650	25.893	224	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_001049205.1_2527	24.215	223	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_001049205.1_2527	29.310	174	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000433117.1_2941	24.444	225	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000218838.1_1020	23.045	243	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_061284162.1_3414	19.903	206	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000651459.1_3196	22.441	254	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_001089495.1_2909	24.883	213	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000481723.1_1516	23.265	245	596
WP_002106376.1	lcl|NZ_VWNG01000009.1_cds_WP_000431145.1_1781	23.438	192	596
WP_000378097.1	lcl|NZ_VWNG01000009.1_cds_WP_000642159.1_3240	27.946	297	296
WP_000378097.1	lcl|NZ_VWNG01000009.1_cds_WP_000744700.1_1170	44.737	38	296
WP_000378097.1	lcl|NZ_VWNG01000009.1_cds_WP_000601375.1_3265	26.351	148	296
WP_004766731.1	lcl|NZ_VWNG01000009.1_cds_WP_061250291.1_754	32.564	390	392
WP_004766731.1	lcl|NZ_VWNG01000009.1_cds_WP_000608292.1_3314	31.507	365	392
WP_004766731.1	lcl|NZ_VWNG01000009.1_cds_WP_001198107.1_3315	32.461	382	392
WP_004766731.1	lcl|NZ_VWNG01000009.1_cds_WP_000582222.1_3303	29.428	367	392
WP_004766731.1	lcl|NZ_VWNG01000009.1_cds_WP_000947842.1_3291	27.500	360	392
WP_004766731.1	lcl|NZ_VWNG01000009.1_cds_WP_000346036.1_3284	27.513	378	392
WP_004766731.1	lcl|NZ_VWNG01000009.1_cds_WP_001982414.1_674	25.263	380	392
WP_004766731.1	lcl|NZ_VWNG01000009.1_cds_WP_025185598.1_3245	25.138	362	392
WP_004766731.1	lcl|NZ_VWNG01000009.1_cds_WP_000538758.1_1712	26.796	362	392
WP_002068380.1	lcl|NZ_VWNG01000009.1_cds_WP_001230564.1_3289	27.729	339	331
WP_002068380.1	lcl|NZ_VWNG01000009.1_cds_WP_001011675.1_2493	31.351	185	331
WP_002068380.1	lcl|NZ_VWNG01000009.1_cds_WP_000582615.1_3285	28.352	261	331
WP_000440092.1	lcl|NZ_VWNG01000009.1_cds_WP_002125855.1_562	28.205	234	250
WP_002072235.1	lcl|NZ_VWNG01000002.1_cds_WP_001075137.1_3499	24.848	330	442
WP_002072235.1	lcl|NZ_VWNG01000009.1_cds_WP_000638432.1_2864	21.578	431	442
WP_002072235.1	lcl|NZ_VWNG01000009.1_cds_WP_192486305.1_2852	25.000	236	442
WP_000684878.1	lcl|NZ_VWNG01000009.1_cds_WP_001069020.1_1319	33.591	259	261
WP_000684878.1	lcl|NZ_VWNG01000009.1_cds_WP_000625288.1_1825	25.101	247	261
WP_232426365.1	lcl|NZ_VWNG01000009.1_cds_WP_192486285.1_2643	30.636	173	245
WP_232426365.1	lcl|NZ_VWNG01000009.1_cds_WP_000344487.1_3302	26.144	153	245
WP_232426365.1	lcl|NZ_VWNG01000009.1_cds_WP_000212329.1_2743	32.584	89	245
WP_232426365.1	lcl|NZ_VWNG01000009.1_cds_WP_192486285.1_2643	30.636	173	245
WP_232426365.1	lcl|NZ_VWNG01000009.1_cds_WP_000344487.1_3302	26.144	153	245
WP_232426365.1	lcl|NZ_VWNG01000009.1_cds_WP_000212329.1_2743	32.584	89	245
WP_002106334.1	lcl|NZ_VWNG01000009.1_cds_WP_001230564.1_3289	34.568	324	344
WP_002106334.1	lcl|NZ_VWNG01000009.1_cds_WP_000582615.1_3285	34.024	338	344
WP_002106334.1	lcl|NZ_VWNG01000009.1_cds_WP_001011675.1_2493	32.302	291	344
WP_002106334.1	lcl|NZ_VWNG01000009.1_cds_WP_001230564.1_3289	34.568	324	344
WP_002106334.1	lcl|NZ_VWNG01000009.1_cds_WP_000582615.1_3285	34.024	338	344
WP_002106334.1	lcl|NZ_VWNG01000009.1_cds_WP_001011675.1_2493	32.302	291	344
WP_004766637.1	lcl|NZ_VWNG01000009.1_cds_WP_001056080.1_2632	40.078	257	292
WP_004766637.1	lcl|NZ_VWNG01000009.1_cds_WP_000355766.1_795	26.455	189	292
WP_004755403.1	lcl|NZ_VWNG01000009.1_cds_WP_000800438.1_3287	32.353	102	139
WP_004755403.1	lcl|NZ_VWNG01000009.1_cds_WP_000371239.1_1165	30.000	90	139
WP_004766676.1	lcl|NZ_VWNG01000009.1_cds_WP_001012068.1_3275	35.593	236	261
