WP_004753574.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002725873.1_2147	89.535	86	106
WP_004766657.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669917.1_2146	92.258	310	314
WP_004766657.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671202.1_3159	24.224	322	314
WP_004766657.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669955.1_2097	23.050	282	314
WP_004766657.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669957.1_2095	24.551	167	314
WP_004766657.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669973.1_2072	23.239	284	314
WP_004766657.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670813.1_2590	21.387	173	314
WP_004766657.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670961.1_2821	27.094	203	314
WP_000884059.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002750963.1_1350	36.301	146	185
WP_000884059.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669938.1_2115	33.898	177	185
WP_000646251.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669955.1_2097	30.841	321	329
WP_000646251.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669973.1_2072	31.642	335	329
WP_000646251.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671202.1_3159	30.476	315	329
WP_000646251.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670961.1_2821	31.511	311	329
WP_000646251.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669957.1_2095	28.852	305	329
WP_000646251.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670813.1_2590	27.273	341	329
WP_000646251.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671143.1_3027	30.032	313	329
WP_000646251.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002754065.1_2818	28.182	330	329
WP_000646251.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671074.1_2939	24.852	338	329
WP_000646251.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669917.1_2146	27.711	249	329
WP_000646251.1	lcl|NZ_JAKUHP010000002.1_cds_WP_017859386.1_1968	26.592	267	329
WP_000646251.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669959.1_2093	25.993	277	329
WP_000646251.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669202.1_311	24.629	337	329
WP_000774262.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669956.1_2096	27.391	230	267
WP_000774262.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669974.1_2071	26.455	189	267
WP_000774262.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670832.1_2615	33.636	110	267
WP_000774262.1	lcl|NZ_JAKUHP010000002.1_cds_MKT69_RS13000_2589	26.984	189	267
WP_000774262.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002766579.1_679	26.344	186	267
WP_000602734.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670269.1_1805	27.103	321	509
WP_000602734.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002751286.1_1806	31.111	90	509
WP_000602734.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670269.1_1805	27.103	321	509
WP_000602734.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002751286.1_1806	31.111	90	509
WP_004766696.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670961.1_2821	27.106	273	330
WP_004766696.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669955.1_2097	24.000	275	330
WP_004766696.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671202.1_3159	27.798	277	330
