WP_004753574.1	lcl|NZ_AHNV02000163.1_cds_WP_000340715.1_1974	94.186	86	106
WP_004766657.1	lcl|NZ_AHNV02000163.1_cds_WP_000410273.1_1975	96.497	314	314
WP_004766657.1	lcl|NZ_AHNV02000204.1_cds_WP_000744700.1_1065	25.076	331	314
WP_004766657.1	lcl|NZ_AHNV02000163.1_cds_WP_000646251.1_1978	26.022	269	314
WP_004766657.1	lcl|NZ_AHNV02000268.1_cds_WP_025178644.1_222	22.383	277	314
WP_004766657.1	lcl|NZ_AHNV02000114.1_cds_WP_000723086.1_2796	23.024	291	314
WP_004766657.1	lcl|NZ_AHNV02000268.1_cds_WP_000567886.1_220	22.749	211	314
WP_262052077.1	lcl|NZ_AHNV02000163.1_cds_WP_000604524.1_1976	97.534	365	365
WP_000884059.1	lcl|NZ_AHNV02000163.1_cds_WP_000884059.1_1977	100.000	185	185
WP_000884059.1	lcl|NZ_AHNV02000058.1_cds_WP_000351733.1_3524	40.000	140	185
WP_000884059.1	lcl|NZ_AHNV02000105.1_cds_LEP1GSC109_RS16705_2859	39.716	141	185
WP_000646251.1	lcl|NZ_AHNV02000163.1_cds_WP_000646251.1_1978	100.000	329	329
WP_000646251.1	lcl|NZ_AHNV02000204.1_cds_WP_000744700.1_1065	32.063	315	329
WP_000646251.1	lcl|NZ_AHNV02000268.1_cds_WP_025178644.1_222	31.034	319	329
WP_000646251.1	lcl|NZ_AHNV02000114.1_cds_WP_000723086.1_2796	31.045	335	329
WP_000646251.1	lcl|NZ_AHNV02000183.1_cds_WP_001984071.1_1530	31.803	305	329
WP_000646251.1	lcl|NZ_AHNV02000204.1_cds_WP_000649925.1_905	30.183	328	329
WP_000646251.1	lcl|NZ_AHNV02000268.1_cds_WP_000567886.1_220	29.180	305	329
WP_000646251.1	lcl|NZ_AHNV02000183.1_cds_WP_000709508.1_1521	29.730	333	329
WP_000646251.1	lcl|NZ_AHNV02000163.1_cds_WP_001067557.1_1981	28.990	307	329
WP_000646251.1	lcl|NZ_AHNV02000183.1_cds_WP_000688696.1_1550	29.329	283	329
WP_000646251.1	lcl|NZ_AHNV02000035.1_cds_WP_000475904.1_4003	27.372	274	329
WP_000646251.1	lcl|NZ_AHNV02000163.1_cds_WP_000410273.1_1975	25.705	319	329
WP_000646251.1	lcl|NZ_AHNV02000268.1_cds_WP_000475907.1_217	26.667	240	329
WP_000646251.1	lcl|NZ_AHNV02000169.1_cds_WP_002130366.1_1703	29.434	265	329
WP_000646251.1	lcl|NZ_AHNV02000167.1_cds_WP_001003557.1_1774	25.000	332	329
WP_000646251.1	lcl|NZ_AHNV02000163.1_cds_WP_000378097.1_1998	24.419	172	329
WP_000774262.1	lcl|NZ_AHNV02000163.1_cds_WP_000774263.1_1979	99.251	267	267
WP_000774262.1	lcl|NZ_AHNV02000268.1_cds_WP_000043899.1_221	25.610	246	267
WP_000774262.1	lcl|NZ_AHNV02000114.1_cds_WP_000842260.1_2795	26.316	190	267
WP_000774262.1	lcl|NZ_AHNV02000128.1_cds_WP_000667727.1_2494	31.818	110	267
WP_000774262.1	lcl|NZ_AHNV02000274.1_cds_WP_000805357.1_58	33.645	107	267
WP_000602734.1	lcl|NZ_AHNV02000163.1_cds_WP_002118391.1_1980	99.018	509	509
WP_000602734.1	lcl|NZ_AHNV02000082.1_cds_WP_000291586.1_3251	26.911	327	509
WP_000602734.1	lcl|NZ_AHNV02000082.1_cds_WP_000364507.1_3252	31.111	90	509
WP_000602734.1	lcl|NZ_AHNV02000163.1_cds_WP_002118391.1_1980	99.018	509	509
