WP_004753574.1	lcl|NZ_JADDVE010000005.1_cds_WP_002725873.1_2799	89.535	86	106
WP_004766657.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733579.1_2798	92.357	314	314
WP_004766657.1	lcl|NZ_JADDVE010000018.1_cds_WP_002722638.1_706	24.534	322	314
WP_004766657.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733534.1_2795	25.651	269	314
WP_004766657.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740024.1_2704	23.592	284	314
WP_004766657.1	lcl|NZ_JADDVE010000014.1_cds_WP_002743770.1_451	21.387	173	314
WP_004766657.1	lcl|NZ_JADDVE010000006.1_cds_IQA72_RS03900_3053	27.094	203	314
WP_262052077.1	lcl|NZ_JADDVE010000005.1_cds_WP_026054882.1_2797	85.753	365	365
WP_000884059.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733646.1_2796	95.676	185	185
WP_000884059.1	lcl|NZ_JADDVE010000003.1_cds_WP_002721790.1_2088	36.301	146	185
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733534.1_2795	98.480	329	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740024.1_2704	31.343	335	329
WP_000646251.1	lcl|NZ_JADDVE010000018.1_cds_WP_002722638.1_706	29.841	315	329
WP_000646251.1	lcl|NZ_JADDVE010000006.1_cds_IQA72_RS03900_3053	31.494	308	329
WP_000646251.1	lcl|NZ_JADDVE010000014.1_cds_WP_002743770.1_451	27.273	341	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733638.1_2758	27.586	348	329
WP_000646251.1	lcl|NZ_JADDVE010000006.1_cds_WP_002728316.1_3050	28.182	330	329
WP_000646251.1	lcl|NZ_JADDVE010000076.1_cds_WP_002741146.1_3109	29.167	312	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733546.1_2729	25.373	268	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_IQA72_RS03310_2792	28.990	307	329
WP_000646251.1	lcl|NZ_JADDVE010000007.1_cds_WP_002732331.1_3216	25.959	339	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_002744551.1_2764	28.889	270	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733579.1_2798	27.309	249	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733698.1_2721	26.642	274	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_016749081.1_2766	23.659	317	329
WP_000646251.1	lcl|NZ_JADDVE010000059.1_cds_WP_002740236.1_2682	26.592	267	329
WP_000646251.1	lcl|NZ_JADDVE010000004.1_cds_WP_002721725.1_2384	25.223	337	329
WP_000646251.1	lcl|NZ_JADDVE010000004.1_cds_WP_002739935.1_2471	27.711	249	329
WP_000646251.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733757.1_2731	31.034	174	329
WP_000774262.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733627.1_2794	92.884	267	267
WP_000774262.1	lcl|NZ_JADDVE010000005.1_cds_WP_002738295.1_2732	24.701	251	267
WP_000774262.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740926.1_2753	25.541	231	267
WP_000774262.1	lcl|NZ_JADDVE010000005.1_cds_WP_002727921.1_2703	26.455	189	267
WP_000774262.1	lcl|NZ_JADDVE010000024.1_cds_WP_002729040.1_1199	33.636	110	267
WP_000774262.1	lcl|NZ_JADDVE010000014.1_cds_IQA72_RS07435_452	26.455	189	267
WP_000774262.1	lcl|NZ_JADDVE010000002.1_cds_WP_002766579.1_1573	26.344	186	267
WP_000602734.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740779.1_2793	96.660	509	509
WP_000602734.1	lcl|NZ_JADDVE010000010.1_cds_WP_002728536.1_72	27.103	321	509
WP_000602734.1	lcl|NZ_JADDVE010000010.1_cds_WP_002728534.1_71	31.111	90	509
WP_000602734.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740779.1_2793	96.660	509	509
WP_000602734.1	lcl|NZ_JADDVE010000010.1_cds_WP_002728536.1_72	27.103	321	509
WP_000602734.1	lcl|NZ_JADDVE010000010.1_cds_WP_002728534.1_71	31.111	90	509
WP_004766696.1	lcl|NZ_JADDVE010000005.1_cds_IQA72_RS03310_2792	94.848	330	330
WP_004766696.1	lcl|NZ_JADDVE010000006.1_cds_IQA72_RS03900_3053	26.937	271	330
WP_004766696.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733534.1_2795	29.316	307	330
WP_004766696.1	lcl|NZ_JADDVE010000005.1_cds_WP_016749081.1_2766	30.317	221	330
WP_004766696.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740024.1_2704	26.498	317	330
WP_004766696.1	lcl|NZ_JADDVE010000018.1_cds_WP_002722638.1_706	27.425	299	330
WP_004766696.1	lcl|NZ_JADDVE010000007.1_cds_WP_002732331.1_3216	27.193	228	330
WP_004766696.1	lcl|NZ_JADDVE010000004.1_cds_WP_002721725.1_2384	24.898	245	330
WP_004766696.1	lcl|NZ_JADDVE010000076.1_cds_WP_002741146.1_3109	26.498	317	330
WP_004766696.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733546.1_2729	25.461	271	330
WP_004766696.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733638.1_2758	25.965	285	330
WP_004766696.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733579.1_2798	25.153	326	330
WP_004766696.1	lcl|NZ_JADDVE010000014.1_cds_WP_002743770.1_451	24.648	142	330
WP_004766696.1	lcl|NZ_JADDVE010000037.1_cds_WP_002739707.1_1873	25.781	128	330
WP_004766696.1	lcl|NZ_JADDVE010000059.1_cds_WP_002740236.1_2682	26.337	243	330
WP_004766691.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740826.1_2791	95.902	366	366
WP_004766691.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740861.1_2790	39.726	365	366
WP_004766691.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733737.1_2770	33.898	354	366
WP_004766691.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740294.1_2710	32.861	353	366
WP_004766691.1	lcl|NZ_JADDVE010000024.1_cds_WP_002728994.1_1205	28.042	378	366
WP_004766691.1	lcl|NZ_JADDVE010000006.1_cds_WP_002738884.1_3004	30.194	361	366
WP_004766691.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733599.1_2757	25.770	357	366
WP_004766691.1	lcl|NZ_JADDVE010000007.1_cds_WP_002724641.1_3215	30.270	185	366
WP_004766642.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740861.1_2790	98.093	367	367
WP_004766642.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740826.1_2791	39.452	365	367
WP_004766642.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733737.1_2770	40.111	359	367
WP_004766642.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740294.1_2710	35.694	353	367
WP_004766642.1	lcl|NZ_JADDVE010000006.1_cds_WP_002738884.1_3004	33.858	381	367
WP_004766642.1	lcl|NZ_JADDVE010000024.1_cds_WP_002728994.1_1205	30.319	376	367
WP_004766642.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733599.1_2757	30.508	354	367
WP_004766642.1	lcl|NZ_JADDVE010000007.1_cds_WP_002724641.1_3215	25.000	352	367
WP_004766692.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740729.1_2789	99.081	544	544
WP_004766692.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740729.1_2789	99.081	544	544
WP_002740998.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740998.1_2788	100.000	265	265
WP_002740998.1	lcl|NZ_JADDVE010000002.1_cds_WP_002742191.1_1604	45.679	243	265
WP_016761674.1	lcl|NZ_JADDVE010000005.1_cds_WP_032853071.1_2787	99.355	310	310
WP_016761674.1	lcl|NZ_JADDVE010000035.1_cds_WP_002741402.1_1828	37.829	304	310
WP_016761674.1	lcl|NZ_JADDVE010000020.1_cds_WP_002727287.1_980	27.586	290	310
WP_016761674.1	lcl|NZ_JADDVE010000003.1_cds_WP_002727177.1_2038	24.887	221	310
WP_016761674.1	lcl|NZ_JADDVE010000005.1_cds_WP_032853071.1_2787	99.355	310	310
WP_016761674.1	lcl|NZ_JADDVE010000035.1_cds_WP_002741402.1_1828	37.829	304	310
WP_016761674.1	lcl|NZ_JADDVE010000020.1_cds_WP_002727287.1_980	27.586	290	310
WP_016761674.1	lcl|NZ_JADDVE010000003.1_cds_WP_002727177.1_2038	24.887	221	310
WP_000479982.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740848.1_2786	93.182	264	264
WP_000715956.1	lcl|NZ_JADDVE010000005.1_cds_WP_032853450.1_2785	95.349	129	131
WP_001088861.1	lcl|NZ_JADDVE010000005.1_cds_WP_004777167.1_2784	98.611	144	144
WP_001088861.1	lcl|NZ_JADDVE010000020.1_cds_WP_026054147.1_989	39.683	63	144
WP_000517243.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740917.1_2783	95.023	221	221
WP_000517243.1	lcl|NZ_JADDVE010000018.1_cds_WP_011671435.1_677	26.923	78	221
WP_000517243.1	lcl|NZ_JADDVE010000039.1_cds_WP_002727076.1_1951	30.000	110	221
WP_000611591.1	lcl|NZ_JADDVE010000018.1_cds_WP_002727846.1_671	28.966	145	175
WP_004766685.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740977.1_2771	33.420	386	406
WP_004766685.1	lcl|NZ_JADDVE010000068.1_cds_WP_016749152.1_2926	25.000	220	406
WP_004766685.1	lcl|NZ_JADDVE010000039.1_cds_WP_002740458.1_1952	21.825	252	406
WP_000980525.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733582.1_2735	27.731	238	241
WP_000980525.1	lcl|NZ_JADDVE010000008.1_cds_WP_002722691.1_3303	26.984	252	241
WP_000980525.1	lcl|NZ_JADDVE010000020.1_cds_WP_002728745.1_986	33.673	98	241
WP_000980525.1	lcl|NZ_JADDVE010000006.1_cds_WP_002735533.1_3017	28.235	255	241
WP_000980525.1	lcl|NZ_JADDVE010000022.1_cds_WP_002739054.1_1110	23.707	232	241
WP_000980525.1	lcl|NZ_JADDVE010000052.1_cds_WP_002722237.1_2552	30.702	114	241
WP_000405259.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740695.1_2775	78.167	371	371
WP_000206940.1	lcl|NZ_JADDVE010000042.1_cds_IQA72_RS13590_2161	92.982	342	349
WP_000206940.1	lcl|NZ_JADDVE010000008.1_cds_IQA72_RS04765_3315	92.271	207	349
WP_000206940.1	lcl|NZ_JADDVE010000008.1_cds_IQA72_RS04765_3315	88.276	145	349
WP_000206940.1	lcl|NZ_JADDVE010000016.1_cds_WP_228003537.1_583	65.116	43	349
WP_000206940.1	lcl|NZ_JADDVE010000016.1_cds_WP_228003537.1_583	46.032	63	349
WP_000206940.1	lcl|NZ_JADDVE010000042.1_cds_IQA72_RS13590_2161	92.982	342	349
WP_000206940.1	lcl|NZ_JADDVE010000008.1_cds_IQA72_RS04765_3315	92.271	207	349
WP_000206940.1	lcl|NZ_JADDVE010000008.1_cds_IQA72_RS04765_3315	88.276	145	349
WP_000206940.1	lcl|NZ_JADDVE010000016.1_cds_WP_228003537.1_583	65.116	43	349
WP_000206940.1	lcl|NZ_JADDVE010000016.1_cds_WP_228003537.1_583	46.032	63	349
WP_000481873.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740804.1_2774	28.800	375	413
WP_001011328.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740804.1_2774	25.794	252	516
WP_002106376.1	lcl|NZ_JADDVE010000067.1_cds_WP_002742222.1_2916	32.976	373	596
WP_002106376.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740724.1_2773	34.348	230	596
WP_002106376.1	lcl|NZ_JADDVE010000001.1_cds_WP_002723347.1_780	37.447	235	596
WP_002106376.1	lcl|NZ_JADDVE010000005.1_cds_IQA72_RS03170_2762	34.483	232	596
WP_002106376.1	lcl|NZ_JADDVE010000030.1_cds_WP_002741286.1_1618	35.484	248	596
WP_002106376.1	lcl|NZ_JADDVE010000008.1_cds_WP_002739451.1_3261	32.189	233	596
WP_002106376.1	lcl|NZ_JADDVE010000009.1_cds_WP_002726143.1_3370	31.481	216	596
WP_002106376.1	lcl|NZ_JADDVE010000028.1_cds_WP_002729296.1_1401	29.339	242	596
WP_002106376.1	lcl|NZ_JADDVE010000010.1_cds_WP_002728388.1_66	26.126	222	596
WP_002106376.1	lcl|NZ_JADDVE010000053.1_cds_WP_002738485.1_2581	31.068	206	596
WP_002106376.1	lcl|NZ_JADDVE010000008.1_cds_WP_002725984.1_3293	28.700	223	596
WP_002106376.1	lcl|NZ_JADDVE010000014.1_cds_WP_032853264.1_420	27.477	222	596
WP_002106376.1	lcl|NZ_JADDVE010000014.1_cds_WP_032853264.1_420	25.806	155	596
WP_002106376.1	lcl|NZ_JADDVE010000002.1_cds_WP_002734207.1_1531	28.000	225	596
WP_002106376.1	lcl|NZ_JADDVE010000011.1_cds_WP_002752475.1_130	27.230	213	596
WP_002106376.1	lcl|NZ_JADDVE010000010.1_cds_WP_032854486.1_82	28.959	221	596
WP_002106376.1	lcl|NZ_JADDVE010000004.1_cds_WP_002724285.1_2433	27.313	227	596
WP_002106376.1	lcl|NZ_JADDVE010000001.1_cds_WP_228003477.1_863	27.876	226	596
WP_002106376.1	lcl|NZ_JADDVE010000027.1_cds_WP_002733837.1_1357	30.151	199	596
WP_002106376.1	lcl|NZ_JADDVE010000027.1_cds_WP_002733837.1_1357	26.941	219	596
WP_002106376.1	lcl|NZ_JADDVE010000004.1_cds_WP_002730493.1_2415	23.377	231	596
WP_002106376.1	lcl|NZ_JADDVE010000003.1_cds_WP_002721914.1_2057	25.346	217	596
WP_002106376.1	lcl|NZ_JADDVE010000004.1_cds_WP_002739909.1_2476	25.893	224	596
WP_002106376.1	lcl|NZ_JADDVE010000017.1_cds_WP_002733736.1_636	24.390	246	596
WP_002106376.1	lcl|NZ_JADDVE010000004.1_cds_WP_002724311.1_2434	25.424	236	596
WP_002106376.1	lcl|NZ_JADDVE010000003.1_cds_IQA72_RS02225_2089	24.034	233	596
WP_002106376.1	lcl|NZ_JADDVE010000011.1_cds_WP_002729758.1_139	32.967	91	596
WP_002106376.1	lcl|NZ_JADDVE010000004.1_cds_WP_002734915.1_2485	23.556	225	596
WP_002106376.1	lcl|NZ_JADDVE010000004.1_cds_WP_002734915.1_2485	24.686	239	596
WP_002106376.1	lcl|NZ_JADDVE010000050.1_cds_WP_002739367.1_2507	20.465	215	596
WP_002106376.1	lcl|NZ_JADDVE010000011.1_cds_WP_002725125.1_142	20.603	199	596
WP_002106376.1	lcl|NZ_JADDVE010000067.1_cds_WP_002742222.1_2916	32.976	373	596
WP_002106376.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740724.1_2773	34.348	230	596
WP_002106376.1	lcl|NZ_JADDVE010000001.1_cds_WP_002723347.1_780	37.447	235	596
WP_002106376.1	lcl|NZ_JADDVE010000005.1_cds_IQA72_RS03170_2762	34.483	232	596
