WP_004753574.1	lcl|NZ_JADDVI010000003.1_cds_WP_002725873.1_1945	89.535	86	106
WP_004766657.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733579.1_1946	92.357	314	314
WP_004766657.1	lcl|NZ_JADDVI010000017.1_cds_WP_002722638.1_593	24.534	322	314
WP_004766657.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733534.1_1949	25.651	269	314
WP_004766657.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740024.1_2040	23.592	284	314
WP_004766657.1	lcl|NZ_JADDVI010000013.1_cds_WP_002743770.1_295	21.387	173	314
WP_004766657.1	lcl|NZ_JADDVI010000007.1_cds_WP_002728309.1_3203	27.094	203	314
WP_262052077.1	lcl|NZ_JADDVI010000003.1_cds_WP_026054882.1_1947	85.753	365	365
WP_000884059.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733646.1_1948	95.676	185	185
WP_000884059.1	lcl|NZ_JADDVI010000005.1_cds_WP_002721790.1_2665	36.301	146	185
WP_000646251.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733534.1_1949	98.480	329	329
WP_000646251.1	lcl|NZ_JADDVI010000003.1_cds_WP_002740024.1_2040	31.343	335	329
WP_000646251.1	lcl|NZ_JADDVI010000017.1_cds_WP_002722638.1_593	29.841	315	329
WP_000646251.1	lcl|NZ_JADDVI010000007.1_cds_WP_002728309.1_3203	31.190	311	329
WP_000646251.1	lcl|NZ_JADDVI010000013.1_cds_WP_002743770.1_295	27.273	341	329
WP_000646251.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733638.1_1986	27.586	348	329
WP_000646251.1	lcl|NZ_JADDVI010000007.1_cds_WP_002728316.1_3200	28.182	330	329
WP_000646251.1	lcl|NZ_JADDVI010000073.1_cds_WP_002741146.1_3075	29.167	312	329
WP_000646251.1	lcl|NZ_JADDVI010000003.1_cds_WP_002733546.1_2015	25.373	268	329
