WP_004462903.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002725873.1_2780	95.402	87	106
WP_004472299.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733579.1_2779	91.935	310	319
WP_004472299.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733534.1_2776	25.926	270	319
WP_004472299.1	lcl|NZ_JADDVZ010000018.1_cds_WP_002722638.1_690	23.242	327	319
WP_004472299.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740024.1_2685	22.867	293	319
WP_004472299.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002728309.1_3040	23.397	312	319
WP_004472299.1	lcl|NZ_JADDVZ010000005.1_cds_WP_016749081.1_2747	23.313	326	319
WP_004472299.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002743770.1_414	23.392	171	319
WP_004479563.1	lcl|NZ_JADDVZ010000005.1_cds_WP_026054882.1_2778	89.315	365	365
WP_004472170.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733646.1_2777	94.595	185	185
WP_004472170.1	lcl|NZ_JADDVZ010000003.1_cds_WP_002721790.1_2072	35.616	146	185
WP_004479538.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733534.1_2776	93.598	328	329
WP_004479538.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740024.1_2685	29.042	334	329
WP_004479538.1	lcl|NZ_JADDVZ010000018.1_cds_WP_002722638.1_690	29.206	315	329
WP_004479538.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002728309.1_3040	30.868	311	329
WP_004479538.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002728316.1_3037	28.182	330	329
WP_004479538.1	lcl|NZ_JADDVZ010000076.1_cds_WP_002741146.1_3098	29.467	319	329
WP_004479538.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002743770.1_414	26.100	341	329
WP_004479538.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733638.1_2739	27.855	359	329
WP_004479538.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740721.1_2773	29.316	307	329
WP_004479538.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733546.1_2710	25.000	268	329
WP_004479538.1	lcl|NZ_JADDVZ010000007.1_cds_WP_002732331.1_3125	25.000	340	329
WP_004479538.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002744551.1_2745	29.630	270	329
WP_004479538.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733698.1_2702	26.642	274	329
WP_004479538.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733579.1_2779	26.908	249	329
WP_004479538.1	lcl|NZ_JADDVZ010000005.1_cds_WP_016749081.1_2747	24.765	319	329
WP_004479538.1	lcl|NZ_JADDVZ010000059.1_cds_WP_002740236.1_2663	26.645	304	329
WP_004479538.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002739935.1_2372	27.869	244	329
WP_004479538.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002721725.1_2460	24.036	337	329
WP_004479538.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733757.1_2712	30.337	178	329
WP_282974014.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733627.1_2775	89.888	267	267
WP_282974014.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002727921.1_2684	28.042	189	267
WP_282974014.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740926.1_2734	25.131	191	267
WP_282974014.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002738295.1_2713	26.316	209	267
WP_282974014.1	lcl|NZ_JADDVZ010000002.1_cds_WP_002766579.1_1485	27.568	185	267
WP_282974014.1	lcl|NZ_JADDVZ010000024.1_cds_WP_002729040.1_1195	32.258	93	267
WP_282974014.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002729513.1_413	25.926	189	267
WP_004472307.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740779.1_2774	87.992	508	509
WP_004472307.1	lcl|NZ_JADDVZ010000010.1_cds_WP_002728536.1_41	27.551	294	509
WP_004472307.1	lcl|NZ_JADDVZ010000010.1_cds_WP_002728534.1_42	28.889	90	509
WP_004472307.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740779.1_2774	87.992	508	509
WP_004472307.1	lcl|NZ_JADDVZ010000010.1_cds_WP_002728536.1_41	27.551	294	509
WP_004472307.1	lcl|NZ_JADDVZ010000010.1_cds_WP_002728534.1_42	28.889	90	509
WP_004479660.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740721.1_2773	92.424	330	330
WP_004479660.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002728309.1_3040	27.106	273	330
WP_004479660.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733534.1_2776	30.164	305	330
WP_004479660.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002744551.1_2745	27.397	292	330
WP_004479660.1	lcl|NZ_JADDVZ010000018.1_cds_WP_002722638.1_690	27.174	276	330
WP_004479660.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740024.1_2685	27.129	317	330
WP_004479660.1	lcl|NZ_JADDVZ010000007.1_cds_WP_002732331.1_3125	26.638	229	330
WP_004479660.1	lcl|NZ_JADDVZ010000076.1_cds_WP_002741146.1_3098	29.225	284	330
