WP_004462903.1	lcl|NZ_AHNK02000021.1_cds_WP_000340715.1_2258	95.402	87	106
WP_004472299.1	lcl|NZ_AHNK02000021.1_cds_WP_000410273.1_2257	92.581	310	319
WP_004472299.1	lcl|NZ_AHNK02000046.1_cds_WP_000744704.1_722	24.771	327	319
WP_004472299.1	lcl|NZ_AHNK02000021.1_cds_WP_000646251.1_2254	26.667	270	319
WP_004472299.1	lcl|NZ_AHNK02000043.1_cds_WP_000723090.1_1197	23.368	291	319
WP_004472299.1	lcl|NZ_AHNK02000012.1_cds_WP_002109435.1_3114	22.093	258	319
WP_004472299.1	lcl|NZ_AHNK02000021.1_cds_WP_001067557.1_2251	24.012	329	319
WP_004479563.1	lcl|NZ_AHNK02000021.1_cds_WP_000604524.1_2256	83.562	365	365
WP_004472170.1	lcl|NZ_AHNK02000021.1_cds_WP_000884059.1_2255	94.595	185	185
WP_004472170.1	lcl|NZ_AHNK02000013.1_cds_WP_000351733.1_2890	39.286	140	185
WP_004479538.1	lcl|NZ_AHNK02000021.1_cds_WP_000646251.1_2254	93.902	328	329
WP_004479538.1	lcl|NZ_AHNK02000046.1_cds_WP_000744704.1_722	31.429	315	329
WP_004479538.1	lcl|NZ_AHNK02000043.1_cds_WP_000723090.1_1197	29.552	335	329
WP_004479538.1	lcl|NZ_AHNK02000012.1_cds_WP_002109435.1_3114	30.619	307	329
WP_004479538.1	lcl|NZ_AHNK02000046.1_cds_WP_000649924.1_884	29.721	323	329
WP_004479538.1	lcl|NZ_AHNK02000012.1_cds_WP_000709513.1_3124	29.429	333	329
WP_004479538.1	lcl|NZ_AHNK02000021.1_cds_WP_001067557.1_2251	29.316	307	329
WP_004479538.1	lcl|NZ_AHNK02000012.1_cds_WP_000688698.1_3093	28.720	289	329
WP_004479538.1	lcl|NZ_AHNK02000043.1_cds_WP_000475904.1_1214	27.536	276	329
WP_004479538.1	lcl|NZ_AHNK02000021.1_cds_WP_000410273.1_2257	27.509	269	329
WP_004479538.1	lcl|NZ_AHNK02000049.1_cds_WP_001074785.1_440	29.779	272	329
WP_004479538.1	lcl|NZ_AHNK02000032.1_cds_WP_001003561.1_1525	25.591	254	329
WP_004479538.1	lcl|NZ_AHNK02000021.1_cds_WP_000378097.1_2234	26.163	172	329
WP_282974014.1	lcl|NZ_AHNK02000021.1_cds_WP_000774262.1_2253	88.764	267	267
WP_282974014.1	lcl|NZ_AHNK02000043.1_cds_WP_000842260.1_1196	28.421	190	267
WP_282974014.1	lcl|NZ_AHNK02000012.1_cds_WP_000667727.1_3071	31.818	110	267
WP_282974014.1	lcl|NZ_AHNK02000029.1_cds_WP_000805357.1_1738	37.647	85	267
WP_004472307.1	lcl|NZ_AHNK02000021.1_cds_WP_000602734.1_2252	87.795	508	509
