WP_004462903.1	lcl|NZ_JQRO01000045.1_cds_WP_002614501.1_1719	93.103	87	106
WP_004472299.1	lcl|NZ_JQRO01000045.1_cds_WP_004494857.1_1720	88.854	314	319
WP_004472299.1	lcl|NZ_JQRO01000066.1_cds_WP_002615921.1_2327	25.000	324	319
WP_004472299.1	lcl|NZ_JQRO01000090.1_cds_WP_061219382.1_2853	20.702	285	319
WP_004472299.1	lcl|NZ_JQRO01000090.1_cds_WP_002614506.1_2855	23.348	227	319
WP_004472299.1	lcl|NZ_JQRO01000011.1_cds_WP_016759276.1_526	23.208	293	319
WP_004472299.1	lcl|NZ_JQRO01000122.1_cds_WP_061219479.1_3127	22.961	331	319
WP_004472170.1	lcl|NZ_JQRO01000011.1_cds_WP_002630958.1_418	34.247	146	185
WP_004472170.1	lcl|NZ_JQRO01000090.1_cds_WP_004498097.1_2832	35.028	177	185
WP_004479538.1	lcl|NZ_JQRO01000090.1_cds_WP_061219382.1_2853	30.841	321	329
WP_004479538.1	lcl|NZ_JQRO01000011.1_cds_WP_016759276.1_526	29.341	334	329
WP_004479538.1	lcl|NZ_JQRO01000066.1_cds_WP_002615921.1_2327	29.841	315	329
WP_004479538.1	lcl|NZ_JQRO01000122.1_cds_WP_061219479.1_3127	31.190	311	329
WP_004479538.1	lcl|NZ_JQRO01000090.1_cds_WP_061219379.1_2847	25.503	298	329
WP_004479538.1	lcl|NZ_JQRO01000090.1_cds_WP_002614506.1_2855	28.947	304	329
WP_004479538.1	lcl|NZ_JQRO01000030.1_cds_WP_004498401.1_1098	29.560	318	329
WP_004479538.1	lcl|NZ_JQRO01000049.1_cds_WP_004495465.1_1812	28.261	322	329
WP_004479538.1	lcl|NZ_JQRO01000081.1_cds_WP_061219308.1_2677	25.672	335	329
WP_004479538.1	lcl|NZ_JQRO01000033.1_cds_WP_002619620.1_1152	25.882	340	329
WP_004479538.1	lcl|NZ_JQRO01000045.1_cds_WP_004494857.1_1720	27.273	264	329
WP_004479538.1	lcl|NZ_JQRO01000090.1_cds_WP_002614509.1_2858	27.174	276	329
WP_004479538.1	lcl|NZ_JQRO01000034.1_cds_WP_004496193.1_1208	27.273	275	329
WP_004479538.1	lcl|NZ_JQRO01000088.1_cds_WP_004495316.1_2808	27.459	244	329
WP_004479538.1	lcl|NZ_JQRO01000067.1_cds_WP_002615392.1_2366	23.333	330	329
WP_004479538.1	lcl|NZ_JQRO01000090.1_cds_WP_002632185.1_2845	32.727	110	329
WP_282974014.1	lcl|NZ_JQRO01000090.1_cds_WP_020781937.1_2854	26.724	232	267
WP_282974014.1	lcl|NZ_JQRO01000011.1_cds_WP_002620407.1_525	28.421	190	267
WP_282974014.1	lcl|NZ_JQRO01000090.1_cds_WP_002632186.1_2844	25.359	209	267
WP_282974014.1	lcl|NZ_JQRO01000074.1_cds_WP_061219264.1_2537	28.934	197	267
WP_282974014.1	lcl|NZ_JQRO01000002.1_cds_WP_026054267.1_51	26.486	185	267
WP_282974014.1	lcl|NZ_JQRO01000081.1_cds_WP_004495535.1_2676	27.895	190	267
WP_004472307.1	lcl|NZ_JQRO01000034.1_cds_WP_004503246.1_1278	27.619	315	509
WP_004472307.1	lcl|NZ_JQRO01000034.1_cds_WP_061216517.1_1277	27.778	90	509
WP_004472307.1	lcl|NZ_JQRO01000034.1_cds_WP_004503246.1_1278	27.619	315	509
WP_004472307.1	lcl|NZ_JQRO01000034.1_cds_WP_061216517.1_1277	27.778	90	509
WP_004479660.1	lcl|NZ_JQRO01000122.1_cds_WP_061219479.1_3127	27.473	273	330
WP_004479660.1	lcl|NZ_JQRO01000090.1_cds_WP_061219382.1_2853	23.810	273	330
WP_004479660.1	lcl|NZ_JQRO01000066.1_cds_WP_002615921.1_2327	27.899	276	330
WP_004479660.1	lcl|NZ_JQRO01000011.1_cds_WP_016759276.1_526	25.949	316	330
WP_004479660.1	lcl|NZ_JQRO01000033.1_cds_WP_002619620.1_1152	26.457	223	330
WP_004479660.1	lcl|NZ_JQRO01000030.1_cds_WP_004498401.1_1098	30.800	250	330
WP_004479660.1	lcl|NZ_JQRO01000067.1_cds_WP_002615392.1_2366	23.755	261	330
WP_004479660.1	lcl|NZ_JQRO01000081.1_cds_WP_061219308.1_2677	26.056	142	330
WP_004479660.1	lcl|NZ_JQRO01000034.1_cds_WP_004496193.1_1208	26.230	244	330
WP_004479660.1	lcl|NZ_JQRO01000073.1_cds_WP_061219256.1_2518	27.344	128	330
WP_004479660.1	lcl|NZ_JQRO01000088.1_cds_WP_004495316.1_2808	24.252	301	330
WP_004472322.1	lcl|NZ_JQRO01000011.1_cds_WP_004499131.1_532	33.140	344	366
WP_004472322.1	lcl|NZ_JQRO01000045.1_cds_WP_061219014.1_1730	35.294	306	366
WP_004472322.1	lcl|NZ_JQRO01000074.1_cds_WP_061219262.1_2532	27.441	379	366
WP_004472322.1	lcl|NZ_JQRO01000090.1_cds_WP_002630753.1_2826	29.223	373	366
WP_004472322.1	lcl|NZ_JQRO01000002.1_cds_WP_002615575.1_110	30.362	359	366
WP_004472322.1	lcl|NZ_JQRO01000045.1_cds_WP_020782191.1_1727	38.350	206	366
WP_004472322.1	lcl|NZ_JQRO01000033.1_cds_WP_002619618.1_1153	29.730	185	366
WP_004472364.1	lcl|NZ_JQRO01000011.1_cds_WP_004499131.1_532	39.237	367	367
