WP_004462903.1	lcl|NZ_JAHESA010000041.1_cds_WP_000340715.1_2317	95.402	87	106
WP_004472299.1	lcl|NZ_JAHESA010000041.1_cds_WP_000410266.1_2316	91.935	310	319
WP_004472299.1	lcl|NZ_JAHESA010000058.1_cds_WP_000744698.1_2814	25.382	327	319
WP_004472299.1	lcl|NZ_JAHESA010000041.1_cds_WP_000646254.1_2313	26.667	270	319
WP_004472299.1	lcl|NZ_JAHESA010000045.1_cds_WP_000723091.1_2413	23.711	291	319
WP_004472299.1	lcl|NZ_JAHESA010000110.1_cds_WP_002072074.1_316	22.481	258	319
WP_004472299.1	lcl|NZ_JAHESA010000041.1_cds_WP_001067557.1_2310	24.012	329	319
WP_004479563.1	lcl|NZ_JAHESA010000041.1_cds_WP_000604525.1_2315	83.014	365	365
WP_004472170.1	lcl|NZ_JAHESA010000041.1_cds_WP_000884059.1_2314	94.595	185	185
WP_004472170.1	lcl|NZ_JAHESA010000004.1_cds_WP_000351733.1_2205	39.286	140	185
WP_004479538.1	lcl|NZ_JAHESA010000041.1_cds_WP_000646254.1_2313	93.293	328	329
WP_004479538.1	lcl|NZ_JAHESA010000058.1_cds_WP_000744698.1_2814	31.429	315	329
WP_004479538.1	lcl|NZ_JAHESA010000045.1_cds_WP_000723091.1_2413	29.851	335	329
WP_004479538.1	lcl|NZ_JAHESA010000110.1_cds_WP_002072074.1_316	30.619	307	329
WP_004479538.1	lcl|NZ_JAHESA010000001.1_cds_WP_000649924.1_69	29.721	323	329
WP_004479538.1	lcl|NZ_JAHESA010000110.1_cds_WP_000709508.1_306	29.129	333	329
WP_004479538.1	lcl|NZ_JAHESA010000041.1_cds_WP_001067557.1_2310	29.316	307	329
WP_004479538.1	lcl|NZ_JAHESA010000042.1_cds_WP_000688696.1_2343	28.720	289	329
WP_004479538.1	lcl|NZ_JAHESA010000127.1_cds_WP_000475901.1_562	27.132	258	329
WP_004479538.1	lcl|NZ_JAHESA010000041.1_cds_WP_000410266.1_2316	27.138	269	329
WP_004479538.1	lcl|NZ_JAHESA010000065.1_cds_WP_001074779.1_3015	29.412	272	329
WP_004479538.1	lcl|NZ_JAHESA010000080.1_cds_WP_001003560.1_3392	25.591	254	329
WP_004479538.1	lcl|NZ_JAHESA010000051.1_cds_WP_000378097.1_2622	26.163	172	329
WP_282974014.1	lcl|NZ_JAHESA010000041.1_cds_WP_000774259.1_2312	89.139	267	267
WP_282974014.1	lcl|NZ_JAHESA010000045.1_cds_WP_000842260.1_2414	28.421	190	267
WP_282974014.1	lcl|NZ_JAHESA010000017.1_cds_WP_000805357.1_1037	37.647	85	267
WP_004472307.1	lcl|NZ_JAHESA010000041.1_cds_WP_002072162.1_2311	88.386	508	509
WP_004472307.1	lcl|NZ_JAHESA010000052.1_cds_WP_000291581.1_2676	27.576	330	509
WP_004472307.1	lcl|NZ_JAHESA010000052.1_cds_WP_000364504.1_2675	28.889	90	509
WP_004472307.1	lcl|NZ_JAHESA010000041.1_cds_WP_002072162.1_2311	88.386	508	509
