WP_004462903.1	lcl|NZ_JADDWW010000021.1_cds_WP_002725873.1_936	95.402	87	106
WP_004472299.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669917.1_935	89.590	317	319
WP_004472299.1	lcl|NZ_JADDWW010000059.1_cds_WP_011669955.1_2374	21.379	290	319
WP_004472299.1	lcl|NZ_JADDWW010000022.1_cds_WP_011671202.1_988	22.936	327	319
WP_004472299.1	lcl|NZ_JADDWW010000059.1_cds_WP_011669957.1_2372	25.789	190	319
WP_004472299.1	lcl|NZ_JADDWW010000061.1_cds_WP_011669973.1_2517	22.867	293	319
WP_004472299.1	lcl|NZ_JADDWW010000036.1_cds_WP_011670961.1_1595	23.397	312	319
WP_004472299.1	lcl|NZ_JADDWW010000090.1_cds_WP_011670813.1_3128	23.392	171	319
WP_004472170.1	lcl|NZ_JADDWW010000001.1_cds_WP_002750963.1_764	35.616	146	185
WP_004472170.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669938.1_904	35.028	177	185
WP_004479538.1	lcl|NZ_JADDWW010000059.1_cds_WP_011669955.1_2374	31.661	319	329
WP_004479538.1	lcl|NZ_JADDWW010000022.1_cds_WP_011671202.1_988	29.524	315	329
WP_004479538.1	lcl|NZ_JADDWW010000061.1_cds_WP_011669973.1_2517	30.149	335	329
WP_004479538.1	lcl|NZ_JADDWW010000036.1_cds_WP_011670961.1_1595	31.190	311	329
WP_004479538.1	lcl|NZ_JADDWW010000059.1_cds_WP_011669957.1_2372	28.289	304	329
WP_004479538.1	lcl|NZ_JADDWW010000020.1_cds_WP_011671143.1_876	29.781	319	329
WP_004479538.1	lcl|NZ_JADDWW010000036.1_cds_WP_002754065.1_1598	28.182	330	329
WP_004479538.1	lcl|NZ_JADDWW010000090.1_cds_WP_011670813.1_3128	26.100	341	329
WP_004479538.1	lcl|NZ_JADDWW010000003.1_cds_WP_011671074.1_1739	24.412	340	329
WP_004479538.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669917.1_935	27.309	249	329
WP_004479538.1	lcl|NZ_JADDWW010000013.1_cds_WP_017859386.1_331	26.217	267	329
WP_004479538.1	lcl|NZ_JADDWW010000059.1_cds_WP_011669959.1_2370	25.632	277	329
WP_004479538.1	lcl|NZ_JADDWW010000056.1_cds_WP_011669202.1_2315	23.442	337	329
WP_282974014.1	lcl|NZ_JADDWW010000059.1_cds_WP_011669956.1_2373	27.391	230	267
WP_282974014.1	lcl|NZ_JADDWW010000061.1_cds_WP_011669974.1_2516	28.042	189	267
WP_282974014.1	lcl|NZ_JADDWW010000084.1_cds_WP_002766579.1_3008	27.568	185	267
WP_282974014.1	lcl|NZ_JADDWW010000032.1_cds_WP_011670832.1_1475	33.708	89	267
WP_282974014.1	lcl|NZ_JADDWW010000090.1_cds_WP_011670812.1_3127	25.926	189	267
WP_004472307.1	lcl|NZ_JADDWW010000016.1_cds_WP_011670269.1_525	27.551	294	509
WP_004472307.1	lcl|NZ_JADDWW010000016.1_cds_WP_002751286.1_524	28.889	90	509
WP_004472307.1	lcl|NZ_JADDWW010000016.1_cds_WP_011670269.1_525	27.551	294	509
WP_004472307.1	lcl|NZ_JADDWW010000016.1_cds_WP_002751286.1_524	28.889	90	509
WP_004479660.1	lcl|NZ_JADDWW010000036.1_cds_WP_011670961.1_1595	27.473	273	330
WP_004479660.1	lcl|NZ_JADDWW010000059.1_cds_WP_011669955.1_2374	23.985	271	330
WP_004479660.1	lcl|NZ_JADDWW010000022.1_cds_WP_011671202.1_988	26.846	298	330
WP_004479660.1	lcl|NZ_JADDWW010000061.1_cds_WP_011669973.1_2517	26.582	316	330
WP_004479660.1	lcl|NZ_JADDWW010000003.1_cds_WP_011671074.1_1739	26.339	224	330
WP_004479660.1	lcl|NZ_JADDWW010000020.1_cds_WP_011671143.1_876	27.044	318	330
WP_004479660.1	lcl|NZ_JADDWW010000056.1_cds_WP_011669202.1_2315	24.898	245	330
WP_004479660.1	lcl|NZ_JADDWW010000090.1_cds_WP_011670813.1_3128	26.056	142	330
WP_004479660.1	lcl|NZ_JADDWW010000017.1_cds_WP_011671364.1_566	28.125	128	330
WP_004479660.1	lcl|NZ_JADDWW010000013.1_cds_WP_017859386.1_331	25.000	240	330
WP_004479660.1	lcl|NZ_JADDWW010000036.1_cds_WP_002754065.1_1598	30.464	151	330
WP_004472322.1	lcl|NZ_JADDWW010000061.1_cds_WP_011669968.1_2523	33.140	344	366
WP_004472322.1	lcl|NZ_JADDWW010000071.1_cds_WP_002753028.1_2770	28.042	378	366
WP_004472322.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669926.1_925	36.431	269	366
WP_004472322.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669932.1_910	29.223	373	366
WP_004472322.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669923.1_928	38.350	206	366
WP_004472322.1	lcl|NZ_JADDWW010000006.1_cds_WP_002753888.1_2674	28.455	369	366
WP_004472322.1	lcl|NZ_JADDWW010000003.1_cds_WP_002750680.1_1738	29.189	185	366
WP_004472364.1	lcl|NZ_JADDWW010000061.1_cds_WP_011669968.1_2523	36.857	350	367
WP_004472364.1	lcl|NZ_JADDWW010000006.1_cds_WP_002753888.1_2674	35.356	379	367
WP_004472364.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669932.1_910	31.200	375	367
WP_004472364.1	lcl|NZ_JADDWW010000071.1_cds_WP_002753028.1_2770	31.117	376	367
WP_004472364.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669923.1_928	33.475	236	367
WP_004472364.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669926.1_925	29.586	338	367
WP_004472364.1	lcl|NZ_JADDWW010000003.1_cds_WP_002750680.1_1738	25.138	362	367
WP_004470185.1	lcl|NZ_JADDWW010000086.1_cds_WP_011669455.1_3032	41.296	247	265
WP_020783869.1	lcl|NZ_JADDWW010000075.1_cds_WP_011670400.1_2826	36.184	304	310
WP_020783869.1	lcl|NZ_JADDWW010000044.1_cds_WP_011669757.1_1941	26.710	307	310
WP_020783869.1	lcl|NZ_JADDWW010000001.1_cds_WP_011670034.1_714	28.571	133	310
WP_020783869.1	lcl|NZ_JADDWW010000075.1_cds_WP_011670400.1_2826	36.184	304	310
WP_020783869.1	lcl|NZ_JADDWW010000044.1_cds_WP_011669757.1_1941	26.710	307	310
WP_020783869.1	lcl|NZ_JADDWW010000001.1_cds_WP_011670034.1_714	28.571	133	310
WP_004470037.1	lcl|NZ_JADDWW010000021.1_cds_WP_004779550.1_919	33.019	106	221
WP_004470188.1	lcl|NZ_JADDWW010000022.1_cds_IQA84_RS07685_951	31.250	112	177
WP_282974009.1	lcl|NZ_JADDWW010000091.1_cds_WP_011669711.1_3137	26.577	222	408
WP_282974009.1	lcl|NZ_JADDWW010000031.1_cds_WP_011669876.1_1429	24.405	168	408
WP_004479640.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669932.1_910	34.031	382	362
WP_004479640.1	lcl|NZ_JADDWW010000071.1_cds_WP_002753028.1_2770	30.848	389	362
WP_004479640.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669923.1_928	40.465	215	362
WP_004479640.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669926.1_925	37.168	226	362
WP_004479640.1	lcl|NZ_JADDWW010000061.1_cds_WP_011669968.1_2523	33.333	306	362
WP_004479640.1	lcl|NZ_JADDWW010000003.1_cds_WP_002750680.1_1738	23.677	359	362
WP_004479640.1	lcl|NZ_JADDWW010000006.1_cds_WP_002753888.1_2674	28.571	252	362
WP_004479675.1	lcl|NZ_JADDWW010000022.1_cds_WP_011671212.1_974	24.390	82	229
WP_004479537.1	lcl|NZ_JADDWW010000031.1_cds_WP_011669876.1_1429	23.596	178	409
WP_004479635.1	lcl|NZ_JADDWW010000061.1_cds_WP_011669968.1_2523	39.344	366	367
WP_004479635.1	lcl|NZ_JADDWW010000006.1_cds_WP_002753888.1_2674	35.244	349	367
WP_004479635.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669932.1_910	29.730	370	367
WP_004479635.1	lcl|NZ_JADDWW010000071.1_cds_WP_002753028.1_2770	27.704	379	367
WP_004479635.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669926.1_925	27.869	305	367
WP_004479635.1	lcl|NZ_JADDWW010000003.1_cds_WP_002750680.1_1738	24.928	345	367
WP_282974003.1	lcl|NZ_JADDWW010000061.1_cds_WP_002727916.1_2519	40.678	177	176
WP_282973999.1	lcl|NZ_JADDWW010000020.1_cds_WP_011671143.1_876	28.173	323	313
WP_282973999.1	lcl|NZ_JADDWW010000059.1_cds_WP_011669957.1_2372	29.180	305	313
WP_282973999.1	lcl|NZ_JADDWW010000022.1_cds_WP_011671202.1_988	27.215	316	313
WP_282973999.1	lcl|NZ_JADDWW010000036.1_cds_WP_011670961.1_1595	25.442	283	313
WP_282973999.1	lcl|NZ_JADDWW010000059.1_cds_WP_011669955.1_2374	29.310	232	313
WP_282973999.1	lcl|NZ_JADDWW010000090.1_cds_WP_011670813.1_3128	22.687	335	313
