WP_004462903.1	lcl|NZ_AOVL01000117.1_cds_WP_000340715.1_2900	95.402	87	106
WP_004472299.1	lcl|NZ_AOVL01000117.1_cds_WP_000410273.1_2901	92.581	310	319
WP_004472299.1	lcl|NZ_AOVL01000117.1_cds_WP_000646250.1_2904	26.667	270	319
WP_004472299.1	lcl|NZ_AOVL01000120.1_cds_WP_000744700.1_3133	25.382	327	319
WP_004472299.1	lcl|NZ_AOVL01000117.1_cds_WP_000093099.1_2921	53.968	63	319
WP_004472299.1	lcl|NZ_AOVL01000117.1_cds_WP_000600889.1_2930	23.118	186	319
WP_004472299.1	lcl|NZ_AOVL01000117.1_cds_WP_000723090.1_2983	23.368	291	319
WP_004472299.1	lcl|NZ_AOVL01000128.1_cds_WP_001984071.1_3433	21.678	286	319
WP_004472299.1	lcl|NZ_AOVL01000117.1_cds_WP_001067557.1_2907	24.012	329	319
WP_004479563.1	lcl|NZ_AOVL01000117.1_cds_WP_000604524.1_2902	83.562	365	365
WP_004472170.1	lcl|NZ_AOVL01000117.1_cds_WP_000884059.1_2903	94.595	185	185
WP_004472170.1	lcl|NZ_AOVL01000112.1_cds_WP_000351733.1_2678	39.286	140	185
WP_004479538.1	lcl|NZ_AOVL01000117.1_cds_WP_000646250.1_2904	93.293	328	329
WP_004479538.1	lcl|NZ_AOVL01000120.1_cds_WP_000744700.1_3133	31.429	315	329
WP_004479538.1	lcl|NZ_AOVL01000117.1_cds_WP_000600889.1_2930	31.629	313	329
WP_004479538.1	lcl|NZ_AOVL01000117.1_cds_WP_000723090.1_2983	29.552	335	329
WP_004479538.1	lcl|NZ_AOVL01000128.1_cds_WP_001984071.1_3433	30.945	307	329
WP_004479538.1	lcl|NZ_AOVL01000082.1_cds_WP_000649925.1_1454	29.721	323	329
WP_004479538.1	lcl|NZ_AOVL01000013.1_cds_WP_000709511.1_133	29.429	333	329
WP_004479538.1	lcl|NZ_AOVL01000117.1_cds_WP_001067557.1_2907	29.316	307	329
WP_004479538.1	lcl|NZ_AOVL01000117.1_cds_WP_000601375.1_2957	25.632	277	329
WP_004479538.1	lcl|NZ_AOVL01000128.1_cds_WP_000688695.1_3413	28.720	289	329
WP_004479538.1	lcl|NZ_AOVL01000117.1_cds_WP_000475904.1_2966	27.536	276	329
WP_004479538.1	lcl|NZ_AOVL01000117.1_cds_WP_000410273.1_2901	27.509	269	329
WP_004479538.1	lcl|NZ_AOVL01000032.1_cds_WP_001074785.1_463	29.779	272	329
WP_004479538.1	lcl|NZ_AOVL01000098.1_cds_WP_001003555.1_2039	25.984	254	329
WP_004479538.1	lcl|NZ_AOVL01000117.1_cds_WP_000487322.1_2955	27.469	324	329
WP_282974014.1	lcl|NZ_AOVL01000117.1_cds_WP_000774262.1_2905	88.764	267	267
WP_282974014.1	lcl|NZ_AOVL01000117.1_cds_WP_000859505.1_2954	26.442	208	267
WP_282974014.1	lcl|NZ_AOVL01000117.1_cds_WP_000800438.1_2935	26.178	191	267
WP_282974014.1	lcl|NZ_AOVL01000117.1_cds_WP_000842260.1_2984	28.421	190	267
WP_282974014.1	lcl|NZ_AOVL01000036.1_cds_WP_000667727.1_524	31.818	110	267
WP_282974014.1	lcl|NZ_AOVL01000088.1_cds_WP_000805357.1_1640	37.647	85	267
WP_004472307.1	lcl|NZ_AOVL01000117.1_cds_WP_000612797.1_2906	88.386	508	509
WP_004472307.1	lcl|NZ_AOVL01000093.1_cds_WP_000291591.1_1796	27.134	328	509
WP_004472307.1	lcl|NZ_AOVL01000093.1_cds_WP_000364507.1_1797	28.889	90	509
WP_004472307.1	lcl|NZ_AOVL01000117.1_cds_WP_000612797.1_2906	88.386	508	509
WP_004472307.1	lcl|NZ_AOVL01000093.1_cds_WP_000291591.1_1796	27.134	328	509
WP_004472307.1	lcl|NZ_AOVL01000093.1_cds_WP_000364507.1_1797	28.889	90	509
WP_004479660.1	lcl|NZ_AOVL01000117.1_cds_WP_001067557.1_2907	92.424	330	330
WP_004479660.1	lcl|NZ_AOVL01000117.1_cds_WP_000646250.1_2904	30.739	257	330
WP_004479660.1	lcl|NZ_AOVL01000128.1_cds_WP_001984071.1_3433	25.461	271	330
WP_004479660.1	lcl|NZ_AOVL01000117.1_cds_WP_000600889.1_2930	27.068	266	330
WP_004479660.1	lcl|NZ_AOVL01000120.1_cds_WP_000744700.1_3133	27.215	316	330
