WP_004462903.1	lcl|NZ_JQQF01000007.1_cds_WP_000340715.1_278	95.402	87	106
WP_004472299.1	lcl|NZ_JQQF01000007.1_cds_WP_000410273.1_277	92.581	310	319
WP_004472299.1	lcl|NZ_JQQF01000010.1_cds_WP_000744700.1_456	25.382	327	319
WP_004472299.1	lcl|NZ_JQQF01000007.1_cds_WP_000646251.1_274	26.667	270	319
WP_004472299.1	lcl|NZ_JQQF01000074.1_cds_WP_000723090.1_2132	23.368	291	319
WP_004472299.1	lcl|NZ_JQQF01000104.1_cds_WP_001984071.1_2716	21.678	286	319
WP_004472299.1	lcl|NZ_JQQF01000007.1_cds_WP_001067557.1_271	24.012	329	319
WP_004479563.1	lcl|NZ_JQQF01000007.1_cds_WP_000604524.1_276	83.562	365	365
WP_004472170.1	lcl|NZ_JQQF01000007.1_cds_WP_000884059.1_275	94.595	185	185
WP_004472170.1	lcl|NZ_JQQF01000069.1_cds_WP_000351733.1_1998	39.286	140	185
WP_004479538.1	lcl|NZ_JQQF01000007.1_cds_WP_000646251.1_274	93.902	328	329
WP_004479538.1	lcl|NZ_JQQF01000010.1_cds_WP_000744700.1_456	31.429	315	329
WP_004479538.1	lcl|NZ_JQQF01000074.1_cds_WP_000723090.1_2132	29.552	335	329
WP_004479538.1	lcl|NZ_JQQF01000104.1_cds_WP_001984071.1_2716	30.945	307	329
WP_004479538.1	lcl|NZ_JQQF01000035.1_cds_WP_000649923.1_1001	29.721	323	329
WP_004479538.1	lcl|NZ_JQQF01000127.1_cds_WP_000709513.1_3023	29.429	333	329
WP_004479538.1	lcl|NZ_JQQF01000007.1_cds_WP_001067557.1_271	29.316	307	329
WP_004479538.1	lcl|NZ_JQQF01000104.1_cds_WP_000688696.1_2736	28.720	289	329
WP_004479538.1	lcl|NZ_JQQF01000074.1_cds_WP_061296159.1_2149	27.372	274	329
WP_004479538.1	lcl|NZ_JQQF01000007.1_cds_WP_000410273.1_277	27.509	269	329
WP_004479538.1	lcl|NZ_JQQF01000080.1_cds_WP_001074784.1_2321	29.779	272	329
WP_004479538.1	lcl|NZ_JQQF01000159.1_cds_WP_001003557.1_3362	25.984	254	329
WP_004479538.1	lcl|NZ_JQQF01000007.1_cds_WP_000378097.1_254	26.163	172	329
WP_282974014.1	lcl|NZ_JQQF01000007.1_cds_WP_000774262.1_273	88.764	267	267
WP_282974014.1	lcl|NZ_JQQF01000074.1_cds_WP_000842260.1_2131	28.421	190	267
WP_282974014.1	lcl|NZ_JQQF01000024.1_cds_WP_000667727.1_731	31.818	110	267
WP_282974014.1	lcl|NZ_JQQF01000065.1_cds_WP_000805357.1_1906	37.647	85	267
WP_004472307.1	lcl|NZ_JQQF01000007.1_cds_WP_000612797.1_272	88.386	508	509
WP_004472307.1	lcl|NZ_JQQF01000009.1_cds_WP_000291586.1_353	27.134	328	509
WP_004472307.1	lcl|NZ_JQQF01000009.1_cds_WP_000364507.1_354	28.889	90	509
WP_004472307.1	lcl|NZ_JQQF01000007.1_cds_WP_000612797.1_272	88.386	508	509
WP_004472307.1	lcl|NZ_JQQF01000009.1_cds_WP_000291586.1_353	27.134	328	509
WP_004472307.1	lcl|NZ_JQQF01000009.1_cds_WP_000364507.1_354	28.889	90	509
WP_004479660.1	lcl|NZ_JQQF01000007.1_cds_WP_001067557.1_271	92.424	330	330
WP_004479660.1	lcl|NZ_JQQF01000007.1_cds_WP_000646251.1_274	31.128	257	330
WP_004479660.1	lcl|NZ_JQQF01000104.1_cds_WP_001984071.1_2716	25.461	271	330
WP_004479660.1	lcl|NZ_JQQF01000010.1_cds_WP_000744700.1_456	27.215	316	330
WP_004479660.1	lcl|NZ_JQQF01000074.1_cds_WP_000723090.1_2132	25.816	337	330
WP_004479660.1	lcl|NZ_JQQF01000159.1_cds_WP_001003557.1_3362	27.572	243	330
WP_004479660.1	lcl|NZ_JQQF01000035.1_cds_WP_000649923.1_1001	30.078	256	330
WP_004479660.1	lcl|NZ_JQQF01000104.1_cds_WP_000688696.1_2736	26.957	230	330
WP_004479660.1	lcl|NZ_JQQF01000062.1_cds_WP_000457972.1_1802	26.562	128	330
WP_004479660.1	lcl|NZ_JQQF01000127.1_cds_WP_000709513.1_3023	30.464	151	330
WP_004472322.1	lcl|NZ_JQQF01000007.1_cds_WP_001198107.1_270	93.169	366	366
WP_004472322.1	lcl|NZ_JQQF01000007.1_cds_WP_000608295.1_269	39.178	365	366
WP_004472322.1	lcl|NZ_JQQF01000074.1_cds_WP_000575178.1_2138	32.571	350	366
WP_004472322.1	lcl|NZ_JQQF01000153.1_cds_WP_001281953.1_3296	27.177	379	366
WP_004472322.1	lcl|NZ_JQQF01000007.1_cds_WP_000172660.1_253	30.628	382	366
WP_004472322.1	lcl|NZ_JQQF01000007.1_cds_WP_000582222.1_259	32.464	345	366
WP_004472322.1	lcl|NZ_JQQF01000204.1_cds_WP_061296562.1_3675	29.132	357	366
WP_004472322.1	lcl|NZ_JQQF01000064.1_cds_WP_001982414.1_1894	31.053	190	366
WP_004472364.1	lcl|NZ_JQQF01000007.1_cds_WP_000608295.1_269	90.736	367	367
WP_004472364.1	lcl|NZ_JQQF01000007.1_cds_WP_001198107.1_270	39.452	365	367
WP_004472364.1	lcl|NZ_JQQF01000074.1_cds_WP_000575178.1_2138	36.986	365	367
WP_004472364.1	lcl|NZ_JQQF01000007.1_cds_WP_000172660.1_253	32.432	370	367
WP_004472364.1	lcl|NZ_JQQF01000204.1_cds_WP_061296562.1_3675	31.806	371	367
WP_004472364.1	lcl|NZ_JQQF01000007.1_cds_WP_000582222.1_259	40.171	234	367
WP_004472364.1	lcl|NZ_JQQF01000153.1_cds_WP_001281953.1_3296	29.894	378	367
WP_004472364.1	lcl|NZ_JQQF01000064.1_cds_WP_001982414.1_1894	25.138	362	367
WP_004479653.1	lcl|NZ_JQQF01000007.1_cds_WP_000689743.1_268	85.846	544	544
WP_004479653.1	lcl|NZ_JQQF01000007.1_cds_WP_000689743.1_268	85.846	544	544
WP_004470185.1	lcl|NZ_JQQF01000007.1_cds_WP_000342716.1_267	90.943	265	265
WP_004470185.1	lcl|NZ_JQQF01000162.1_cds_WP_001002663.1_3393	43.210	243	265
WP_020783869.1	lcl|NZ_JQQF01000007.1_cds_WP_001246620.1_266	90.000	310	310
WP_020783869.1	lcl|NZ_JQQF01000146.1_cds_WP_002187782.1_3232	35.526	304	310
WP_020783869.1	lcl|NZ_JQQF01000008.1_cds_WP_061295565.1_335	26.159	302	310
WP_020783869.1	lcl|NZ_JQQF01000045.1_cds_WP_000279894.1_1444	26.316	133	310
WP_020783869.1	lcl|NZ_JQQF01000007.1_cds_WP_001246620.1_266	90.000	310	310
WP_020783869.1	lcl|NZ_JQQF01000146.1_cds_WP_002187782.1_3232	35.526	304	310
WP_020783869.1	lcl|NZ_JQQF01000008.1_cds_WP_061295565.1_335	26.159	302	310
WP_020783869.1	lcl|NZ_JQQF01000045.1_cds_WP_000279894.1_1444	26.316	133	310
WP_032912997.1	lcl|NZ_JQQF01000007.1_cds_WP_000479984.1_265	90.152	264	264
WP_004470135.1	lcl|NZ_JQQF01000007.1_cds_WP_000715958.1_264	91.473	129	130
WP_032912999.1	lcl|NZ_JQQF01000007.1_cds_WP_001088861.1_263	84.828	145	145
WP_004470037.1	lcl|NZ_JQQF01000007.1_cds_WP_000517242.1_262	90.045	221	221
WP_004470037.1	lcl|NZ_JQQF01000010.1_cds_WP_061295585.1_427	24.359	78	221
WP_004470037.1	lcl|NZ_JQQF01000020.1_cds_WP_001069831.1_637	28.713	101	221
WP_004470188.1	lcl|NZ_JQQF01000007.1_cds_WP_061295542.1_261	78.286	175	177
WP_004470188.1	lcl|NZ_JQQF01000124.1_cds_WP_001206947.1_2966	31.818	132	177
WP_282974009.1	lcl|NZ_JQQF01000007.1_cds_WP_061261803.1_260	83.960	399	408
WP_282974009.1	lcl|NZ_JQQF01000020.1_cds_WP_000347675.1_636	25.561	223	408
WP_282974009.1	lcl|NZ_JQQF01000010.1_cds_WP_061295585.1_427	28.144	167	408
WP_004479640.1	lcl|NZ_JQQF01000007.1_cds_WP_000582222.1_259	82.865	356	362
WP_004479640.1	lcl|NZ_JQQF01000007.1_cds_WP_000608295.1_269	34.412	340	362
WP_004479640.1	lcl|NZ_JQQF01000153.1_cds_WP_001281953.1_3296	30.591	389	362
WP_004479640.1	lcl|NZ_JQQF01000007.1_cds_WP_000172660.1_253	28.346	381	362
