WP_004462903.1	lcl|NZ_JQGT01000117.1_cds_WP_020985020.1_2580	93.103	87	106
WP_004472299.1	lcl|NZ_JQGT01000117.1_cds_WP_010578412.1_2579	89.677	310	319
WP_004472299.1	lcl|NZ_JQGT01000099.1_cds_WP_010577394.1_2253	25.309	324	319
WP_004472299.1	lcl|NZ_JQGT01000117.1_cds_WP_010578410.1_2576	26.522	230	319
WP_004472299.1	lcl|NZ_JQGT01000046.1_cds_WP_078123854.1_1177	23.208	293	319
WP_004472299.1	lcl|NZ_JQGT01000004.1_cds_WP_020983205.1_127	24.904	261	319
WP_004472299.1	lcl|NZ_JQGT01000007.1_cds_WP_010578375.1_181	22.059	272	319
WP_004472299.1	lcl|NZ_JQGT01000003.1_cds_WP_010576694.1_41	22.807	171	319
WP_004479563.1	lcl|NZ_JQGT01000117.1_cds_WP_020984893.1_2578	90.959	365	365
WP_004472170.1	lcl|NZ_JQGT01000117.1_cds_WP_010578411.1_2577	96.216	185	185
WP_004472170.1	lcl|NZ_JQGT01000084.1_cds_WP_010578083.1_2013	33.562	146	185
WP_004479538.1	lcl|NZ_JQGT01000117.1_cds_WP_010578410.1_2576	92.988	328	329
WP_004479538.1	lcl|NZ_JQGT01000046.1_cds_WP_078123854.1_1177	30.149	335	329
WP_004479538.1	lcl|NZ_JQGT01000099.1_cds_WP_010577394.1_2253	29.524	315	329
WP_004479538.1	lcl|NZ_JQGT01000004.1_cds_WP_020983205.1_127	31.511	311	329
WP_004479538.1	lcl|NZ_JQGT01000138.1_cds_WP_010577591.1_2838	29.560	318	329
WP_004479538.1	lcl|NZ_JQGT01000007.1_cds_WP_020985000.1_188	28.895	353	329
WP_004479538.1	lcl|NZ_JQGT01000003.1_cds_WP_010576694.1_41	26.866	335	329
WP_004479538.1	lcl|NZ_JQGT01000004.1_cds_WP_039940969.1_130	28.261	322	329
WP_004479538.1	lcl|NZ_JQGT01000117.1_cds_WP_010578407.1_2573	29.967	307	329
WP_004479538.1	lcl|NZ_JQGT01000104.1_cds_WP_020984967.1_2373	24.627	268	329
WP_004479538.1	lcl|NZ_JQGT01000007.1_cds_WP_020984848.1_183	29.259	270	329
WP_004479538.1	lcl|NZ_JQGT01000139.1_cds_WP_010577666.1_2884	26.176	340	329
WP_004479538.1	lcl|NZ_JQGT01000007.1_cds_WP_010578375.1_181	25.641	312	329
WP_004479538.1	lcl|NZ_JQGT01000117.1_cds_WP_010578412.1_2579	27.381	252	329
WP_004479538.1	lcl|NZ_JQGT01000104.1_cds_WP_020984891.1_2365	25.417	240	329
WP_004479538.1	lcl|NZ_JQGT01000001.1_cds_WP_010578958.1_4	26.545	275	329
WP_004479538.1	lcl|NZ_JQGT01000164.1_cds_WP_020983113.1_3109	27.869	244	329
WP_004479538.1	lcl|NZ_JQGT01000015.1_cds_WP_010577477.1_424	23.636	330	329
WP_004479538.1	lcl|NZ_JQGT01000104.1_cds_WP_010578343.1_2375	29.310	174	329
WP_282974014.1	lcl|NZ_JQGT01000117.1_cds_WP_020984930.1_2575	88.015	267	267
WP_282974014.1	lcl|NZ_JQGT01000007.1_cds_WP_020984894.1_196	25.328	229	267
WP_282974014.1	lcl|NZ_JQGT01000046.1_cds_WP_010578324.1_1178	28.421	190	267
WP_282974014.1	lcl|NZ_JQGT01000104.1_cds_WP_010578344.1_2376	26.316	209	267
WP_282974014.1	lcl|NZ_JQGT01000177.1_cds_WP_020985037.1_3218	33.708	89	267
WP_282974014.1	lcl|NZ_JQGT01000202.1_cds_WP_078123690.1_3393	27.568	185	267
WP_282974014.1	lcl|NZ_JQGT01000117.1_cds_WP_039942517.1_2550	36.667	60	267
WP_282974014.1	lcl|NZ_JQGT01000003.1_cds_WP_020985134.1_40	26.064	188	267
WP_004472307.1	lcl|NZ_JQGT01000117.1_cds_WP_020984935.1_2574	89.391	509	509
WP_004472307.1	lcl|NZ_JQGT01000016.1_cds_WP_010579017.1_471	27.302	315	509
WP_004472307.1	lcl|NZ_JQGT01000016.1_cds_WP_010579016.1_470	28.889	90	509
WP_004472307.1	lcl|NZ_JQGT01000117.1_cds_WP_020984935.1_2574	89.391	509	509
WP_004472307.1	lcl|NZ_JQGT01000016.1_cds_WP_010579017.1_471	27.302	315	509
WP_004472307.1	lcl|NZ_JQGT01000016.1_cds_WP_010579016.1_470	28.889	90	509
WP_004479660.1	lcl|NZ_JQGT01000117.1_cds_WP_010578407.1_2573	93.939	330	330
WP_004479660.1	lcl|NZ_JQGT01000117.1_cds_WP_010578410.1_2576	29.470	302	330
WP_004479660.1	lcl|NZ_JQGT01000004.1_cds_WP_020983205.1_127	27.839	273	330
WP_004479660.1	lcl|NZ_JQGT01000099.1_cds_WP_010577394.1_2253	27.536	276	330
WP_004479660.1	lcl|NZ_JQGT01000046.1_cds_WP_078123854.1_1177	25.633	316	330
WP_004479660.1	lcl|NZ_JQGT01000139.1_cds_WP_010577666.1_2884	26.457	223	330
WP_004479660.1	lcl|NZ_JQGT01000015.1_cds_WP_010577477.1_424	24.138	261	330
WP_004479660.1	lcl|NZ_JQGT01000138.1_cds_WP_010577591.1_2838	30.800	250	330
WP_004479660.1	lcl|NZ_JQGT01000003.1_cds_WP_010576694.1_41	26.056	142	330
WP_004479660.1	lcl|NZ_JQGT01000104.1_cds_WP_020984967.1_2373	26.642	274	330
WP_004479660.1	lcl|NZ_JQGT01000078.1_cds_WP_078124279.1_1843	28.125	128	330
WP_004479660.1	lcl|NZ_JQGT01000164.1_cds_WP_020983113.1_3109	25.581	301	330
WP_004479660.1	lcl|NZ_JQGT01000007.1_cds_WP_020985000.1_188	24.490	294	330
WP_004479660.1	lcl|NZ_JQGT01000117.1_cds_WP_010578412.1_2579	23.636	330	330
WP_004479660.1	lcl|NZ_JQGT01000001.1_cds_WP_010578958.1_4	25.911	247	330
WP_004479660.1	lcl|NZ_JQGT01000004.1_cds_WP_039940969.1_130	30.464	151	330
WP_004472322.1	lcl|NZ_JQGT01000117.1_cds_WP_010578406.1_2572	93.443	366	366
WP_004472322.1	lcl|NZ_JQGT01000117.1_cds_WP_010578405.1_2571	39.452	365	366
WP_004472322.1	lcl|NZ_JQGT01000117.1_cds_WP_020984867.1_2547	34.746	354	366
WP_004472322.1	lcl|NZ_JQGT01000104.1_cds_WP_010578328.1_2353	32.849	344	366
WP_004472322.1	lcl|NZ_JQGT01000177.1_cds_WP_010576069.1_3212	27.704	379	366
WP_004472322.1	lcl|NZ_JQGT01000007.1_cds_WP_010578358.1_199	28.989	376	366
WP_004472322.1	lcl|NZ_JQGT01000012.1_cds_WP_010579193.1_341	30.168	358	366
WP_004472322.1	lcl|NZ_JQGT01000007.1_cds_WP_020984843.1_189	25.281	356	366
WP_004472322.1	lcl|NZ_JQGT01000139.1_cds_WP_010577665.1_2885	29.189	185	366
WP_004472364.1	lcl|NZ_JQGT01000117.1_cds_WP_010578405.1_2571	90.463	367	367
WP_004472364.1	lcl|NZ_JQGT01000117.1_cds_WP_010578406.1_2572	40.217	368	367
WP_004472364.1	lcl|NZ_JQGT01000117.1_cds_WP_020984867.1_2547	39.368	348	367
WP_004472364.1	lcl|NZ_JQGT01000104.1_cds_WP_010578328.1_2353	37.330	367	367
WP_004472364.1	lcl|NZ_JQGT01000012.1_cds_WP_010579193.1_341	35.356	379	367
WP_004472364.1	lcl|NZ_JQGT01000177.1_cds_WP_010576069.1_3212	31.117	376	367
WP_004472364.1	lcl|NZ_JQGT01000007.1_cds_WP_020984843.1_189	30.199	351	367
WP_004472364.1	lcl|NZ_JQGT01000007.1_cds_WP_010578358.1_199	24.129	373	367
WP_004472364.1	lcl|NZ_JQGT01000139.1_cds_WP_010577665.1_2885	25.138	362	367
WP_004479653.1	lcl|NZ_JQGT01000117.1_cds_WP_020984976.1_2570	86.397	544	544
WP_004479653.1	lcl|NZ_JQGT01000117.1_cds_WP_020984976.1_2570	86.397	544	544
WP_004470185.1	lcl|NZ_JQGT01000117.1_cds_WP_010578402.1_2569	91.698	265	265
WP_004470185.1	lcl|NZ_JQGT01000146.1_cds_WP_020984446.1_2966	41.700	247	265
WP_020783869.1	lcl|NZ_JQGT01000117.1_cds_WP_020984841.1_2568	90.000	310	310
WP_020783869.1	lcl|NZ_JQGT01000049.1_cds_WP_020984256.1_1287	35.855	304	310
WP_020783869.1	lcl|NZ_JQGT01000031.1_cds_WP_020984128.1_879	30.864	243	310
WP_020783869.1	lcl|NZ_JQGT01000021.1_cds_WP_010578045.1_551	24.427	262	310
WP_020783869.1	lcl|NZ_JQGT01000117.1_cds_WP_020984841.1_2568	90.000	310	310
WP_020783869.1	lcl|NZ_JQGT01000049.1_cds_WP_020984256.1_1287	35.855	304	310
WP_020783869.1	lcl|NZ_JQGT01000031.1_cds_WP_020984128.1_879	30.864	243	310
WP_020783869.1	lcl|NZ_JQGT01000021.1_cds_WP_010578045.1_551	24.427	262	310
WP_032912997.1	lcl|NZ_JQGT01000117.1_cds_WP_010578401.1_2567	92.424	264	264
WP_004470135.1	lcl|NZ_JQGT01000117.1_cds_WP_010578400.1_2566	95.385	130	130
WP_032912999.1	lcl|NZ_JQGT01000117.1_cds_WP_010578399.1_2565	74.483	145	145
WP_004470037.1	lcl|NZ_JQGT01000117.1_cds_WP_020984860.1_2564	90.950	221	221
WP_004470037.1	lcl|NZ_JQGT01000057.1_cds_WP_010577879.1_1438	27.723	101	221
WP_004470188.1	lcl|NZ_JQGT01000117.1_cds_WP_020985012.1_2561	78.286	175	177
WP_004470188.1	lcl|NZ_JQGT01000099.1_cds_WP_010577363.1_2287	31.818	132	177
WP_282974009.1	lcl|NZ_JQGT01000117.1_cds_WP_010578396.1_2560	83.623	403	408
WP_282974009.1	lcl|NZ_JQGT01000117.1_cds_WP_078124250.1_2548	30.256	390	408
WP_282974009.1	lcl|NZ_JQGT01000117.1_cds_WP_039942433.1_2562	22.912	419	408
WP_282974009.1	lcl|NZ_JQGT01000090.1_cds_WP_020983218.1_2144	25.792	221	408
WP_282974009.1	lcl|NZ_JQGT01000057.1_cds_WP_010577878.1_1439	23.922	255	408
WP_282974009.1	lcl|NZ_JQGT01000104.1_cds_WP_020984850.1_2379	25.510	196	408
