WP_004462903.1	lcl|NZ_MTCN01000028.1_cds_WP_004462903.1_2053	100.000	87	106
WP_004472299.1	lcl|NZ_MTCN01000028.1_cds_WP_004472299.1_2054	100.000	319	319
WP_004472299.1	lcl|NZ_MTCN01000007.1_cds_WP_008393339.1_339	25.309	324	319
WP_004472299.1	lcl|NZ_MTCN01000028.1_cds_WP_075979400.1_2057	27.407	270	319
WP_004472299.1	lcl|NZ_MTCN01000029.1_cds_WP_008394652.1_2366	22.867	293	319
WP_004472299.1	lcl|NZ_MTCN01000004.1_cds_WP_075978853.1_1612	22.420	281	319
WP_004472299.1	lcl|NZ_MTCN01000042.1_cds_WP_075979556.1_849	23.392	171	319
WP_004479563.1	lcl|NZ_MTCN01000028.1_cds_WP_004472260.1_2055	99.452	365	365
WP_004472170.1	lcl|NZ_MTCN01000028.1_cds_WP_004485986.1_2056	99.459	185	185
WP_004472170.1	lcl|NZ_MTCN01000023.1_cds_WP_004460143.1_1505	34.932	146	185
WP_004479538.1	lcl|NZ_MTCN01000028.1_cds_WP_075979400.1_2057	99.696	329	329
WP_004479538.1	lcl|NZ_MTCN01000029.1_cds_WP_008394652.1_2366	29.940	334	329
WP_004479538.1	lcl|NZ_MTCN01000007.1_cds_WP_008393339.1_339	29.524	315	329
WP_004479538.1	lcl|NZ_MTCN01000004.1_cds_WP_075978853.1_1612	32.154	311	329
WP_004479538.1	lcl|NZ_MTCN01000007.1_cds_WP_004472946.1_228	30.031	323	329
WP_004479538.1	lcl|NZ_MTCN01000004.1_cds_WP_004467290.1_1609	28.261	322	329
WP_004479538.1	lcl|NZ_MTCN01000042.1_cds_WP_075979556.1_849	26.190	336	329
WP_004479538.1	lcl|NZ_MTCN01000028.1_cds_WP_046951346.1_2060	29.470	302	329
WP_004479538.1	lcl|NZ_MTCN01000052.1_cds_WP_032917901.1_441	25.294	340	329
WP_004479538.1	lcl|NZ_MTCN01000028.1_cds_WP_004472299.1_2054	28.044	271	329
WP_004479538.1	lcl|NZ_MTCN01000029.1_cds_WP_075979416.1_2384	26.250	240	329
WP_004479538.1	lcl|NZ_MTCN01000022.1_cds_WP_004464543.1_3496	27.174	276	329
WP_004479538.1	lcl|NZ_MTCN01000053.1_cds_WP_004472818.1_3586	27.869	244	329
