WP_004462903.1	lcl|NZ_AHNG02000018.1_cds_WP_002733653.1_1948	94.253	87	106
WP_004472299.1	lcl|NZ_AHNG02000018.1_cds_WP_002733579.1_1947	91.935	310	319
WP_004472299.1	lcl|NZ_AHNG02000018.1_cds_WP_002733534.1_1944	25.926	270	319
WP_004472299.1	lcl|NZ_AHNG02000006.1_cds_WP_002722638.1_2749	23.242	327	319
WP_004472299.1	lcl|NZ_AHNG02000018.1_cds_WP_002727919.1_1853	22.867	293	319
WP_004472299.1	lcl|NZ_AHNG02000031.1_cds_WP_002728309.1_556	23.397	312	319
WP_004472299.1	lcl|NZ_AHNG02000018.1_cds_WP_016749081.1_1920	23.313	326	319
WP_004472299.1	lcl|NZ_AHNG02000020.1_cds_WP_002729504.1_1469	23.392	171	319
WP_004479563.1	lcl|NZ_AHNG02000018.1_cds_WP_026054882.1_1946	89.315	365	365
WP_004472170.1	lcl|NZ_AHNG02000018.1_cds_WP_002733646.1_1945	94.595	185	185
WP_004472170.1	lcl|NZ_AHNG02000002.1_cds_WP_002721790.1_3256	35.616	146	185
WP_004479538.1	lcl|NZ_AHNG02000018.1_cds_WP_002733534.1_1944	93.598	328	329
WP_004479538.1	lcl|NZ_AHNG02000006.1_cds_WP_002722638.1_2749	29.206	315	329
WP_004479538.1	lcl|NZ_AHNG02000018.1_cds_WP_002727919.1_1853	29.254	335	329
WP_004479538.1	lcl|NZ_AHNG02000031.1_cds_WP_002728309.1_556	30.868	311	329
WP_004479538.1	lcl|NZ_AHNG02000031.1_cds_WP_002735602.1_553	28.182	330	329
WP_004479538.1	lcl|NZ_AHNG02000006.1_cds_WP_002732362.1_2624	29.467	319	329
WP_004479538.1	lcl|NZ_AHNG02000020.1_cds_WP_002729504.1_1469	26.100	341	329
WP_004479538.1	lcl|NZ_AHNG02000018.1_cds_WP_002733638.1_1912	27.855	359	329
WP_004479538.1	lcl|NZ_AHNG02000018.1_cds_WP_016749079.1_1941	29.316	307	329
WP_004479538.1	lcl|NZ_AHNG02000018.1_cds_WP_002733546.1_1878	25.000	268	329
WP_004479538.1	lcl|NZ_AHNG02000006.1_cds_WP_002732331.1_2535	25.000	340	329
WP_004479538.1	lcl|NZ_AHNG02000018.1_cds_WP_002744551.1_1918	29.630	270	329
WP_004479538.1	lcl|NZ_AHNG02000018.1_cds_WP_002733698.1_1870	26.642	274	329
WP_004479538.1	lcl|NZ_AHNG02000018.1_cds_WP_002733579.1_1947	26.908	249	329
WP_004479538.1	lcl|NZ_AHNG02000018.1_cds_WP_016749081.1_1920	24.765	319	329
WP_004479538.1	lcl|NZ_AHNG02000032.1_cds_WP_002728462.1_295	26.645	304	329
WP_004479538.1	lcl|NZ_AHNG02000024.1_cds_WP_002728696.1_963	27.869	244	329
WP_004479538.1	lcl|NZ_AHNG02000018.1_cds_WP_002733757.1_1880	30.337	178	329
WP_004479538.1	lcl|NZ_AHNG02000006.1_cds_WP_002732574.1_2840	23.867	331	329
WP_282974014.1	lcl|NZ_AHNG02000018.1_cds_WP_002733627.1_1943	89.888	267	267
WP_282974014.1	lcl|NZ_AHNG02000018.1_cds_WP_002727921.1_1852	28.042	189	267
WP_282974014.1	lcl|NZ_AHNG02000018.1_cds_WP_002733775.1_1907	24.607	191	267
WP_282974014.1	lcl|NZ_AHNG02000018.1_cds_WP_002733554.1_1881	26.316	209	267
WP_282974014.1	lcl|NZ_AHNG02000020.1_cds_WP_002766579.1_1658	27.568	185	267
WP_282974014.1	lcl|NZ_AHNG02000016.1_cds_WP_002729040.1_2111	32.258	93	267
WP_282974014.1	lcl|NZ_AHNG02000020.1_cds_WP_002729513.1_1468	25.926	189	267
WP_004472307.1	lcl|NZ_AHNG02000018.1_cds_WP_002738292.1_1942	88.189	508	509
WP_004472307.1	lcl|NZ_AHNG02000032.1_cds_WP_002728536.1_368	27.551	294	509
WP_004472307.1	lcl|NZ_AHNG02000032.1_cds_WP_002728534.1_367	28.889	90	509
WP_004472307.1	lcl|NZ_AHNG02000018.1_cds_WP_002738292.1_1942	88.189	508	509
WP_004472307.1	lcl|NZ_AHNG02000032.1_cds_WP_002728536.1_368	27.551	294	509
WP_004472307.1	lcl|NZ_AHNG02000032.1_cds_WP_002728534.1_367	28.889	90	509
WP_004479660.1	lcl|NZ_AHNG02000018.1_cds_WP_016749079.1_1941	92.121	330	330
WP_004479660.1	lcl|NZ_AHNG02000031.1_cds_WP_002728309.1_556	27.106	273	330
