WP_004462903.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002725873.1_2147	95.402	87	106
WP_004472299.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669917.1_2146	89.590	317	319
WP_004472299.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669955.1_2097	21.379	290	319
WP_004472299.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671202.1_3159	22.936	327	319
WP_004472299.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669957.1_2095	25.789	190	319
WP_004472299.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669973.1_2072	22.867	293	319
WP_004472299.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670961.1_2821	23.397	312	319
WP_004472299.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670813.1_2590	23.392	171	319
WP_004472170.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002750963.1_1350	35.616	146	185
WP_004472170.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669938.1_2115	35.028	177	185
WP_004479538.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669955.1_2097	31.661	319	329
WP_004479538.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671202.1_3159	29.524	315	329
WP_004479538.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669973.1_2072	30.149	335	329
WP_004479538.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670961.1_2821	31.190	311	329
WP_004479538.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669957.1_2095	28.289	304	329
WP_004479538.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671143.1_3027	29.781	319	329
WP_004479538.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002754065.1_2818	28.182	330	329
WP_004479538.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670813.1_2590	26.100	341	329
WP_004479538.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671074.1_2939	24.412	340	329
WP_004479538.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669917.1_2146	27.309	249	329
WP_004479538.1	lcl|NZ_JAKUHP010000002.1_cds_WP_017859386.1_1968	26.217	267	329
WP_004479538.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669959.1_2093	25.632	277	329
WP_004479538.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669202.1_311	23.442	337	329
WP_282974014.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669956.1_2096	27.391	230	267
WP_282974014.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669974.1_2071	28.042	189	267
WP_282974014.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002766579.1_679	27.568	185	267
