WP_004462903.1	lcl|NZ_AFKK01000163.1_cds_WP_000340715.1_1563	95.402	87	106
WP_004472299.1	lcl|NZ_AFKK01000163.1_cds_WP_000410273.1_1564	92.581	310	319
WP_004472299.1	lcl|NZ_AFKK01000163.1_cds_WP_000646250.1_1567	26.667	270	319
WP_004472299.1	lcl|NZ_AFKK01000092.1_cds_WP_000744700.1_2204	25.382	327	319
WP_004472299.1	lcl|NZ_AFKK01000060.1_cds_WP_000093099.1_2977	53.968	63	319
WP_004472299.1	lcl|NZ_AFKK01000060.1_cds_WP_000600889.1_2968	23.118	186	319
WP_004472299.1	lcl|NZ_AFKK01000037.1_cds_WP_000585176.1_3514	23.368	291	319
WP_004472299.1	lcl|NZ_AFKK01000252.1_cds_WP_001984071.1_730	21.678	286	319
WP_004472299.1	lcl|NZ_AFKK01000163.1_cds_WP_001067557.1_1570	24.012	329	319
WP_004479563.1	lcl|NZ_AFKK01000163.1_cds_WP_000604524.1_1565	83.562	365	365
WP_004472170.1	lcl|NZ_AFKK01000163.1_cds_WP_000884059.1_1566	94.595	185	185
WP_004472170.1	lcl|NZ_AFKK01000046.1_cds_WP_000351733.1_3381	39.286	140	185
WP_004479538.1	lcl|NZ_AFKK01000163.1_cds_WP_000646250.1_1567	93.293	328	329
WP_004479538.1	lcl|NZ_AFKK01000092.1_cds_WP_000744700.1_2204	31.429	315	329
WP_004479538.1	lcl|NZ_AFKK01000060.1_cds_WP_000600889.1_2968	31.629	313	329
WP_004479538.1	lcl|NZ_AFKK01000252.1_cds_WP_001984071.1_730	30.945	307	329
WP_004479538.1	lcl|NZ_AFKK01000037.1_cds_WP_000585176.1_3514	27.010	311	329
WP_004479538.1	lcl|NZ_AFKK01000086.1_cds_WP_000649925.1_2331	29.721	323	329
WP_004479538.1	lcl|NZ_AFKK01000271.1_cds_WP_000709511.1_564	29.429	333	329
WP_004479538.1	lcl|NZ_AFKK01000163.1_cds_WP_001067557.1_1570	29.316	307	329
WP_004479538.1	lcl|NZ_AFKK01000060.1_cds_WP_000601375.1_2941	25.632	277	329
WP_004479538.1	lcl|NZ_AFKK01000251.1_cds_WP_000688695.1_750	28.720	289	329
WP_004479538.1	lcl|NZ_AFKK01000027.1_cds_WP_000475904.1_3542	27.536	276	329
WP_004479538.1	lcl|NZ_AFKK01000163.1_cds_WP_000410273.1_1564	27.509	269	329
WP_004479538.1	lcl|NZ_AFKK01000120.1_cds_WP_001074785.1_1912	29.779	272	329
WP_004479538.1	lcl|NZ_AFKK01000076.1_cds_WP_001003555.1_2514	25.984	254	329
WP_004479538.1	lcl|NZ_AFKK01000060.1_cds_WP_000487322.1_2943	27.469	324	329
WP_004479538.1	lcl|NZ_AFKK01000098.1_cds_WP_141567153.1_2136	58.621	29	329
WP_282974014.1	lcl|NZ_AFKK01000163.1_cds_WP_000774262.1_1568	88.764	267	267
WP_282974014.1	lcl|NZ_AFKK01000060.1_cds_WP_000859505.1_2944	26.442	208	267
WP_282974014.1	lcl|NZ_AFKK01000060.1_cds_WP_000800438.1_2963	26.178	191	267
WP_282974014.1	lcl|NZ_AFKK01000002.1_cds_WP_000842259.1_3789	28.421	190	267
WP_282974014.1	lcl|NZ_AFKK01000181.1_cds_WP_000667727.1_1503	31.818	110	267
WP_282974014.1	lcl|NZ_AFKK01000050.1_cds_WP_000805357.1_3252	37.647	85	267
WP_004472307.1	lcl|NZ_AFKK01000163.1_cds_WP_000612797.1_1569	88.386	508	509
WP_004472307.1	lcl|NZ_AFKK01000196.1_cds_WP_000291591.1_1484	27.134	328	509
WP_004472307.1	lcl|NZ_AFKK01000196.1_cds_WP_000364507.1_1483	28.889	90	509
WP_004472307.1	lcl|NZ_AFKK01000163.1_cds_WP_000612797.1_1569	88.386	508	509
WP_004472307.1	lcl|NZ_AFKK01000196.1_cds_WP_000291591.1_1484	27.134	328	509
WP_004472307.1	lcl|NZ_AFKK01000196.1_cds_WP_000364507.1_1483	28.889	90	509
WP_004479660.1	lcl|NZ_AFKK01000163.1_cds_WP_001067557.1_1570	92.424	330	330
WP_004479660.1	lcl|NZ_AFKK01000163.1_cds_WP_000646250.1_1567	30.739	257	330
WP_004479660.1	lcl|NZ_AFKK01000252.1_cds_WP_001984071.1_730	25.461	271	330
WP_004479660.1	lcl|NZ_AFKK01000060.1_cds_WP_000600889.1_2968	27.068	266	330
WP_004479660.1	lcl|NZ_AFKK01000092.1_cds_WP_000744700.1_2204	27.215	316	330
WP_004479660.1	lcl|NZ_AFKK01000076.1_cds_WP_001003555.1_2514	27.572	243	330
WP_004479660.1	lcl|NZ_AFKK01000086.1_cds_WP_000649925.1_2331	30.078	256	330
