WP_004462903.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135633099.1_3576	64.103	78	106
WP_004472299.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135633097.1_3575	78.135	311	319
WP_004472299.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392300.1_3572	24.167	240	319
WP_004472299.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390701.1_999	24.233	326	319
WP_004472299.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634215.1_1026	27.532	316	319
WP_004472299.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392272.1_3542	23.377	231	319
WP_004472299.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392244.1_3514	25.253	297	319
WP_004472299.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391083.1_1604	24.149	323	319
WP_004472299.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391932.1_2954	25.731	171	319
WP_004472170.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135632379.1_2809	31.361	169	185
WP_004479538.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390701.1_999	30.255	314	329
WP_004479538.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392300.1_3572	30.189	318	329
WP_004479538.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392244.1_3514	27.327	333	329
WP_004479538.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391083.1_1604	30.892	314	329
WP_004479538.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391932.1_2954	27.273	341	329
WP_004479538.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634855.1_1411	27.246	334	329
WP_004479538.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634215.1_1026	26.367	311	329
WP_004479538.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135633097.1_3575	26.332	319	329
WP_004479538.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392272.1_3542	26.538	260	329
