WP_004462903.1	lcl|NZ_ANMX01000099.1_cds_WP_000340715.1_1904	95.402	87	106
WP_004472299.1	lcl|NZ_ANMX01000099.1_cds_WP_000410273.1_1903	92.581	310	319
WP_004472299.1	lcl|NZ_ANMX01000099.1_cds_WP_000646250.1_1900	26.667	270	319
WP_004472299.1	lcl|NZ_ANMX01000194.1_cds_WP_000744700.1_3707	25.382	327	319
WP_004472299.1	lcl|NZ_ANMX01000145.1_cds_WP_000723092.1_2655	23.288	292	319
WP_004472299.1	lcl|NZ_ANMX01000159.1_cds_WP_001033107.1_3082	22.321	224	319
WP_004472299.1	lcl|NZ_ANMX01000039.1_cds_WP_001984071.1_625	21.678	286	319
WP_004472299.1	lcl|NZ_ANMX01000099.1_cds_WP_001067556.1_1897	24.012	329	319
WP_004479563.1	lcl|NZ_ANMX01000099.1_cds_WP_001967810.1_1902	83.288	365	365
WP_004472170.1	lcl|NZ_ANMX01000099.1_cds_WP_000884059.1_1901	94.595	185	185
WP_004472170.1	lcl|NZ_ANMX01000058.1_cds_WP_000351733.1_978	39.286	140	185
WP_004479538.1	lcl|NZ_ANMX01000099.1_cds_WP_000646250.1_1900	93.293	328	329
WP_004479538.1	lcl|NZ_ANMX01000194.1_cds_WP_000744700.1_3707	31.429	315	329
WP_004479538.1	lcl|NZ_ANMX01000145.1_cds_WP_000723092.1_2655	29.552	335	329
WP_004479538.1	lcl|NZ_ANMX01000039.1_cds_WP_001984071.1_625	30.945	307	329
WP_004479538.1	lcl|NZ_ANMX01000099.1_cds_WP_000699346.1_1886	29.762	336	329
WP_004479538.1	lcl|NZ_ANMX01000098.1_cds_WP_000649923.1_1816	29.721	323	329
WP_004479538.1	lcl|NZ_ANMX01000081.1_cds_WP_000709513.1_1472	29.429	333	329
WP_004479538.1	lcl|NZ_ANMX01000099.1_cds_WP_001067556.1_1897	29.316	307	329
WP_004479538.1	lcl|NZ_ANMX01000164.1_cds_WP_000688696.1_3211	28.720	289	329
WP_004479538.1	lcl|NZ_ANMX01000145.1_cds_WP_000475904.1_2672	27.536	276	329
WP_004479538.1	lcl|NZ_ANMX01000099.1_cds_WP_000410273.1_1903	27.509	269	329
WP_004479538.1	lcl|NZ_ANMX01000019.1_cds_WP_001074785.1_347	29.779	272	329
WP_004479538.1	lcl|NZ_ANMX01000159.1_cds_WP_001033107.1_3082	26.537	309	329
WP_004479538.1	lcl|NZ_ANMX01000091.1_cds_WP_001003557.1_1679	25.984	254	329
WP_282974014.1	lcl|NZ_ANMX01000099.1_cds_WP_000774256.1_1899	89.513	267	267
WP_282974014.1	lcl|NZ_ANMX01000145.1_cds_WP_000842260.1_2654	28.421	190	267
WP_282974014.1	lcl|NZ_ANMX01000027.1_cds_WP_000805359.1_484	38.824	85	267
WP_282974014.1	lcl|NZ_ANMX01000060.1_cds_WP_000667727.1_1090	31.818	110	267
WP_004472307.1	lcl|NZ_ANMX01000099.1_cds_WP_000612794.1_1898	87.992	508	509
WP_004472307.1	lcl|NZ_ANMX01000201.1_cds_WP_000291586.1_3870	27.134	328	509
WP_004472307.1	lcl|NZ_ANMX01000201.1_cds_WP_000364507.1_3869	28.889	90	509
WP_004472307.1	lcl|NZ_ANMX01000099.1_cds_WP_000612794.1_1898	87.992	508	509
WP_004472307.1	lcl|NZ_ANMX01000201.1_cds_WP_000291586.1_3870	27.134	328	509
WP_004472307.1	lcl|NZ_ANMX01000201.1_cds_WP_000364507.1_3869	28.889	90	509
WP_004479660.1	lcl|NZ_ANMX01000099.1_cds_WP_001067556.1_1897	92.121	330	330
WP_004479660.1	lcl|NZ_ANMX01000099.1_cds_WP_000646250.1_1900	30.739	257	330
WP_004479660.1	lcl|NZ_ANMX01000039.1_cds_WP_001984071.1_625	25.461	271	330
WP_004479660.1	lcl|NZ_ANMX01000194.1_cds_WP_000744700.1_3707	27.215	316	330
WP_004479660.1	lcl|NZ_ANMX01000145.1_cds_WP_000723092.1_2655	25.816	337	330
WP_004479660.1	lcl|NZ_ANMX01000091.1_cds_WP_001003557.1_1679	27.572	243	330
WP_004479660.1	lcl|NZ_ANMX01000099.1_cds_WP_000699346.1_1886	27.803	223	330
WP_004479660.1	lcl|NZ_ANMX01000098.1_cds_WP_000649923.1_1816	30.078	256	330
WP_004479660.1	lcl|NZ_ANMX01000164.1_cds_WP_000688696.1_3211	26.957	230	330
WP_004479660.1	lcl|NZ_ANMX01000193.1_cds_WP_000457972.1_3680	26.562	128	330
WP_004479660.1	lcl|NZ_ANMX01000081.1_cds_WP_000709513.1_1472	30.464	151	330
WP_004472322.1	lcl|NZ_ANMX01000145.1_cds_WP_000575178.1_2661	32.571	350	366
WP_004472322.1	lcl|NZ_ANMX01000083.1_cds_WP_001281953.1_1492	27.177	379	366
WP_004472322.1	lcl|NZ_ANMX01000159.1_cds_WP_000331751.1_3086	32.464	345	366
WP_004472322.1	lcl|NZ_ANMX01000159.1_cds_WP_000172653.1_3092	30.890	382	366
WP_004472322.1	lcl|NZ_ANMX01000222.1_cds_WP_000538750.1_4167	29.412	357	366
WP_004472322.1	lcl|NZ_ANMX01000206.1_cds_WP_001982414.1_3953	31.053	190	366
WP_004472364.1	lcl|NZ_ANMX01000145.1_cds_WP_000575178.1_2661	36.986	365	367
WP_004472364.1	lcl|NZ_ANMX01000222.1_cds_WP_000538750.1_4167	32.075	371	367
WP_004472364.1	lcl|NZ_ANMX01000159.1_cds_WP_000172653.1_3092	32.486	354	367
WP_004472364.1	lcl|NZ_ANMX01000159.1_cds_WP_000331751.1_3086	34.311	341	367
WP_004472364.1	lcl|NZ_ANMX01000083.1_cds_WP_001281953.1_1492	29.894	378	367
WP_004472364.1	lcl|NZ_ANMX01000206.1_cds_WP_001982414.1_3953	25.138	362	367
WP_004479653.1	lcl|NZ_ANMX01000099.1_cds_WP_000776640.1_1896	38.716	545	544
WP_004479653.1	lcl|NZ_ANMX01000099.1_cds_WP_000776640.1_1896	38.716	545	544
WP_004470185.1	lcl|NZ_ANMX01000099.1_cds_WP_000424609.1_1895	67.803	264	265
WP_004470185.1	lcl|NZ_ANMX01000032.1_cds_WP_001002663.1_524	43.210	243	265
WP_020783869.1	lcl|NZ_ANMX01000099.1_cds_WP_002074065.1_1894	85.161	310	310
WP_020783869.1	lcl|NZ_ANMX01000001.1_cds_WP_000501205.1_22	35.526	304	310
WP_020783869.1	lcl|NZ_ANMX01000172.1_cds_WP_001183723.1_3261	26.159	302	310
WP_020783869.1	lcl|NZ_ANMX01000089.1_cds_WP_000279894.1_1646	26.316	133	310
WP_020783869.1	lcl|NZ_ANMX01000099.1_cds_WP_002074065.1_1894	85.161	310	310
WP_020783869.1	lcl|NZ_ANMX01000001.1_cds_WP_000501205.1_22	35.526	304	310
WP_020783869.1	lcl|NZ_ANMX01000172.1_cds_WP_001183723.1_3261	26.159	302	310
WP_020783869.1	lcl|NZ_ANMX01000089.1_cds_WP_000279894.1_1646	26.316	133	310
WP_032912997.1	lcl|NZ_ANMX01000099.1_cds_WP_000479986.1_1893	90.530	264	264
WP_004470135.1	lcl|NZ_ANMX01000099.1_cds_WP_000715957.1_1892	92.248	129	130
WP_032912999.1	lcl|NZ_ANMX01000099.1_cds_WP_001088861.1_1891	84.828	145	145
WP_004470037.1	lcl|NZ_ANMX01000099.1_cds_WP_000517242.1_1890	90.045	221	221
WP_004470037.1	lcl|NZ_ANMX01000194.1_cds_WP_001079442.1_3736	24.359	78	221
WP_004470037.1	lcl|NZ_ANMX01000134.1_cds_WP_001069830.1_2514	28.713	101	221
WP_004470037.1	lcl|NZ_ANMX01000001.1_cds_WP_001069830.1_3	28.713	101	221
WP_282974011.1	lcl|NZ_ANMX01000159.1_cds_WP_000431677.1_3081	48.485	99	141
WP_004470188.1	lcl|NZ_ANMX01000159.1_cds_WP_000697807.1_3084	48.795	166	177
WP_004470188.1	lcl|NZ_ANMX01000097.1_cds_WP_001206949.1_1810	31.818	132	177
WP_282974009.1	lcl|NZ_ANMX01000159.1_cds_WP_000795980.1_3085	36.186	409	408
WP_282974009.1	lcl|NZ_ANMX01000134.1_cds_WP_000347682.1_2513	25.481	208	408
WP_282974009.1	lcl|NZ_ANMX01000001.1_cds_WP_000347682.1_4	25.481	208	408
WP_282974009.1	lcl|NZ_ANMX01000159.1_cds_WP_001028949.1_3083	22.807	228	408
