WP_004462903.1	lcl|NZ_JADHZO010000021.1_cds_WP_002725873.1_939	95.402	87	106
WP_004472299.1	lcl|NZ_JADHZO010000021.1_cds_WP_011669917.1_938	89.590	317	319
WP_004472299.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669955.1_1102	21.379	290	319
WP_004472299.1	lcl|NZ_JADHZO010000022.1_cds_WP_011671202.1_989	22.936	327	319
WP_004472299.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669957.1_1100	25.789	190	319
WP_004472299.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669973.1_1076	22.867	293	319
WP_004472299.1	lcl|NZ_JADHZO010000070.1_cds_WP_011670961.1_2782	23.397	312	319
WP_004472299.1	lcl|NZ_JADHZO010000090.1_cds_WP_011670813.1_3146	23.392	171	319
WP_004472170.1	lcl|NZ_JADHZO010000001.1_cds_WP_002750963.1_787	35.616	146	185
WP_004472170.1	lcl|NZ_JADHZO010000021.1_cds_WP_011669938.1_907	35.028	177	185
WP_004479538.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669955.1_1102	31.661	319	329
WP_004479538.1	lcl|NZ_JADHZO010000022.1_cds_WP_011671202.1_989	29.524	315	329
WP_004479538.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669973.1_1076	30.149	335	329
WP_004479538.1	lcl|NZ_JADHZO010000070.1_cds_WP_011670961.1_2782	31.190	311	329
WP_004479538.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669957.1_1100	28.289	304	329
WP_004479538.1	lcl|NZ_JADHZO010000020.1_cds_WP_011671143.1_879	29.781	319	329
WP_004479538.1	lcl|NZ_JADHZO010000070.1_cds_WP_002754065.1_2779	28.182	330	329
WP_004479538.1	lcl|NZ_JADHZO010000090.1_cds_WP_011670813.1_3146	26.100	341	329
WP_004479538.1	lcl|NZ_JADHZO010000003.1_cds_WP_011671074.1_1753	24.412	340	329
WP_004479538.1	lcl|NZ_JADHZO010000021.1_cds_WP_011669917.1_938	27.309	249	329
WP_004479538.1	lcl|NZ_JADHZO010000013.1_cds_WP_017859386.1_316	26.217	267	329
WP_004479538.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669959.1_1098	25.632	277	329
WP_004479538.1	lcl|NZ_JADHZO010000056.1_cds_WP_011669202.1_2345	23.442	337	329
WP_282974014.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669956.1_1101	27.391	230	267
WP_282974014.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669974.1_1075	28.042	189	267
WP_282974014.1	lcl|NZ_JADHZO010000084.1_cds_WP_002766579.1_3026	27.568	185	267
WP_282974014.1	lcl|NZ_JADHZO010000033.1_cds_WP_011670832.1_1497	33.708	89	267
WP_282974014.1	lcl|NZ_JADHZO010000090.1_cds_WP_011670812.1_3145	25.926	189	267
WP_004472307.1	lcl|NZ_JADHZO010000016.1_cds_WP_011670269.1_526	27.551	294	509
WP_004472307.1	lcl|NZ_JADHZO010000016.1_cds_WP_002751286.1_525	28.889	90	509
WP_004472307.1	lcl|NZ_JADHZO010000016.1_cds_WP_011670269.1_526	27.551	294	509
WP_004472307.1	lcl|NZ_JADHZO010000016.1_cds_WP_002751286.1_525	28.889	90	509
WP_004479660.1	lcl|NZ_JADHZO010000070.1_cds_WP_011670961.1_2782	27.473	273	330
WP_004479660.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669955.1_1102	23.985	271	330
WP_004479660.1	lcl|NZ_JADHZO010000022.1_cds_WP_011671202.1_989	26.846	298	330
WP_004479660.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669973.1_1076	26.582	316	330
WP_004479660.1	lcl|NZ_JADHZO010000003.1_cds_WP_011671074.1_1753	26.339	224	330
WP_004479660.1	lcl|NZ_JADHZO010000020.1_cds_WP_011671143.1_879	27.044	318	330
WP_004479660.1	lcl|NZ_JADHZO010000056.1_cds_WP_011669202.1_2345	24.898	245	330
WP_004479660.1	lcl|NZ_JADHZO010000090.1_cds_WP_011670813.1_3146	26.056	142	330
WP_004479660.1	lcl|NZ_JADHZO010000017.1_cds_WP_011671364.1_567	28.125	128	330
WP_004479660.1	lcl|NZ_JADHZO010000013.1_cds_WP_017859386.1_316	25.000	240	330
WP_004479660.1	lcl|NZ_JADHZO010000070.1_cds_WP_002754065.1_2779	30.464	151	330
WP_004472322.1	lcl|NZ_JADHZO010000025.1_cds_WP_011669968.1_1082	33.140	344	366
WP_004472322.1	lcl|NZ_JADHZO010000069.1_cds_WP_002753028.1_2677	28.042	378	366
WP_004472322.1	lcl|NZ_JADHZO010000021.1_cds_WP_011669926.1_928	36.431	269	366
WP_004472322.1	lcl|NZ_JADHZO010000021.1_cds_WP_011669932.1_913	29.223	373	366
WP_004472322.1	lcl|NZ_JADHZO010000021.1_cds_WP_011669923.1_931	38.350	206	366
WP_004472322.1	lcl|NZ_JADHZO010000006.1_cds_WP_002753888.1_2755	28.455	369	366
WP_004472322.1	lcl|NZ_JADHZO010000003.1_cds_WP_002750680.1_1752	29.189	185	366
