WP_004462903.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000340715.1_939	95.402	87	106
WP_004472299.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000410273.1_940	92.581	310	319
WP_004472299.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000646250.1_943	26.667	270	319
WP_004472299.1	lcl|NZ_JAGGCE010000005.1_cds_WP_000744700.1_826	25.382	327	319
WP_004472299.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000093099.1_960	53.968	63	319
WP_004472299.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000600889.1_969	23.118	186	319
WP_004472299.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000723090.1_1022	23.368	291	319
WP_004472299.1	lcl|NZ_JAGGCE010000029.1_cds_WP_001984071.1_2767	21.678	286	319
WP_004472299.1	lcl|NZ_JAGGCE010000006.1_cds_WP_001067557.1_946	24.012	329	319
WP_004479563.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000604524.1_941	83.562	365	365
WP_004472170.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000884059.1_942	94.595	185	185
WP_004472170.1	lcl|NZ_JAGGCE010000009.1_cds_WP_000351733.1_1341	39.286	140	185
WP_004479538.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000646250.1_943	93.293	328	329
WP_004479538.1	lcl|NZ_JAGGCE010000005.1_cds_WP_000744700.1_826	31.429	315	329
WP_004479538.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000600889.1_969	31.629	313	329
WP_004479538.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000723090.1_1022	29.552	335	329
WP_004479538.1	lcl|NZ_JAGGCE010000029.1_cds_WP_001984071.1_2767	30.945	307	329
WP_004479538.1	lcl|NZ_JAGGCE010000008.1_cds_WP_000649925.1_1233	29.721	323	329
WP_004479538.1	lcl|NZ_JAGGCE010000065.1_cds_WP_000709511.1_3669	29.429	333	329
WP_004479538.1	lcl|NZ_JAGGCE010000006.1_cds_WP_001067557.1_946	29.316	307	329
WP_004479538.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000601375.1_996	25.632	277	329
WP_004479538.1	lcl|NZ_JAGGCE010000029.1_cds_WP_000688695.1_2746	28.720	289	329
WP_004479538.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000475904.1_1005	27.536	276	329
WP_004479538.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000410273.1_940	27.509	269	329
WP_004479538.1	lcl|NZ_JAGGCE010000004.1_cds_WP_001074785.1_672	29.779	272	329
WP_004479538.1	lcl|NZ_JAGGCE010000019.1_cds_WP_001003555.1_2236	25.984	254	329
WP_004479538.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000487322.1_994	27.469	324	329
WP_282974014.1	lcl|NZ_JAGGCE010000006.1_cds_WP_000774262.1_944	88.764	267	267
