WP_004462903.1	lcl|NZ_AOVD01000125.1_cds_WP_000340715.1_3223	95.402	87	106
WP_004472299.1	lcl|NZ_AOVD01000125.1_cds_WP_000410273.1_3222	92.581	310	319
WP_004472299.1	lcl|NZ_AOVD01000125.1_cds_WP_000646252.1_3219	27.037	270	319
WP_004472299.1	lcl|NZ_AOVD01000113.1_cds_WP_000744700.1_2547	25.382	327	319
WP_004472299.1	lcl|NZ_AOVD01000125.1_cds_WP_000093099.1_3202	53.968	63	319
WP_004472299.1	lcl|NZ_AOVD01000125.1_cds_WP_000600889.1_3193	23.118	186	319
WP_004472299.1	lcl|NZ_AOVD01000125.1_cds_WP_000723090.1_3140	23.368	291	319
WP_004472299.1	lcl|NZ_AOVD01000005.1_cds_WP_001984071.1_24	21.678	286	319
WP_004472299.1	lcl|NZ_AOVD01000125.1_cds_WP_001067557.1_3216	24.012	329	319
WP_004479563.1	lcl|NZ_AOVD01000125.1_cds_WP_000604524.1_3221	83.562	365	365
WP_004472170.1	lcl|NZ_AOVD01000125.1_cds_WP_000884059.1_3220	94.595	185	185
WP_004472170.1	lcl|NZ_AOVD01000061.1_cds_WP_000351733.1_1058	39.286	140	185
WP_004479538.1	lcl|NZ_AOVD01000125.1_cds_WP_000646252.1_3219	92.988	328	329
WP_004479538.1	lcl|NZ_AOVD01000113.1_cds_WP_000744700.1_2547	31.429	315	329
WP_004479538.1	lcl|NZ_AOVD01000125.1_cds_WP_000600889.1_3193	31.629	313	329
WP_004479538.1	lcl|NZ_AOVD01000125.1_cds_WP_000723090.1_3140	29.552	335	329
WP_004479538.1	lcl|NZ_AOVD01000005.1_cds_WP_001984071.1_24	30.945	307	329
WP_004479538.1	lcl|NZ_AOVD01000084.1_cds_WP_000649925.1_1647	29.721	323	329
WP_004479538.1	lcl|NZ_AOVD01000019.1_cds_WP_000709511.1_183	29.429	333	329
WP_004479538.1	lcl|NZ_AOVD01000125.1_cds_WP_001067557.1_3216	29.316	307	329
