WP_004462903.1	lcl|NZ_RQGH01000024.1_cds_WP_135642179.1_2842	62.821	78	106
WP_004472299.1	lcl|NZ_RQGH01000024.1_cds_WP_135642384.1_2841	82.315	311	319
WP_004472299.1	lcl|NZ_RQGH01000008.1_cds_WP_135640701.1_2739	24.233	326	319
WP_004472299.1	lcl|NZ_RQGH01000020.1_cds_WP_135641837.1_3640	23.926	326	319
WP_004472299.1	lcl|NZ_RQGH01000030.1_cds_WP_135644486.1_3597	25.086	291	319
WP_004472299.1	lcl|NZ_RQGH01000026.1_cds_WP_135642853.1_255	24.204	314	319
WP_004472299.1	lcl|NZ_RQGH01000028.1_cds_WP_135643827.1_1742	23.529	187	319
WP_004479563.1	lcl|NZ_RQGH01000024.1_cds_WP_135642172.1_2839	57.182	362	365
WP_004472170.1	lcl|NZ_RQGH01000002.1_cds_WP_135640263.1_3615	34.194	155	185
WP_004472170.1	lcl|NZ_RQGH01000009.1_cds_WP_135640922.1_2155	31.765	170	185
WP_004479538.1	lcl|NZ_RQGH01000008.1_cds_WP_135640701.1_2739	29.299	314	329
WP_004479538.1	lcl|NZ_RQGH01000026.1_cds_WP_135642853.1_255	28.981	314	329
WP_004479538.1	lcl|NZ_RQGH01000030.1_cds_WP_135644486.1_3597	27.976	336	329
WP_004479538.1	lcl|NZ_RQGH01000020.1_cds_WP_135641837.1_3640	28.013	307	329
WP_004479538.1	lcl|NZ_RQGH01000028.1_cds_WP_135643827.1_1742	27.647	340	329
WP_004479538.1	lcl|NZ_RQGH01000026.1_cds_WP_015676887.1_443	28.144	334	329
WP_004479538.1	lcl|NZ_RQGH01000008.1_cds_WP_135640673.1_2712	27.414	321	329
WP_004479538.1	lcl|NZ_RQGH01000032.1_cds_WP_135644505.1_3630	27.778	270	329
WP_004479538.1	lcl|NZ_RQGH01000024.1_cds_WP_135642384.1_2841	25.157	318	329
WP_004479538.1	lcl|NZ_RQGH01000010.1_cds_WP_135641030.1_3522	26.966	178	329
WP_004479538.1	lcl|NZ_RQGH01000008.1_cds_WP_135640745.1_2791	28.800	250	329
WP_004479538.1	lcl|NZ_RQGH01000028.1_cds_WP_208720708.1_1985	25.974	231	329
WP_004479538.1	lcl|NZ_RQGH01000026.1_cds_WP_135643224.1_493	22.761	268	329
WP_004479538.1	lcl|NZ_RQGH01000005.1_cds_WP_135640381.1_3231	24.723	271	329
