WP_004462903.1	lcl|NZ_AHNJ02000016.1_cds_WP_000340715.1_3317	95.402	87	106
WP_004472299.1	lcl|NZ_AHNJ02000016.1_cds_WP_000410273.1_3316	92.581	310	319
WP_004472299.1	lcl|NZ_AHNJ02000009.1_cds_WP_000744700.1_3617	25.382	327	319
WP_004472299.1	lcl|NZ_AHNJ02000016.1_cds_WP_000646251.1_3313	26.667	270	319
WP_004472299.1	lcl|NZ_AHNJ02000016.1_cds_WP_000723086.1_3246	23.368	291	319
WP_004472299.1	lcl|NZ_AHNJ02000064.1_cds_WP_001984071.1_524	21.678	286	319
WP_004472299.1	lcl|NZ_AHNJ02000016.1_cds_WP_001067557.1_3310	24.012	329	319
WP_004479563.1	lcl|NZ_AHNJ02000016.1_cds_WP_000604524.1_3315	83.562	365	365
WP_004472170.1	lcl|NZ_AHNJ02000016.1_cds_WP_000884059.1_3314	94.595	185	185
WP_004472170.1	lcl|NZ_AHNJ02000062.1_cds_WP_000351733.1_789	39.286	140	185
WP_004479538.1	lcl|NZ_AHNJ02000016.1_cds_WP_000646251.1_3313	93.902	328	329
WP_004479538.1	lcl|NZ_AHNJ02000009.1_cds_WP_000744700.1_3617	31.429	315	329
WP_004479538.1	lcl|NZ_AHNJ02000016.1_cds_WP_000723086.1_3246	29.552	335	329
WP_004479538.1	lcl|NZ_AHNJ02000064.1_cds_WP_001984071.1_524	30.945	307	329
WP_004479538.1	lcl|NZ_AHNJ02000009.1_cds_WP_000649925.1_3777	29.721	323	329
WP_004479538.1	lcl|NZ_AHNJ02000064.1_cds_WP_000709511.1_535	29.429	333	329
WP_004479538.1	lcl|NZ_AHNJ02000016.1_cds_WP_001067557.1_3310	29.316	307	329
WP_004479538.1	lcl|NZ_AHNJ02000064.1_cds_WP_000688696.1_504	28.720	289	329
WP_004479538.1	lcl|NZ_AHNJ02000016.1_cds_WP_000475904.1_3263	27.536	276	329
WP_004479538.1	lcl|NZ_AHNJ02000016.1_cds_WP_000410273.1_3316	27.509	269	329
WP_004479538.1	lcl|NZ_AHNJ02000076.1_cds_WP_001074787.1_32	29.779	272	329
WP_004479538.1	lcl|NZ_AHNJ02000005.1_cds_WP_001003557.1_3874	25.984	254	329
WP_004479538.1	lcl|NZ_AHNJ02000016.1_cds_WP_000378097.1_3293	26.163	172	329
WP_282974014.1	lcl|NZ_AHNJ02000016.1_cds_WP_000774260.1_3312	89.139	267	267
WP_282974014.1	lcl|NZ_AHNJ02000016.1_cds_WP_000842260.1_3245	28.421	190	267
WP_282974014.1	lcl|NZ_AHNJ02000064.1_cds_WP_000667727.1_481	31.818	110	267
WP_282974014.1	lcl|NZ_AHNJ02000037.1_cds_WP_000805357.1_2269	37.647	85	267
WP_004472307.1	lcl|NZ_AHNJ02000016.1_cds_WP_000602734.1_3311	87.795	508	509
WP_004472307.1	lcl|NZ_AHNJ02000076.1_cds_WP_000291585.1_110	27.134	328	509
WP_004472307.1	lcl|NZ_AHNJ02000076.1_cds_WP_000364507.1_109	28.889	90	509
WP_004472307.1	lcl|NZ_AHNJ02000016.1_cds_WP_000602734.1_3311	87.795	508	509
WP_004472307.1	lcl|NZ_AHNJ02000076.1_cds_WP_000291585.1_110	27.134	328	509
WP_004472307.1	lcl|NZ_AHNJ02000076.1_cds_WP_000364507.1_109	28.889	90	509
WP_004479660.1	lcl|NZ_AHNJ02000016.1_cds_WP_001067557.1_3310	92.424	330	330
WP_004479660.1	lcl|NZ_AHNJ02000016.1_cds_WP_000646251.1_3313	31.128	257	330
WP_004479660.1	lcl|NZ_AHNJ02000064.1_cds_WP_001984071.1_524	25.461	271	330
WP_004479660.1	lcl|NZ_AHNJ02000009.1_cds_WP_000744700.1_3617	27.215	316	330
WP_004479660.1	lcl|NZ_AHNJ02000005.1_cds_WP_001003557.1_3874	27.572	243	330
WP_004479660.1	lcl|NZ_AHNJ02000016.1_cds_WP_000723086.1_3246	25.816	337	330
WP_004479660.1	lcl|NZ_AHNJ02000009.1_cds_WP_000649925.1_3777	30.078	256	330
WP_004479660.1	lcl|NZ_AHNJ02000064.1_cds_WP_000688696.1_504	26.957	230	330
WP_004479660.1	lcl|NZ_AHNJ02000070.1_cds_WP_000457972.1_386	26.562	128	330
WP_004479660.1	lcl|NZ_AHNJ02000064.1_cds_WP_000709511.1_535	30.464	151	330
WP_004472322.1	lcl|NZ_AHNJ02000016.1_cds_WP_001198107.1_3309	93.169	366	366
WP_004472322.1	lcl|NZ_AHNJ02000016.1_cds_WP_000608292.1_3308	39.617	366	366
WP_004472322.1	lcl|NZ_AHNJ02000016.1_cds_WP_000575178.1_3252	32.571	350	366
WP_004472322.1	lcl|NZ_AHNJ02000064.1_cds_WP_001281953.1_487	27.177	379	366
WP_004472322.1	lcl|NZ_AHNJ02000016.1_cds_WP_000172657.1_3292	30.890	382	366
WP_004472322.1	lcl|NZ_AHNJ02000022.1_cds_WP_000538749.1_3113	29.412	357	366
WP_004472322.1	lcl|NZ_AHNJ02000026.1_cds_WP_001982414.1_2924	31.053	190	366
WP_004472364.1	lcl|NZ_AHNJ02000016.1_cds_WP_000608292.1_3308	90.191	367	367
WP_004472364.1	lcl|NZ_AHNJ02000016.1_cds_WP_001198107.1_3309	39.452	365	367
WP_004472364.1	lcl|NZ_AHNJ02000016.1_cds_WP_000575178.1_3252	36.986	365	367
WP_004472364.1	lcl|NZ_AHNJ02000016.1_cds_WP_000172657.1_3292	31.978	369	367
WP_004472364.1	lcl|NZ_AHNJ02000022.1_cds_WP_000538749.1_3113	32.075	371	367
