WP_004462903.1	lcl|NZ_JQPD01000003.1_cds_WP_000340713.1_103	94.253	87	106
WP_004472299.1	lcl|NZ_JQPD01000003.1_cds_WP_000412665.1_104	92.581	310	319
WP_004472299.1	lcl|NZ_JQPD01000001.1_cds_WP_000744698.1_15	25.382	327	319
WP_004472299.1	lcl|NZ_JQPD01000003.1_cds_WP_000699347.1_108	22.442	303	319
WP_004472299.1	lcl|NZ_JQPD01000003.1_cds_WP_000723077.1_117	21.014	276	319
WP_004472299.1	lcl|NZ_JQPD01000119.1_cds_WP_000723092.1_2739	23.288	292	319
WP_004472299.1	lcl|NZ_JQPD01000003.1_cds_WP_001168408.1_139	23.457	324	319
WP_004472299.1	lcl|NZ_JQPD01000101.1_cds_WP_002072074.1_2415	22.481	258	319
WP_004472170.1	lcl|NZ_JQPD01000090.1_cds_WP_000351733.1_2158	39.286	140	185
WP_004479538.1	lcl|NZ_JQPD01000003.1_cds_WP_001168408.1_139	33.333	336	329
WP_004479538.1	lcl|NZ_JQPD01000003.1_cds_WP_000699347.1_108	31.594	345	329
WP_004479538.1	lcl|NZ_JQPD01000001.1_cds_WP_000744698.1_15	31.429	315	329
WP_004479538.1	lcl|NZ_JQPD01000119.1_cds_WP_000723092.1_2739	29.552	335	329
WP_004479538.1	lcl|NZ_JQPD01000003.1_cds_WP_000723077.1_117	30.769	299	329
WP_004479538.1	lcl|NZ_JQPD01000101.1_cds_WP_002072074.1_2415	30.619	307	329
WP_004479538.1	lcl|NZ_JQPD01000017.1_cds_WP_061230270.1_608	30.031	323	329
WP_004479538.1	lcl|NZ_JQPD01000120.1_cds_WP_000709511.1_2763	29.429	333	329
WP_004479538.1	lcl|NZ_JQPD01000101.1_cds_WP_000688695.1_2436	28.720	289	329
WP_004479538.1	lcl|NZ_JQPD01000003.1_cds_WP_000412665.1_104	26.394	269	329
WP_004479538.1	lcl|NZ_JQPD01000003.1_cds_WP_000377752.1_160	24.501	351	329
WP_004479538.1	lcl|NZ_JQPD01000032.1_cds_WP_001074779.1_1002	29.412	272	329
WP_004479538.1	lcl|NZ_JQPD01000003.1_cds_WP_000048849.1_127	25.306	245	329
WP_004479538.1	lcl|NZ_JQPD01000023.1_cds_WP_001003558.1_755	25.984	254	329
WP_282974014.1	lcl|NZ_JQPD01000003.1_cds_WP_000432841.1_122	30.901	233	267
WP_282974014.1	lcl|NZ_JQPD01000119.1_cds_WP_000842260.1_2738	28.421	190	267
WP_282974014.1	lcl|NZ_JQPD01000003.1_cds_WP_000869621.1_159	21.912	251	267
WP_282974014.1	lcl|NZ_JQPD01000098.1_cds_WP_000667727.1_2346	31.818	110	267
WP_282974014.1	lcl|NZ_JQPD01000028.1_cds_WP_000805357.1_894	37.647	85	267
WP_004472307.1	lcl|NZ_JQPD01000051.1_cds_WP_000291578.1_1384	27.134	328	509
WP_004472307.1	lcl|NZ_JQPD01000051.1_cds_WP_000364507.1_1383	28.889	90	509
WP_004472307.1	lcl|NZ_JQPD01000051.1_cds_WP_000291578.1_1384	27.134	328	509
WP_004472307.1	lcl|NZ_JQPD01000051.1_cds_WP_000364507.1_1383	28.889	90	509
WP_004479660.1	lcl|NZ_JQPD01000003.1_cds_WP_001168408.1_139	28.571	252	330
WP_004479660.1	lcl|NZ_JQPD01000101.1_cds_WP_002072074.1_2415	25.830	271	330
WP_004479660.1	lcl|NZ_JQPD01000003.1_cds_WP_000723077.1_117	25.000	276	330
WP_004479660.1	lcl|NZ_JQPD01000001.1_cds_WP_000744698.1_15	27.215	316	330
WP_004479660.1	lcl|NZ_JQPD01000119.1_cds_WP_000723092.1_2739	25.816	337	330
WP_004479660.1	lcl|NZ_JQPD01000023.1_cds_WP_001003558.1_755	27.572	243	330
WP_004479660.1	lcl|NZ_JQPD01000003.1_cds_WP_000699347.1_108	25.000	256	330
WP_004479660.1	lcl|NZ_JQPD01000003.1_cds_WP_000048849.1_127	26.354	277	330
WP_004479660.1	lcl|NZ_JQPD01000017.1_cds_WP_061230270.1_608	30.078	256	330
WP_004479660.1	lcl|NZ_JQPD01000101.1_cds_WP_000688695.1_2436	26.957	230	330
WP_004479660.1	lcl|NZ_JQPD01000003.1_cds_WP_000697617.1_162	25.591	254	330
WP_004479660.1	lcl|NZ_JQPD01000005.1_cds_WP_000457972.1_193	26.562	128	330
WP_004479660.1	lcl|NZ_JQPD01000120.1_cds_WP_000709511.1_2763	30.464	151	330
WP_004472322.1	lcl|NZ_JQPD01000003.1_cds_WP_002102582.1_132	37.822	349	366
WP_004472322.1	lcl|NZ_JQPD01000119.1_cds_WP_061230526.1_2745	32.286	350	366
WP_004472322.1	lcl|NZ_JQPD01000195.1_cds_WP_001281953.1_3573	27.177	379	366
WP_004472322.1	lcl|NZ_JQPD01000003.1_cds_WP_000738262.1_141	31.854	383	366
WP_004472322.1	lcl|NZ_JQPD01000003.1_cds_WP_000701360.1_140	28.212	358	366
WP_004472322.1	lcl|NZ_JQPD01000147.1_cds_WP_000538757.1_3131	29.412	357	366
WP_004472322.1	lcl|NZ_JQPD01000003.1_cds_WP_001054317.1_118	26.115	314	366
WP_004472322.1	lcl|NZ_JQPD01000062.1_cds_WP_001982414.1_1599	31.053	190	366
WP_004472364.1	lcl|NZ_JQPD01000003.1_cds_WP_002102582.1_132	38.227	361	367
WP_004472364.1	lcl|NZ_JQPD01000119.1_cds_WP_061230526.1_2745	37.092	337	367
WP_004472364.1	lcl|NZ_JQPD01000147.1_cds_WP_000538757.1_3131	32.075	371	367
WP_004472364.1	lcl|NZ_JQPD01000003.1_cds_WP_000738262.1_141	33.515	367	367
WP_004472364.1	lcl|NZ_JQPD01000003.1_cds_WP_000701360.1_140	31.728	353	367
WP_004472364.1	lcl|NZ_JQPD01000195.1_cds_WP_001281953.1_3573	29.894	378	367
WP_004472364.1	lcl|NZ_JQPD01000003.1_cds_WP_001054317.1_118	28.358	335	367
WP_004472364.1	lcl|NZ_JQPD01000062.1_cds_WP_001982414.1_1599	25.138	362	367
WP_004470185.1	lcl|NZ_JQPD01000091.1_cds_WP_001002663.1_2221	43.210	243	265
WP_020783869.1	lcl|NZ_JQPD01000130.1_cds_WP_000501205.1_2885	35.526	304	310
WP_020783869.1	lcl|NZ_JQPD01000159.1_cds_WP_001183718.1_3310	26.159	302	310
WP_020783869.1	lcl|NZ_JQPD01000014.1_cds_WP_000279896.1_512	25.564	133	310
WP_020783869.1	lcl|NZ_JQPD01000130.1_cds_WP_000501205.1_2885	35.526	304	310
WP_020783869.1	lcl|NZ_JQPD01000159.1_cds_WP_001183718.1_3310	26.159	302	310
WP_020783869.1	lcl|NZ_JQPD01000014.1_cds_WP_000279896.1_512	25.564	133	310
WP_004470037.1	lcl|NZ_JQPD01000001.1_cds_WP_001082178.1_44	24.359	78	221
WP_004470037.1	lcl|NZ_JQPD01000080.1_cds_WP_001069831.1_1977	28.713	101	221
WP_004470188.1	lcl|NZ_JQPD01000013.1_cds_WP_001206947.1_487	31.818	132	177
WP_282974009.1	lcl|NZ_JQPD01000003.1_cds_WP_000445586.1_157	25.935	401	408
WP_282974009.1	lcl|NZ_JQPD01000080.1_cds_WP_000347685.1_1976	25.481	208	408
WP_282974009.1	lcl|NZ_JQPD01000001.1_cds_WP_001082178.1_44	28.144	167	408
WP_004479640.1	lcl|NZ_JQPD01000003.1_cds_WP_000701360.1_140	32.979	376	362
WP_004479640.1	lcl|NZ_JQPD01000195.1_cds_WP_001281953.1_3573	30.591	389	362
WP_004479640.1	lcl|NZ_JQPD01000003.1_cds_WP_000738262.1_141	30.481	374	362
WP_004479640.1	lcl|NZ_JQPD01000003.1_cds_WP_002102582.1_132	32.951	349	362
WP_004479640.1	lcl|NZ_JQPD01000119.1_cds_WP_061230526.1_2745	30.464	302	362
WP_004479640.1	lcl|NZ_JQPD01000003.1_cds_WP_001054317.1_118	29.499	339	362
WP_004479640.1	lcl|NZ_JQPD01000062.1_cds_WP_001982414.1_1599	23.269	361	362
WP_004479640.1	lcl|NZ_JQPD01000147.1_cds_WP_000538757.1_3131	28.175	252	362
WP_004479640.1	lcl|NZ_JQPD01000003.1_cds_WP_000623348.1_134	24.786	351	362
WP_004479675.1	lcl|NZ_JQPD01000133.1_cds_WP_000007746.1_2935	61.333	225	229
WP_004479675.1	lcl|NZ_JQPD01000003.1_cds_WP_002102578.1_131	23.967	121	229
WP_004479675.1	lcl|NZ_JQPD01000001.1_cds_WP_000462635.1_25	25.000	108	229
WP_004479675.1	lcl|NZ_JQPD01000225.1_cds_WP_000459784.1_3683	33.333	48	229
WP_004479537.1	lcl|NZ_JQPD01000003.1_cds_WP_000445586.1_157	23.650	389	409
WP_004479537.1	lcl|NZ_JQPD01000001.1_cds_WP_001082178.1_44	26.829	123	409
WP_004479537.1	lcl|NZ_JQPD01000080.1_cds_WP_000347685.1_1976	23.649	148	409
WP_004479635.1	lcl|NZ_JQPD01000003.1_cds_WP_002102582.1_132	39.835	364	367
WP_004479635.1	lcl|NZ_JQPD01000119.1_cds_WP_061230526.1_2745	39.344	366	367
WP_004479635.1	lcl|NZ_JQPD01000147.1_cds_WP_000538757.1_3131	36.827	353	367
WP_004479635.1	lcl|NZ_JQPD01000003.1_cds_WP_000701360.1_140	30.053	376	367
WP_004479635.1	lcl|NZ_JQPD01000003.1_cds_WP_000738262.1_141	30.978	368	367
WP_004479635.1	lcl|NZ_JQPD01000195.1_cds_WP_001281953.1_3573	27.704	379	367
WP_004479635.1	lcl|NZ_JQPD01000003.1_cds_WP_001054317.1_118	26.587	252	367
WP_004479635.1	lcl|NZ_JQPD01000003.1_cds_WP_000623348.1_134	26.882	279	367
WP_004479635.1	lcl|NZ_JQPD01000062.1_cds_WP_001982414.1_1599	24.728	368	367
WP_282974003.1	lcl|NZ_JQPD01000119.1_cds_WP_001159758.1_2741	38.889	180	176
WP_282973999.1	lcl|NZ_JQPD01000017.1_cds_WP_061230270.1_608	26.524	328	313
WP_282973999.1	lcl|NZ_JQPD01000001.1_cds_WP_000744698.1_15	28.391	317	313
WP_282973999.1	lcl|NZ_JQPD01000003.1_cds_WP_001168408.1_139	28.571	252	313
WP_282973999.1	lcl|NZ_JQPD01000003.1_cds_WP_000699347.1_108	24.148	352	313
WP_282973999.1	lcl|NZ_JQPD01000101.1_cds_WP_002072074.1_2415	25.940	266	313
