WP_004462903.1	lcl|NZ_JADDWX010000021.1_cds_WP_002725873.1_921	95.402	87	106
WP_004472299.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669917.1_922	89.590	317	319
WP_004472299.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669955.1_1068	21.379	290	319
WP_004472299.1	lcl|NZ_JADDWX010000067.1_cds_WP_011671202.1_2609	22.936	327	319
WP_004472299.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669957.1_1066	25.789	190	319
WP_004472299.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669973.1_1042	22.867	293	319
WP_004472299.1	lcl|NZ_JADDWX010000071.1_cds_WP_011670961.1_2771	23.397	312	319
WP_004472299.1	lcl|NZ_JADDWX010000091.1_cds_WP_011670813.1_3137	23.392	171	319
WP_004472170.1	lcl|NZ_JADDWX010000001.1_cds_WP_002750963.1_796	35.616	146	185
WP_004472170.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669938.1_953	35.028	177	185
WP_004479538.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669955.1_1068	31.661	319	329
WP_004479538.1	lcl|NZ_JADDWX010000067.1_cds_WP_011671202.1_2609	29.524	315	329
WP_004479538.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669973.1_1042	30.149	335	329
WP_004479538.1	lcl|NZ_JADDWX010000071.1_cds_WP_011670961.1_2771	31.190	311	329
WP_004479538.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669957.1_1066	28.289	304	329
WP_004479538.1	lcl|NZ_JADDWX010000020.1_cds_WP_011671143.1_877	29.781	319	329
WP_004479538.1	lcl|NZ_JADDWX010000071.1_cds_WP_002754065.1_2768	28.182	330	329
WP_004479538.1	lcl|NZ_JADDWX010000091.1_cds_WP_011670813.1_3137	26.100	341	329
WP_004479538.1	lcl|NZ_JADDWX010000003.1_cds_WP_011671074.1_1765	24.412	340	329
WP_004479538.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669917.1_922	27.309	249	329
WP_004479538.1	lcl|NZ_JADDWX010000012.1_cds_WP_017859386.1_245	26.217	267	329
WP_004479538.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669959.1_1064	25.632	277	329
WP_004479538.1	lcl|NZ_JADDWX010000055.1_cds_WP_011669202.1_2298	23.442	337	329
WP_282974014.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669956.1_1067	27.391	230	267
WP_282974014.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669974.1_1041	28.042	189	267
WP_282974014.1	lcl|NZ_JADDWX010000085.1_cds_WP_002766579.1_3016	27.568	185	267
WP_282974014.1	lcl|NZ_JADDWX010000032.1_cds_WP_011670832.1_1468	33.708	89	267
WP_282974014.1	lcl|NZ_JADDWX010000091.1_cds_WP_011670812.1_3136	25.926	189	267
WP_004472307.1	lcl|NZ_JADDWX010000016.1_cds_WP_011670269.1_534	27.551	294	509
WP_004472307.1	lcl|NZ_JADDWX010000016.1_cds_WP_002751286.1_533	28.889	90	509
WP_004472307.1	lcl|NZ_JADDWX010000016.1_cds_WP_011670269.1_534	27.551	294	509
WP_004472307.1	lcl|NZ_JADDWX010000016.1_cds_WP_002751286.1_533	28.889	90	509
WP_004479660.1	lcl|NZ_JADDWX010000071.1_cds_WP_011670961.1_2771	27.473	273	330
WP_004479660.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669955.1_1068	23.985	271	330
WP_004479660.1	lcl|NZ_JADDWX010000067.1_cds_WP_011671202.1_2609	26.846	298	330
WP_004479660.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669973.1_1042	26.582	316	330
WP_004479660.1	lcl|NZ_JADDWX010000003.1_cds_WP_011671074.1_1765	26.339	224	330
WP_004479660.1	lcl|NZ_JADDWX010000020.1_cds_WP_011671143.1_877	27.044	318	330
WP_004479660.1	lcl|NZ_JADDWX010000055.1_cds_WP_011669202.1_2298	24.898	245	330
WP_004479660.1	lcl|NZ_JADDWX010000091.1_cds_WP_011670813.1_3137	26.056	142	330
WP_004479660.1	lcl|NZ_JADDWX010000017.1_cds_WP_011671364.1_576	28.125	128	330
WP_004479660.1	lcl|NZ_JADDWX010000012.1_cds_WP_017859386.1_245	25.000	240	330
WP_004479660.1	lcl|NZ_JADDWX010000071.1_cds_WP_002754065.1_2768	30.464	151	330
WP_004472322.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669968.1_1048	33.140	344	366
WP_004472322.1	lcl|NZ_JADDWX010000070.1_cds_WP_002753028.1_2754	28.042	378	366
WP_004472322.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669926.1_932	36.431	269	366
WP_004472322.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669932.1_947	29.223	373	366
WP_004472322.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669923.1_929	38.350	206	366
WP_004472322.1	lcl|NZ_JADDWX010000006.1_cds_WP_002753888.1_2730	28.455	369	366
WP_004472322.1	lcl|NZ_JADDWX010000003.1_cds_WP_002750680.1_1766	29.189	185	366
WP_004472364.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669968.1_1048	36.857	350	367
WP_004472364.1	lcl|NZ_JADDWX010000006.1_cds_WP_002753888.1_2730	35.356	379	367
WP_004472364.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669932.1_947	31.200	375	367
WP_004472364.1	lcl|NZ_JADDWX010000070.1_cds_WP_002753028.1_2754	31.117	376	367
WP_004472364.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669923.1_929	33.475	236	367
WP_004472364.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669926.1_932	29.586	338	367
WP_004472364.1	lcl|NZ_JADDWX010000003.1_cds_WP_002750680.1_1766	25.138	362	367
WP_004470185.1	lcl|NZ_JADDWX010000087.1_cds_WP_011669455.1_3040	41.296	247	265
WP_020783869.1	lcl|NZ_JADDWX010000076.1_cds_WP_011670400.1_2844	36.184	304	310
WP_020783869.1	lcl|NZ_JADDWX010000042.1_cds_WP_011669757.1_1894	26.710	307	310
WP_020783869.1	lcl|NZ_JADDWX010000001.1_cds_WP_011670034.1_847	28.571	133	310
