WP_004462903.1	lcl|NZ_RQHL01000012.1_cds_WP_135742280.1_1804	63.514	74	106
WP_004472299.1	lcl|NZ_RQHL01000012.1_cds_WP_135742279.1_1803	79.683	315	319
WP_004472299.1	lcl|NZ_RQHL01000004.1_cds_WP_135739989.1_2295	23.620	326	319
WP_004472299.1	lcl|NZ_RQHL01000012.1_cds_WP_135742275.1_1799	23.105	277	319
WP_004472299.1	lcl|NZ_RQHL01000012.1_cds_WP_135740844.1_121	24.062	320	319
WP_004472299.1	lcl|NZ_RQHL01000017.1_cds_WP_135742698.1_3606	25.146	171	319
WP_004472170.1	lcl|NZ_RQHL01000012.1_cds_WP_135742500.1_1784	32.692	156	185
WP_004472170.1	lcl|NZ_RQHL01000012.1_cds_WP_135741918.1_1376	31.176	170	185
WP_004479538.1	lcl|NZ_RQHL01000012.1_cds_WP_135742275.1_1799	30.841	321	329
WP_004479538.1	lcl|NZ_RQHL01000004.1_cds_WP_135739989.1_2295	30.255	314	329
WP_004479538.1	lcl|NZ_RQHL01000012.1_cds_WP_135740844.1_121	29.355	310	329
WP_004479538.1	lcl|NZ_RQHL01000017.1_cds_WP_135742698.1_3606	28.446	341	329
WP_004479538.1	lcl|NZ_RQHL01000004.1_cds_WP_135740337.1_2684	28.144	334	329
WP_004479538.1	lcl|NZ_RQHL01000004.1_cds_WP_135740016.1_2322	29.845	258	329
WP_004479538.1	lcl|NZ_RQHL01000012.1_cds_WP_135742252.1_1774	27.509	269	329
WP_004479538.1	lcl|NZ_RQHL01000004.1_cds_WP_135740288.1_2631	25.197	254	329
WP_004479538.1	lcl|NZ_RQHL01000012.1_cds_WP_135742279.1_1803	23.197	319	329
WP_004479538.1	lcl|NZ_RQHL01000017.1_cds_WP_208730825.1_3595	24.382	283	329
WP_004479538.1	lcl|NZ_RQHL01000004.1_cds_WP_135739943.1_2243	28.400	250	329
WP_004479538.1	lcl|NZ_RQHL01000004.1_cds_WP_135739687.1_1958	25.281	178	329
WP_004479538.1	lcl|NZ_RQHL01000004.1_cds_WP_135740295.1_2639	22.015	268	329
WP_004479538.1	lcl|NZ_RQHL01000012.1_cds_WP_135742214.1_1735	26.812	276	329
WP_282974014.1	lcl|NZ_RQHL01000012.1_cds_WP_135742270.1_1794	30.435	184	267
WP_282974014.1	lcl|NZ_RQHL01000012.1_cds_WP_135742189.1_1674	24.419	258	267
WP_282974014.1	lcl|NZ_RQHL01000012.1_cds_WP_135742263.1_1787	24.597	248	267
WP_282974014.1	lcl|NZ_RQHL01000004.1_cds_WP_135740392.1_2750	28.161	174	267
WP_282974014.1	lcl|NZ_RQHL01000017.1_cds_WP_135742699.1_3607	27.706	231	267
WP_004472307.1	lcl|NZ_RQHL01000012.1_cds_WP_135741939.1_1398	25.882	340	509
WP_004472307.1	lcl|NZ_RQHL01000012.1_cds_WP_135741939.1_1398	25.882	340	509
WP_004479660.1	lcl|NZ_RQHL01000012.1_cds_WP_135740844.1_121	25.000	280	330
WP_004479660.1	lcl|NZ_RQHL01000012.1_cds_WP_135742275.1_1799	27.376	263	330
WP_004479660.1	lcl|NZ_RQHL01000004.1_cds_WP_135740016.1_2322	28.793	323	330
