WP_004462903.1	lcl|NZ_JMDJ01000088.1_cds_WP_000340715.1_1430	95.402	87	106
WP_004472299.1	lcl|NZ_JMDJ01000088.1_cds_WP_000410268.1_1431	90.221	317	319
WP_004472299.1	lcl|NZ_JMDJ01000067.1_cds_WP_000744695.1_896	25.382	327	319
WP_004472299.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723079.1_1484	21.377	276	319
WP_004472299.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723082.1_1506	23.368	291	319
WP_004472299.1	lcl|NZ_JMDJ01000088.1_cds_WP_000567886.1_1486	23.478	230	319
WP_004472299.1	lcl|NZ_JMDJ01000224.1_cds_WP_002123515.1_3755	22.481	258	319
WP_004472170.1	lcl|NZ_JMDJ01000072.1_cds_WP_000351733.1_961	39.286	140	185
WP_004472170.1	lcl|NZ_JMDJ01000088.1_cds_WP_001047906.1_1464	35.028	177	185
WP_004479538.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723079.1_1484	30.841	321	329
WP_004479538.1	lcl|NZ_JMDJ01000067.1_cds_WP_000744695.1_896	31.429	315	329
WP_004479538.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723082.1_1506	29.552	335	329
WP_004479538.1	lcl|NZ_JMDJ01000224.1_cds_WP_002123515.1_3755	30.945	307	329
WP_004479538.1	lcl|NZ_JMDJ01000176.1_cds_WP_000649924.1_3040	29.721	323	329
WP_004479538.1	lcl|NZ_JMDJ01000088.1_cds_WP_000567886.1_1486	28.618	304	329
WP_004479538.1	lcl|NZ_JMDJ01000172.1_cds_WP_000709511.1_2853	29.429	333	329
WP_004479538.1	lcl|NZ_JMDJ01000224.1_cds_WP_000688698.1_3775	28.720	289	329
WP_004479538.1	lcl|NZ_JMDJ01000088.1_cds_WP_000410268.1_1431	27.046	281	329
WP_004479538.1	lcl|NZ_JMDJ01000088.1_cds_WP_000475907.1_1489	26.250	240	329
WP_004479538.1	lcl|NZ_JMDJ01000155.1_cds_WP_001074779.1_2509	29.412	272	329
WP_004479538.1	lcl|NZ_JMDJ01000161.1_cds_WP_002102317.1_2638	25.591	254	329
WP_282974014.1	lcl|NZ_JMDJ01000088.1_cds_WP_002108504.1_1485	26.293	232	267
WP_282974014.1	lcl|NZ_JMDJ01000088.1_cds_WP_000842260.1_1507	28.421	190	267
WP_282974014.1	lcl|NZ_JMDJ01000090.1_cds_WP_000667727.1_1590	31.818	110	267
WP_282974014.1	lcl|NZ_JMDJ01000041.1_cds_WP_000805357.1_538	37.647	85	267
WP_004472307.1	lcl|NZ_JMDJ01000095.1_cds_WP_000291581.1_1616	27.576	330	509
WP_004472307.1	lcl|NZ_JMDJ01000095.1_cds_WP_000364504.1_1617	28.889	90	509
WP_004472307.1	lcl|NZ_JMDJ01000095.1_cds_WP_000291581.1_1616	27.576	330	509
WP_004472307.1	lcl|NZ_JMDJ01000095.1_cds_WP_000364504.1_1617	28.889	90	509
