WP_004462903.1	lcl|NZ_AFKL01000419.1_cds_WP_000340715.1_2	95.402	87	106
WP_004472299.1	lcl|NZ_AFKL01000180.1_cds_WP_001073474.1_1419	92.537	201	319
WP_004472299.1	lcl|NZ_AFKL01000419.1_cds_WP_000410265.1_1	92.920	113	319
WP_004472299.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	26.667	270	319
WP_004472299.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	25.382	327	319
WP_004472299.1	lcl|NZ_AFKL01000286.1_cds_WP_000093099.1_447	53.968	63	319
WP_004472299.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	23.118	186	319
WP_004472299.1	lcl|NZ_AFKL01000026.1_cds_WP_000597065.1_3532	23.368	291	319
WP_004472299.1	lcl|NZ_AFKL01000294.1_cds_WP_001984071.1_402	21.678	286	319
WP_004472299.1	lcl|NZ_AFKL01000180.1_cds_WP_001067557.1_1413	24.012	329	319
WP_004479563.1	lcl|NZ_AFKL01000180.1_cds_WP_000604524.1_1418	83.562	365	365
WP_004472170.1	lcl|NZ_AFKL01000180.1_cds_WP_000884059.1_1417	94.595	185	185
WP_004472170.1	lcl|NZ_AFKL01000155.1_cds_WP_000351733.1_1621	39.286	140	185
WP_004479538.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	93.293	328	329
WP_004479538.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	31.429	315	329
WP_004479538.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	31.629	313	329
WP_004479538.1	lcl|NZ_AFKL01000294.1_cds_WP_001984071.1_402	30.945	307	329
WP_004479538.1	lcl|NZ_AFKL01000026.1_cds_WP_000597065.1_3532	27.660	282	329
WP_004479538.1	lcl|NZ_AFKL01000080.1_cds_WP_000649925.1_2534	29.721	323	329
WP_004479538.1	lcl|NZ_AFKL01000387.1_cds_WP_000709511.1_105	29.429	333	329
WP_004479538.1	lcl|NZ_AFKL01000180.1_cds_WP_001067557.1_1413	29.316	307	329
WP_004479538.1	lcl|NZ_AFKL01000008.1_cds_WP_000601375.1_3725	25.632	277	329
WP_004479538.1	lcl|NZ_AFKL01000148.1_cds_WP_000688695.1_1744	28.720	289	329
WP_004479538.1	lcl|NZ_AFKL01000073.1_cds_WP_000475904.1_2718	27.536	276	329
WP_004479538.1	lcl|NZ_AFKL01000006.1_cds_WP_001074785.1_3747	29.779	272	329
WP_004479538.1	lcl|NZ_AFKL01000180.1_cds_WP_001073474.1_1419	28.402	169	329
WP_004479538.1	lcl|NZ_AFKL01000264.1_cds_WP_001003555.1_592	25.984	254	329
WP_004479538.1	lcl|NZ_AFKL01000008.1_cds_WP_000487322.1_3723	27.469	324	329
WP_004479538.1	lcl|NZ_AFKL01000073.1_cds_WP_141567160.1_2701	51.429	35	329
WP_282974014.1	lcl|NZ_AFKL01000180.1_cds_WP_000774262.1_1415	88.764	267	267
WP_282974014.1	lcl|NZ_AFKL01000008.1_cds_WP_000859505.1_3722	26.442	208	267
WP_282974014.1	lcl|NZ_AFKL01000008.1_cds_WP_000800438.1_3703	26.178	191	267
WP_282974014.1	lcl|NZ_AFKL01000026.1_cds_WP_000842256.1_3531	27.976	168	267
WP_282974014.1	lcl|NZ_AFKL01000123.1_cds_WP_000667727.1_1895	31.818	110	267
WP_282974014.1	lcl|NZ_AFKL01000077.1_cds_WP_000805357.1_2597	37.647	85	267
WP_004472307.1	lcl|NZ_AFKL01000180.1_cds_WP_000612797.1_1414	88.386	508	509
WP_004472307.1	lcl|NZ_AFKL01000051.1_cds_WP_000291591.1_3356	27.134	328	509
WP_004472307.1	lcl|NZ_AFKL01000051.1_cds_WP_000364507.1_3355	28.889	90	509
WP_004472307.1	lcl|NZ_AFKL01000180.1_cds_WP_000612797.1_1414	88.386	508	509
WP_004472307.1	lcl|NZ_AFKL01000051.1_cds_WP_000291591.1_3356	27.134	328	509
WP_004472307.1	lcl|NZ_AFKL01000051.1_cds_WP_000364507.1_3355	28.889	90	509
WP_004479660.1	lcl|NZ_AFKL01000180.1_cds_WP_001067557.1_1413	92.424	330	330
WP_004479660.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	30.739	257	330
WP_004479660.1	lcl|NZ_AFKL01000294.1_cds_WP_001984071.1_402	25.461	271	330
WP_004479660.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	27.068	266	330
WP_004479660.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	27.215	316	330
WP_004479660.1	lcl|NZ_AFKL01000264.1_cds_WP_001003555.1_592	27.572	243	330
WP_004479660.1	lcl|NZ_AFKL01000080.1_cds_WP_000649925.1_2534	30.078	256	330
WP_004479660.1	lcl|NZ_AFKL01000148.1_cds_WP_000688695.1_1744	26.957	230	330
WP_004479660.1	lcl|NZ_AFKL01000008.1_cds_WP_000601375.1_3725	26.182	275	330
WP_004479660.1	lcl|NZ_AFKL01000119.1_cds_WP_000457972.1_1947	26.562	128	330
WP_004479660.1	lcl|NZ_AFKL01000008.1_cds_WP_000487322.1_3723	26.148	283	330
WP_004479660.1	lcl|NZ_AFKL01000387.1_cds_WP_000709511.1_105	30.464	151	330
WP_004479660.1	lcl|NZ_AFKL01000073.1_cds_WP_141567160.1_2701	41.026	39	330
WP_004472322.1	lcl|NZ_AFKL01000180.1_cds_WP_001198107.1_1412	93.169	366	366
WP_004472322.1	lcl|NZ_AFKL01000180.1_cds_WP_000608295.1_1411	39.178	365	366
WP_004472322.1	lcl|NZ_AFKL01000073.1_cds_WP_000575178.1_2707	32.571	350	366
WP_004472322.1	lcl|NZ_AFKL01000008.1_cds_WP_000346036.1_3706	28.267	375	366
WP_004472322.1	lcl|NZ_AFKL01000266.1_cds_WP_001281953.1_589	27.177	379	366
WP_004472322.1	lcl|NZ_AFKL01000286.1_cds_WP_000582222.1_449	32.464	345	366
WP_004472322.1	lcl|NZ_AFKL01000287.1_cds_WP_000538752.1_439	29.412	357	366
WP_004472322.1	lcl|NZ_AFKL01000008.1_cds_WP_000947844.1_3699	25.507	345	366
WP_004472322.1	lcl|NZ_AFKL01000399.1_cds_WP_000316144.1_48	31.053	190	366
WP_004472364.1	lcl|NZ_AFKL01000180.1_cds_WP_000608295.1_1411	90.736	367	367
WP_004472364.1	lcl|NZ_AFKL01000180.1_cds_WP_001198107.1_1412	39.452	365	367
WP_004472364.1	lcl|NZ_AFKL01000073.1_cds_WP_000575178.1_2707	36.986	365	367
WP_004472364.1	lcl|NZ_AFKL01000287.1_cds_WP_000538752.1_439	32.075	371	367
WP_004472364.1	lcl|NZ_AFKL01000286.1_cds_WP_000582222.1_449	40.171	234	367
WP_004472364.1	lcl|NZ_AFKL01000266.1_cds_WP_001281953.1_589	29.894	378	367
WP_004472364.1	lcl|NZ_AFKL01000008.1_cds_WP_000346036.1_3706	24.533	375	367
WP_004472364.1	lcl|NZ_AFKL01000008.1_cds_WP_000947844.1_3699	25.970	335	367
WP_004472364.1	lcl|NZ_AFKL01000399.1_cds_WP_000316144.1_48	25.138	362	367
WP_004479653.1	lcl|NZ_AFKL01000180.1_cds_WP_000689743.1_1410	85.846	544	544
WP_004479653.1	lcl|NZ_AFKL01000180.1_cds_WP_000689743.1_1410	85.846	544	544
