WP_004462903.1	lcl|NZ_JAMQPV010000001.1_cds_WP_135663333.1_2561	62.821	78	106
WP_004472299.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375788.1_2560	80.952	315	319
WP_004472299.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375785.1_2557	25.879	313	319
WP_004472299.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374012.1_363	24.540	326	319
WP_004472299.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375762.1_2534	23.118	186	319
WP_004472299.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375714.1_2485	25.263	190	319
WP_004472299.1	lcl|NZ_JAMQPV010000004.1_cds_WP_265376671.1_3530	25.146	171	319
WP_004472299.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374464.1_911	22.910	323	319
WP_004479563.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375787.1_2559	53.501	357	365
WP_004472170.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375786.1_2558	89.730	185	185
WP_004472170.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375422.1_2085	34.109	129	185
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375785.1_2557	87.462	327	329
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375762.1_2534	30.573	314	329
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374012.1_363	29.618	314	329
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374464.1_911	29.085	306	329
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375714.1_2485	25.723	346	329
WP_004479538.1	lcl|NZ_JAMQPV010000004.1_cds_WP_265376671.1_3530	27.566	341	329
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_100725525.1_736	27.844	334	329
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374035.1_390	29.299	314	329
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375782.1_2554	29.836	305	329
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375766.1_2538	29.889	271	329
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375788.1_2560	25.786	318	329
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375730.1_2501	28.195	266	329
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375768.1_2540	24.841	314	329
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375737.1_2509	25.455	165	329
WP_004479538.1	lcl|NZ_JAMQPV010000004.1_cds_WP_265376679.1_3541	24.382	283	329
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374292.1_692	22.878	271	329
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375887.1_312	28.689	244	329
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375784.1_2556	83.333	24	329
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375697.1_2468	26.394	269	329
WP_004479538.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265373740.1_34	26.257	179	329
WP_282974014.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375784.1_2556	78.210	257	267
WP_282974014.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375757.1_2529	29.947	187	267
WP_282974014.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375740.1_2512	25.837	209	267
WP_282974014.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375676.1_2407	24.031	258	267
WP_282974014.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375713.1_2484	26.904	197	267
WP_282974014.1	lcl|NZ_JAMQPV010000001.1_cds_WP_135639544.1_803	27.320	194	267
WP_282974014.1	lcl|NZ_JAMQPV010000004.1_cds_WP_265376670.1_3529	28.571	196	267
WP_004472307.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375783.1_2555	81.139	509	509
WP_004472307.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375946.1_2107	25.148	338	509
WP_004472307.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375441.1_2108	27.907	86	509
WP_004472307.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375783.1_2555	81.139	509	509
WP_004472307.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375946.1_2107	25.148	338	509
WP_004472307.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375441.1_2108	27.907	86	509
WP_004479660.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375782.1_2554	90.000	330	330
WP_004479660.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375766.1_2538	28.571	294	330
WP_004479660.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375785.1_2557	28.477	302	330
WP_004479660.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375762.1_2534	28.090	267	330
WP_004479660.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374464.1_911	24.820	278	330
WP_004479660.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374012.1_363	28.261	276	330
WP_004479660.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374035.1_390	25.776	322	330
WP_004479660.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374292.1_692	24.031	258	330
WP_004479660.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375714.1_2485	22.936	327	330
WP_004479660.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375887.1_312	26.540	211	330
WP_004479660.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375768.1_2540	27.854	219	330
WP_004479660.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265373740.1_34	29.050	179	330
WP_004479660.1	lcl|NZ_JAMQPV010000004.1_cds_WP_265376671.1_3530	22.772	303	330
WP_004479660.1	lcl|NZ_JAMQPV010000001.1_cds_WP_100725525.1_736	27.815	151	330
WP_004472322.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375781.1_2553	90.437	366	366
WP_004472322.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375780.1_2552	41.899	358	366
WP_004472322.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375771.1_2543	33.983	359	366
WP_004472322.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374241.1_629	29.688	384	366
WP_004472322.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374985.1_1549	29.745	353	366
WP_004472322.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375761.1_2533	24.198	343	366
WP_004472322.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374724.1_1213	35.616	73	366
WP_004472364.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375780.1_2552	68.493	365	367
WP_004472364.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375781.1_2553	40.822	365	367
WP_004472364.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375771.1_2543	36.857	350	367
WP_004472364.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374985.1_1549	29.651	344	367
WP_004472364.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374241.1_629	27.297	381	367
WP_004472364.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375761.1_2533	27.937	383	367
WP_004472364.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374724.1_1213	25.281	356	367
WP_004472364.1	lcl|NZ_JAMQPV010000003.1_cds_WP_265376233.1_3012	32.353	102	367
WP_004470185.1	lcl|NZ_JAMQPV010000001.1_cds_WP_100715657.1_1163	40.329	243	265
WP_004470185.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375779.1_2551	26.596	94	265
WP_020783869.1	lcl|NZ_JAMQPV010000001.1_cds_WP_108960760.1_130	34.839	310	310
WP_020783869.1	lcl|NZ_JAMQPV010000003.1_cds_WP_265376291.1_3085	27.974	311	310
WP_020783869.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375778.1_2550	25.654	191	310
WP_020783869.1	lcl|NZ_JAMQPV010000001.1_cds_WP_108960760.1_130	34.839	310	310
WP_020783869.1	lcl|NZ_JAMQPV010000003.1_cds_WP_265376291.1_3085	27.974	311	310
WP_020783869.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375778.1_2550	25.654	191	310
WP_032912997.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375777.1_2549	67.170	265	264
WP_004470135.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375776.1_2548	60.769	130	130
WP_004470037.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375775.1_2547	76.818	220	221
WP_004470037.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375361.1_2005	32.000	100	221
WP_004470188.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374188.1_568	29.655	145	177
WP_282974009.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375772.1_2544	30.990	384	408
WP_282974009.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375153.1_1738	23.009	226	408
WP_004479640.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375781.1_2553	32.486	354	362
WP_004479640.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374241.1_629	27.296	392	362
WP_004479640.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375771.1_2543	30.141	355	362
WP_004479640.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375780.1_2552	32.237	304	362
WP_004479640.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375761.1_2533	28.767	365	362
WP_004479640.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374724.1_1213	23.562	365	362
WP_004479640.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374985.1_1549	28.462	260	362
WP_004479675.1	lcl|NZ_JAMQPV010000003.1_cds_WP_265376245.1_3028	26.126	111	229
WP_004479675.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265374237.1_625	27.642	123	229
WP_004479675.1	lcl|NZ_JAMQPV010000001.1_cds_WP_265375760.1_2532	19.200	125	229
