WP_004462903.1	lcl|NZ_JQRL01000056.1_cds_WP_004462903.1_1901	100.000	87	106
WP_004472299.1	lcl|NZ_JQRL01000056.1_cds_WP_061205762.1_1902	100.000	310	319
WP_004472299.1	lcl|NZ_JQRL01000084.1_cds_WP_004471108.1_2576	25.617	324	319
WP_004472299.1	lcl|NZ_JQRL01000061.1_cds_WP_061205813.1_2049	22.662	278	319
WP_004472299.1	lcl|NZ_JQRL01000093.1_cds_WP_004465060.1_2707	22.867	293	319
WP_004472299.1	lcl|NZ_JQRL01000045.1_cds_WP_004461234.1_1690	22.145	289	319
WP_004472170.1	lcl|NZ_JQRL01000016.1_cds_WP_004460143.1_705	34.932	146	185
WP_004479538.1	lcl|NZ_JQRL01000056.1_cds_WP_004462894.1_1907	31.579	342	329
WP_004479538.1	lcl|NZ_JQRL01000045.1_cds_WP_004461234.1_1690	32.476	311	329
WP_004479538.1	lcl|NZ_JQRL01000061.1_cds_WP_061205813.1_2049	30.769	299	329
WP_004479538.1	lcl|NZ_JQRL01000084.1_cds_WP_004471108.1_2576	29.524	315	329
WP_004479538.1	lcl|NZ_JQRL01000093.1_cds_WP_004465060.1_2707	29.940	334	329
WP_004479538.1	lcl|NZ_JQRL01000006.1_cds_WP_004472946.1_177	30.031	323	329
WP_004479538.1	lcl|NZ_JQRL01000045.1_cds_WP_004467290.1_1687	28.261	322	329
WP_004479538.1	lcl|NZ_JQRL01000102.1_cds_WP_004466638.1_2924	26.190	336	329
WP_004479538.1	lcl|NZ_JQRL01000061.1_cds_WP_061205836.1_2081	24.828	290	329
WP_004479538.1	lcl|NZ_JQRL01000108.1_cds_WP_061206120.1_3005	25.588	340	329
WP_004479538.1	lcl|NZ_JQRL01000056.1_cds_WP_061205762.1_1902	28.044	271	329
WP_004479538.1	lcl|NZ_JQRL01000061.1_cds_WP_004472277.1_2089	26.667	240	329
WP_004479538.1	lcl|NZ_JQRL01000035.1_cds_WP_061205628.1_1368	27.536	276	329
WP_004479538.1	lcl|NZ_JQRL01000059.1_cds_WP_061205801.1_2035	27.459	244	329
WP_004479538.1	lcl|NZ_JQRL01000061.1_cds_WP_004479573.1_2079	35.200	125	329
WP_004479538.1	lcl|NZ_JQRL01000007.1_cds_WP_004476349.1_238	23.867	331	329
WP_004479538.1	lcl|NZ_JQRL01000061.1_cds_WP_061205843.1_2090	24.434	221	329
WP_282974014.1	lcl|NZ_JQRL01000061.1_cds_WP_004462133.1_2054	26.087	184	267
WP_282974014.1	lcl|NZ_JQRL01000093.1_cds_WP_004475142.1_2706	28.947	190	267
WP_282974014.1	lcl|NZ_JQRL01000061.1_cds_WP_004477718.1_2078	26.794	209	267
