WP_004462903.1	lcl|NZ_JQPL01000011.1_cds_WP_000340715.1_326	95.402	87	106
WP_004472299.1	lcl|NZ_JQPL01000011.1_cds_WP_000410273.1_327	92.581	310	319
WP_004472299.1	lcl|NZ_JQPL01000004.1_cds_WP_000744698.1_126	25.382	327	319
WP_004472299.1	lcl|NZ_JQPL01000011.1_cds_WP_000646251.1_330	26.667	270	319
WP_004472299.1	lcl|NZ_JQPL01000011.1_cds_WP_000723082.1_397	23.368	291	319
WP_004472299.1	lcl|NZ_JQPL01000148.1_cds_WP_002072074.1_3099	22.481	258	319
WP_004472299.1	lcl|NZ_JQPL01000011.1_cds_WP_001067557.1_333	24.012	329	319
WP_004479563.1	lcl|NZ_JQPL01000011.1_cds_WP_000604524.1_328	83.562	365	365
WP_004472170.1	lcl|NZ_JQPL01000011.1_cds_WP_000884059.1_329	94.595	185	185
WP_004472170.1	lcl|NZ_JQPL01000093.1_cds_WP_000351733.1_2370	39.286	140	185
WP_004479538.1	lcl|NZ_JQPL01000011.1_cds_WP_000646251.1_330	93.902	328	329
WP_004479538.1	lcl|NZ_JQPL01000004.1_cds_WP_000744698.1_126	31.429	315	329
WP_004479538.1	lcl|NZ_JQPL01000011.1_cds_WP_000723082.1_397	29.552	335	329
WP_004479538.1	lcl|NZ_JQPL01000148.1_cds_WP_002072074.1_3099	30.619	307	329
WP_004479538.1	lcl|NZ_JQPL01000012.1_cds_WP_061230270.1_492	30.031	323	329
WP_004479538.1	lcl|NZ_JQPL01000231.1_cds_WP_000709511.1_3856	29.429	333	329
WP_004479538.1	lcl|NZ_JQPL01000011.1_cds_WP_001067557.1_333	29.316	307	329
WP_004479538.1	lcl|NZ_JQPL01000148.1_cds_WP_000688698.1_3120	28.720	289	329
WP_004479538.1	lcl|NZ_JQPL01000011.1_cds_WP_000475901.1_380	27.132	258	329
WP_004479538.1	lcl|NZ_JQPL01000011.1_cds_WP_000410273.1_327	27.509	269	329
WP_004479538.1	lcl|NZ_JQPL01000155.1_cds_WP_061260812.1_3214	29.412	272	329
WP_004479538.1	lcl|NZ_JQPL01000044.1_cds_WP_061260495.1_1337	25.591	254	329
WP_004479538.1	lcl|NZ_JQPL01000011.1_cds_WP_000378097.1_350	26.163	172	329
WP_282974014.1	lcl|NZ_JQPL01000011.1_cds_WP_061250445.1_331	89.139	267	267
WP_282974014.1	lcl|NZ_JQPL01000011.1_cds_WP_000842260.1_398	28.421	190	267
WP_282974014.1	lcl|NZ_JQPL01000124.1_cds_WP_000667727.1_2843	31.818	110	267
WP_282974014.1	lcl|NZ_JQPL01000009.1_cds_WP_000805357.1_261	37.647	85	267
WP_004472307.1	lcl|NZ_JQPL01000011.1_cds_WP_000612798.1_332	88.189	508	509
WP_004472307.1	lcl|NZ_JQPL01000072.1_cds_WP_061260603.1_1950	27.134	328	509
WP_004472307.1	lcl|NZ_JQPL01000072.1_cds_WP_000364507.1_1949	28.889	90	509
WP_004472307.1	lcl|NZ_JQPL01000011.1_cds_WP_000612798.1_332	88.189	508	509
WP_004472307.1	lcl|NZ_JQPL01000072.1_cds_WP_061260603.1_1950	27.134	328	509
WP_004472307.1	lcl|NZ_JQPL01000072.1_cds_WP_000364507.1_1949	28.889	90	509
WP_004479660.1	lcl|NZ_JQPL01000011.1_cds_WP_001067557.1_333	92.424	330	330
WP_004479660.1	lcl|NZ_JQPL01000011.1_cds_WP_000646251.1_330	31.128	257	330
WP_004479660.1	lcl|NZ_JQPL01000148.1_cds_WP_002072074.1_3099	25.830	271	330
WP_004479660.1	lcl|NZ_JQPL01000004.1_cds_WP_000744698.1_126	27.215	316	330
WP_004479660.1	lcl|NZ_JQPL01000011.1_cds_WP_000723082.1_397	25.816	337	330
WP_004479660.1	lcl|NZ_JQPL01000044.1_cds_WP_061260495.1_1337	26.749	243	330
WP_004479660.1	lcl|NZ_JQPL01000012.1_cds_WP_061230270.1_492	30.078	256	330
WP_004479660.1	lcl|NZ_JQPL01000148.1_cds_WP_000688698.1_3120	26.087	230	330
WP_004479660.1	lcl|NZ_JQPL01000038.1_cds_WP_000457972.1_1085	26.562	128	330
WP_004479660.1	lcl|NZ_JQPL01000231.1_cds_WP_000709511.1_3856	30.464	151	330
WP_004472322.1	lcl|NZ_JQPL01000011.1_cds_WP_001198107.1_334	93.169	366	366
WP_004472322.1	lcl|NZ_JQPL01000011.1_cds_WP_000608295.1_335	39.178	365	366
WP_004472322.1	lcl|NZ_JQPL01000011.1_cds_WP_061250443.1_391	32.571	350	366
WP_004472322.1	lcl|NZ_JQPL01000011.1_cds_WP_002106339.1_351	30.890	382	366
WP_004472322.1	lcl|NZ_JQPL01000148.1_cds_WP_061250291.1_3138	26.913	379	366
WP_004472322.1	lcl|NZ_JQPL01000011.1_cds_WP_002106355.1_345	32.659	346	366
WP_004472322.1	lcl|NZ_JQPL01000127.1_cds_WP_000538755.1_2864	29.692	357	366
WP_004472322.1	lcl|NZ_JQPL01000010.1_cds_WP_001982414.1_319	31.053	190	366
WP_004472364.1	lcl|NZ_JQPL01000011.1_cds_WP_000608295.1_335	90.736	367	367
WP_004472364.1	lcl|NZ_JQPL01000011.1_cds_WP_001198107.1_334	39.452	365	367
WP_004472364.1	lcl|NZ_JQPL01000011.1_cds_WP_061250443.1_391	36.986	365	367
WP_004472364.1	lcl|NZ_JQPL01000011.1_cds_WP_002106339.1_351	31.978	369	367
WP_004472364.1	lcl|NZ_JQPL01000127.1_cds_WP_000538755.1_2864	32.075	371	367
WP_004472364.1	lcl|NZ_JQPL01000011.1_cds_WP_002106355.1_345	40.171	234	367
WP_004472364.1	lcl|NZ_JQPL01000148.1_cds_WP_061250291.1_3138	29.894	378	367
WP_004472364.1	lcl|NZ_JQPL01000010.1_cds_WP_001982414.1_319	25.138	362	367
WP_004479653.1	lcl|NZ_JQPL01000011.1_cds_WP_000689743.1_336	85.846	544	544
