WP_004462903.1	lcl|NZ_JADDVE010000005.1_cds_WP_002725873.1_2799	95.402	87	106
WP_004472299.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733579.1_2798	91.935	310	319
WP_004472299.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733534.1_2795	25.926	270	319
WP_004472299.1	lcl|NZ_JADDVE010000018.1_cds_WP_002722638.1_706	23.242	327	319
WP_004472299.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740024.1_2704	22.867	293	319
WP_004472299.1	lcl|NZ_JADDVE010000006.1_cds_IQA72_RS03900_3053	25.620	242	319
WP_004472299.1	lcl|NZ_JADDVE010000005.1_cds_WP_016749081.1_2766	23.313	326	319
WP_004472299.1	lcl|NZ_JADDVE010000014.1_cds_WP_002743770.1_451	23.392	171	319
WP_004479563.1	lcl|NZ_JADDVE010000005.1_cds_WP_026054882.1_2797	89.315	365	365
WP_004472170.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733646.1_2796	94.595	185	185
WP_004472170.1	lcl|NZ_JADDVE010000003.1_cds_WP_002721790.1_2088	35.616	146	185
WP_004479538.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733534.1_2795	93.598	328	329
WP_004479538.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740024.1_2704	29.042	334	329
WP_004479538.1	lcl|NZ_JADDVE010000018.1_cds_WP_002722638.1_706	29.206	315	329
WP_004479538.1	lcl|NZ_JADDVE010000006.1_cds_IQA72_RS03900_3053	31.169	308	329
WP_004479538.1	lcl|NZ_JADDVE010000006.1_cds_WP_002728316.1_3050	28.182	330	329
WP_004479538.1	lcl|NZ_JADDVE010000076.1_cds_WP_002741146.1_3109	29.467	319	329
WP_004479538.1	lcl|NZ_JADDVE010000014.1_cds_WP_002743770.1_451	26.100	341	329
WP_004479538.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733638.1_2758	27.855	359	329
WP_004479538.1	lcl|NZ_JADDVE010000005.1_cds_IQA72_RS03310_2792	29.316	307	329
WP_004479538.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733546.1_2729	25.000	268	329
WP_004479538.1	lcl|NZ_JADDVE010000007.1_cds_WP_002732331.1_3216	25.000	340	329
WP_004479538.1	lcl|NZ_JADDVE010000005.1_cds_WP_002744551.1_2764	29.630	270	329
WP_004479538.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733698.1_2721	26.642	274	329
WP_004479538.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733579.1_2798	26.908	249	329
WP_004479538.1	lcl|NZ_JADDVE010000005.1_cds_WP_016749081.1_2766	24.765	319	329
WP_004479538.1	lcl|NZ_JADDVE010000059.1_cds_WP_002740236.1_2682	26.645	304	329
WP_004479538.1	lcl|NZ_JADDVE010000004.1_cds_WP_002739935.1_2471	27.869	244	329
WP_004479538.1	lcl|NZ_JADDVE010000004.1_cds_WP_002721725.1_2384	24.036	337	329
WP_004479538.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733757.1_2731	30.337	178	329
