WP_004462903.1	lcl|NZ_AHOC02000017.1_cds_WP_004753574.1_959	93.103	87	106
WP_004472299.1	lcl|NZ_AHOC02000017.1_cds_WP_004761722.1_960	92.581	310	319
WP_004472299.1	lcl|NZ_AHOC02000013.1_cds_WP_004753565.1_2191	25.688	327	319
WP_004472299.1	lcl|NZ_AHOC02000017.1_cds_WP_004755430.1_963	25.316	316	319
WP_004472299.1	lcl|NZ_AHOC02000017.1_cds_WP_004755262.1_1032	22.867	293	319
WP_004479563.1	lcl|NZ_AHOC02000017.1_cds_WP_004777161.1_961	83.288	365	365
WP_004472170.1	lcl|NZ_AHOC02000017.1_cds_WP_004753627.1_962	94.595	185	185
WP_004472170.1	lcl|NZ_AHOC02000009.1_cds_WP_004752075.1_3028	40.000	140	185
WP_004479538.1	lcl|NZ_AHOC02000017.1_cds_WP_004755430.1_963	93.293	328	329
WP_004479538.1	lcl|NZ_AHOC02000013.1_cds_WP_004753565.1_2191	30.794	315	329
WP_004479538.1	lcl|NZ_AHOC02000017.1_cds_WP_004755262.1_1032	29.851	335	329
WP_004479538.1	lcl|NZ_AHOC02000010.1_cds_WP_004751543.1_2636	32.039	309	329
WP_004479538.1	lcl|NZ_AHOC02000021.1_cds_WP_004755135.1_36	30.368	326	329
WP_004479538.1	lcl|NZ_AHOC02000010.1_cds_WP_004751412.1_2626	29.730	333	329
WP_004479538.1	lcl|NZ_AHOC02000017.1_cds_WP_004755319.1_966	29.642	307	329
WP_004479538.1	lcl|NZ_AHOC02000021.1_cds_WP_004754991.1_178	27.353	340	329
WP_004479538.1	lcl|NZ_AHOC02000017.1_cds_WP_004761722.1_960	26.493	268	329
WP_004479538.1	lcl|NZ_AHOC02000017.1_cds_WP_002733698.1_1015	26.642	274	329
WP_004479538.1	lcl|NZ_AHOC02000008.1_cds_WP_004767335.1_3119	29.259	270	329
WP_004479538.1	lcl|NZ_AHOC02000014.1_cds_WP_004755140.1_1825	28.333	180	329
WP_004479538.1	lcl|NZ_AHOC02000005.1_cds_WP_004750263.1_3314	25.769	260	329
WP_004479538.1	lcl|NZ_AHOC02000013.1_cds_WP_004755281.1_2072	27.572	243	329
WP_004479538.1	lcl|NZ_AHOC02000017.1_cds_WP_004777131.1_984	25.000	172	329
WP_282974014.1	lcl|NZ_AHOC02000017.1_cds_WP_004754505.1_964	89.888	267	267
WP_282974014.1	lcl|NZ_AHOC02000017.1_cds_WP_004754191.1_1033	27.513	189	267
WP_282974014.1	lcl|NZ_AHOC02000021.1_cds_WP_004760150.1_200	25.397	252	267
WP_282974014.1	lcl|NZ_AHOC02000010.1_cds_WP_004758210.1_2722	37.647	85	267
WP_004472307.1	lcl|NZ_AHOC02000017.1_cds_WP_004777106.1_965	88.189	508	509
WP_004472307.1	lcl|NZ_AHOC02000008.1_cds_WP_004751764.1_3191	26.786	336	509
WP_004472307.1	lcl|NZ_AHOC02000008.1_cds_WP_004752264.1_3190	28.889	90	509
WP_004472307.1	lcl|NZ_AHOC02000017.1_cds_WP_004753706.1_827	29.752	121	509
WP_004472307.1	lcl|NZ_AHOC02000017.1_cds_WP_004777106.1_965	88.189	508	509
