WP_004462903.1	lcl|NZ_AHND02000066.1_cds_WP_000340713.1_445	94.253	87	106
WP_004472299.1	lcl|NZ_AHND02000066.1_cds_WP_000412665.1_446	92.581	310	319
WP_004472299.1	lcl|NZ_AHND02000035.1_cds_WP_002101987.1_2273	25.382	327	319
WP_004472299.1	lcl|NZ_AHND02000066.1_cds_WP_000699347.1_450	22.442	303	319
WP_004472299.1	lcl|NZ_AHND02000066.1_cds_WP_000723077.1_459	21.014	276	319
WP_004472299.1	lcl|NZ_AHND02000012.1_cds_WP_000723090.1_3304	23.368	291	319
WP_004472299.1	lcl|NZ_AHND02000081.1_cds_WP_001168408.1_6	23.457	324	319
WP_004472299.1	lcl|NZ_AHND02000015.1_cds_WP_001984071.1_3195	21.678	286	319
WP_004472170.1	lcl|NZ_AHND02000046.1_cds_WP_000351733.1_1443	39.286	140	185
WP_004479538.1	lcl|NZ_AHND02000081.1_cds_WP_001168408.1_6	33.333	336	329
WP_004479538.1	lcl|NZ_AHND02000066.1_cds_WP_000699347.1_450	31.594	345	329
WP_004479538.1	lcl|NZ_AHND02000035.1_cds_WP_002101987.1_2273	31.429	315	329
WP_004479538.1	lcl|NZ_AHND02000012.1_cds_WP_000723090.1_3304	29.552	335	329
WP_004479538.1	lcl|NZ_AHND02000066.1_cds_WP_000723077.1_459	30.769	299	329
WP_004479538.1	lcl|NZ_AHND02000015.1_cds_WP_001984071.1_3195	30.945	307	329
WP_004479538.1	lcl|NZ_AHND02000007.1_cds_WP_000649924.1_3602	29.721	323	329
WP_004479538.1	lcl|NZ_AHND02000015.1_cds_WP_000709511.1_3206	29.429	333	329
WP_004479538.1	lcl|NZ_AHND02000015.1_cds_WP_002101617.1_3175	28.374	289	329
WP_004479538.1	lcl|NZ_AHND02000066.1_cds_WP_000412665.1_446	26.394	269	329
WP_004479538.1	lcl|NZ_AHND02000081.1_cds_WP_000377752.1_27	24.501	351	329
WP_004479538.1	lcl|NZ_AHND02000005.1_cds_WP_001074785.1_3790	29.779	272	329
WP_004479538.1	lcl|NZ_AHND02000066.1_cds_WP_000048849.1_469	25.306	245	329
WP_004479538.1	lcl|NZ_AHND02000053.1_cds_WP_002102317.1_1219	25.591	254	329
WP_282974014.1	lcl|NZ_AHND02000066.1_cds_WP_000432841.1_464	30.901	233	267
WP_282974014.1	lcl|NZ_AHND02000012.1_cds_WP_000842260.1_3305	28.421	190	267
WP_282974014.1	lcl|NZ_AHND02000081.1_cds_WP_000869621.1_26	21.912	251	267
WP_282974014.1	lcl|NZ_AHND02000015.1_cds_WP_000667727.1_3151	31.818	110	267
WP_282974014.1	lcl|NZ_AHND02000025.1_cds_WP_000805357.1_2698	37.647	85	267
WP_004472307.1	lcl|NZ_AHND02000005.1_cds_WP_002101336.1_3867	27.576	330	509
WP_004472307.1	lcl|NZ_AHND02000005.1_cds_WP_000364507.1_3866	28.889	90	509
WP_004472307.1	lcl|NZ_AHND02000005.1_cds_WP_002101336.1_3867	27.576	330	509
WP_004472307.1	lcl|NZ_AHND02000005.1_cds_WP_000364507.1_3866	28.889	90	509
WP_004479660.1	lcl|NZ_AHND02000081.1_cds_WP_001168408.1_6	28.571	252	330
WP_004479660.1	lcl|NZ_AHND02000015.1_cds_WP_001984071.1_3195	25.461	271	330
WP_004479660.1	lcl|NZ_AHND02000066.1_cds_WP_000723077.1_459	25.000	276	330
WP_004479660.1	lcl|NZ_AHND02000035.1_cds_WP_002101987.1_2273	27.215	316	330
WP_004479660.1	lcl|NZ_AHND02000012.1_cds_WP_000723090.1_3304	25.816	337	330
WP_004479660.1	lcl|NZ_AHND02000053.1_cds_WP_002102317.1_1219	26.749	243	330
WP_004479660.1	lcl|NZ_AHND02000066.1_cds_WP_000699347.1_450	25.000	256	330
WP_004479660.1	lcl|NZ_AHND02000066.1_cds_WP_000048849.1_469	26.354	277	330
WP_004479660.1	lcl|NZ_AHND02000007.1_cds_WP_000649924.1_3602	30.078	256	330
WP_004479660.1	lcl|NZ_AHND02000015.1_cds_WP_002101617.1_3175	26.522	230	330
WP_004479660.1	lcl|NZ_AHND02000081.1_cds_WP_000697617.1_29	25.591	254	330
WP_004479660.1	lcl|NZ_AHND02000037.1_cds_WP_000457972.1_2236	26.562	128	330
WP_004479660.1	lcl|NZ_AHND02000015.1_cds_WP_000709511.1_3206	30.464	151	330
WP_004472322.1	lcl|NZ_AHND02000066.1_cds_WP_002102582.1_474	37.822	349	366
WP_004472322.1	lcl|NZ_AHND02000012.1_cds_WP_002101544.1_3297	32.059	340	366
WP_004472322.1	lcl|NZ_AHND02000015.1_cds_WP_025180006.1_3158	27.177	379	366
WP_004472322.1	lcl|NZ_AHND02000081.1_cds_WP_000738262.1_8	31.854	383	366
WP_004472322.1	lcl|NZ_AHND02000081.1_cds_WP_000701360.1_7	28.212	358	366
WP_004472322.1	lcl|NZ_AHND02000042.1_cds_WP_002102144.1_1946	29.412	357	366
WP_004472322.1	lcl|NZ_AHND02000066.1_cds_WP_001054317.1_460	26.115	314	366
WP_004472322.1	lcl|NZ_AHND02000062.1_cds_WP_001982414.1_721	31.053	190	366
WP_004472364.1	lcl|NZ_AHND02000066.1_cds_WP_002102582.1_474	38.227	361	367
WP_004472364.1	lcl|NZ_AHND02000012.1_cds_WP_002101544.1_3297	37.982	337	367
WP_004472364.1	lcl|NZ_AHND02000042.1_cds_WP_002102144.1_1946	32.075	371	367
WP_004472364.1	lcl|NZ_AHND02000081.1_cds_WP_000738262.1_8	33.515	367	367
WP_004472364.1	lcl|NZ_AHND02000081.1_cds_WP_000701360.1_7	31.728	353	367
WP_004472364.1	lcl|NZ_AHND02000015.1_cds_WP_025180006.1_3158	29.894	378	367
WP_004472364.1	lcl|NZ_AHND02000066.1_cds_WP_001054317.1_460	28.358	335	367
WP_004472364.1	lcl|NZ_AHND02000062.1_cds_WP_001982414.1_721	25.138	362	367
WP_004470185.1	lcl|NZ_AHND02000033.1_cds_WP_001002662.1_2412	43.210	243	265
WP_020783869.1	lcl|NZ_AHND02000014.1_cds_WP_000501205.1_3247	35.526	304	310
WP_020783869.1	lcl|NZ_AHND02000061.1_cds_WP_002102485.1_765	26.159	302	310
WP_020783869.1	lcl|NZ_AHND02000040.1_cds_WP_000279894.1_2133	26.316	133	310
WP_020783869.1	lcl|NZ_AHND02000014.1_cds_WP_000501205.1_3247	35.526	304	310
WP_020783869.1	lcl|NZ_AHND02000061.1_cds_WP_002102485.1_765	26.159	302	310
WP_020783869.1	lcl|NZ_AHND02000040.1_cds_WP_000279894.1_2133	26.316	133	310
WP_004470037.1	lcl|NZ_AHND02000035.1_cds_WP_001082180.1_2244	24.359	78	221
WP_004470037.1	lcl|NZ_AHND02000014.1_cds_WP_001069827.1_3266	27.723	101	221
WP_004470188.1	lcl|NZ_AHND02000007.1_cds_WP_001206947.1_3725	31.818	132	177
WP_282974009.1	lcl|NZ_AHND02000081.1_cds_WP_000445586.1_24	25.935	401	408
WP_282974009.1	lcl|NZ_AHND02000014.1_cds_WP_000347685.1_3267	25.481	208	408
WP_282974009.1	lcl|NZ_AHND02000035.1_cds_WP_001082180.1_2244	28.144	167	408
WP_004479640.1	lcl|NZ_AHND02000081.1_cds_WP_000701360.1_7	32.979	376	362
WP_004479640.1	lcl|NZ_AHND02000015.1_cds_WP_025180006.1_3158	30.591	389	362
WP_004479640.1	lcl|NZ_AHND02000081.1_cds_WP_000738262.1_8	30.481	374	362
WP_004479640.1	lcl|NZ_AHND02000066.1_cds_WP_002102582.1_474	32.951	349	362
WP_004479640.1	lcl|NZ_AHND02000012.1_cds_WP_002101544.1_3297	30.795	302	362
