WP_004462903.1	lcl|NZ_AFLG01000181.1_cds_WP_000340715.1_1057	95.402	87	106
WP_004472299.1	lcl|NZ_AFLG01000181.1_cds_WP_000410273.1_1058	92.581	310	319
WP_004472299.1	lcl|NZ_AFLG01000181.1_cds_WP_000646252.1_1061	27.037	270	319
WP_004472299.1	lcl|NZ_AFLG01000043.1_cds_WP_000744700.1_3100	25.382	327	319
WP_004472299.1	lcl|NZ_AFLG01000181.1_cds_WP_000093099.1_1078	53.968	63	319
WP_004472299.1	lcl|NZ_AFLG01000181.1_cds_WP_000600889.1_1087	23.118	186	319
WP_004472299.1	lcl|NZ_AFLG01000181.1_cds_WP_000723090.1_1140	23.368	291	319
WP_004472299.1	lcl|NZ_AFLG01000060.1_cds_WP_001984071.1_2624	21.678	286	319
WP_004472299.1	lcl|NZ_AFLG01000181.1_cds_WP_001067557.1_1064	24.012	329	319
WP_004479563.1	lcl|NZ_AFLG01000181.1_cds_WP_000604524.1_1059	83.562	365	365
WP_004472170.1	lcl|NZ_AFLG01000181.1_cds_WP_000884059.1_1060	94.595	185	185
WP_004472170.1	lcl|NZ_AFLG01000052.1_cds_WP_000351733.1_2877	39.286	140	185
WP_004479538.1	lcl|NZ_AFLG01000181.1_cds_WP_000646252.1_1061	92.988	328	329
WP_004479538.1	lcl|NZ_AFLG01000043.1_cds_WP_000744700.1_3100	31.429	315	329
WP_004479538.1	lcl|NZ_AFLG01000181.1_cds_WP_000600889.1_1087	31.629	313	329
WP_004479538.1	lcl|NZ_AFLG01000181.1_cds_WP_000723090.1_1140	29.552	335	329
WP_004479538.1	lcl|NZ_AFLG01000060.1_cds_WP_001984071.1_2624	30.945	307	329
WP_004479538.1	lcl|NZ_AFLG01000175.1_cds_WP_000649925.1_1217	29.721	323	329
WP_004479538.1	lcl|NZ_AFLG01000065.1_cds_WP_000709511.1_2510	29.429	333	329
WP_004479538.1	lcl|NZ_AFLG01000181.1_cds_WP_001067557.1_1064	29.316	307	329
WP_004479538.1	lcl|NZ_AFLG01000181.1_cds_WP_000601375.1_1114	25.632	277	329
WP_004479538.1	lcl|NZ_AFLG01000060.1_cds_WP_000688695.1_2644	28.720	289	329
WP_004479538.1	lcl|NZ_AFLG01000181.1_cds_WP_000475904.1_1123	27.536	276	329
WP_004479538.1	lcl|NZ_AFLG01000181.1_cds_WP_000410273.1_1058	27.509	269	329
WP_004479538.1	lcl|NZ_AFLG01000174.1_cds_WP_001074785.1_1253	29.779	272	329
WP_004479538.1	lcl|NZ_AFLG01000344.1_cds_WP_001003555.1_90	25.984	254	329
WP_004479538.1	lcl|NZ_AFLG01000181.1_cds_WP_000487322.1_1112	27.469	324	329
WP_282974014.1	lcl|NZ_AFLG01000181.1_cds_WP_000774262.1_1062	88.764	267	267
WP_282974014.1	lcl|NZ_AFLG01000181.1_cds_WP_000859505.1_1111	26.442	208	267
WP_282974014.1	lcl|NZ_AFLG01000181.1_cds_WP_000800438.1_1092	26.178	191	267
WP_282974014.1	lcl|NZ_AFLG01000181.1_cds_WP_000842260.1_1141	28.421	190	267
WP_282974014.1	lcl|NZ_AFLG01000197.1_cds_WP_000667727.1_815	31.818	110	267
WP_282974014.1	lcl|NZ_AFLG01000069.1_cds_WP_000805357.1_2436	37.647	85	267
WP_004472307.1	lcl|NZ_AFLG01000181.1_cds_WP_000612797.1_1063	88.386	508	509
WP_004472307.1	lcl|NZ_AFLG01000034.1_cds_WP_000291591.1_3323	27.134	328	509
WP_004472307.1	lcl|NZ_AFLG01000034.1_cds_WP_000364507.1_3324	28.889	90	509
WP_004472307.1	lcl|NZ_AFLG01000181.1_cds_WP_000612797.1_1063	88.386	508	509
WP_004472307.1	lcl|NZ_AFLG01000034.1_cds_WP_000291591.1_3323	27.134	328	509
WP_004472307.1	lcl|NZ_AFLG01000034.1_cds_WP_000364507.1_3324	28.889	90	509
WP_004479660.1	lcl|NZ_AFLG01000181.1_cds_WP_001067557.1_1064	92.424	330	330
WP_004479660.1	lcl|NZ_AFLG01000181.1_cds_WP_000646252.1_1061	30.739	257	330
WP_004479660.1	lcl|NZ_AFLG01000060.1_cds_WP_001984071.1_2624	25.461	271	330
WP_004479660.1	lcl|NZ_AFLG01000181.1_cds_WP_000600889.1_1087	27.068	266	330
WP_004479660.1	lcl|NZ_AFLG01000043.1_cds_WP_000744700.1_3100	27.215	316	330
WP_004479660.1	lcl|NZ_AFLG01000181.1_cds_WP_000723090.1_1140	25.816	337	330
WP_004479660.1	lcl|NZ_AFLG01000344.1_cds_WP_001003555.1_90	27.572	243	330
WP_004479660.1	lcl|NZ_AFLG01000175.1_cds_WP_000649925.1_1217	30.078	256	330
WP_004479660.1	lcl|NZ_AFLG01000060.1_cds_WP_000688695.1_2644	26.957	230	330
WP_004479660.1	lcl|NZ_AFLG01000181.1_cds_WP_000601375.1_1114	26.182	275	330
WP_004479660.1	lcl|NZ_AFLG01000218.1_cds_WP_000457972.1_575	26.562	128	330
WP_004479660.1	lcl|NZ_AFLG01000181.1_cds_WP_000487322.1_1112	26.148	283	330
WP_004479660.1	lcl|NZ_AFLG01000065.1_cds_WP_000709511.1_2510	30.464	151	330
WP_004472322.1	lcl|NZ_AFLG01000181.1_cds_WP_001198107.1_1065	93.169	366	366
WP_004472322.1	lcl|NZ_AFLG01000181.1_cds_WP_000608295.1_1066	39.178	365	366
WP_004472322.1	lcl|NZ_AFLG01000181.1_cds_WP_000575178.1_1134	32.571	350	366
WP_004472322.1	lcl|NZ_AFLG01000181.1_cds_WP_000346036.1_1095	28.267	375	366
WP_004472322.1	lcl|NZ_AFLG01000276.1_cds_WP_001281953.1_248	27.177	379	366
WP_004472322.1	lcl|NZ_AFLG01000181.1_cds_WP_000582222.1_1076	32.464	345	366
WP_004472322.1	lcl|NZ_AFLG01000189.1_cds_WP_000538752.1_919	29.412	357	366
WP_004472322.1	lcl|NZ_AFLG01000181.1_cds_WP_000947844.1_1088	25.507	345	366
WP_004472322.1	lcl|NZ_AFLG01000109.1_cds_WP_001982414.1_1786	31.053	190	366
WP_004472364.1	lcl|NZ_AFLG01000181.1_cds_WP_000608295.1_1066	90.736	367	367
WP_004472364.1	lcl|NZ_AFLG01000181.1_cds_WP_001198107.1_1065	39.452	365	367
WP_004472364.1	lcl|NZ_AFLG01000181.1_cds_WP_000575178.1_1134	36.986	365	367
WP_004472364.1	lcl|NZ_AFLG01000189.1_cds_WP_000538752.1_919	32.075	371	367
WP_004472364.1	lcl|NZ_AFLG01000181.1_cds_WP_000582222.1_1076	40.171	234	367
WP_004472364.1	lcl|NZ_AFLG01000276.1_cds_WP_001281953.1_248	29.894	378	367
WP_004472364.1	lcl|NZ_AFLG01000181.1_cds_WP_000346036.1_1095	24.533	375	367
WP_004472364.1	lcl|NZ_AFLG01000181.1_cds_WP_000947844.1_1088	25.970	335	367
WP_004472364.1	lcl|NZ_AFLG01000109.1_cds_WP_001982414.1_1786	25.138	362	367
WP_004479653.1	lcl|NZ_AFLG01000181.1_cds_WP_000689743.1_1067	85.846	544	544
WP_004479653.1	lcl|NZ_AFLG01000181.1_cds_WP_000689743.1_1067	85.846	544	544
WP_004470185.1	lcl|NZ_AFLG01000181.1_cds_WP_000342713.1_1068	90.566	265	265
WP_004470185.1	lcl|NZ_AFLG01000334.1_cds_WP_001002663.1_176	43.210	243	265
WP_020783869.1	lcl|NZ_AFLG01000181.1_cds_WP_001246618.1_1069	89.032	310	310
WP_020783869.1	lcl|NZ_AFLG01000196.1_cds_WP_000501205.1_825	35.526	304	310
WP_020783869.1	lcl|NZ_AFLG01000072.1_cds_WP_001183723.1_2367	26.159	302	310
WP_020783869.1	lcl|NZ_AFLG01000026.1_cds_WP_000279894.1_3531	26.316	133	310
WP_020783869.1	lcl|NZ_AFLG01000181.1_cds_WP_001246618.1_1069	89.032	310	310
WP_020783869.1	lcl|NZ_AFLG01000196.1_cds_WP_000501205.1_825	35.526	304	310
WP_020783869.1	lcl|NZ_AFLG01000072.1_cds_WP_001183723.1_2367	26.159	302	310
WP_020783869.1	lcl|NZ_AFLG01000026.1_cds_WP_000279894.1_3531	26.316	133	310
WP_032912997.1	lcl|NZ_AFLG01000181.1_cds_WP_000479982.1_1070	89.394	264	264
WP_004470135.1	lcl|NZ_AFLG01000181.1_cds_WP_000715958.1_1071	91.473	129	130
WP_032912999.1	lcl|NZ_AFLG01000181.1_cds_WP_001088866.1_1072	83.448	145	145
WP_004470037.1	lcl|NZ_AFLG01000181.1_cds_WP_000517242.1_1073	90.045	221	221
WP_004470037.1	lcl|NZ_AFLG01000066.1_cds_WP_001082180.1_2500	24.359	78	221
