WP_004462903.1	lcl|NZ_VCHG01000065.1_cds_WP_000340715.1_3036	95.402	87	106
WP_004472299.1	lcl|NZ_VCHG01000065.1_cds_WP_000410266.1_3035	91.935	310	319
WP_004472299.1	lcl|NZ_VCHG01000007.1_cds_WP_000744698.1_3149	25.382	327	319
WP_004472299.1	lcl|NZ_VCHG01000065.1_cds_WP_000646254.1_3032	26.667	270	319
WP_004472299.1	lcl|NZ_VCHG01000056.1_cds_WP_000723091.1_2759	23.711	291	319
WP_004472299.1	lcl|NZ_VCHG01000010.1_cds_WP_002072074.1_198	22.481	258	319
WP_004472299.1	lcl|NZ_VCHG01000065.1_cds_WP_001067557.1_3029	24.012	329	319
WP_004479563.1	lcl|NZ_VCHG01000065.1_cds_WP_000604525.1_3034	83.014	365	365
WP_004472170.1	lcl|NZ_VCHG01000065.1_cds_WP_000884059.1_3033	94.595	185	185
WP_004472170.1	lcl|NZ_VCHG01000061.1_cds_WP_000351733.1_2959	39.286	140	185
WP_004479538.1	lcl|NZ_VCHG01000065.1_cds_WP_000646254.1_3032	93.293	328	329
WP_004479538.1	lcl|NZ_VCHG01000007.1_cds_WP_000744698.1_3149	31.429	315	329
WP_004479538.1	lcl|NZ_VCHG01000056.1_cds_WP_000723091.1_2759	29.851	335	329
WP_004479538.1	lcl|NZ_VCHG01000010.1_cds_WP_002072074.1_198	30.619	307	329
WP_004479538.1	lcl|NZ_VCHG01000004.1_cds_WP_000649924.1_2142	29.721	323	329
WP_004479538.1	lcl|NZ_VCHG01000114.1_cds_WP_000709508.1_389	29.129	333	329
WP_004479538.1	lcl|NZ_VCHG01000065.1_cds_WP_001067557.1_3029	29.316	307	329
WP_004479538.1	lcl|NZ_VCHG01000010.1_cds_WP_000688696.1_178	28.720	289	329
WP_004479538.1	lcl|NZ_VCHG01000030.1_cds_WP_000475901.1_1793	27.132	258	329
WP_004479538.1	lcl|NZ_VCHG01000065.1_cds_WP_000410266.1_3035	27.138	269	329
WP_004479538.1	lcl|NZ_VCHG01000002.1_cds_WP_001074779.1_1093	29.412	272	329
WP_004479538.1	lcl|NZ_VCHG01000003.1_cds_WP_001003560.1_1716	25.591	254	329
WP_004479538.1	lcl|NZ_VCHG01000095.1_cds_WP_000378097.1_3695	26.163	172	329
WP_282974014.1	lcl|NZ_VCHG01000065.1_cds_WP_000774259.1_3031	89.139	267	267
WP_282974014.1	lcl|NZ_VCHG01000056.1_cds_WP_000842260.1_2758	28.421	190	267
WP_282974014.1	lcl|NZ_VCHG01000010.1_cds_WP_000667727.1_156	31.818	110	267
WP_282974014.1	lcl|NZ_VCHG01000022.1_cds_WP_000805357.1_1301	37.647	85	267
WP_004472307.1	lcl|NZ_VCHG01000065.1_cds_WP_002072162.1_3030	88.386	508	509
WP_004472307.1	lcl|NZ_VCHG01000002.1_cds_WP_000291581.1_1165	27.576	330	509
WP_004472307.1	lcl|NZ_VCHG01000002.1_cds_WP_000364504.1_1164	28.889	90	509
WP_004472307.1	lcl|NZ_VCHG01000065.1_cds_WP_002072162.1_3030	88.386	508	509
WP_004472307.1	lcl|NZ_VCHG01000002.1_cds_WP_000291581.1_1165	27.576	330	509
WP_004472307.1	lcl|NZ_VCHG01000002.1_cds_WP_000364504.1_1164	28.889	90	509
WP_004479660.1	lcl|NZ_VCHG01000065.1_cds_WP_001067557.1_3029	92.424	330	330
WP_004479660.1	lcl|NZ_VCHG01000065.1_cds_WP_000646254.1_3032	30.739	257	330
WP_004479660.1	lcl|NZ_VCHG01000010.1_cds_WP_002072074.1_198	25.830	271	330
WP_004479660.1	lcl|NZ_VCHG01000007.1_cds_WP_000744698.1_3149	27.215	316	330
WP_004479660.1	lcl|NZ_VCHG01000056.1_cds_WP_000723091.1_2759	25.519	337	330
WP_004479660.1	lcl|NZ_VCHG01000003.1_cds_WP_001003560.1_1716	27.160	243	330
WP_004479660.1	lcl|NZ_VCHG01000004.1_cds_WP_000649924.1_2142	30.078	256	330
WP_004479660.1	lcl|NZ_VCHG01000010.1_cds_WP_000688696.1_178	26.957	230	330
WP_004479660.1	lcl|NZ_VCHG01000012.1_cds_WP_000457972.1_434	26.562	128	330
WP_004479660.1	lcl|NZ_VCHG01000114.1_cds_WP_000709508.1_389	30.464	151	330
WP_004472322.1	lcl|NZ_VCHG01000065.1_cds_WP_001198107.1_3028	93.169	366	366
WP_004472322.1	lcl|NZ_VCHG01000065.1_cds_WP_000608294.1_3027	38.904	365	366
WP_004472322.1	lcl|NZ_VCHG01000030.1_cds_WP_000575181.1_1782	32.286	350	366
WP_004472322.1	lcl|NZ_VCHG01000010.1_cds_WP_001281953.1_162	27.177	379	366
WP_004472322.1	lcl|NZ_VCHG01000095.1_cds_WP_000172659.1_3696	30.890	382	366
WP_004472322.1	lcl|NZ_VCHG01000106.1_cds_WP_000228801.1_266	33.141	347	366
WP_004472322.1	lcl|NZ_VCHG01000062.1_cds_WP_000538754.1_2974	29.692	357	366
WP_004472322.1	lcl|NZ_VCHG01000014.1_cds_WP_001982414.1_702	31.053	190	366
WP_004472364.1	lcl|NZ_VCHG01000065.1_cds_WP_000608294.1_3027	90.463	367	367
WP_004472364.1	lcl|NZ_VCHG01000065.1_cds_WP_001198107.1_3028	39.452	365	367
WP_004472364.1	lcl|NZ_VCHG01000030.1_cds_WP_000575181.1_1782	36.712	365	367
WP_004472364.1	lcl|NZ_VCHG01000095.1_cds_WP_000172659.1_3696	32.703	370	367
WP_004472364.1	lcl|NZ_VCHG01000062.1_cds_WP_000538754.1_2974	32.075	371	367
WP_004472364.1	lcl|NZ_VCHG01000106.1_cds_WP_000228801.1_266	39.608	255	367
WP_004472364.1	lcl|NZ_VCHG01000010.1_cds_WP_001281953.1_162	29.894	378	367
WP_004472364.1	lcl|NZ_VCHG01000014.1_cds_WP_001982414.1_702	25.138	362	367
WP_004479653.1	lcl|NZ_VCHG01000065.1_cds_WP_000689740.1_3026	86.029	544	544
WP_004479653.1	lcl|NZ_VCHG01000065.1_cds_WP_000689740.1_3026	86.029	544	544
WP_004470185.1	lcl|NZ_VCHG01000065.1_cds_WP_000342716.1_3025	90.943	265	265
WP_004470185.1	lcl|NZ_VCHG01000038.1_cds_WP_001002662.1_2089	43.210	243	265
WP_020783869.1	lcl|NZ_VCHG01000065.1_cds_WP_001246619.1_3024	90.323	310	310
WP_020783869.1	lcl|NZ_VCHG01000138.1_cds_WP_000501205.1_653	35.526	304	310
WP_020783869.1	lcl|NZ_VCHG01000052.1_cds_WP_001183721.1_2682	26.159	302	310
WP_020783869.1	lcl|NZ_VCHG01000001.1_cds_WP_000279896.1_119	25.564	133	310
WP_020783869.1	lcl|NZ_VCHG01000065.1_cds_WP_001246619.1_3024	90.323	310	310
WP_020783869.1	lcl|NZ_VCHG01000138.1_cds_WP_000501205.1_653	35.526	304	310
WP_020783869.1	lcl|NZ_VCHG01000052.1_cds_WP_001183721.1_2682	26.159	302	310
WP_020783869.1	lcl|NZ_VCHG01000001.1_cds_WP_000279896.1_119	25.564	133	310
WP_032912997.1	lcl|NZ_VCHG01000065.1_cds_WP_000479980.1_3023	89.773	264	264
WP_004470135.1	lcl|NZ_VCHG01000065.1_cds_WP_000715958.1_3022	91.473	129	130
WP_032912999.1	lcl|NZ_VCHG01000065.1_cds_WP_001088861.1_3021	84.828	145	145
WP_004470037.1	lcl|NZ_VCHG01000065.1_cds_WP_000517242.1_3020	90.045	221	221
WP_004470037.1	lcl|NZ_VCHG01000007.1_cds_WP_001082181.1_3178	24.359	78	221
WP_004470037.1	lcl|NZ_VCHG01000066.1_cds_WP_001069832.1_3047	27.723	101	221
WP_004470188.1	lcl|NZ_VCHG01000106.1_cds_WP_000564977.1_268	56.897	174	177
