WP_004462903.1	lcl|NZ_AOWT01000138.1_cds_WP_000340715.1_3193	95.402	87	106
WP_004472299.1	lcl|NZ_AOWT01000138.1_cds_WP_000410273.1_3194	92.581	310	319
WP_004472299.1	lcl|NZ_AOWT01000138.1_cds_WP_000646250.1_3197	26.667	270	319
WP_004472299.1	lcl|NZ_AOWT01000033.1_cds_WP_000744700.1_432	25.382	327	319
WP_004472299.1	lcl|NZ_AOWT01000138.1_cds_WP_000093099.1_3214	53.968	63	319
WP_004472299.1	lcl|NZ_AOWT01000138.1_cds_WP_000600889.1_3223	23.118	186	319
WP_004472299.1	lcl|NZ_AOWT01000138.1_cds_WP_000723090.1_3276	23.368	291	319
WP_004472299.1	lcl|NZ_AOWT01000015.1_cds_WP_001984071.1_81	21.678	286	319
WP_004472299.1	lcl|NZ_AOWT01000138.1_cds_WP_001067557.1_3200	24.012	329	319
WP_004479563.1	lcl|NZ_AOWT01000138.1_cds_WP_000604524.1_3195	83.562	365	365
WP_004472170.1	lcl|NZ_AOWT01000138.1_cds_WP_000884059.1_3196	94.595	185	185
WP_004472170.1	lcl|NZ_AOWT01000107.1_cds_WP_000351733.1_2293	39.286	140	185
WP_004479538.1	lcl|NZ_AOWT01000138.1_cds_WP_000646250.1_3197	93.293	328	329
WP_004479538.1	lcl|NZ_AOWT01000033.1_cds_WP_000744700.1_432	31.429	315	329
WP_004479538.1	lcl|NZ_AOWT01000138.1_cds_WP_000600889.1_3223	31.629	313	329
WP_004479538.1	lcl|NZ_AOWT01000138.1_cds_WP_000723090.1_3276	29.552	335	329
WP_004479538.1	lcl|NZ_AOWT01000015.1_cds_WP_001984071.1_81	30.945	307	329
WP_004479538.1	lcl|NZ_AOWT01000100.1_cds_WP_000649925.1_2090	29.721	323	329
WP_004479538.1	lcl|NZ_AOWT01000111.1_cds_WP_000709511.1_2521	29.429	333	329
WP_004479538.1	lcl|NZ_AOWT01000138.1_cds_WP_001067557.1_3200	29.316	307	329
WP_004479538.1	lcl|NZ_AOWT01000138.1_cds_WP_000601375.1_3250	25.632	277	329
