WP_004462903.1	lcl|NZ_JQQN01000011.1_cds_WP_000340715.1_221	95.402	87	106
WP_004472299.1	lcl|NZ_JQQN01000011.1_cds_WP_000410273.1_222	92.581	310	319
WP_004472299.1	lcl|NZ_JQQN01000022.1_cds_WP_000744700.1_649	25.382	327	319
WP_004472299.1	lcl|NZ_JQQN01000011.1_cds_WP_000646256.1_225	26.667	270	319
WP_004472299.1	lcl|NZ_JQQN01000011.1_cds_WP_000093099.1_242	53.968	63	319
WP_004472299.1	lcl|NZ_JQQN01000011.1_cds_WP_000600889.1_251	23.118	186	319
WP_004472299.1	lcl|NZ_JQQN01000011.1_cds_WP_000723092.1_306	23.288	292	319
WP_004472299.1	lcl|NZ_JQQN01000098.1_cds_WP_001984071.1_2774	21.678	286	319
WP_004472299.1	lcl|NZ_JQQN01000011.1_cds_WP_001067556.1_228	24.012	329	319
WP_004479563.1	lcl|NZ_JQQN01000011.1_cds_WP_000604524.1_223	83.562	365	365
WP_004472170.1	lcl|NZ_JQQN01000011.1_cds_WP_000884059.1_224	94.595	185	185
WP_004472170.1	lcl|NZ_JQQN01000036.1_cds_WP_000351733.1_1339	39.286	140	185
WP_004479538.1	lcl|NZ_JQQN01000011.1_cds_WP_000646256.1_225	93.598	328	329
WP_004479538.1	lcl|NZ_JQQN01000022.1_cds_WP_000744700.1_649	31.429	315	329
WP_004479538.1	lcl|NZ_JQQN01000011.1_cds_WP_000600889.1_251	31.629	313	329
WP_004479538.1	lcl|NZ_JQQN01000011.1_cds_WP_000723092.1_306	29.552	335	329
WP_004479538.1	lcl|NZ_JQQN01000098.1_cds_WP_001984071.1_2774	30.945	307	329
WP_004479538.1	lcl|NZ_JQQN01000027.1_cds_WP_000649925.1_892	29.721	323	329
WP_004479538.1	lcl|NZ_JQQN01000125.1_cds_WP_000709513.1_3265	29.429	333	329
WP_004479538.1	lcl|NZ_JQQN01000011.1_cds_WP_001067556.1_228	29.316	307	329
WP_004479538.1	lcl|NZ_JQQN01000011.1_cds_WP_000601375.1_278	25.632	277	329
WP_004479538.1	lcl|NZ_JQQN01000098.1_cds_WP_000688696.1_2794	28.720	289	329
WP_004479538.1	lcl|NZ_JQQN01000011.1_cds_WP_000475901.1_288	27.132	258	329
WP_004479538.1	lcl|NZ_JQQN01000011.1_cds_WP_000410273.1_222	27.509	269	329
WP_004479538.1	lcl|NZ_JQQN01000015.1_cds_WP_001074785.1_430	29.779	272	329
WP_004479538.1	lcl|NZ_JQQN01000023.1_cds_WP_001003556.1_700	25.984	254	329
WP_004479538.1	lcl|NZ_JQQN01000011.1_cds_WP_000487322.1_276	27.469	324	329
WP_282974014.1	lcl|NZ_JQQN01000011.1_cds_WP_000774263.1_226	88.764	267	267
WP_282974014.1	lcl|NZ_JQQN01000011.1_cds_WP_000859505.1_275	26.442	208	267
WP_282974014.1	lcl|NZ_JQQN01000011.1_cds_WP_000800438.1_256	26.178	191	267
WP_282974014.1	lcl|NZ_JQQN01000011.1_cds_WP_000842260.1_307	28.421	190	267
WP_282974014.1	lcl|NZ_JQQN01000093.1_cds_WP_000667727.1_2704	31.818	110	267
WP_282974014.1	lcl|NZ_JQQN01000010.1_cds_WP_000805357.1_184	37.647	85	267
WP_004472307.1	lcl|NZ_JQQN01000011.1_cds_WP_002163445.1_227	88.189	508	509
WP_004472307.1	lcl|NZ_JQQN01000099.1_cds_WP_000291586.1_2858	27.134	328	509
WP_004472307.1	lcl|NZ_JQQN01000099.1_cds_WP_000364507.1_2857	28.889	90	509
WP_004472307.1	lcl|NZ_JQQN01000011.1_cds_WP_002163445.1_227	88.189	508	509
WP_004472307.1	lcl|NZ_JQQN01000099.1_cds_WP_000291586.1_2858	27.134	328	509
WP_004472307.1	lcl|NZ_JQQN01000099.1_cds_WP_000364507.1_2857	28.889	90	509
WP_004479660.1	lcl|NZ_JQQN01000011.1_cds_WP_001067556.1_228	92.121	330	330
WP_004479660.1	lcl|NZ_JQQN01000011.1_cds_WP_000646256.1_225	31.518	257	330
WP_004479660.1	lcl|NZ_JQQN01000098.1_cds_WP_001984071.1_2774	25.461	271	330
WP_004479660.1	lcl|NZ_JQQN01000011.1_cds_WP_000600889.1_251	27.068	266	330
WP_004479660.1	lcl|NZ_JQQN01000022.1_cds_WP_000744700.1_649	27.215	316	330
WP_004479660.1	lcl|NZ_JQQN01000011.1_cds_WP_000723092.1_306	25.816	337	330
WP_004479660.1	lcl|NZ_JQQN01000023.1_cds_WP_001003556.1_700	27.572	243	330
WP_004479660.1	lcl|NZ_JQQN01000027.1_cds_WP_000649925.1_892	30.078	256	330
WP_004479660.1	lcl|NZ_JQQN01000098.1_cds_WP_000688696.1_2794	26.957	230	330
WP_004479660.1	lcl|NZ_JQQN01000011.1_cds_WP_000601375.1_278	26.182	275	330
WP_004479660.1	lcl|NZ_JQQN01000055.1_cds_WP_000457972.1_1881	26.562	128	330
WP_004479660.1	lcl|NZ_JQQN01000011.1_cds_WP_000487322.1_276	26.148	283	330
WP_004479660.1	lcl|NZ_JQQN01000125.1_cds_WP_000709513.1_3265	30.464	151	330
WP_004472322.1	lcl|NZ_JQQN01000011.1_cds_WP_000575178.1_300	32.571	350	366
WP_004472322.1	lcl|NZ_JQQN01000011.1_cds_WP_000346036.1_259	28.267	375	366
WP_004472322.1	lcl|NZ_JQQN01000163.1_cds_WP_001281953.1_3650	27.177	379	366
WP_004472322.1	lcl|NZ_JQQN01000011.1_cds_WP_000582222.1_240	32.464	345	366
WP_004472322.1	lcl|NZ_JQQN01000089.1_cds_WP_000538757.1_2677	29.412	357	366
WP_004472322.1	lcl|NZ_JQQN01000011.1_cds_WP_000947844.1_252	25.507	345	366
WP_004472322.1	lcl|NZ_JQQN01000107.1_cds_WP_001982414.1_3009	31.053	190	366
WP_004472364.1	lcl|NZ_JQQN01000011.1_cds_WP_000575178.1_300	36.986	365	367
WP_004472364.1	lcl|NZ_JQQN01000089.1_cds_WP_000538757.1_2677	32.075	371	367
