WP_004462903.1	lcl|NZ_AHOB02000017.1_cds_WP_002725873.1_843	95.402	87	106
WP_004472299.1	lcl|NZ_AHOB02000017.1_cds_WP_002733579.1_842	91.935	310	319
WP_004472299.1	lcl|NZ_AHOB02000017.1_cds_WP_002733534.1_839	25.926	270	319
WP_004472299.1	lcl|NZ_AHOB02000003.1_cds_WP_002722638.1_2862	23.242	327	319
WP_004472299.1	lcl|NZ_AHOB02000014.1_cds_WP_002740024.1_1823	22.867	293	319
WP_004472299.1	lcl|NZ_AHOB02000002.1_cds_WP_002728309.1_3064	23.397	312	319
WP_004472299.1	lcl|NZ_AHOB02000017.1_cds_WP_016749081.1_810	23.313	326	319
WP_004472299.1	lcl|NZ_AHOB02000016.1_cds_WP_002743770.1_1318	23.392	171	319
WP_004479563.1	lcl|NZ_AHOB02000017.1_cds_WP_026054882.1_841	89.315	365	365
WP_004472170.1	lcl|NZ_AHOB02000017.1_cds_WP_002733646.1_840	94.595	185	185
WP_004472170.1	lcl|NZ_AHOB02000020.1_cds_WP_002721790.1_134	35.616	146	185
WP_004479538.1	lcl|NZ_AHOB02000017.1_cds_WP_002733534.1_839	93.598	328	329
WP_004479538.1	lcl|NZ_AHOB02000014.1_cds_WP_002740024.1_1823	29.042	334	329
WP_004479538.1	lcl|NZ_AHOB02000003.1_cds_WP_002722638.1_2862	29.206	315	329
WP_004479538.1	lcl|NZ_AHOB02000002.1_cds_WP_002728309.1_3064	30.868	311	329
WP_004479538.1	lcl|NZ_AHOB02000002.1_cds_WP_002728316.1_3061	28.182	330	329
WP_004479538.1	lcl|NZ_AHOB02000018.1_cds_WP_002741146.1_502	29.467	319	329
WP_004479538.1	lcl|NZ_AHOB02000016.1_cds_WP_002743770.1_1318	26.100	341	329
WP_004479538.1	lcl|NZ_AHOB02000017.1_cds_WP_002733638.1_802	27.855	359	329
WP_004479538.1	lcl|NZ_AHOB02000017.1_cds_WP_002740721.1_836	29.316	307	329
WP_004479538.1	lcl|NZ_AHOB02000014.1_cds_WP_002733546.1_1798	25.000	268	329
WP_004479538.1	lcl|NZ_AHOB02000018.1_cds_WP_002732331.1_591	25.000	340	329
WP_004479538.1	lcl|NZ_AHOB02000017.1_cds_WP_002744551.1_808	29.630	270	329
WP_004479538.1	lcl|NZ_AHOB02000014.1_cds_WP_002733698.1_1806	26.642	274	329
WP_004479538.1	lcl|NZ_AHOB02000017.1_cds_WP_002733579.1_842	26.908	249	329
WP_004479538.1	lcl|NZ_AHOB02000017.1_cds_WP_016749081.1_810	24.765	319	329
WP_004479538.1	lcl|NZ_AHOB02000014.1_cds_WP_002740236.1_2032	26.645	304	329
WP_004479538.1	lcl|NZ_AHOB02000011.1_cds_WP_002739935.1_2153	27.869	244	329
WP_004479538.1	lcl|NZ_AHOB02000011.1_cds_WP_002721725.1_2234	24.036	337	329
WP_004479538.1	lcl|NZ_AHOB02000014.1_cds_WP_002733757.1_1796	30.337	178	329
WP_282974014.1	lcl|NZ_AHOB02000017.1_cds_WP_002733627.1_838	89.888	267	267
WP_282974014.1	lcl|NZ_AHOB02000014.1_cds_WP_002727921.1_1824	28.042	189	267
WP_282974014.1	lcl|NZ_AHOB02000017.1_cds_WP_002740926.1_797	25.131	191	267
WP_282974014.1	lcl|NZ_AHOB02000014.1_cds_WP_002738295.1_1795	26.316	209	267
WP_282974014.1	lcl|NZ_AHOB02000016.1_cds_WP_002766579.1_1132	27.568	185	267
WP_282974014.1	lcl|NZ_AHOB02000015.1_cds_WP_002729040.1_1726	32.258	93	267
WP_282974014.1	lcl|NZ_AHOB02000016.1_cds_WP_002729513.1_1319	25.926	189	267
