WP_004462903.1	lcl|NZ_JASUZT010000014.1_cds_WP_002614501.1_841	93.103	87	106
WP_004472299.1	lcl|NZ_JASUZT010000014.1_cds_WP_004494857.1_842	88.854	314	319
WP_004472299.1	lcl|NZ_JASUZT010000012.1_cds_WP_002615921.1_597	25.000	324	319
WP_004472299.1	lcl|NZ_JASUZT010000016.1_cds_WP_004508120.1_1034	22.581	279	319
WP_004472299.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048380.1_968	23.208	293	319
WP_004472299.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503537.1_993	21.474	312	319
WP_004472299.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495474.1_1243	23.263	331	319
WP_004472170.1	lcl|NZ_JASUZT010000003.1_cds_WP_002630958.1_2127	34.247	146	185
WP_004479538.1	lcl|NZ_JASUZT010000014.1_cds_WP_004507614.1_845	32.059	340	329
WP_004479538.1	lcl|NZ_JASUZT010000016.1_cds_WP_004508120.1_1034	31.104	299	329
WP_004479538.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048380.1_968	29.341	334	329
WP_004479538.1	lcl|NZ_JASUZT010000012.1_cds_WP_002615921.1_597	29.841	315	329
WP_004479538.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495474.1_1243	31.190	311	329
WP_004479538.1	lcl|NZ_JASUZT010000018.1_cds_WP_004498401.1_1167	29.560	318	329
WP_004479538.1	lcl|NZ_JASUZT010000011.1_cds_WP_004495537.1_455	25.970	335	329
WP_004479538.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495465.1_1246	28.261	322	329
WP_004479538.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503537.1_993	24.627	268	329
WP_004479538.1	lcl|NZ_JASUZT010000009.1_cds_WP_002619620.1_3504	25.882	340	329
WP_004479538.1	lcl|NZ_JASUZT010000014.1_cds_WP_004494857.1_842	27.273	264	329
WP_004479538.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048386.1_985	26.812	276	329
WP_004479538.1	lcl|NZ_JASUZT010000005.1_cds_WP_004496193.1_2890	27.273	275	329
WP_004479538.1	lcl|NZ_JASUZT010000017.1_cds_WP_004495316.1_1107	27.459	244	329
WP_004479538.1	lcl|NZ_JASUZT010000008.1_cds_WP_016760974.1_3393	23.636	330	329
WP_004479538.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503611.1_995	33.103	145	329
WP_282974014.1	lcl|NZ_JASUZT010000016.1_cds_WP_036094063.1_1029	30.055	183	267
WP_282974014.1	lcl|NZ_JASUZT010000016.1_cds_WP_002620407.1_967	28.421	190	267
WP_282974014.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503495.1_996	27.053	207	267
WP_282974014.1	lcl|NZ_JASUZT010000001.1_cds_WP_004499478.1_19	28.426	197	267
WP_282974014.1	lcl|NZ_JASUZT010000001.1_cds_WP_286047777.1_212	26.486	185	267
WP_282974014.1	lcl|NZ_JASUZT010000011.1_cds_WP_286048254.1_456	27.895	190	267
WP_004472307.1	lcl|NZ_JASUZT010000005.1_cds_WP_004503246.1_2820	27.619	315	509
WP_004472307.1	lcl|NZ_JASUZT010000005.1_cds_WP_286047945.1_2821	28.889	90	509
WP_004472307.1	lcl|NZ_JASUZT010000005.1_cds_WP_004503246.1_2820	27.619	315	509
