WP_004462903.1	lcl|NZ_JQRT01000038.1_cds_WP_020774736.1_1689	97.701	87	106
WP_004472299.1	lcl|NZ_JQRT01000038.1_cds_WP_020774692.1_1690	86.901	313	319
WP_004472299.1	lcl|NZ_JQRT01000038.1_cds_WP_020774697.1_1693	25.240	313	319
WP_004472299.1	lcl|NZ_JQRT01000008.1_cds_WP_020771927.1_341	25.617	324	319
WP_004472299.1	lcl|NZ_JQRT01000038.1_cds_WP_020774725.1_1723	23.118	186	319
WP_004472299.1	lcl|NZ_JQRT01000023.1_cds_WP_020774296.1_1110	23.793	290	319
WP_004472299.1	lcl|NZ_JQRT01000038.1_cds_WP_017809394.1_1718	24.383	324	319
WP_004472299.1	lcl|NZ_JQRT01000017.1_cds_WP_017808832.1_693	24.537	216	319
WP_004472299.1	lcl|NZ_JQRT01000053.1_cds_WP_020775260.1_2157	22.485	169	319
WP_004479563.1	lcl|NZ_JQRT01000038.1_cds_WP_020774721.1_1691	82.192	365	365
WP_004472170.1	lcl|NZ_JQRT01000038.1_cds_WP_020774732.1_1692	91.892	185	185
WP_004472170.1	lcl|NZ_JQRT01000020.1_cds_WP_020772754.1_961	36.986	146	185
WP_004479538.1	lcl|NZ_JQRT01000038.1_cds_WP_020774697.1_1693	89.024	328	329
WP_004479538.1	lcl|NZ_JQRT01000038.1_cds_WP_020774725.1_1723	32.886	298	329
WP_004479538.1	lcl|NZ_JQRT01000008.1_cds_WP_020771927.1_341	30.159	315	329
WP_004479538.1	lcl|NZ_JQRT01000023.1_cds_WP_020774296.1_1110	29.552	335	329
WP_004479538.1	lcl|NZ_JQRT01000017.1_cds_WP_017808832.1_693	32.692	312	329
WP_004479538.1	lcl|NZ_JQRT01000082.1_cds_WP_020775061.1_2998	30.699	329	329
WP_004479538.1	lcl|NZ_JQRT01000053.1_cds_WP_020775260.1_2157	26.488	336	329
WP_004479538.1	lcl|NZ_JQRT01000017.1_cds_WP_036042477.1_704	28.571	322	329
WP_004479538.1	lcl|NZ_JQRT01000038.1_cds_WP_020774722.1_1696	28.525	305	329
WP_004479538.1	lcl|NZ_JQRT01000026.1_cds_WP_020772116.1_1297	26.471	340	329
WP_004479538.1	lcl|NZ_JQRT01000038.1_cds_WP_021064603.1_1720	29.259	270	329
WP_004479538.1	lcl|NZ_JQRT01000038.1_cds_WP_020774692.1_1690	28.253	269	329
WP_004479538.1	lcl|NZ_JQRT01000071.1_cds_WP_020772546.1_2797	24.312	218	329
WP_004479538.1	lcl|NZ_JQRT01000038.1_cds_WP_017809394.1_1718	25.402	311	329
WP_004479538.1	lcl|NZ_JQRT01000071.1_cds_WP_020772548.1_2805	26.250	240	329
WP_004479538.1	lcl|NZ_JQRT01000066.1_cds_WP_020773134.1_2599	25.836	329	329
WP_004479538.1	lcl|NZ_JQRT01000102.1_cds_WP_020772455.1_3394	26.154	260	329
WP_004479538.1	lcl|NZ_JQRT01000142.1_cds_WP_020775079.1_3843	29.388	245	329
WP_004479538.1	lcl|NZ_JQRT01000031.1_cds_WP_020771874.1_1489	25.595	336	329
WP_004479538.1	lcl|NZ_JQRT01000071.1_cds_WP_020772564.1_2795	30.000	160	329
WP_282974014.1	lcl|NZ_JQRT01000038.1_cds_WP_021064582.1_1694	76.404	267	267
WP_282974014.1	lcl|NZ_JQRT01000038.1_cds_WP_020774727.1_1728	28.090	178	267
WP_282974014.1	lcl|NZ_JQRT01000071.1_cds_WP_020772563.1_2794	25.837	209	267
WP_282974014.1	lcl|NZ_JQRT01000023.1_cds_WP_020774369.1_1111	26.455	189	267
WP_282974014.1	lcl|NZ_JQRT01000004.1_cds_WP_020773607.1_73	28.796	191	267
WP_282974014.1	lcl|NZ_JQRT01000053.1_cds_WP_081605152.1_2166	26.486	185	267
WP_282974014.1	lcl|NZ_JQRT01000053.1_cds_WP_020775276.1_2158	28.788	198	267
WP_004472307.1	lcl|NZ_JQRT01000038.1_cds_WP_020774708.1_1695	84.479	509	509
WP_004472307.1	lcl|NZ_JQRT01000066.1_cds_WP_017810117.1_2674	27.640	322	509
WP_004472307.1	lcl|NZ_JQRT01000038.1_cds_WP_020774708.1_1695	84.479	509	509
WP_004472307.1	lcl|NZ_JQRT01000066.1_cds_WP_017810117.1_2674	27.640	322	509
WP_004479660.1	lcl|NZ_JQRT01000038.1_cds_WP_020774722.1_1696	92.121	330	330
WP_004479660.1	lcl|NZ_JQRT01000038.1_cds_WP_020774697.1_1693	28.713	303	330
WP_004479660.1	lcl|NZ_JQRT01000038.1_cds_WP_021064603.1_1720	27.619	315	330
WP_004479660.1	lcl|NZ_JQRT01000017.1_cds_WP_017808832.1_693	26.740	273	330
WP_004479660.1	lcl|NZ_JQRT01000038.1_cds_WP_020774725.1_1723	28.195	266	330
WP_004479660.1	lcl|NZ_JQRT01000008.1_cds_WP_020771927.1_341	27.899	276	330
WP_004479660.1	lcl|NZ_JQRT01000023.1_cds_WP_020774296.1_1110	26.190	336	330
WP_004479660.1	lcl|NZ_JQRT01000026.1_cds_WP_020772116.1_1297	27.149	221	330
WP_004479660.1	lcl|NZ_JQRT01000038.1_cds_WP_017809394.1_1718	28.105	306	330
WP_004479660.1	lcl|NZ_JQRT01000031.1_cds_WP_020771874.1_1489	26.122	245	330
WP_004479660.1	lcl|NZ_JQRT01000082.1_cds_WP_020775061.1_2998	29.317	249	330
WP_004479660.1	lcl|NZ_JQRT01000053.1_cds_WP_020775260.1_2157	26.056	142	330
WP_004479660.1	lcl|NZ_JQRT01000071.1_cds_WP_020772546.1_2797	24.211	190	330
WP_004479660.1	lcl|NZ_JQRT01000102.1_cds_WP_020772455.1_3394	27.344	128	330
WP_004479660.1	lcl|NZ_JQRT01000066.1_cds_WP_020773134.1_2599	27.692	130	330
WP_004479660.1	lcl|NZ_JQRT01000017.1_cds_WP_036042477.1_704	30.464	151	330
WP_004472322.1	lcl|NZ_JQRT01000038.1_cds_WP_020774738.1_1715	34.540	359	366
WP_004472322.1	lcl|NZ_JQRT01000023.1_cds_WP_020774368.1_1104	32.362	343	366
WP_004472322.1	lcl|NZ_JQRT01000004.1_cds_WP_020773626.1_78	28.232	379	366
WP_004472322.1	lcl|NZ_JQRT01000038.1_cds_WP_020774735.1_1731	28.571	357	366
WP_004472322.1	lcl|NZ_JQRT01000060.1_cds_WP_020772644.1_2377	28.726	369	366
WP_004472322.1	lcl|NZ_JQRT01000038.1_cds_WP_020774719.1_1724	27.574	272	366
WP_004472322.1	lcl|NZ_JQRT01000068.1_cds_WP_036043800.1_2693	27.568	185	366
WP_004472364.1	lcl|NZ_JQRT01000023.1_cds_WP_020774368.1_1104	35.429	350	367
WP_004472364.1	lcl|NZ_JQRT01000038.1_cds_WP_020774738.1_1715	36.571	350	367
WP_004472364.1	lcl|NZ_JQRT01000060.1_cds_WP_020772644.1_2377	33.773	379	367
WP_004472364.1	lcl|NZ_JQRT01000004.1_cds_WP_020773626.1_78	31.649	376	367
WP_004472364.1	lcl|NZ_JQRT01000038.1_cds_WP_020774735.1_1731	24.202	376	367
WP_004472364.1	lcl|NZ_JQRT01000038.1_cds_WP_020774719.1_1724	31.707	246	367
WP_004472364.1	lcl|NZ_JQRT01000068.1_cds_WP_036043800.1_2693	24.309	362	367
WP_004479653.1	lcl|NZ_JQRT01000038.1_cds_WP_020774731.1_1697	36.765	544	544
WP_004479653.1	lcl|NZ_JQRT01000038.1_cds_WP_020774731.1_1697	36.765	544	544
WP_004470185.1	lcl|NZ_JQRT01000038.1_cds_WP_020774718.1_1698	66.415	265	265
WP_004470185.1	lcl|NZ_JQRT01000087.1_cds_WP_017808837.1_3186	43.210	243	265
WP_020783869.1	lcl|NZ_JQRT01000038.1_cds_WP_020774733.1_1699	86.774	310	310
WP_020783869.1	lcl|NZ_JQRT01000072.1_cds_WP_020773005.1_2811	36.513	304	310
WP_020783869.1	lcl|NZ_JQRT01000061.1_cds_WP_020774582.1_2400	25.974	308	310
WP_020783869.1	lcl|NZ_JQRT01000020.1_cds_WP_017809912.1_1013	27.820	133	310
WP_020783869.1	lcl|NZ_JQRT01000038.1_cds_WP_020774733.1_1699	86.774	310	310
WP_020783869.1	lcl|NZ_JQRT01000072.1_cds_WP_020773005.1_2811	36.513	304	310
WP_020783869.1	lcl|NZ_JQRT01000061.1_cds_WP_020774582.1_2400	25.974	308	310
WP_020783869.1	lcl|NZ_JQRT01000020.1_cds_WP_017809912.1_1013	27.820	133	310
WP_032912997.1	lcl|NZ_JQRT01000038.1_cds_WP_020774710.1_1700	94.318	264	264
WP_004470135.1	lcl|NZ_JQRT01000038.1_cds_WP_017808121.1_1701	83.846	130	130
WP_032912999.1	lcl|NZ_JQRT01000038.1_cds_WP_020774728.1_1702	79.310	145	145
WP_004470037.1	lcl|NZ_JQRT01000038.1_cds_WP_021064592.1_1703	93.213	221	221
WP_004470037.1	lcl|NZ_JQRT01000032.1_cds_WP_036043937.1_1575	38.710	62	221
WP_004470188.1	lcl|NZ_JQRT01000038.1_cds_WP_020774739.1_1707	75.141	177	177
WP_004470188.1	lcl|NZ_JQRT01000008.1_cds_WP_173644572.1_306	30.534	131	177
WP_282974009.1	lcl|NZ_JQRT01000038.1_cds_WP_021064577.1_1708	85.258	407	408
WP_282974009.1	lcl|NZ_JQRT01000038.1_cds_WP_020774698.1_1714	32.031	384	408
WP_282974009.1	lcl|NZ_JQRT01000038.1_cds_WP_021064579.1_1706	26.570	414	408
WP_282974009.1	lcl|NZ_JQRT01000074.1_cds_WP_036041491.1_2824	24.696	247	408
WP_282974009.1	lcl|NZ_JQRT01000075.1_cds_WP_021064652.1_2843	23.977	171	408
WP_004479640.1	lcl|NZ_JQRT01000004.1_cds_WP_020773626.1_78	31.026	390	362
WP_004479640.1	lcl|NZ_JQRT01000038.1_cds_WP_020774738.1_1715	30.864	324	362
WP_004479640.1	lcl|NZ_JQRT01000038.1_cds_WP_020774719.1_1724	34.000	250	362
WP_004479640.1	lcl|NZ_JQRT01000023.1_cds_WP_020774368.1_1104	30.887	327	362
WP_004479640.1	lcl|NZ_JQRT01000038.1_cds_WP_020774735.1_1731	26.199	271	362
WP_004479640.1	lcl|NZ_JQRT01000068.1_cds_WP_036043800.1_2693	22.841	359	362
WP_004479640.1	lcl|NZ_JQRT01000060.1_cds_WP_020772644.1_2377	27.600	250	362
WP_004479675.1	lcl|NZ_JQRT01000038.1_cds_WP_020774703.1_1725	23.622	127	229
WP_282974006.1	lcl|NZ_JQRT01000038.1_cds_WP_231384495.1_1711	41.019	373	427
WP_004479537.1	lcl|NZ_JQRT01000038.1_cds_WP_020774698.1_1714	89.976	409	409
WP_004479537.1	lcl|NZ_JQRT01000038.1_cds_WP_021064577.1_1708	33.075	387	409
WP_004479537.1	lcl|NZ_JQRT01000038.1_cds_WP_021064579.1_1706	24.324	407	409
WP_004479537.1	lcl|NZ_JQRT01000075.1_cds_WP_021064652.1_2843	22.973	148	409
WP_004479537.1	lcl|NZ_JQRT01000008.1_cds_WP_017810137.1_313	26.016	123	409
WP_004479635.1	lcl|NZ_JQRT01000038.1_cds_WP_020774738.1_1715	85.831	367	367
WP_004479635.1	lcl|NZ_JQRT01000023.1_cds_WP_020774368.1_1104	37.808	365	367
WP_004479635.1	lcl|NZ_JQRT01000060.1_cds_WP_020772644.1_2377	35.411	353	367
WP_004479635.1	lcl|NZ_JQRT01000004.1_cds_WP_020773626.1_78	29.839	372	367
WP_004479635.1	lcl|NZ_JQRT01000038.1_cds_WP_020774735.1_1731	28.496	379	367
WP_004479635.1	lcl|NZ_JQRT01000038.1_cds_WP_020774719.1_1724	26.984	252	367
WP_004479635.1	lcl|NZ_JQRT01000068.1_cds_WP_036043800.1_2693	26.377	345	367
WP_004479657.1	lcl|NZ_JQRT01000038.1_cds_WP_020774720.1_1716	86.822	258	258
WP_282974003.1	lcl|NZ_JQRT01000038.1_cds_WP_020774695.1_1717	88.636	176	176
WP_282974003.1	lcl|NZ_JQRT01000023.1_cds_WP_020774359.1_1108	38.889	180	176
WP_282973999.1	lcl|NZ_JQRT01000038.1_cds_WP_017809394.1_1718	75.974	308	313
WP_282973999.1	lcl|NZ_JQRT01000082.1_cds_WP_020775061.1_2998	27.640	322	313
WP_282973999.1	lcl|NZ_JQRT01000008.1_cds_WP_020771927.1_341	28.391	317	313
WP_282973999.1	lcl|NZ_JQRT01000038.1_cds_WP_020774697.1_1693	25.566	309	313
WP_282973999.1	lcl|NZ_JQRT01000038.1_cds_WP_020774722.1_1696	31.390	223	313
WP_282973999.1	lcl|NZ_JQRT01000053.1_cds_WP_020775260.1_2157	22.985	335	313
WP_282973999.1	lcl|NZ_JQRT01000038.1_cds_WP_020774725.1_1723	26.198	313	313
WP_282973999.1	lcl|NZ_JQRT01000017.1_cds_WP_017808832.1_693	24.164	269	313
WP_282973999.1	lcl|NZ_JQRT01000023.1_cds_WP_020774296.1_1110	24.478	335	313
WP_282973999.1	lcl|NZ_JQRT01000071.1_cds_WP_020772546.1_2797	23.077	312	313
WP_282973999.1	lcl|NZ_JQRT01000102.1_cds_WP_020772455.1_3394	22.705	207	313
WP_282973999.1	lcl|NZ_JQRT01000038.1_cds_WP_020774692.1_1690	24.528	318	313
WP_032918755.1	lcl|NZ_JQRT01000038.1_cds_WP_017809393.1_1719	80.597	134	134
WP_032918755.1	lcl|NZ_JQRT01000023.1_cds_WP_020774356.1_1103	30.252	119	134
WP_004472325.1	lcl|NZ_JQRT01000038.1_cds_WP_021064603.1_1720	84.516	310	311
WP_004472325.1	lcl|NZ_JQRT01000038.1_cds_WP_020774697.1_1693	31.154	260	311
WP_004472325.1	lcl|NZ_JQRT01000023.1_cds_WP_020774296.1_1110	23.171	328	311
WP_004472325.1	lcl|NZ_JQRT01000038.1_cds_WP_020774725.1_1723	24.815	270	311
WP_004472325.1	lcl|NZ_JQRT01000008.1_cds_WP_020771927.1_341	24.046	262	311
WP_004472325.1	lcl|NZ_JQRT01000102.1_cds_WP_020772455.1_3394	26.496	234	311
WP_004472325.1	lcl|NZ_JQRT01000066.1_cds_WP_020773134.1_2599	29.139	151	311
WP_004472325.1	lcl|NZ_JQRT01000017.1_cds_WP_017808832.1_693	28.272	191	311
WP_004472325.1	lcl|NZ_JQRT01000038.1_cds_WP_017809394.1_1718	24.013	304	311
WP_004472325.1	lcl|NZ_JQRT01000026.1_cds_WP_020772116.1_1297	28.659	164	311
WP_282973997.1	lcl|NZ_JQRT01000023.1_cds_WP_036043190.1_1106	26.050	119	362
WP_282973997.1	lcl|NZ_JQRT01000071.1_cds_WP_020772569.1_2798	25.620	121	362
WP_282973997.1	lcl|NZ_JQRT01000023.1_cds_WP_020774342.1_1107	24.828	145	362
WP_004479548.1	lcl|NZ_JQRT01000038.1_cds_WP_020774734.1_1712	43.707	588	595
WP_004479548.1	lcl|NZ_JQRT01000099.1_cds_WP_020774675.1_3303	41.958	286	595
WP_004479548.1	lcl|NZ_JQRT01000026.1_cds_WP_020772142.1_1320	43.277	238	595
WP_004479548.1	lcl|NZ_JQRT01000005.1_cds_WP_020771820.1_148	42.723	213	595
WP_004479548.1	lcl|NZ_JQRT01000031.1_cds_WP_021064499.1_1471	29.060	234	595
WP_004479548.1	lcl|NZ_JQRT01000060.1_cds_WP_020772697.1_2359	26.667	225	595
WP_004479548.1	lcl|NZ_JQRT01000126.1_cds_WP_020774460.1_3732	29.864	221	595
WP_004479548.1	lcl|NZ_JQRT01000083.1_cds_WP_020774955.1_3060	36.842	76	595
WP_004479548.1	lcl|NZ_JQRT01000066.1_cds_WP_020773130.1_2668	28.390	236	595
WP_004479548.1	lcl|NZ_JQRT01000025.1_cds_WP_020774751.1_1258	31.707	82	595
WP_004479548.1	lcl|NZ_JQRT01000020.1_cds_WP_020772906.1_994	24.390	246	595
WP_004479548.1	lcl|NZ_JQRT01000022.1_cds_WP_020773964.1_1055	30.000	80	595
WP_004479548.1	lcl|NZ_JQRT01000023.1_cds_WP_020774263.1_1225	35.294	68	595
WP_004479548.1	lcl|NZ_JQRT01000009.1_cds_WP_017807632.1_421	36.735	49	595
WP_004479548.1	lcl|NZ_JQRT01000023.1_cds_WP_020774389.1_1152	26.590	173	595
WP_004479548.1	lcl|NZ_JQRT01000026.1_cds_WP_036040888.1_1309	33.333	84	595
WP_004479548.1	lcl|NZ_JQRT01000099.1_cds_WP_021064669.1_3299	33.871	62	595
WP_004479548.1	lcl|NZ_JQRT01000103.1_cds_WP_020774785.1_3446	27.193	114	595
WP_004479548.1	lcl|NZ_JQRT01000038.1_cds_WP_020774734.1_1712	43.707	588	595
WP_004479548.1	lcl|NZ_JQRT01000099.1_cds_WP_020774675.1_3303	41.958	286	595
WP_004479548.1	lcl|NZ_JQRT01000026.1_cds_WP_020772142.1_1320	43.277	238	595
WP_004479548.1	lcl|NZ_JQRT01000005.1_cds_WP_020771820.1_148	42.723	213	595
WP_004479548.1	lcl|NZ_JQRT01000031.1_cds_WP_021064499.1_1471	29.060	234	595
WP_004479548.1	lcl|NZ_JQRT01000060.1_cds_WP_020772697.1_2359	26.667	225	595
WP_004479548.1	lcl|NZ_JQRT01000126.1_cds_WP_020774460.1_3732	29.864	221	595
WP_004479548.1	lcl|NZ_JQRT01000083.1_cds_WP_020774955.1_3060	36.842	76	595
WP_004479548.1	lcl|NZ_JQRT01000066.1_cds_WP_020773130.1_2668	28.390	236	595
WP_004479548.1	lcl|NZ_JQRT01000025.1_cds_WP_020774751.1_1258	31.707	82	595
WP_004479548.1	lcl|NZ_JQRT01000020.1_cds_WP_020772906.1_994	24.390	246	595
WP_004479548.1	lcl|NZ_JQRT01000022.1_cds_WP_020773964.1_1055	30.000	80	595
WP_004479548.1	lcl|NZ_JQRT01000023.1_cds_WP_020774263.1_1225	35.294	68	595
WP_004479548.1	lcl|NZ_JQRT01000009.1_cds_WP_017807632.1_421	36.735	49	595
WP_004479548.1	lcl|NZ_JQRT01000023.1_cds_WP_020774389.1_1152	26.590	173	595
WP_004479548.1	lcl|NZ_JQRT01000026.1_cds_WP_036040888.1_1309	33.333	84	595
WP_004479548.1	lcl|NZ_JQRT01000099.1_cds_WP_021064669.1_3299	33.871	62	595
WP_004479548.1	lcl|NZ_JQRT01000103.1_cds_WP_020774785.1_3446	27.193	114	595
WP_004479686.1	lcl|NZ_JQRT01000038.1_cds_WP_020774725.1_1723	87.576	330	330
WP_004479686.1	lcl|NZ_JQRT01000038.1_cds_WP_020774697.1_1693	30.721	319	330
WP_004479686.1	lcl|NZ_JQRT01000082.1_cds_WP_020775061.1_2998	29.063	320	330
WP_004479686.1	lcl|NZ_JQRT01000023.1_cds_WP_020774296.1_1110	28.152	341	330
WP_004479686.1	lcl|NZ_JQRT01000008.1_cds_WP_020771927.1_341	29.538	325	330
WP_004479686.1	lcl|NZ_JQRT01000017.1_cds_WP_017808832.1_693	28.076	317	330
WP_004479686.1	lcl|NZ_JQRT01000053.1_cds_WP_020775260.1_2157	27.353	340	330
WP_004479686.1	lcl|NZ_JQRT01000017.1_cds_WP_036042477.1_704	27.044	318	330
WP_004479686.1	lcl|NZ_JQRT01000071.1_cds_WP_020772564.1_2795	28.612	353	330
WP_004479686.1	lcl|NZ_JQRT01000038.1_cds_WP_020774722.1_1696	28.839	267	330
WP_004479686.1	lcl|NZ_JQRT01000071.1_cds_WP_020772548.1_2805	27.273	220	330
WP_004479686.1	lcl|NZ_JQRT01000038.1_cds_WP_020774692.1_1690	25.980	204	330
WP_004479686.1	lcl|NZ_JQRT01000071.1_cds_WP_020772546.1_2797	25.592	211	330
WP_004479686.1	lcl|NZ_JQRT01000038.1_cds_WP_021064603.1_1720	28.221	163	330
WP_004479686.1	lcl|NZ_JQRT01000038.1_cds_WP_017809394.1_1718	26.136	264	330
WP_004479686.1	lcl|NZ_JQRT01000031.1_cds_WP_020771874.1_1489	26.122	245	330
WP_004479686.1	lcl|NZ_JQRT01000142.1_cds_WP_020775079.1_3843	27.706	231	330
WP_004479686.1	lcl|NZ_JQRT01000026.1_cds_WP_020772116.1_1297	25.126	199	330
WP_004479686.1	lcl|NZ_JQRT01000066.1_cds_WP_020773134.1_2599	22.302	278	330
