WP_004462903.1	lcl|NZ_JQQA01000042.1_cds_WP_002614501.1_1230	93.103	87	106
WP_004472299.1	lcl|NZ_JQQA01000042.1_cds_WP_004503085.1_1231	90.323	310	319
WP_004472299.1	lcl|NZ_JQQA01000042.1_cds_JF93_RS21300_1251	58.730	63	319
WP_004472299.1	lcl|NZ_JQQA01000042.1_cds_WP_004503081.1_1234	27.711	249	319
WP_004472299.1	lcl|NZ_JQQA01000040.1_cds_WP_002615921.1_1156	25.000	324	319
WP_004472299.1	lcl|NZ_JQQA01000169.1_cds_WP_004499129.1_3569	24.573	293	319
WP_004472299.1	lcl|NZ_JQQA01000169.1_cds_WP_004503537.1_3595	21.474	312	319
WP_004472299.1	lcl|NZ_JQQA01000144.1_cds_WP_004495474.1_3274	23.263	331	319
WP_004472299.1	lcl|NZ_JQQA01000172.1_cds_WP_004503074.1_3626	22.018	327	319
WP_004479563.1	lcl|NZ_JQQA01000042.1_cds_WP_004503038.1_1232	89.863	365	365
WP_004472170.1	lcl|NZ_JQQA01000042.1_cds_WP_004503080.1_1233	95.135	185	185
WP_004472170.1	lcl|NZ_JQQA01000028.1_cds_WP_002630958.1_736	34.247	146	185
WP_004479538.1	lcl|NZ_JQQA01000042.1_cds_WP_004503081.1_1234	92.073	328	329
WP_004479538.1	lcl|NZ_JQQA01000169.1_cds_WP_004499129.1_3569	29.641	334	329
WP_004479538.1	lcl|NZ_JQQA01000040.1_cds_WP_002615921.1_1156	29.841	315	329
WP_004479538.1	lcl|NZ_JQQA01000144.1_cds_WP_004495474.1_3274	31.190	311	329
WP_004479538.1	lcl|NZ_JQQA01000153.1_cds_WP_004498401.1_3348	29.560	318	329
WP_004479538.1	lcl|NZ_JQQA01000134.1_cds_WP_004503054.1_3173	29.003	331	329
WP_004479538.1	lcl|NZ_JQQA01000197.1_cds_WP_004495537.1_3740	25.970	335	329
WP_004479538.1	lcl|NZ_JQQA01000024.1_cds_WP_004495465.1_616	28.261	322	329
WP_004479538.1	lcl|NZ_JQQA01000169.1_cds_WP_004503537.1_3595	24.627	268	329
WP_004479538.1	lcl|NZ_JQQA01000042.1_cds_WP_004503082.1_1237	29.642	307	329
WP_004479538.1	lcl|NZ_JQQA01000172.1_cds_WP_004503138.1_3628	30.000	270	329
WP_004479538.1	lcl|NZ_JQQA01000141.1_cds_WP_004496595.1_3244	25.588	340	329
WP_004479538.1	lcl|NZ_JQQA01000172.1_cds_WP_004503074.1_3626	24.922	321	329
WP_004479538.1	lcl|NZ_JQQA01000042.1_cds_WP_004503085.1_1231	27.381	252	329
WP_004479538.1	lcl|NZ_JQQA01000169.1_cds_WP_004503588.1_3586	26.642	274	329
WP_004479538.1	lcl|NZ_JQQA01000026.1_cds_WP_004496193.1_657	27.273	275	329
WP_004479538.1	lcl|NZ_JQQA01000066.1_cds_WP_004495316.1_1800	27.459	244	329
WP_004479538.1	lcl|NZ_JQQA01000056.1_cds_WP_016760974.1_1563	23.636	330	329
WP_004479538.1	lcl|NZ_JQQA01000169.1_cds_WP_004503611.1_3597	33.103	145	329
WP_282974014.1	lcl|NZ_JQQA01000042.1_cds_WP_004503120.1_1235	88.390	267	267
WP_282974014.1	lcl|NZ_JQQA01000134.1_cds_WP_061216761.1_3167	24.786	234	267
WP_282974014.1	lcl|NZ_JQQA01000169.1_cds_WP_002620407.1_3568	28.421	190	267
WP_282974014.1	lcl|NZ_JQQA01000169.1_cds_WP_004503495.1_3598	27.053	207	267
WP_282974014.1	lcl|NZ_JQQA01000043.1_cds_WP_004496417.1_1310	29.442	197	267
WP_282974014.1	lcl|NZ_JQQA01000089.1_cds_WP_080634011.1_2353	27.027	185	267
WP_282974014.1	lcl|NZ_JQQA01000197.1_cds_WP_016760166.1_3741	27.895	190	267
WP_004472307.1	lcl|NZ_JQQA01000042.1_cds_WP_004503040.1_1236	87.402	508	509
WP_004472307.1	lcl|NZ_JQQA01000018.1_cds_WP_002617878.1_482	27.302	315	509
