WP_004462903.1	lcl|NZ_JQSB01000051.1_cds_WP_002614501.1_1657	93.103	87	106
WP_004472299.1	lcl|NZ_JQSB01000051.1_cds_WP_061230965.1_1656	89.389	311	319
WP_004472299.1	lcl|NZ_JQSB01000026.1_cds_WP_002615921.1_881	25.000	324	319
WP_004472299.1	lcl|NZ_JQSB01000051.1_cds_WP_004497949.1_1606	21.053	285	319
WP_004472299.1	lcl|NZ_JQSB01000051.1_cds_WP_002614506.1_1604	23.348	227	319
WP_004472299.1	lcl|NZ_JQSB01000158.1_cds_WP_004502011.1_3170	24.573	293	319
WP_004472299.1	lcl|NZ_JQSB01000089.1_cds_WP_004495474.1_2405	23.263	331	319
WP_004472170.1	lcl|NZ_JQSB01000103.1_cds_WP_002630958.1_2673	34.247	146	185
WP_004472170.1	lcl|NZ_JQSB01000051.1_cds_WP_004498097.1_1623	35.028	177	185
WP_004479538.1	lcl|NZ_JQSB01000051.1_cds_WP_004497949.1_1606	30.841	321	329
WP_004479538.1	lcl|NZ_JQSB01000158.1_cds_WP_004502011.1_3170	29.641	334	329
WP_004479538.1	lcl|NZ_JQSB01000026.1_cds_WP_002615921.1_881	29.841	315	329
WP_004479538.1	lcl|NZ_JQSB01000089.1_cds_WP_004495474.1_2405	31.190	311	329
WP_004479538.1	lcl|NZ_JQSB01000051.1_cds_WP_002614506.1_1604	28.947	304	329
WP_004479538.1	lcl|NZ_JQSB01000024.1_cds_WP_004498401.1_776	29.560	318	329
WP_004479538.1	lcl|NZ_JQSB01000214.1_cds_WP_004495537.1_3464	25.970	335	329
WP_004479538.1	lcl|NZ_JQSB01000171.1_cds_WP_004495465.1_3236	28.261	322	329
WP_004479538.1	lcl|NZ_JQSB01000174.1_cds_WP_002619620.1_3272	25.882	340	329
WP_004479538.1	lcl|NZ_JQSB01000051.1_cds_WP_061230965.1_1656	27.273	264	329
WP_004479538.1	lcl|NZ_JQSB01000051.1_cds_WP_002614509.1_1601	27.174	276	329
WP_004479538.1	lcl|NZ_JQSB01000013.1_cds_WP_004498464.1_421	27.273	275	329
WP_004479538.1	lcl|NZ_JQSB01000024.1_cds_WP_004495316.1_815	27.459	244	329
WP_004479538.1	lcl|NZ_JQSB01000094.1_cds_WP_004501205.1_2490	24.242	330	329
WP_282974014.1	lcl|NZ_JQSB01000051.1_cds_WP_004497932.1_1605	26.293	232	267
WP_282974014.1	lcl|NZ_JQSB01000158.1_cds_WP_002620407.1_3169	28.421	190	267
WP_282974014.1	lcl|NZ_JQSB01000067.1_cds_WP_004499478.1_1985	28.426	197	267
WP_282974014.1	lcl|NZ_JQSB01000003.1_cds_WP_080634011.1_93	27.027	185	267
WP_282974014.1	lcl|NZ_JQSB01000214.1_cds_WP_016760166.1_3463	27.895	190	267
WP_004472307.1	lcl|NZ_JQSB01000220.1_cds_WP_004498450.1_3543	27.619	315	509
WP_004472307.1	lcl|NZ_JQSB01000220.1_cds_WP_004498493.1_3542	28.889	90	509
WP_004472307.1	lcl|NZ_JQSB01000220.1_cds_WP_004498450.1_3543	27.619	315	509
WP_004472307.1	lcl|NZ_JQSB01000220.1_cds_WP_004498493.1_3542	28.889	90	509
WP_004479660.1	lcl|NZ_JQSB01000089.1_cds_WP_004495474.1_2405	27.473	273	330
WP_004479660.1	lcl|NZ_JQSB01000051.1_cds_WP_004497949.1_1606	23.636	275	330
WP_004479660.1	lcl|NZ_JQSB01000026.1_cds_WP_002615921.1_881	27.899	276	330
WP_004479660.1	lcl|NZ_JQSB01000174.1_cds_WP_002619620.1_3272	26.457	223	330
WP_004479660.1	lcl|NZ_JQSB01000158.1_cds_WP_004502011.1_3170	25.633	316	330
WP_004479660.1	lcl|NZ_JQSB01000094.1_cds_WP_004501205.1_2490	23.755	261	330
WP_004479660.1	lcl|NZ_JQSB01000024.1_cds_WP_004498401.1_776	30.800	250	330
WP_004479660.1	lcl|NZ_JQSB01000214.1_cds_WP_004495537.1_3464	26.056	142	330
WP_004479660.1	lcl|NZ_JQSB01000064.1_cds_WP_081099978.1_1944	28.125	128	330
WP_004479660.1	lcl|NZ_JQSB01000013.1_cds_WP_004498464.1_421	26.230	244	330
WP_004479660.1	lcl|NZ_JQSB01000024.1_cds_WP_004495316.1_815	24.252	301	330
WP_004472322.1	lcl|NZ_JQSB01000158.1_cds_WP_004499131.1_3177	33.140	344	366
WP_004472322.1	lcl|NZ_JQSB01000051.1_cds_WP_004498728.1_1646	34.967	306	366
WP_004472322.1	lcl|NZ_JQSB01000067.1_cds_WP_004501623.1_1990	27.441	379	366
WP_004472322.1	lcl|NZ_JQSB01000051.1_cds_WP_061230950.1_1629	29.491	373	366
WP_004472322.1	lcl|NZ_JQSB01000148.1_cds_WP_061231194.1_3128	30.362	359	366
WP_004472322.1	lcl|NZ_JQSB01000051.1_cds_WP_004494837.1_1649	38.350	206	366
WP_004472322.1	lcl|NZ_JQSB01000174.1_cds_WP_004500179.1_3273	29.189	185	366
WP_004472364.1	lcl|NZ_JQSB01000158.1_cds_WP_004499131.1_3177	39.237	367	367
WP_004472364.1	lcl|NZ_JQSB01000148.1_cds_WP_061231194.1_3128	34.301	379	367
WP_004472364.1	lcl|NZ_JQSB01000051.1_cds_WP_061230950.1_1629	31.200	375	367
WP_004472364.1	lcl|NZ_JQSB01000067.1_cds_WP_004501623.1_1990	31.117	376	367
WP_004472364.1	lcl|NZ_JQSB01000051.1_cds_WP_004498728.1_1646	30.178	338	367
WP_004472364.1	lcl|NZ_JQSB01000051.1_cds_WP_004494837.1_1649	33.051	236	367
WP_004472364.1	lcl|NZ_JQSB01000174.1_cds_WP_004500179.1_3273	24.586	362	367
WP_004470185.1	lcl|NZ_JQSB01000148.1_cds_WP_004496886.1_3132	42.105	247	265
WP_020783869.1	lcl|NZ_JQSB01000121.1_cds_WP_004499599.1_2886	36.513	304	310
WP_020783869.1	lcl|NZ_JQSB01000038.1_cds_WP_002619450.1_1247	27.362	307	310
WP_020783869.1	lcl|NZ_JQSB01000084.1_cds_WP_061231081.1_2338	25.641	156	310
WP_020783869.1	lcl|NZ_JQSB01000121.1_cds_WP_004499599.1_2886	36.513	304	310
WP_020783869.1	lcl|NZ_JQSB01000038.1_cds_WP_002619450.1_1247	27.362	307	310
WP_020783869.1	lcl|NZ_JQSB01000084.1_cds_WP_061231081.1_2338	25.641	156	310
WP_004470037.1	lcl|NZ_JQSB01000051.1_cds_WP_004498694.1_1640	30.070	143	221
WP_004470037.1	lcl|NZ_JQSB01000008.1_cds_WP_004498543.1_241	27.723	101	221
WP_004470037.1	lcl|NZ_JQSB01000026.1_cds_WP_036075130.1_908	23.077	78	221
WP_004470188.1	lcl|NZ_JQSB01000026.1_cds_WP_036075071.1_914	31.034	145	177
WP_282974009.1	lcl|NZ_JQSB01000057.1_cds_WP_312845847.1_1844	25.455	220	408
WP_282974009.1	lcl|NZ_JQSB01000008.1_cds_WP_002619726.1_242	24.314	255	408
WP_282974009.1	lcl|NZ_JQSB01000026.1_cds_WP_036075130.1_908	27.545	167	408
WP_004479640.1	lcl|NZ_JQSB01000051.1_cds_WP_061230950.1_1629	32.984	382	362
