WP_004462903.1	lcl|NZ_AFJY02000287.1_cds_WP_000340715.1_1238	95.402	87	106
WP_004472299.1	lcl|NZ_AFJY02000287.1_cds_WP_000410273.1_1239	92.581	310	319
WP_004472299.1	lcl|NZ_AFJY02000287.1_cds_WP_000646250.1_1242	26.667	270	319
WP_004472299.1	lcl|NZ_AFJY02000326.1_cds_WP_000744700.1_611	25.382	327	319
WP_004472299.1	lcl|NZ_AFJY02000287.1_cds_WP_000093099.1_1259	53.968	63	319
WP_004472299.1	lcl|NZ_AFJY02000287.1_cds_WP_000600889.1_1268	23.118	186	319
WP_004472299.1	lcl|NZ_AFJY02000287.1_cds_WP_000723090.1_1321	23.368	291	319
WP_004472299.1	lcl|NZ_AFJY02000025.1_cds_WP_001984071.1_3748	21.678	286	319
WP_004472299.1	lcl|NZ_AFJY02000287.1_cds_WP_001067557.1_1245	24.012	329	319
WP_004479563.1	lcl|NZ_AFJY02000287.1_cds_WP_000604524.1_1240	83.562	365	365
WP_004472170.1	lcl|NZ_AFJY02000287.1_cds_WP_000884059.1_1241	94.595	185	185
WP_004472170.1	lcl|NZ_AFJY02000304.1_cds_WP_000351733.1_997	39.286	140	185
WP_004479538.1	lcl|NZ_AFJY02000287.1_cds_WP_000646250.1_1242	93.293	328	329
WP_004479538.1	lcl|NZ_AFJY02000326.1_cds_WP_000744700.1_611	31.429	315	329
WP_004479538.1	lcl|NZ_AFJY02000287.1_cds_WP_000600889.1_1268	31.629	313	329
WP_004479538.1	lcl|NZ_AFJY02000287.1_cds_WP_000723090.1_1321	29.552	335	329
WP_004479538.1	lcl|NZ_AFJY02000025.1_cds_WP_001984071.1_3748	30.945	307	329
WP_004479538.1	lcl|NZ_AFJY02000088.1_cds_WP_000649925.1_3209	29.721	323	329
WP_004479538.1	lcl|NZ_AFJY02000288.1_cds_WP_000709511.1_1237	29.429	333	329
WP_004479538.1	lcl|NZ_AFJY02000287.1_cds_WP_001067557.1_1245	29.316	307	329
WP_004479538.1	lcl|NZ_AFJY02000287.1_cds_WP_000601375.1_1295	25.632	277	329
WP_004479538.1	lcl|NZ_AFJY02000040.1_cds_WP_000688695.1_3597	28.720	289	329
WP_004479538.1	lcl|NZ_AFJY02000287.1_cds_WP_000475904.1_1304	27.536	276	329
WP_004479538.1	lcl|NZ_AFJY02000287.1_cds_WP_000410273.1_1239	27.509	269	329
WP_004479538.1	lcl|NZ_AFJY02000225.1_cds_WP_001074785.1_2046	29.779	272	329
WP_004479538.1	lcl|NZ_AFJY02000180.1_cds_WP_001003555.1_2465	25.984	254	329
WP_004479538.1	lcl|NZ_AFJY02000287.1_cds_WP_000487322.1_1293	27.469	324	329
WP_282974014.1	lcl|NZ_AFJY02000287.1_cds_WP_000774262.1_1243	88.764	267	267
WP_282974014.1	lcl|NZ_AFJY02000287.1_cds_WP_000859505.1_1292	26.442	208	267
WP_282974014.1	lcl|NZ_AFJY02000287.1_cds_WP_000800438.1_1273	26.178	191	267
WP_282974014.1	lcl|NZ_AFJY02000287.1_cds_WP_000842260.1_1322	28.421	190	267
