WP_004462903.1	lcl|NZ_JQPC01000060.1_cds_WP_000340715.1_3094	95.402	87	106
WP_004472299.1	lcl|NZ_JQPC01000060.1_cds_WP_000410268.1_3095	90.221	317	319
WP_004472299.1	lcl|NZ_JQPC01000032.1_cds_WP_000744695.1_1657	25.382	327	319
WP_004472299.1	lcl|NZ_JQPC01000060.1_cds_WP_000723079.1_3148	21.377	276	319
WP_004472299.1	lcl|NZ_JQPC01000060.1_cds_WP_000723082.1_3170	23.368	291	319
WP_004472299.1	lcl|NZ_JQPC01000060.1_cds_WP_000567886.1_3150	23.478	230	319
WP_004472299.1	lcl|NZ_JQPC01000037.1_cds_WP_002123515.1_2043	22.481	258	319
WP_004472170.1	lcl|NZ_JQPC01000063.1_cds_WP_000351733.1_3479	39.286	140	185
WP_004472170.1	lcl|NZ_JQPC01000060.1_cds_WP_001047906.1_3128	35.028	177	185
WP_004479538.1	lcl|NZ_JQPC01000060.1_cds_WP_000723079.1_3148	30.841	321	329
WP_004479538.1	lcl|NZ_JQPC01000032.1_cds_WP_000744695.1_1657	31.429	315	329
WP_004479538.1	lcl|NZ_JQPC01000060.1_cds_WP_000723082.1_3170	29.552	335	329
WP_004479538.1	lcl|NZ_JQPC01000037.1_cds_WP_002123515.1_2043	30.945	307	329
WP_004479538.1	lcl|NZ_JQPC01000032.1_cds_WP_000649924.1_1495	29.721	323	329
WP_004479538.1	lcl|NZ_JQPC01000060.1_cds_WP_000567886.1_3150	28.618	304	329
WP_004479538.1	lcl|NZ_JQPC01000037.1_cds_WP_000709511.1_2033	29.429	333	329
WP_004479538.1	lcl|NZ_JQPC01000037.1_cds_WP_000688698.1_2063	28.720	289	329
WP_004479538.1	lcl|NZ_JQPC01000060.1_cds_WP_000410268.1_3095	27.046	281	329
WP_004479538.1	lcl|NZ_JQPC01000060.1_cds_WP_000475907.1_3153	26.250	240	329
WP_004479538.1	lcl|NZ_JQPC01000003.1_cds_WP_001074779.1_81	29.412	272	329
WP_004479538.1	lcl|NZ_JQPC01000033.1_cds_WP_001003560.1_1787	25.591	254	329
WP_282974014.1	lcl|NZ_JQPC01000060.1_cds_WP_002108504.1_3149	26.293	232	267
WP_282974014.1	lcl|NZ_JQPC01000060.1_cds_WP_000842260.1_3171	28.421	190	267
