WP_004462903.1	lcl|NZ_JAMQPX010000001.1_cds_WP_035983633.1_3241	62.821	78	106
WP_004472299.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370129.1_3238	78.914	313	319
WP_004472299.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100718697.1_974	24.233	326	319
WP_004472299.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135630011.1_1001	28.165	316	319
WP_004472299.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370130.1_3239	22.477	218	319
WP_004472299.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100719192.1_1575	23.529	323	319
WP_004472299.1	lcl|NZ_JAMQPX010000002.1_cds_WP_004788049.1_3583	24.561	171	319
WP_004472170.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004788859.1_2826	33.594	128	185
WP_004479538.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100718697.1_974	29.618	314	329
WP_004479538.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100719192.1_1575	29.677	310	329
WP_004479538.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370130.1_3239	26.347	334	329
WP_004479538.1	lcl|NZ_JAMQPX010000002.1_cds_WP_004788049.1_3583	27.273	341	329
WP_004479538.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004787140.1_1385	26.154	325	329
WP_004479538.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135630011.1_1001	25.240	313	329
WP_004479538.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135629813.1_1317	30.040	253	329
WP_004479538.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370129.1_3238	25.157	318	329
WP_004479538.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369257.1_647	26.111	180	329
WP_004479538.1	lcl|NZ_JAMQPX010000002.1_cds_WP_208727372.1_3572	24.028	283	329
WP_004479538.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100734655.1_3181	26.394	269	329
WP_004479538.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369348.1_920	28.689	244	329
WP_004479538.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370124.1_3226	35.714	84	329
WP_004479538.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100716954.1_3237	25.103	243	329
WP_004479538.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369463.1_1325	26.744	172	329
WP_282974014.1	lcl|NZ_JAMQPX010000001.1_cds_WP_020777677.1_3120	24.806	258	267
WP_282974014.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100716951.1_3240	24.742	194	267
WP_282974014.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370125.1_3227	22.749	211	267
WP_282974014.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100735224.1_1464	27.072	181	267
WP_282974014.1	lcl|NZ_JAMQPX010000002.1_cds_WP_100735693.1_3584	28.061	196	267
WP_004472307.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100734512.1_2848	23.669	338	509
WP_004472307.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100734512.1_2848	23.669	338	509
WP_004479660.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100719192.1_1575	25.902	305	330
WP_004479660.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100718697.1_974	28.261	276	330
WP_004479660.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135629813.1_1317	30.769	234	330
WP_004479660.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135630011.1_1001	25.378	331	330
WP_004479660.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369463.1_1325	26.172	256	330
WP_004479660.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370130.1_3239	26.599	297	330
WP_004479660.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100716954.1_3237	31.250	128	330
WP_004479660.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369348.1_920	27.053	207	330
WP_004479660.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369257.1_647	29.870	154	330
WP_004479660.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004787140.1_1385	28.477	151	330
WP_004479660.1	lcl|NZ_JAMQPX010000002.1_cds_WP_004788049.1_3583	22.442	303	330
WP_004472322.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370111.1_3208	32.865	356	366
WP_004472322.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004785484.1_1254	28.346	381	366
WP_004472322.1	lcl|NZ_JAMQPX010000001.1_cds_WP_210414228.1_3236	29.921	381	366
WP_004472322.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369783.1_2260	29.462	353	366
WP_004472322.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369674.1_1907	25.131	191	366
WP_004472364.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370111.1_3208	37.784	352	367
WP_004472364.1	lcl|NZ_JAMQPX010000001.1_cds_WP_210414228.1_3236	32.152	395	367
WP_004472364.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369783.1_2260	30.499	341	367
WP_004472364.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004785484.1_1254	27.778	378	367
WP_004472364.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369674.1_1907	24.791	359	367
WP_004472364.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100717135.1_320	32.353	102	367
WP_004470185.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004785686.1_1853	40.329	243	265
WP_020783869.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369291.1_738	34.516	310	310
WP_020783869.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369141.1_390	30.094	319	310
WP_020783869.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369291.1_738	34.516	310	310
WP_020783869.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369141.1_390	30.094	319	310
WP_004470037.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369956.1_2734	32.673	101	221
WP_004470037.1	lcl|NZ_JAMQPX010000002.1_cds_WP_135631157.1_3516	28.846	104	221
WP_004470037.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370042.1_2994	22.835	127	221
WP_004470188.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100720970.1_1191	33.103	145	177
WP_282974009.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370119.1_3221	29.557	406	408
WP_282974009.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369955.1_2733	32.000	100	408
WP_004479640.1	lcl|NZ_JAMQPX010000001.1_cds_WP_210414228.1_3236	32.155	283	362
WP_004479640.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004785484.1_1254	26.992	389	362
WP_004479640.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370111.1_3208	32.333	300	362
WP_004479640.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369674.1_1907	24.119	369	362
WP_004479640.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369783.1_2260	28.516	256	362
WP_004479675.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370114.1_3215	36.232	69	229
WP_004479675.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100735523.1_335	26.126	111	229
WP_004479675.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100719335.1_1250	26.829	123	229
WP_004479537.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370119.1_3221	34.719	409	409
WP_004479537.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369623.1_1793	26.772	127	409
WP_004479635.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370111.1_3208	41.813	342	367
WP_004479635.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369783.1_2260	31.461	356	367
WP_004479635.1	lcl|NZ_JAMQPX010000001.1_cds_WP_210414228.1_3236	30.491	387	367
WP_004479635.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004785484.1_1254	26.972	393	367
WP_004479635.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369674.1_1907	24.217	351	367
WP_282974003.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370120.1_3222	35.632	174	176
WP_282973999.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100718697.1_974	28.328	293	313
