WP_004462903.1	lcl|NZ_JADDXO010000032.1_cds_WP_002725873.1_2287	95.402	87	106
WP_004472299.1	lcl|NZ_JADDXO010000032.1_cds_WP_061209188.1_2286	91.935	310	319
WP_004472299.1	lcl|NZ_JADDXO010000080.1_cds_WP_061208146.1_3094	22.936	327	319
WP_004472299.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209097.1_563	22.043	186	319
WP_004472299.1	lcl|NZ_JADDXO010000056.1_cds_WP_011671706.1_2611	22.867	293	319
WP_004472299.1	lcl|NZ_JADDXO010000174.1_cds_WP_061208650.1_1079	23.397	312	319
WP_004472299.1	lcl|NZ_JADDXO010000029.1_cds_WP_002729504.1_2234	23.392	171	319
WP_004472170.1	lcl|NZ_JADDXO010000073.1_cds_WP_002750963.1_2901	35.616	146	185
WP_004479538.1	lcl|NZ_JADDXO010000032.1_cds_WP_061208754.1_2282	31.579	342	329
WP_004479538.1	lcl|NZ_JADDXO010000080.1_cds_WP_061208146.1_3094	29.524	315	329
WP_004479538.1	lcl|NZ_JADDXO010000056.1_cds_WP_011671706.1_2611	30.149	335	329
WP_004479538.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209097.1_563	30.435	299	329
WP_004479538.1	lcl|NZ_JADDXO010000174.1_cds_WP_061208650.1_1079	31.190	311	329
WP_004479538.1	lcl|NZ_JADDXO010000076.1_cds_WP_061207995.1_3027	29.154	319	329
WP_004479538.1	lcl|NZ_JADDXO010000174.1_cds_WP_002754065.1_1076	28.182	330	329
WP_004479538.1	lcl|NZ_JADDXO010000029.1_cds_WP_002729504.1_2234	26.100	341	329
WP_004479538.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208029.1_2579	24.627	268	329
WP_004479538.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208022.1_2587	26.812	276	329
WP_004479538.1	lcl|NZ_JADDXO010000032.1_cds_WP_061209188.1_2286	26.908	249	329
WP_004479538.1	lcl|NZ_JADDXO010000206.1_cds_WP_002751102.1_1524	26.792	265	329
WP_004479538.1	lcl|NZ_JADDXO010000016.1_cds_IQA74_RS00840_983	27.703	148	329
WP_004479538.1	lcl|NZ_JADDXO010000083.1_cds_WP_061208495.1_3133	28.049	246	329
WP_004479538.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208031.1_2577	29.775	178	329
WP_004479538.1	lcl|NZ_JADDXO010000179.1_cds_WP_011669202.1_1140	23.442	337	329
WP_282974014.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209102.1_558	26.087	230	267
WP_282974014.1	lcl|NZ_JADDXO010000056.1_cds_WP_061208084.1_2610	28.042	189	267
WP_282974014.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208032.1_2576	24.519	208	267
WP_282974014.1	lcl|NZ_JADDXO010000018.1_cds_WP_002766579.1_1268	27.568	185	267
WP_282974014.1	lcl|NZ_JADDXO010000040.1_cds_WP_061208961.1_2388	32.258	93	267
WP_282974014.1	lcl|NZ_JADDXO010000029.1_cds_WP_061209013.1_2235	25.926	189	267
WP_004472307.1	lcl|NZ_JADDXO010000212.1_cds_WP_061207534.1_1588	26.506	332	509
WP_004472307.1	lcl|NZ_JADDXO010000212.1_cds_WP_002751286.1_1589	28.889	90	509
WP_004472307.1	lcl|NZ_JADDXO010000212.1_cds_WP_061207534.1_1588	26.506	332	509
WP_004472307.1	lcl|NZ_JADDXO010000212.1_cds_WP_002751286.1_1589	28.889	90	509
WP_004479660.1	lcl|NZ_JADDXO010000174.1_cds_WP_061208650.1_1079	27.473	273	330
WP_004479660.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209097.1_563	24.535	269	330
WP_004479660.1	lcl|NZ_JADDXO010000080.1_cds_WP_061208146.1_3094	26.846	298	330
WP_004479660.1	lcl|NZ_JADDXO010000056.1_cds_WP_011671706.1_2611	26.582	316	330
WP_004479660.1	lcl|NZ_JADDXO010000032.1_cds_WP_061208754.1_2282	29.388	245	330
WP_004479660.1	lcl|NZ_JADDXO010000016.1_cds_IQA74_RS00840_983	28.571	91	330
WP_004479660.1	lcl|NZ_JADDXO010000016.1_cds_IQA74_RS00840_983	27.586	116	330
WP_004479660.1	lcl|NZ_JADDXO010000076.1_cds_WP_061207995.1_3027	26.183	317	330
WP_004479660.1	lcl|NZ_JADDXO010000179.1_cds_WP_011669202.1_1140	24.898	245	330
WP_004479660.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208029.1_2579	25.279	269	330
WP_004479660.1	lcl|NZ_JADDXO010000029.1_cds_WP_002729504.1_2234	26.056	142	330
WP_004479660.1	lcl|NZ_JADDXO010000163.1_cds_WP_081101368.1_836	28.125	128	330
WP_004479660.1	lcl|NZ_JADDXO010000206.1_cds_WP_002751102.1_1524	25.000	240	330
WP_004479660.1	lcl|NZ_JADDXO010000083.1_cds_WP_061208495.1_3133	25.676	296	330
WP_004479660.1	lcl|NZ_JADDXO010000174.1_cds_WP_002754065.1_1076	30.464	151	330
WP_004472322.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208080.1_2598	32.849	344	366
WP_004472322.1	lcl|NZ_JADDXO010000159.1_cds_WP_061208571.1_779	27.778	378	366
WP_004472322.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209108.1_551	31.215	362	366
WP_004472322.1	lcl|NZ_JADDXO010000105.1_cds_WP_061208059.1_67	28.455	369	366
WP_004472322.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209098.1_562	27.090	299	366
WP_004472322.1	lcl|NZ_JADDXO010000016.1_cds_WP_061208874.1_984	29.189	185	366
WP_004472364.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208080.1_2598	37.143	350	367
WP_004472364.1	lcl|NZ_JADDXO010000105.1_cds_WP_061208059.1_67	35.356	379	367
WP_004472364.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209108.1_551	31.070	383	367
WP_004472364.1	lcl|NZ_JADDXO010000159.1_cds_WP_061208571.1_779	31.830	377	367
WP_004472364.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209098.1_562	28.869	336	367
WP_004472364.1	lcl|NZ_JADDXO010000016.1_cds_WP_061208874.1_984	25.138	362	367
WP_004470185.1	lcl|NZ_JADDXO010000175.1_cds_WP_011669455.1_1087	41.296	247	265
WP_020783869.1	lcl|NZ_JADDXO010000010.1_cds_WP_061207877.1_133	36.184	304	310
