WP_004462903.1	lcl|NZ_AOWX01000105.1_cds_WP_000340715.1_1965	95.402	87	106
WP_004472299.1	lcl|NZ_AOWX01000105.1_cds_WP_000410273.1_1964	92.581	310	319
WP_004472299.1	lcl|NZ_AOWX01000105.1_cds_WP_000646250.1_1961	26.667	270	319
WP_004472299.1	lcl|NZ_AOWX01000093.1_cds_WP_000744700.1_1692	25.382	327	319
WP_004472299.1	lcl|NZ_AOWX01000105.1_cds_WP_000093099.1_1944	53.968	63	319
WP_004472299.1	lcl|NZ_AOWX01000105.1_cds_WP_000723090.1_1882	23.368	291	319
WP_004472299.1	lcl|NZ_AOWX01000105.1_cds_WP_017861861.1_1935	22.581	186	319
WP_004472299.1	lcl|NZ_AOWX01000091.1_cds_WP_001984071.1_1623	21.678	286	319
WP_004472299.1	lcl|NZ_AOWX01000105.1_cds_WP_001067557.1_1958	24.012	329	319
WP_004479563.1	lcl|NZ_AOWX01000105.1_cds_WP_000604524.1_1963	83.562	365	365
WP_004472170.1	lcl|NZ_AOWX01000105.1_cds_WP_000884059.1_1962	94.595	185	185
WP_004472170.1	lcl|NZ_AOWX01000062.1_cds_WP_000351733.1_1095	39.286	140	185
WP_004479538.1	lcl|NZ_AOWX01000105.1_cds_WP_000646250.1_1961	93.293	328	329
WP_004479538.1	lcl|NZ_AOWX01000093.1_cds_WP_000744700.1_1692	31.429	315	329
WP_004479538.1	lcl|NZ_AOWX01000105.1_cds_WP_017861861.1_1935	31.310	313	329
WP_004479538.1	lcl|NZ_AOWX01000105.1_cds_WP_000723090.1_1882	29.552	335	329
WP_004479538.1	lcl|NZ_AOWX01000091.1_cds_WP_001984071.1_1623	30.945	307	329
WP_004479538.1	lcl|NZ_AOWX01000142.1_cds_WP_000649925.1_3030	29.721	323	329
WP_004479538.1	lcl|NZ_AOWX01000027.1_cds_WP_000709511.1_205	29.429	333	329
WP_004479538.1	lcl|NZ_AOWX01000105.1_cds_WP_001067557.1_1958	29.316	307	329
WP_004479538.1	lcl|NZ_AOWX01000105.1_cds_WP_000601375.1_1908	25.632	277	329
WP_004479538.1	lcl|NZ_AOWX01000091.1_cds_LEP2GSC036_RS01000000122200_1603	28.720	289	329
WP_004479538.1	lcl|NZ_AOWX01000105.1_cds_WP_000475904.1_1899	27.536	276	329
WP_004479538.1	lcl|NZ_AOWX01000105.1_cds_WP_000410273.1_1964	27.509	269	329
WP_004479538.1	lcl|NZ_AOWX01000081.1_cds_WP_001074785.1_1428	29.779	272	329
WP_004479538.1	lcl|NZ_AOWX01000128.1_cds_WP_001003555.1_2535	25.984	254	329
WP_004479538.1	lcl|NZ_AOWX01000105.1_cds_WP_000487322.1_1910	27.469	324	329
WP_282974014.1	lcl|NZ_AOWX01000105.1_cds_WP_000774262.1_1960	88.764	267	267
WP_282974014.1	lcl|NZ_AOWX01000105.1_cds_WP_000859505.1_1911	26.442	208	267
WP_282974014.1	lcl|NZ_AOWX01000105.1_cds_WP_002969399.1_1930	26.178	191	267
WP_282974014.1	lcl|NZ_AOWX01000105.1_cds_WP_000842260.1_1881	28.421	190	267
WP_282974014.1	lcl|NZ_AOWX01000046.1_cds_WP_000667727.1_637	31.818	110	267
WP_282974014.1	lcl|NZ_AOWX01000119.1_cds_WP_000805357.1_2329	37.647	85	267
WP_004472307.1	lcl|NZ_AOWX01000105.1_cds_WP_000612797.1_1959	88.386	508	509
WP_004472307.1	lcl|NZ_AOWX01000130.1_cds_WP_000291591.1_2667	27.134	328	509
WP_004472307.1	lcl|NZ_AOWX01000130.1_cds_WP_000364507.1_2668	28.889	90	509
WP_004472307.1	lcl|NZ_AOWX01000105.1_cds_WP_000612797.1_1959	88.386	508	509
WP_004472307.1	lcl|NZ_AOWX01000130.1_cds_WP_000291591.1_2667	27.134	328	509
WP_004472307.1	lcl|NZ_AOWX01000130.1_cds_WP_000364507.1_2668	28.889	90	509
WP_004479660.1	lcl|NZ_AOWX01000105.1_cds_WP_001067557.1_1958	92.424	330	330
WP_004479660.1	lcl|NZ_AOWX01000105.1_cds_WP_000646250.1_1961	30.739	257	330
WP_004479660.1	lcl|NZ_AOWX01000091.1_cds_WP_001984071.1_1623	25.461	271	330
WP_004479660.1	lcl|NZ_AOWX01000105.1_cds_WP_017861861.1_1935	27.068	266	330
WP_004479660.1	lcl|NZ_AOWX01000093.1_cds_WP_000744700.1_1692	27.215	316	330
WP_004479660.1	lcl|NZ_AOWX01000105.1_cds_WP_000723090.1_1882	25.816	337	330
WP_004479660.1	lcl|NZ_AOWX01000128.1_cds_WP_001003555.1_2535	27.572	243	330
WP_004479660.1	lcl|NZ_AOWX01000142.1_cds_WP_000649925.1_3030	30.078	256	330
WP_004479660.1	lcl|NZ_AOWX01000091.1_cds_LEP2GSC036_RS01000000122200_1603	26.957	230	330
WP_004479660.1	lcl|NZ_AOWX01000105.1_cds_WP_000601375.1_1908	26.182	275	330
WP_004479660.1	lcl|NZ_AOWX01000156.1_cds_WP_000457972.1_3398	26.562	128	330
WP_004479660.1	lcl|NZ_AOWX01000105.1_cds_WP_000487322.1_1910	26.148	283	330
WP_004479660.1	lcl|NZ_AOWX01000027.1_cds_WP_000709511.1_205	30.464	151	330
WP_004472322.1	lcl|NZ_AOWX01000105.1_cds_WP_001198107.1_1957	93.169	366	366
WP_004472322.1	lcl|NZ_AOWX01000105.1_cds_WP_000608295.1_1956	39.178	365	366
WP_004472322.1	lcl|NZ_AOWX01000105.1_cds_WP_000575178.1_1888	32.571	350	366
WP_004472322.1	lcl|NZ_AOWX01000105.1_cds_WP_000346036.1_1927	28.267	375	366
WP_004472322.1	lcl|NZ_AOWX01000090.1_cds_WP_001281953.1_1589	27.177	379	366
WP_004472322.1	lcl|NZ_AOWX01000105.1_cds_WP_000582222.1_1946	32.464	345	366
WP_004472322.1	lcl|NZ_AOWX01000088.1_cds_WP_000538752.1_1564	29.412	357	366
WP_004472322.1	lcl|NZ_AOWX01000105.1_cds_WP_000947844.1_1934	25.507	345	366
WP_004472322.1	lcl|NZ_AOWX01000129.1_cds_WP_001982414.1_2613	31.053	190	366
WP_004472364.1	lcl|NZ_AOWX01000105.1_cds_WP_000608295.1_1956	90.736	367	367
WP_004472364.1	lcl|NZ_AOWX01000105.1_cds_WP_001198107.1_1957	39.452	365	367
WP_004472364.1	lcl|NZ_AOWX01000105.1_cds_WP_000575178.1_1888	36.986	365	367
WP_004472364.1	lcl|NZ_AOWX01000088.1_cds_WP_000538752.1_1564	32.075	371	367
WP_004472364.1	lcl|NZ_AOWX01000105.1_cds_WP_000582222.1_1946	40.171	234	367
WP_004472364.1	lcl|NZ_AOWX01000090.1_cds_WP_001281953.1_1589	29.894	378	367
WP_004472364.1	lcl|NZ_AOWX01000105.1_cds_WP_000346036.1_1927	24.533	375	367
WP_004472364.1	lcl|NZ_AOWX01000105.1_cds_WP_000947844.1_1934	25.970	335	367
WP_004472364.1	lcl|NZ_AOWX01000129.1_cds_WP_001982414.1_2613	25.138	362	367
WP_004479653.1	lcl|NZ_AOWX01000105.1_cds_WP_000689743.1_1955	85.846	544	544
WP_004479653.1	lcl|NZ_AOWX01000105.1_cds_WP_000689743.1_1955	85.846	544	544
WP_004470185.1	lcl|NZ_AOWX01000105.1_cds_WP_017861862.1_1954	90.566	265	265
WP_004470185.1	lcl|NZ_AOWX01000155.1_cds_WP_001002663.1_3314	43.210	243	265
WP_020783869.1	lcl|NZ_AOWX01000105.1_cds_WP_001246618.1_1953	89.032	310	310
WP_020783869.1	lcl|NZ_AOWX01000102.1_cds_WP_000501205.1_1861	35.526	304	310
WP_020783869.1	lcl|NZ_AOWX01000144.1_cds_WP_001183723.1_3101	26.159	302	310
WP_020783869.1	lcl|NZ_AOWX01000132.1_cds_WP_000279894.1_2751	26.316	133	310
WP_020783869.1	lcl|NZ_AOWX01000105.1_cds_WP_001246618.1_1953	89.032	310	310
WP_020783869.1	lcl|NZ_AOWX01000102.1_cds_WP_000501205.1_1861	35.526	304	310
WP_020783869.1	lcl|NZ_AOWX01000144.1_cds_WP_001183723.1_3101	26.159	302	310
WP_020783869.1	lcl|NZ_AOWX01000132.1_cds_WP_000279894.1_2751	26.316	133	310
WP_032912997.1	lcl|NZ_AOWX01000105.1_cds_WP_000479982.1_1952	89.394	264	264
WP_004470135.1	lcl|NZ_AOWX01000105.1_cds_WP_000715958.1_1951	91.473	129	130
WP_032912999.1	lcl|NZ_AOWX01000105.1_cds_WP_001088866.1_1950	83.448	145	145
WP_004470037.1	lcl|NZ_AOWX01000105.1_cds_WP_000517242.1_1949	90.045	221	221
WP_004470037.1	lcl|NZ_AOWX01000093.1_cds_WP_001082180.1_1663	24.359	78	221
WP_004470037.1	lcl|NZ_AOWX01000161.1_cds_WP_001069834.1_3758	27.723	101	221
WP_004470188.1	lcl|NZ_AOWX01000105.1_cds_WP_000611594.1_1948	78.286	175	177
WP_004470188.1	lcl|NZ_AOWX01000093.1_cds_WP_001206947.1_1656	31.818	132	177
WP_282974009.1	lcl|NZ_AOWX01000105.1_cds_WP_001015422.1_1947	83.960	399	408
WP_282974009.1	lcl|NZ_AOWX01000161.1_cds_WP_000347681.1_3757	25.714	210	408
WP_282974009.1	lcl|NZ_AOWX01000093.1_cds_WP_001082180.1_1663	28.144	167	408
WP_282974009.1	lcl|NZ_AOWX01000105.1_cds_WP_000661932.1_1914	27.007	137	408
WP_004479640.1	lcl|NZ_AOWX01000105.1_cds_WP_000582222.1_1946	82.865	356	362
WP_004479640.1	lcl|NZ_AOWX01000105.1_cds_WP_000608295.1_1956	34.412	340	362
WP_004479640.1	lcl|NZ_AOWX01000090.1_cds_WP_001281953.1_1589	30.591	389	362
WP_004479640.1	lcl|NZ_AOWX01000105.1_cds_WP_000947844.1_1934	28.767	365	362
WP_004479640.1	lcl|NZ_AOWX01000105.1_cds_WP_001198107.1_1957	30.747	348	362
WP_004479640.1	lcl|NZ_AOWX01000105.1_cds_WP_000575178.1_1888	30.795	302	362
WP_004479640.1	lcl|NZ_AOWX01000105.1_cds_WP_000346036.1_1927	28.685	251	362
WP_004479640.1	lcl|NZ_AOWX01000129.1_cds_WP_001982414.1_2613	23.269	361	362
WP_004479640.1	lcl|NZ_AOWX01000088.1_cds_WP_000538752.1_1564	28.175	252	362
WP_004479675.1	lcl|NZ_AOWX01000160.1_cds_WP_000007746.1_3658	61.333	225	229
WP_004479675.1	lcl|NZ_AOWX01000105.1_cds_LEP2GSC036_RS01000000122295_1943	64.865	148	229
WP_004479675.1	lcl|NZ_AOWX01000105.1_cds_LEP2GSC036_RS01000000122295_1943	54.545	66	229
WP_004479675.1	lcl|NZ_AOWX01000105.1_cds_WP_000516588.1_1933	20.611	131	229
WP_004479675.1	lcl|NZ_AOWX01000093.1_cds_WP_000462634.1_1682	25.000	108	229
WP_050558826.1	lcl|NZ_AOWX01000105.1_cds_WP_000344487.1_1945	47.826	69	71
WP_282974006.1	lcl|NZ_AOWX01000105.1_cds_WP_001106774.1_1942	70.913	416	427
