WP_004462903.1	lcl|NZ_JQGV01000216.1_cds_WP_020985020.1_3275	93.103	87	106
WP_004472299.1	lcl|NZ_JQGV01000216.1_cds_WP_010578412.1_3274	89.677	310	319
WP_004472299.1	lcl|NZ_JQGV01000058.1_cds_WP_078125471.1_1208	25.309	324	319
WP_004472299.1	lcl|NZ_JQGV01000062.1_cds_WP_078125515.1_1356	22.939	279	319
WP_004472299.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	23.208	293	319
WP_004472299.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	24.904	261	319
WP_004472299.1	lcl|NZ_JQGV01000005.1_cds_WP_010576694.1_67	22.807	171	319
WP_004472170.1	lcl|NZ_JQGV01000010.1_cds_WP_010578083.1_198	33.562	146	185
WP_004479538.1	lcl|NZ_JQGV01000062.1_cds_WP_078125526.1_1371	31.176	340	329
WP_004479538.1	lcl|NZ_JQGV01000062.1_cds_WP_078125515.1_1356	31.104	299	329
WP_004479538.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	30.149	335	329
WP_004479538.1	lcl|NZ_JQGV01000058.1_cds_WP_078125471.1_1208	29.524	315	329
WP_004479538.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	31.511	311	329
WP_004479538.1	lcl|NZ_JQGV01000100.1_cds_WP_010577591.1_1980	29.560	318	329
WP_004479538.1	lcl|NZ_JQGV01000005.1_cds_WP_010576694.1_67	26.866	335	329
WP_004479538.1	lcl|NZ_JQGV01000081.1_cds_WP_039940969.1_1684	28.261	322	329
WP_004479538.1	lcl|NZ_JQGV01000027.1_cds_WP_020984967.1_615	24.627	268	329
WP_004479538.1	lcl|NZ_JQGV01000136.1_cds_WP_010577666.1_2551	26.176	340	329
WP_004479538.1	lcl|NZ_JQGV01000216.1_cds_WP_010578412.1_3274	27.381	252	329
WP_004479538.1	lcl|NZ_JQGV01000027.1_cds_WP_020984891.1_607	25.417	240	329
WP_004479538.1	lcl|NZ_JQGV01000089.1_cds_WP_078125635.1_1806	26.545	275	329
