WP_004462903.1	lcl|NZ_BOPY01000005.1_cds_WP_002733653.1_1345	94.253	87	106
WP_004472299.1	lcl|NZ_BOPY01000005.1_cds_WP_002733579.1_1344	91.935	310	319
WP_004472299.1	lcl|NZ_BOPY01000005.1_cds_WP_002733534.1_1341	25.926	270	319
WP_004472299.1	lcl|NZ_BOPY01000001.1_cds_WP_002722638.1_68	23.242	327	319
WP_004472299.1	lcl|NZ_BOPY01000005.1_cds_WP_002727919.1_1250	22.867	293	319
WP_004472299.1	lcl|NZ_BOPY01000002.1_cds_WP_002728309.1_446	23.397	312	319
WP_004472299.1	lcl|NZ_BOPY01000005.1_cds_WP_016749081.1_1317	23.313	326	319
WP_004472299.1	lcl|NZ_BOPY01000004.1_cds_WP_002729504.1_958	23.392	171	319
WP_004479563.1	lcl|NZ_BOPY01000005.1_cds_WP_026054882.1_1343	89.315	365	365
WP_004472170.1	lcl|NZ_BOPY01000005.1_cds_WP_002733646.1_1342	94.595	185	185
WP_004472170.1	lcl|NZ_BOPY01000003.1_cds_WP_002721790.1_836	35.616	146	185
WP_004479538.1	lcl|NZ_BOPY01000005.1_cds_WP_002733534.1_1341	93.598	328	329
WP_004479538.1	lcl|NZ_BOPY01000001.1_cds_WP_002722638.1_68	29.206	315	329
WP_004479538.1	lcl|NZ_BOPY01000005.1_cds_WP_002727919.1_1250	29.254	335	329
WP_004479538.1	lcl|NZ_BOPY01000002.1_cds_WP_002728309.1_446	30.868	311	329
WP_004479538.1	lcl|NZ_BOPY01000002.1_cds_WP_002735602.1_449	28.182	330	329
WP_004479538.1	lcl|NZ_BOPY01000001.1_cds_WP_002732362.1_194	29.467	319	329
WP_004479538.1	lcl|NZ_BOPY01000004.1_cds_WP_002729504.1_958	26.100	341	329
WP_004479538.1	lcl|NZ_BOPY01000005.1_cds_WP_002733638.1_1309	27.855	359	329
WP_004479538.1	lcl|NZ_BOPY01000005.1_cds_WP_016749079.1_1338	29.316	307	329
WP_004479538.1	lcl|NZ_BOPY01000005.1_cds_WP_002733546.1_1275	25.000	268	329
WP_004479538.1	lcl|NZ_BOPY01000001.1_cds_WP_002732331.1_283	25.000	340	329
WP_004479538.1	lcl|NZ_BOPY01000005.1_cds_WP_002744551.1_1315	29.630	270	329
WP_004479538.1	lcl|NZ_BOPY01000005.1_cds_WP_002733698.1_1267	26.642	274	329
WP_004479538.1	lcl|NZ_BOPY01000005.1_cds_WP_002733579.1_1344	26.908	249	329
WP_004479538.1	lcl|NZ_BOPY01000005.1_cds_WP_016749081.1_1317	24.765	319	329
WP_004479538.1	lcl|NZ_BOPY01000006.1_cds_WP_002728462.1_1540	26.645	304	329
WP_004479538.1	lcl|NZ_BOPY01000018.1_cds_WP_002728696.1_2781	27.869	244	329
WP_004479538.1	lcl|NZ_BOPY01000005.1_cds_WP_002733757.1_1277	30.337	178	329
WP_004479538.1	lcl|NZ_BOPY01000031.1_cds_WP_002732574.1_3255	23.867	331	329
WP_282974014.1	lcl|NZ_BOPY01000005.1_cds_WP_002733627.1_1340	89.888	267	267
WP_282974014.1	lcl|NZ_BOPY01000005.1_cds_WP_002727921.1_1249	28.042	189	267
WP_282974014.1	lcl|NZ_BOPY01000005.1_cds_WP_002733775.1_1304	24.607	191	267
WP_282974014.1	lcl|NZ_BOPY01000005.1_cds_WP_002733554.1_1278	26.316	209	267
WP_282974014.1	lcl|NZ_BOPY01000004.1_cds_WP_002766579.1_1148	27.568	185	267
WP_282974014.1	lcl|NZ_BOPY01000002.1_cds_WP_002729040.1_627	32.258	93	267
WP_282974014.1	lcl|NZ_BOPY01000004.1_cds_WP_002729513.1_957	25.926	189	267
WP_004472307.1	lcl|NZ_BOPY01000005.1_cds_WP_002738292.1_1339	88.189	508	509
WP_004472307.1	lcl|NZ_BOPY01000006.1_cds_WP_002728536.1_1467	27.551	294	509
WP_004472307.1	lcl|NZ_BOPY01000006.1_cds_WP_002728534.1_1468	28.889	90	509
WP_004472307.1	lcl|NZ_BOPY01000005.1_cds_WP_002738292.1_1339	88.189	508	509
WP_004472307.1	lcl|NZ_BOPY01000006.1_cds_WP_002728536.1_1467	27.551	294	509
WP_004472307.1	lcl|NZ_BOPY01000006.1_cds_WP_002728534.1_1468	28.889	90	509
WP_004479660.1	lcl|NZ_BOPY01000005.1_cds_WP_016749079.1_1338	92.121	330	330
WP_004479660.1	lcl|NZ_BOPY01000002.1_cds_WP_002728309.1_446	27.106	273	330
WP_004479660.1	lcl|NZ_BOPY01000005.1_cds_WP_002733534.1_1341	30.164	305	330
WP_004479660.1	lcl|NZ_BOPY01000005.1_cds_WP_002744551.1_1315	27.397	292	330
WP_004479660.1	lcl|NZ_BOPY01000001.1_cds_WP_002722638.1_68	27.174	276	330
WP_004479660.1	lcl|NZ_BOPY01000005.1_cds_WP_002727919.1_1250	27.129	317	330
WP_004479660.1	lcl|NZ_BOPY01000001.1_cds_WP_002732331.1_283	26.638	229	330
WP_004479660.1	lcl|NZ_BOPY01000001.1_cds_WP_002732362.1_194	28.527	319	330
WP_004479660.1	lcl|NZ_BOPY01000031.1_cds_WP_002732574.1_3255	23.372	261	330
WP_004479660.1	lcl|NZ_BOPY01000005.1_cds_WP_002733546.1_1275	25.279	269	330
WP_004479660.1	lcl|NZ_BOPY01000004.1_cds_WP_002729504.1_958	26.056	142	330
WP_004479660.1	lcl|NZ_BOPY01000011.1_cds_WP_002739707.1_2203	28.125	128	330
