WP_004462903.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004462903.1_1683	100.000	87	106
WP_004472299.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004464977.1_1682	98.423	317	319
WP_004472299.1	lcl|NZ_JAUOTF010000001.1_cds_WP_075918931.1_556	25.309	324	319
WP_004472299.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004464967.1_1626	21.053	285	319
WP_004472299.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004465002.1_1624	21.452	303	319
WP_004472299.1	lcl|NZ_JAUOTF010000031.1_cds_WP_303616387.1_2316	22.867	293	319
WP_004472299.1	lcl|NZ_JAUOTF010000014.1_cds_WP_004461234.1_1551	22.145	289	319
WP_004472299.1	lcl|NZ_JAUOTF010000053.1_cds_WP_004468319.1_2824	23.392	171	319
WP_004472170.1	lcl|NZ_JAUOTF010000003.1_cds_WP_004460143.1_3491	34.932	146	185
WP_004472170.1	lcl|NZ_JAUOTF010000019.1_cds_WP_075918475.1_1643	36.158	177	185
WP_004479538.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004464967.1_1626	31.153	321	329
WP_004479538.1	lcl|NZ_JAUOTF010000014.1_cds_WP_004461234.1_1551	32.476	311	329
WP_004479538.1	lcl|NZ_JAUOTF010000001.1_cds_WP_075918931.1_556	29.524	315	329
WP_004479538.1	lcl|NZ_JAUOTF010000031.1_cds_WP_303616387.1_2316	29.641	334	329
WP_004479538.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004465002.1_1624	29.605	304	329
WP_004479538.1	lcl|NZ_JAUOTF010000001.1_cds_WP_008396039.1_441	30.154	325	329
WP_004479538.1	lcl|NZ_JAUOTF010000014.1_cds_WP_004467290.1_1548	28.261	322	329
WP_004479538.1	lcl|NZ_JAUOTF010000053.1_cds_WP_004468319.1_2824	26.190	336	329
WP_004479538.1	lcl|NZ_JAUOTF010000017.1_cds_WP_032917901.1_2087	25.294	340	329
WP_004479538.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004464977.1_1682	28.044	271	329
WP_004479538.1	lcl|NZ_JAUOTF010000002.1_cds_WP_008398679.1_1384	27.174	276	329
WP_004479538.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004465101.1_1622	25.632	277	329
WP_004479538.1	lcl|NZ_JAUOTF010000008.1_cds_WP_004472818.1_2694	27.869	244	329
WP_004479538.1	lcl|NZ_JAUOTF010000008.1_cds_WP_004477645.1_2604	23.867	331	329
WP_282974014.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004475169.1_1625	26.724	232	267
WP_282974014.1	lcl|NZ_JAUOTF010000031.1_cds_WP_004475142.1_2317	28.947	190	267
WP_282974014.1	lcl|NZ_JAUOTF010000026.1_cds_WP_004484915.1_1002	29.612	206	267
WP_282974014.1	lcl|NZ_JAUOTF010000014.1_cds_WP_016754360.1_1580	27.568	185	267
WP_282974014.1	lcl|NZ_JAUOTF010000053.1_cds_WP_004477855.1_2823	27.368	190	267
WP_004472307.1	lcl|NZ_JAUOTF010000012.1_cds_WP_004473482.1_2955	26.911	327	509
WP_004472307.1	lcl|NZ_JAUOTF010000012.1_cds_WP_303616140.1_2954	30.000	90	509
WP_004472307.1	lcl|NZ_JAUOTF010000012.1_cds_WP_004473482.1_2955	26.911	327	509
