WP_004462903.1	lcl|NZ_QHCR01000008.1_cds_WP_040913380.1_3857	100.000	87	106
WP_004472299.1	lcl|NZ_QHCR01000008.1_cds_WP_118957388.1_3856	88.254	315	319
WP_004472299.1	lcl|NZ_QHCR01000001.1_cds_WP_118954467.1_913	23.547	327	319
WP_004472299.1	lcl|NZ_QHCR01000008.1_cds_WP_118957375.1_3842	23.913	276	319
WP_004472299.1	lcl|NZ_QHCR01000008.1_cds_WP_118957329.1_3793	22.680	291	319
WP_004472299.1	lcl|NZ_QHCR01000001.1_cds_WP_118954201.1_620	22.327	318	319
WP_004472299.1	lcl|NZ_QHCR01000013.1_cds_WP_118957901.1_311	24.561	171	319
WP_004472299.1	lcl|NZ_QHCR01000002.1_cds_WP_118954700.1_1124	21.843	293	319
WP_004472170.1	lcl|NZ_QHCR01000006.1_cds_WP_118956693.1_3168	37.671	146	185
WP_004479538.1	lcl|NZ_QHCR01000008.1_cds_WP_118957386.1_3854	31.361	338	329
WP_004479538.1	lcl|NZ_QHCR01000008.1_cds_WP_118957329.1_3793	31.045	335	329
WP_004479538.1	lcl|NZ_QHCR01000008.1_cds_WP_118957375.1_3842	31.773	299	329
WP_004479538.1	lcl|NZ_QHCR01000001.1_cds_WP_118954467.1_913	30.476	315	329
WP_004479538.1	lcl|NZ_QHCR01000001.1_cds_WP_118954201.1_620	29.126	309	329
WP_004479538.1	lcl|NZ_QHCR01000001.1_cds_WP_118954326.1_759	30.556	324	329
WP_004479538.1	lcl|NZ_QHCR01000013.1_cds_WP_118957901.1_311	26.488	336	329
WP_004479538.1	lcl|NZ_QHCR01000001.1_cds_WP_118954096.1_506	28.882	322	329
WP_004479538.1	lcl|NZ_QHCR01000008.1_cds_WP_118957350.1_3816	24.706	255	329
WP_004479538.1	lcl|NZ_QHCR01000002.1_cds_WP_118954845.1_1285	25.882	340	329
WP_004479538.1	lcl|NZ_QHCR01000002.1_cds_WP_118954700.1_1124	27.160	243	329
WP_004479538.1	lcl|NZ_QHCR01000008.1_cds_WP_118957388.1_3856	26.866	268	329
WP_004479538.1	lcl|NZ_QHCR01000008.1_cds_WP_118957343.1_3809	26.250	240	329
WP_004479538.1	lcl|NZ_QHCR01000004.1_cds_WP_118955737.1_2184	26.974	304	329
WP_004479538.1	lcl|NZ_QHCR01000008.1_cds_WP_118957365.1_3831	23.554	242	329
WP_004479538.1	lcl|NZ_QHCR01000001.1_cds_WP_118954546.1_1005	26.518	313	329
