WP_004462903.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268201.1_2456	62.821	78	106
WP_004472299.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268200.1_2455	78.730	315	319
WP_004472299.1	lcl|NZ_JAFFPS010000053.1_cds_WP_205270607.1_2005	27.500	320	319
WP_004472299.1	lcl|NZ_JAFFPS010000053.1_cds_WP_205270580.1_1978	23.926	326	319
WP_004472299.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268194.1_2449	23.188	276	319
WP_004472299.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268263.1_880	25.850	294	319
WP_004472299.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268167.1_2419	26.163	172	319
WP_004472299.1	lcl|NZ_JAFFPS010000031.1_cds_WP_205269865.1_827	25.731	171	319
WP_004472299.1	lcl|NZ_JAFFPS010000039.1_cds_WP_205270162.1_1799	23.529	323	319
WP_004472170.1	lcl|NZ_JAFFPS010000010.1_cds_WP_205268539.1_1388	32.812	128	185
WP_004479538.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268194.1_2449	31.429	315	329
WP_004479538.1	lcl|NZ_JAFFPS010000053.1_cds_WP_205270580.1_1978	30.255	314	329
WP_004479538.1	lcl|NZ_JAFFPS010000008.1_cds_WP_205268263.1_880	26.727	333	329
WP_004479538.1	lcl|NZ_JAFFPS010000039.1_cds_WP_205270162.1_1799	28.981	314	329
WP_004479538.1	lcl|NZ_JAFFPS010000031.1_cds_WP_205269865.1_827	27.273	341	329
WP_004479538.1	lcl|NZ_JAFFPS010000023.1_cds_WP_205269211.1_2113	27.545	334	329
WP_004479538.1	lcl|NZ_JAFFPS010000053.1_cds_WP_205270607.1_2005	26.518	313	329
WP_004479538.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268200.1_2455	26.235	324	329
WP_004479538.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268167.1_2419	26.488	336	329
WP_004479538.1	lcl|NZ_JAFFPS010000007.1_cds_WP_205268158.1_2409	27.917	240	329
