WP_004462903.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594790.1_3127	62.821	78	106
WP_004472299.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594788.1_3126	81.613	310	319
WP_004472299.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100725791.1_924	24.540	326	319
WP_004472299.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373500.1_3073	23.864	264	319
WP_004472299.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638522.1_3075	22.857	280	319
WP_004472299.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373493.1_3055	24.407	295	319
WP_004472299.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373189.1_1485	23.404	329	319
WP_004472299.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715920.1_3393	25.146	171	319
WP_004472170.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373508.1_3095	32.642	193	185
WP_004472170.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373418.1_2683	34.884	129	185
WP_004479538.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638522.1_3075	31.561	301	329
WP_004479538.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373500.1_3073	31.148	305	329
WP_004479538.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100725791.1_924	29.299	314	329
WP_004479538.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373189.1_1485	29.739	306	329
WP_004479538.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373493.1_3055	26.879	346	329
WP_004479538.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715920.1_3393	27.566	341	329
WP_004479538.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100721309.1_1308	27.844	334	329
WP_004479538.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639720.1_951	29.430	316	329
WP_004479538.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594788.1_3126	27.673	318	329
WP_004479538.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639597.1_1257	27.559	254	329
WP_004479538.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373503.1_3082	21.509	265	329
WP_004479538.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594706.1_3085	34.194	155	329
WP_004479538.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594683.1_3071	27.138	269	329
WP_004479538.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639750.1_872	28.689	244	329
WP_004479538.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639589.1_1265	23.420	269	329
WP_004479538.1	lcl|NZ_JAMQQC010000002.1_cds_WP_265373610.1_3404	24.028	283	329
WP_004479538.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373036.1_584	26.257	179	329
WP_004479538.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373481.1_3038	25.091	275	329
WP_282974014.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594689.1_3074	26.033	242	267
WP_282974014.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594704.1_3083	27.670	206	267
WP_282974014.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638601.1_2977	24.806	258	267
WP_282974014.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373166.1_1375	28.736	174	267
WP_282974014.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373492.1_3054	26.904	197	267
WP_282974014.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715921.1_3392	27.835	194	267
WP_004472307.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638873.1_2705	25.588	340	509
WP_004472307.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100717065.1_2706	31.034	58	509
WP_004472307.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638873.1_2705	25.588	340	509
WP_004472307.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100717065.1_2706	31.034	58	509
WP_004479660.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373189.1_1485	25.180	278	330
WP_004479660.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639597.1_1257	28.030	264	330
WP_004479660.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135638522.1_3075	23.704	270	330
WP_004479660.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100725791.1_924	28.261	276	330
WP_004479660.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639720.1_951	26.316	323	330
WP_004479660.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639589.1_1265	22.989	261	330
WP_004479660.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135639750.1_872	27.488	211	330
WP_004479660.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373493.1_3055	23.547	327	330
WP_004479660.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373500.1_3073	23.485	264	330
WP_004479660.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373036.1_584	29.143	175	330
WP_004479660.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373503.1_3082	25.735	136	330
WP_004479660.1	lcl|NZ_JAMQQC010000002.1_cds_WP_100715920.1_3393	22.772	303	330
WP_004479660.1	lcl|NZ_JAMQQC010000001.1_cds_WP_135594788.1_3126	22.689	238	330
WP_004479660.1	lcl|NZ_JAMQQC010000001.1_cds_WP_100721309.1_1308	27.815	151	330
WP_004472322.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373129.1_1195	29.427	384	366
WP_004472322.1	lcl|NZ_JAMQQC010000001.1_cds_WP_265373510.1_3100	30.056	356	366
