WP_004462903.1	lcl|NZ_MVIT01000044.1_cds_WP_004753574.1_2684	93.103	87	106
WP_004472299.1	lcl|NZ_MVIT01000044.1_cds_WP_082292714.1_2683	93.226	310	319
WP_004472299.1	lcl|NZ_MVIT01000078.1_cds_WP_004753565.1_408	25.688	327	319
WP_004472299.1	lcl|NZ_MVIT01000044.1_cds_WP_020765358.1_2680	25.633	316	319
WP_004472299.1	lcl|NZ_MVIT01000032.1_cds_WP_020778800.1_3332	22.867	293	319
WP_004479563.1	lcl|NZ_MVIT01000044.1_cds_WP_082292713.1_2682	83.014	365	365
WP_004472170.1	lcl|NZ_MVIT01000044.1_cds_WP_004766667.1_2681	94.054	185	185
WP_004472170.1	lcl|NZ_MVIT01000020.1_cds_WP_004752075.1_3316	40.000	140	185
WP_004479538.1	lcl|NZ_MVIT01000044.1_cds_WP_020765358.1_2680	92.988	328	329
WP_004479538.1	lcl|NZ_MVIT01000078.1_cds_WP_004753565.1_408	30.794	315	329
WP_004479538.1	lcl|NZ_MVIT01000032.1_cds_WP_020778800.1_3332	30.149	335	329
WP_004479538.1	lcl|NZ_MVIT01000078.1_cds_WP_176138130.1_80	32.362	309	329
WP_004479538.1	lcl|NZ_MVIT01000078.1_cds_WP_020766960.1_254	30.368	326	329
WP_004479538.1	lcl|NZ_MVIT01000078.1_cds_WP_004751412.1_92	29.730	333	329
WP_004479538.1	lcl|NZ_MVIT01000044.1_cds_WP_004755319.1_2677	29.642	307	329
WP_004479538.1	lcl|NZ_MVIT01000060.1_cds_WP_082292927.1_1548	27.353	340	329
WP_004479538.1	lcl|NZ_MVIT01000032.1_cds_WP_082292630.1_3349	27.174	276	329
WP_004479538.1	lcl|NZ_MVIT01000044.1_cds_WP_082292714.1_2683	25.746	268	329
WP_004479538.1	lcl|NZ_MVIT01000070.1_cds_WP_016750792.1_1171	29.259	270	329
WP_004479538.1	lcl|NZ_MVIT01000076.1_cds_WP_004766563.1_2180	25.769	260	329
WP_004479538.1	lcl|NZ_MVIT01000031.1_cds_WP_082292619.1_3044	28.333	180	329
WP_004479538.1	lcl|NZ_MVIT01000077.1_cds_WP_020765537.1_1493	31.250	128	329
WP_282974014.1	lcl|NZ_MVIT01000044.1_cds_WP_004762941.1_2679	90.637	267	267
WP_282974014.1	lcl|NZ_MVIT01000032.1_cds_WP_020766865.1_3331	27.513	189	267
