WP_004462903.1	lcl|NZ_JADDVV010000005.1_cds_WP_002725873.1_2737	95.402	87	106
WP_004472299.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733579.1_2736	91.935	310	319
WP_004472299.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733534.1_2733	25.926	270	319
WP_004472299.1	lcl|NZ_JADDVV010000016.1_cds_WP_002722638.1_526	23.242	327	319
WP_004472299.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740024.1_2642	22.867	293	319
WP_004472299.1	lcl|NZ_JADDVV010000006.1_cds_WP_002728309.1_3001	23.397	312	319
WP_004472299.1	lcl|NZ_JADDVV010000005.1_cds_WP_016749081.1_2704	23.313	326	319
WP_004472299.1	lcl|NZ_JADDVV010000029.1_cds_WP_002743770.1_1344	23.392	171	319
WP_004479563.1	lcl|NZ_JADDVV010000005.1_cds_WP_026054882.1_2735	89.315	365	365
WP_004472170.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733646.1_2734	94.595	185	185
WP_004472170.1	lcl|NZ_JADDVV010000003.1_cds_WP_002721790.1_1999	35.616	146	185
WP_004479538.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733534.1_2733	93.598	328	329
WP_004479538.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740024.1_2642	29.042	334	329
WP_004479538.1	lcl|NZ_JADDVV010000016.1_cds_WP_002722638.1_526	29.206	315	329
WP_004479538.1	lcl|NZ_JADDVV010000006.1_cds_WP_002728309.1_3001	30.868	311	329
WP_004479538.1	lcl|NZ_JADDVV010000006.1_cds_WP_002728316.1_2998	28.182	330	329
WP_004479538.1	lcl|NZ_JADDVV010000078.1_cds_WP_002741146.1_3087	29.467	319	329
WP_004479538.1	lcl|NZ_JADDVV010000029.1_cds_WP_002743770.1_1344	26.100	341	329
WP_004479538.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733638.1_2696	27.855	359	329
WP_004479538.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740721.1_2730	29.316	307	329
WP_004479538.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733546.1_2667	25.000	268	329
WP_004479538.1	lcl|NZ_JADDVV010000007.1_cds_WP_002732331.1_3182	25.000	340	329
WP_004479538.1	lcl|NZ_JADDVV010000005.1_cds_WP_002744551.1_2702	29.630	270	329
WP_004479538.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733698.1_2659	26.642	274	329
WP_004479538.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733579.1_2736	26.908	249	329
WP_004479538.1	lcl|NZ_JADDVV010000005.1_cds_WP_016749081.1_2704	24.765	319	329
WP_004479538.1	lcl|NZ_JADDVV010000061.1_cds_WP_002740236.1_2763	26.645	304	329
WP_004479538.1	lcl|NZ_JADDVV010000004.1_cds_WP_002739935.1_2309	27.869	244	329
WP_004479538.1	lcl|NZ_JADDVV010000004.1_cds_WP_002721725.1_2397	24.036	337	329
WP_004479538.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733757.1_2669	30.337	178	329
WP_282974014.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733627.1_2732	89.888	267	267
WP_282974014.1	lcl|NZ_JADDVV010000005.1_cds_WP_002727921.1_2641	28.042	189	267
WP_282974014.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740926.1_2691	25.131	191	267
WP_282974014.1	lcl|NZ_JADDVV010000005.1_cds_WP_002738295.1_2670	26.316	209	267
WP_282974014.1	lcl|NZ_JADDVV010000002.1_cds_WP_002766579.1_1482	27.568	185	267
WP_282974014.1	lcl|NZ_JADDVV010000023.1_cds_WP_002729040.1_1071	32.258	93	267
WP_282974014.1	lcl|NZ_JADDVV010000029.1_cds_WP_002729513.1_1343	25.926	189	267
WP_004472307.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740779.1_2731	87.992	508	509
WP_004472307.1	lcl|NZ_JADDVV010000010.1_cds_WP_002728536.1_72	27.551	294	509
WP_004472307.1	lcl|NZ_JADDVV010000010.1_cds_WP_002728534.1_71	28.889	90	509
WP_004472307.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740779.1_2731	87.992	508	509
WP_004472307.1	lcl|NZ_JADDVV010000010.1_cds_WP_002728536.1_72	27.551	294	509
WP_004472307.1	lcl|NZ_JADDVV010000010.1_cds_WP_002728534.1_71	28.889	90	509
WP_004479660.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740721.1_2730	92.424	330	330
WP_004479660.1	lcl|NZ_JADDVV010000006.1_cds_WP_002728309.1_3001	27.106	273	330
WP_004479660.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733534.1_2733	30.164	305	330
WP_004479660.1	lcl|NZ_JADDVV010000005.1_cds_WP_002744551.1_2702	27.397	292	330
WP_004479660.1	lcl|NZ_JADDVV010000016.1_cds_WP_002722638.1_526	27.174	276	330
WP_004479660.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740024.1_2642	27.129	317	330
WP_004479660.1	lcl|NZ_JADDVV010000007.1_cds_WP_002732331.1_3182	26.638	229	330
WP_004479660.1	lcl|NZ_JADDVV010000078.1_cds_WP_002741146.1_3087	29.225	284	330
WP_004479660.1	lcl|NZ_JADDVV010000004.1_cds_WP_002721725.1_2397	23.372	261	330
WP_004479660.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733546.1_2667	25.279	269	330
WP_004479660.1	lcl|NZ_JADDVV010000038.1_cds_WP_002739707.1_1813	28.125	128	330
WP_004479660.1	lcl|NZ_JADDVV010000004.1_cds_WP_002739935.1_2309	26.014	296	330
WP_004479660.1	lcl|NZ_JADDVV010000061.1_cds_WP_002740236.1_2763	25.514	243	330
WP_004479660.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733638.1_2696	24.211	285	330
WP_004479660.1	lcl|NZ_JADDVV010000006.1_cds_WP_002728316.1_2998	30.464	151	330
WP_004472322.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740826.1_2729	91.803	366	366
WP_004472322.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740861.1_2728	39.178	365	366
WP_004472322.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733737.1_2708	33.898	354	366
WP_004472322.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740294.1_2648	32.558	344	366
WP_004472322.1	lcl|NZ_JADDVV010000023.1_cds_WP_002728994.1_1065	28.042	378	366
WP_004472322.1	lcl|NZ_JADDVV010000006.1_cds_WP_002738884.1_2954	29.380	371	366
WP_004472322.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733599.1_2695	26.536	358	366
WP_004472322.1	lcl|NZ_JADDVV010000007.1_cds_WP_002724641.1_3181	29.189	185	366
WP_004472364.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740861.1_2728	88.828	367	367
WP_004472364.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740826.1_2729	39.891	366	367
WP_004472364.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733737.1_2708	38.719	359	367
WP_004472364.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740294.1_2648	37.143	350	367
WP_004472364.1	lcl|NZ_JADDVV010000006.1_cds_WP_002738884.1_2954	35.171	381	367
WP_004472364.1	lcl|NZ_JADDVV010000023.1_cds_WP_002728994.1_1065	31.117	376	367
WP_004472364.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733599.1_2695	31.198	359	367
WP_004472364.1	lcl|NZ_JADDVV010000007.1_cds_WP_002724641.1_3181	25.138	362	367
WP_004479653.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740729.1_2727	87.500	544	544
WP_004479653.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740729.1_2727	87.500	544	544
WP_004470185.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740998.1_2726	90.189	265	265
WP_004470185.1	lcl|NZ_JADDVV010000002.1_cds_WP_002742191.1_1513	40.891	247	265
WP_020783869.1	lcl|NZ_JADDVV010000005.1_cds_WP_032853071.1_2725	90.645	310	310
WP_020783869.1	lcl|NZ_JADDVV010000036.1_cds_WP_002741402.1_1767	35.855	304	310
WP_020783869.1	lcl|NZ_JADDVV010000018.1_cds_WP_002727287.1_635	27.063	303	310
WP_020783869.1	lcl|NZ_JADDVV010000003.1_cds_WP_002727177.1_1948	28.571	133	310
WP_020783869.1	lcl|NZ_JADDVV010000005.1_cds_WP_032853071.1_2725	90.645	310	310
WP_020783869.1	lcl|NZ_JADDVV010000036.1_cds_WP_002741402.1_1767	35.855	304	310
WP_020783869.1	lcl|NZ_JADDVV010000018.1_cds_WP_002727287.1_635	27.063	303	310
WP_020783869.1	lcl|NZ_JADDVV010000003.1_cds_WP_002727177.1_1948	28.571	133	310
WP_032912997.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740848.1_2724	90.152	264	264
WP_004470135.1	lcl|NZ_JADDVV010000005.1_cds_WP_032853450.1_2723	90.000	130	130
WP_032912999.1	lcl|NZ_JADDVV010000005.1_cds_WP_004777167.1_2722	84.828	145	145
WP_004470037.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740917.1_2721	90.498	221	221
WP_282974011.1	lcl|NZ_JADDVV010000005.1_cds_IQA57_RS16975_2720	66.197	142	141
WP_004470188.1	lcl|NZ_JADDVV010000016.1_cds_WP_002727846.1_491	31.818	132	177
WP_282974009.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740977.1_2709	31.186	388	408
WP_282974009.1	lcl|NZ_JADDVV010000070.1_cds_WP_016749152.1_3007	25.225	222	408
WP_282974009.1	lcl|NZ_JADDVV010000040.1_cds_WP_002740458.1_2028	23.529	255	408
WP_004479640.1	lcl|NZ_JADDVV010000023.1_cds_WP_002728994.1_1065	31.105	389	362
WP_004479640.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740861.1_2728	33.333	369	362
WP_004479640.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740826.1_2729	31.672	341	362
WP_004479640.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740294.1_2648	32.566	304	362
WP_004479640.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733737.1_2708	32.246	276	362
WP_004479640.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733599.1_2695	27.225	382	362
WP_004479640.1	lcl|NZ_JADDVV010000007.1_cds_WP_002724641.1_3181	23.677	359	362
WP_004479640.1	lcl|NZ_JADDVV010000006.1_cds_WP_002738884.1_2954	28.968	252	362
WP_004479675.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733696.1_2694	21.875	128	229
WP_282974006.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740804.1_2712	40.533	375	427
WP_004479537.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740977.1_2709	87.531	409	409
WP_004479537.1	lcl|NZ_JADDVV010000040.1_cds_WP_002740458.1_2028	23.596	178	409
WP_004479635.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733737.1_2708	81.543	363	367
WP_004479635.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740294.1_2648	38.798	366	367
WP_004479635.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740861.1_2728	38.292	363	367
WP_004479635.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740826.1_2729	31.667	360	367
WP_004479635.1	lcl|NZ_JADDVV010000006.1_cds_WP_002738884.1_2954	35.244	349	367
WP_004479635.1	lcl|NZ_JADDVV010000023.1_cds_WP_002728994.1_1065	27.704	379	367
WP_004479635.1	lcl|NZ_JADDVV010000005.1_cds_WP_002733599.1_2695	26.440	382	367
WP_004479635.1	lcl|NZ_JADDVV010000007.1_cds_WP_002724641.1_3181	24.928	345	367
WP_004479657.1	lcl|NZ_JADDVV010000005.1_cds_WP_002740875.1_2707	74.806	258	258
