WP_004462903.1	lcl|NZ_JQOX01000022.1_cds_WP_000340715.1_556	95.402	87	106
WP_004472299.1	lcl|NZ_JQOX01000022.1_cds_WP_000410273.1_557	92.581	310	319
WP_004472299.1	lcl|NZ_JQOX01000010.1_cds_WP_000744700.1_269	25.382	327	319
WP_004472299.1	lcl|NZ_JQOX01000022.1_cds_WP_000646256.1_560	26.667	270	319
WP_004472299.1	lcl|NZ_JQOX01000022.1_cds_WP_000093099.1_577	53.968	63	319
WP_004472299.1	lcl|NZ_JQOX01000022.1_cds_WP_000600889.1_586	23.118	186	319
WP_004472299.1	lcl|NZ_JQOX01000022.1_cds_WP_000723092.1_640	23.288	292	319
WP_004472299.1	lcl|NZ_JQOX01000023.1_cds_WP_001984071.1_674	21.678	286	319
WP_004472299.1	lcl|NZ_JQOX01000022.1_cds_WP_001067556.1_563	24.012	329	319
WP_004479563.1	lcl|NZ_JQOX01000022.1_cds_WP_000604524.1_558	83.562	365	365
WP_004472170.1	lcl|NZ_JQOX01000022.1_cds_WP_000884059.1_559	94.595	185	185
WP_004472170.1	lcl|NZ_JQOX01000014.1_cds_WP_000351733.1_405	39.286	140	185
WP_004479538.1	lcl|NZ_JQOX01000022.1_cds_WP_000646256.1_560	93.598	328	329
WP_004479538.1	lcl|NZ_JQOX01000010.1_cds_WP_000744700.1_269	31.429	315	329
WP_004479538.1	lcl|NZ_JQOX01000022.1_cds_WP_000600889.1_586	31.629	313	329
WP_004479538.1	lcl|NZ_JQOX01000022.1_cds_WP_000723092.1_640	29.552	335	329
WP_004479538.1	lcl|NZ_JQOX01000023.1_cds_WP_001984071.1_674	30.945	307	329
WP_004479538.1	lcl|NZ_JQOX01000030.1_cds_WP_000649925.1_910	29.721	323	329
WP_004479538.1	lcl|NZ_JQOX01000036.1_cds_WP_000709513.1_1078	29.429	333	329
WP_004479538.1	lcl|NZ_JQOX01000022.1_cds_WP_001067556.1_563	29.316	307	329
WP_004479538.1	lcl|NZ_JQOX01000022.1_cds_WP_000601375.1_613	25.632	277	329
WP_004479538.1	lcl|NZ_JQOX01000023.1_cds_WP_000688696.1_694	28.720	289	329
WP_004479538.1	lcl|NZ_JQOX01000022.1_cds_WP_000475901.1_623	27.132	258	329
WP_004479538.1	lcl|NZ_JQOX01000022.1_cds_WP_000410273.1_557	27.509	269	329
WP_004479538.1	lcl|NZ_JQOX01000037.1_cds_WP_001074785.1_1106	29.779	272	329
WP_004479538.1	lcl|NZ_JQOX01000061.1_cds_WP_001003556.1_1760	25.984	254	329
WP_004479538.1	lcl|NZ_JQOX01000022.1_cds_WP_000487322.1_611	27.469	324	329
WP_282974014.1	lcl|NZ_JQOX01000022.1_cds_WP_000774263.1_561	88.764	267	267
WP_282974014.1	lcl|NZ_JQOX01000022.1_cds_WP_000859505.1_610	26.442	208	267
WP_282974014.1	lcl|NZ_JQOX01000022.1_cds_WP_000800438.1_591	26.178	191	267
WP_282974014.1	lcl|NZ_JQOX01000022.1_cds_WP_000842260.1_641	28.421	190	267
WP_282974014.1	lcl|NZ_JQOX01000159.1_cds_WP_000667727.1_3542	31.818	110	267
WP_282974014.1	lcl|NZ_JQOX01000009.1_cds_WP_000805357.1_221	37.647	85	267
WP_004472307.1	lcl|NZ_JQOX01000022.1_cds_WP_002163445.1_562	88.189	508	509
WP_004472307.1	lcl|NZ_JQOX01000109.1_cds_WP_000291586.1_2827	27.134	328	509
WP_004472307.1	lcl|NZ_JQOX01000109.1_cds_WP_000364507.1_2826	28.889	90	509
WP_004472307.1	lcl|NZ_JQOX01000022.1_cds_WP_002163445.1_562	88.189	508	509
WP_004472307.1	lcl|NZ_JQOX01000109.1_cds_WP_000291586.1_2827	27.134	328	509
WP_004472307.1	lcl|NZ_JQOX01000109.1_cds_WP_000364507.1_2826	28.889	90	509
WP_004479660.1	lcl|NZ_JQOX01000022.1_cds_WP_001067556.1_563	92.121	330	330
WP_004479660.1	lcl|NZ_JQOX01000022.1_cds_WP_000646256.1_560	31.518	257	330
WP_004479660.1	lcl|NZ_JQOX01000023.1_cds_WP_001984071.1_674	25.461	271	330
WP_004479660.1	lcl|NZ_JQOX01000022.1_cds_WP_000600889.1_586	27.068	266	330
WP_004479660.1	lcl|NZ_JQOX01000010.1_cds_WP_000744700.1_269	27.215	316	330
WP_004479660.1	lcl|NZ_JQOX01000022.1_cds_WP_000723092.1_640	25.816	337	330
WP_004479660.1	lcl|NZ_JQOX01000061.1_cds_WP_001003556.1_1760	27.572	243	330
WP_004479660.1	lcl|NZ_JQOX01000030.1_cds_WP_000649925.1_910	30.078	256	330
WP_004479660.1	lcl|NZ_JQOX01000023.1_cds_WP_000688696.1_694	26.957	230	330
WP_004479660.1	lcl|NZ_JQOX01000022.1_cds_WP_000601375.1_613	26.182	275	330
WP_004479660.1	lcl|NZ_JQOX01000142.1_cds_WP_000457972.1_3373	26.562	128	330
WP_004479660.1	lcl|NZ_JQOX01000022.1_cds_WP_000487322.1_611	26.148	283	330
WP_004479660.1	lcl|NZ_JQOX01000036.1_cds_WP_000709513.1_1078	30.464	151	330
WP_004472322.1	lcl|NZ_JQOX01000022.1_cds_WP_000575178.1_634	32.571	350	366
WP_004472322.1	lcl|NZ_JQOX01000022.1_cds_WP_000346036.1_594	28.267	375	366
WP_004472322.1	lcl|NZ_JQOX01000114.1_cds_WP_001281953.1_2955	27.177	379	366
WP_004472322.1	lcl|NZ_JQOX01000022.1_cds_WP_000582222.1_575	32.464	345	366
WP_004472322.1	lcl|NZ_JQOX01000170.1_cds_WP_000538757.1_3607	29.412	357	366
