WP_004462903.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000340715.1_536	95.402	87	106
WP_004472299.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000410273.1_537	92.581	310	319
WP_004472299.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000646250.1_540	26.667	270	319
WP_004472299.1	lcl|NZ_JAGGCF010000008.1_cds_WP_000744700.1_1244	25.382	327	319
WP_004472299.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000093099.1_557	53.968	63	319
WP_004472299.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000600889.1_566	23.118	186	319
WP_004472299.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000723090.1_619	23.368	291	319
WP_004472299.1	lcl|NZ_JAGGCF010000029.1_cds_WP_001984071.1_2849	21.678	286	319
WP_004472299.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001067557.1_543	24.012	329	319
WP_004479563.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000604524.1_538	83.562	365	365
WP_004472170.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000884059.1_539	94.595	185	185
WP_004472170.1	lcl|NZ_JAGGCF010000028.1_cds_WP_000351733.1_2761	39.286	140	185
WP_004479538.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000646250.1_540	93.293	328	329
WP_004479538.1	lcl|NZ_JAGGCF010000008.1_cds_WP_000744700.1_1244	31.429	315	329
WP_004479538.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000600889.1_566	31.629	313	329
WP_004479538.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000723090.1_619	29.552	335	329
WP_004479538.1	lcl|NZ_JAGGCF010000029.1_cds_WP_001984071.1_2849	30.945	307	329
WP_004479538.1	lcl|NZ_JAGGCF010000009.1_cds_WP_000649925.1_1370	29.721	323	329
WP_004479538.1	lcl|NZ_JAGGCF010000065.1_cds_WP_000709511.1_3690	29.429	333	329
WP_004479538.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001067557.1_543	29.316	307	329
WP_004479538.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000601375.1_593	25.632	277	329
WP_004479538.1	lcl|NZ_JAGGCF010000029.1_cds_WP_000688695.1_2829	28.720	289	329
