WP_004462903.1	lcl|NZ_LMXF01000069.1_cds_WP_000340715.1_2458	95.402	87	106
WP_004472299.1	lcl|NZ_LMXF01000069.1_cds_WP_000410273.1_2457	92.581	310	319
WP_004472299.1	lcl|NZ_LMXF01000069.1_cds_WP_000646253.1_2454	27.037	270	319
WP_004472299.1	lcl|NZ_LMXF01000005.1_cds_WP_000744700.1_374	25.382	327	319
WP_004472299.1	lcl|NZ_LMXF01000002.1_cds_WP_000723090.1_123	23.368	291	319
WP_004472299.1	lcl|NZ_LMXF01000002.1_cds_WP_001033107.1_174	22.321	224	319
WP_004472299.1	lcl|NZ_LMXF01000014.1_cds_WP_001984071.1_834	21.678	286	319
WP_004472299.1	lcl|NZ_LMXF01000069.1_cds_WP_001067558.1_2451	24.012	329	319
WP_004479563.1	lcl|NZ_LMXF01000069.1_cds_WP_000604524.1_2456	83.562	365	365
WP_004472170.1	lcl|NZ_LMXF01000069.1_cds_WP_000884060.1_2455	94.595	185	185
WP_004472170.1	lcl|NZ_LMXF01000109.1_cds_WP_000351733.1_3055	39.286	140	185
WP_004479538.1	lcl|NZ_LMXF01000069.1_cds_WP_000646253.1_2454	93.598	328	329
WP_004479538.1	lcl|NZ_LMXF01000005.1_cds_WP_000744700.1_374	31.429	315	329
WP_004479538.1	lcl|NZ_LMXF01000002.1_cds_WP_000723090.1_123	29.552	335	329
WP_004479538.1	lcl|NZ_LMXF01000014.1_cds_WP_001984071.1_834	30.945	307	329
WP_004479538.1	lcl|NZ_LMXF01000069.1_cds_WP_000699346.1_2440	29.762	336	329
WP_004479538.1	lcl|NZ_LMXF01000001.1_cds_WP_000649924.1_85	29.721	323	329
WP_004479538.1	lcl|NZ_LMXF01000135.1_cds_WP_000709511.1_3304	29.429	333	329
WP_004479538.1	lcl|NZ_LMXF01000069.1_cds_WP_001067558.1_2451	29.642	307	329
WP_004479538.1	lcl|NZ_LMXF01000014.1_cds_WP_000688696.1_814	28.720	289	329
WP_004479538.1	lcl|NZ_LMXF01000002.1_cds_WP_000475901.1_139	27.132	258	329
WP_004479538.1	lcl|NZ_LMXF01000069.1_cds_WP_000410273.1_2457	27.509	269	329
WP_004479538.1	lcl|NZ_LMXF01000034.1_cds_WP_001074783.1_1579	29.044	272	329
WP_004479538.1	lcl|NZ_LMXF01000002.1_cds_WP_001033107.1_174	26.537	309	329
WP_004479538.1	lcl|NZ_LMXF01000010.1_cds_WP_001003562.1_655	25.591	254	329
WP_282974014.1	lcl|NZ_LMXF01000069.1_cds_WP_000774261.1_2453	89.513	267	267
WP_282974014.1	lcl|NZ_LMXF01000002.1_cds_WP_000842258.1_122	28.042	189	267
WP_282974014.1	lcl|NZ_LMXF01000103.1_cds_WP_000667727.1_2979	31.818	110	267
WP_282974014.1	lcl|NZ_LMXF01000012.1_cds_WP_000805357.1_714	37.647	85	267
WP_004472307.1	lcl|NZ_LMXF01000069.1_cds_WP_000612798.1_2452	88.189	508	509
WP_004472307.1	lcl|NZ_LMXF01000003.1_cds_WP_000291586.1_276	27.134	328	509
WP_004472307.1	lcl|NZ_LMXF01000003.1_cds_WP_000364507.1_275	28.889	90	509
WP_004472307.1	lcl|NZ_LMXF01000069.1_cds_WP_000612798.1_2452	88.189	508	509
WP_004472307.1	lcl|NZ_LMXF01000003.1_cds_WP_000291586.1_276	27.134	328	509
WP_004472307.1	lcl|NZ_LMXF01000003.1_cds_WP_000364507.1_275	28.889	90	509
WP_004479660.1	lcl|NZ_LMXF01000069.1_cds_WP_001067558.1_2451	91.818	330	330
WP_004479660.1	lcl|NZ_LMXF01000069.1_cds_WP_000646253.1_2454	30.739	257	330
WP_004479660.1	lcl|NZ_LMXF01000014.1_cds_WP_001984071.1_834	25.461	271	330
WP_004479660.1	lcl|NZ_LMXF01000005.1_cds_WP_000744700.1_374	27.215	316	330
WP_004479660.1	lcl|NZ_LMXF01000002.1_cds_WP_000723090.1_123	25.816	337	330
WP_004479660.1	lcl|NZ_LMXF01000010.1_cds_WP_001003562.1_655	27.160	243	330
WP_004479660.1	lcl|NZ_LMXF01000069.1_cds_WP_000699346.1_2440	27.803	223	330
WP_004479660.1	lcl|NZ_LMXF01000001.1_cds_WP_000649924.1_85	30.078	256	330
WP_004479660.1	lcl|NZ_LMXF01000014.1_cds_WP_000688696.1_814	26.957	230	330
