WP_004462903.1	lcl|NZ_AHOG02000028.1_cds_WP_000340715.1_269	95.402	87	106
WP_004472299.1	lcl|NZ_AHOG02000028.1_cds_WP_000410273.1_268	92.581	310	319
WP_004472299.1	lcl|NZ_AHOG02000028.1_cds_WP_000646250.1_265	26.667	270	319
WP_004472299.1	lcl|NZ_AHOG02000004.1_cds_WP_000744700.1_3510	25.382	327	319
WP_004472299.1	lcl|NZ_AHOG02000028.1_cds_WP_000093099.1_248	53.968	63	319
WP_004472299.1	lcl|NZ_AHOG02000028.1_cds_WP_000600889.1_239	23.118	186	319
WP_004472299.1	lcl|NZ_AHOG02000028.1_cds_WP_000723090.1_186	23.368	291	319
WP_004472299.1	lcl|NZ_AHOG02000010.1_cds_WP_001984071.1_2720	21.678	286	319
WP_004472299.1	lcl|NZ_AHOG02000028.1_cds_WP_001067557.1_262	24.012	329	319
WP_004479563.1	lcl|NZ_AHOG02000028.1_cds_WP_000604524.1_267	83.562	365	365
WP_004472170.1	lcl|NZ_AHOG02000028.1_cds_WP_000884059.1_266	94.595	185	185
WP_004472170.1	lcl|NZ_AHOG02000005.1_cds_WP_000351733.1_3359	39.286	140	185
WP_004479538.1	lcl|NZ_AHOG02000028.1_cds_WP_000646250.1_265	93.293	328	329
WP_004479538.1	lcl|NZ_AHOG02000004.1_cds_WP_000744700.1_3510	31.429	315	329
WP_004479538.1	lcl|NZ_AHOG02000028.1_cds_WP_000600889.1_239	31.629	313	329
WP_004479538.1	lcl|NZ_AHOG02000028.1_cds_WP_000723090.1_186	29.552	335	329
WP_004479538.1	lcl|NZ_AHOG02000010.1_cds_WP_001984071.1_2720	30.945	307	329
WP_004479538.1	lcl|NZ_AHOG02000016.1_cds_WP_000649925.1_1839	29.721	323	329
WP_004479538.1	lcl|NZ_AHOG02000010.1_cds_WP_000709511.1_2708	29.429	333	329
WP_004479538.1	lcl|NZ_AHOG02000028.1_cds_WP_001067557.1_262	29.316	307	329
WP_004479538.1	lcl|NZ_AHOG02000028.1_cds_WP_000601375.1_212	25.632	277	329
WP_004479538.1	lcl|NZ_AHOG02000010.1_cds_WP_000688695.1_2740	28.720	289	329
WP_004479538.1	lcl|NZ_AHOG02000028.1_cds_WP_000475904.1_203	27.536	276	329
WP_004479538.1	lcl|NZ_AHOG02000028.1_cds_WP_000410273.1_268	27.509	269	329
WP_004479538.1	lcl|NZ_AHOG02000005.1_cds_WP_001074785.1_3154	29.779	272	329
WP_004479538.1	lcl|NZ_AHOG02000014.1_cds_WP_001003555.1_1978	25.984	254	329
WP_004479538.1	lcl|NZ_AHOG02000028.1_cds_WP_000487322.1_214	27.469	324	329
WP_282974014.1	lcl|NZ_AHOG02000028.1_cds_WP_000774262.1_264	88.764	267	267
WP_282974014.1	lcl|NZ_AHOG02000028.1_cds_WP_000859505.1_215	26.442	208	267
WP_282974014.1	lcl|NZ_AHOG02000028.1_cds_WP_000800438.1_234	26.178	191	267
WP_282974014.1	lcl|NZ_AHOG02000028.1_cds_WP_000842260.1_185	28.421	190	267
WP_282974014.1	lcl|NZ_AHOG02000010.1_cds_WP_000667727.1_2763	31.818	110	267
WP_282974014.1	lcl|NZ_AHOG02000016.1_cds_WP_000805357.1_1613	37.647	85	267
WP_004472307.1	lcl|NZ_AHOG02000028.1_cds_WP_000612797.1_263	88.386	508	509
WP_004472307.1	lcl|NZ_AHOG02000012.1_cds_WP_000291591.1_2314	27.134	328	509
WP_004472307.1	lcl|NZ_AHOG02000012.1_cds_WP_000364507.1_2315	28.889	90	509
WP_004472307.1	lcl|NZ_AHOG02000028.1_cds_WP_000612797.1_263	88.386	508	509
WP_004472307.1	lcl|NZ_AHOG02000012.1_cds_WP_000291591.1_2314	27.134	328	509
WP_004472307.1	lcl|NZ_AHOG02000012.1_cds_WP_000364507.1_2315	28.889	90	509
WP_004479660.1	lcl|NZ_AHOG02000028.1_cds_WP_001067557.1_262	92.424	330	330
WP_004479660.1	lcl|NZ_AHOG02000028.1_cds_WP_000646250.1_265	30.739	257	330
WP_004479660.1	lcl|NZ_AHOG02000010.1_cds_WP_001984071.1_2720	25.461	271	330
WP_004479660.1	lcl|NZ_AHOG02000028.1_cds_WP_000600889.1_239	27.068	266	330
WP_004479660.1	lcl|NZ_AHOG02000004.1_cds_WP_000744700.1_3510	27.215	316	330
WP_004479660.1	lcl|NZ_AHOG02000028.1_cds_WP_000723090.1_186	25.816	337	330
WP_004479660.1	lcl|NZ_AHOG02000014.1_cds_WP_001003555.1_1978	27.572	243	330
WP_004479660.1	lcl|NZ_AHOG02000016.1_cds_WP_000649925.1_1839	30.078	256	330
WP_004479660.1	lcl|NZ_AHOG02000010.1_cds_WP_000688695.1_2740	26.957	230	330
WP_004479660.1	lcl|NZ_AHOG02000028.1_cds_WP_000601375.1_212	26.182	275	330
WP_004479660.1	lcl|NZ_AHOG02000017.1_cds_WP_000457972.1_1289	26.562	128	330
WP_004479660.1	lcl|NZ_AHOG02000028.1_cds_WP_000487322.1_214	26.148	283	330
WP_004479660.1	lcl|NZ_AHOG02000010.1_cds_WP_000709511.1_2708	30.464	151	330
WP_004472322.1	lcl|NZ_AHOG02000028.1_cds_WP_001198107.1_261	93.169	366	366
WP_004472322.1	lcl|NZ_AHOG02000028.1_cds_WP_000608295.1_260	39.178	365	366
WP_004472322.1	lcl|NZ_AHOG02000028.1_cds_WP_000575178.1_192	32.571	350	366
WP_004472322.1	lcl|NZ_AHOG02000028.1_cds_WP_000346036.1_231	28.267	375	366
WP_004472322.1	lcl|NZ_AHOG02000010.1_cds_WP_001281953.1_2754	27.177	379	366
WP_004472322.1	lcl|NZ_AHOG02000028.1_cds_WP_000582222.1_250	32.464	345	366
WP_004472322.1	lcl|NZ_AHOG02000013.1_cds_WP_000538752.1_2208	29.412	357	366
WP_004472322.1	lcl|NZ_AHOG02000028.1_cds_WP_000947844.1_238	25.507	345	366
WP_004472322.1	lcl|NZ_AHOG02000030.1_cds_WP_001982414.1_9	31.053	190	366
WP_004472364.1	lcl|NZ_AHOG02000028.1_cds_WP_000608295.1_260	90.736	367	367
WP_004472364.1	lcl|NZ_AHOG02000028.1_cds_WP_001198107.1_261	39.452	365	367
WP_004472364.1	lcl|NZ_AHOG02000028.1_cds_WP_000575178.1_192	36.986	365	367
WP_004472364.1	lcl|NZ_AHOG02000013.1_cds_WP_000538752.1_2208	32.075	371	367
WP_004472364.1	lcl|NZ_AHOG02000028.1_cds_WP_000582222.1_250	40.171	234	367
WP_004472364.1	lcl|NZ_AHOG02000010.1_cds_WP_001281953.1_2754	29.894	378	367
WP_004472364.1	lcl|NZ_AHOG02000028.1_cds_WP_000346036.1_231	24.533	375	367
WP_004472364.1	lcl|NZ_AHOG02000028.1_cds_WP_000947844.1_238	25.970	335	367
WP_004472364.1	lcl|NZ_AHOG02000030.1_cds_WP_001982414.1_9	25.138	362	367
WP_004479653.1	lcl|NZ_AHOG02000028.1_cds_WP_000689743.1_259	85.846	544	544
WP_004479653.1	lcl|NZ_AHOG02000028.1_cds_WP_000689743.1_259	85.846	544	544
WP_004470185.1	lcl|NZ_AHOG02000028.1_cds_WP_000342713.1_258	90.566	265	265
WP_004470185.1	lcl|NZ_AHOG02000029.1_cds_WP_001002663.1_102	43.210	243	265
WP_020783869.1	lcl|NZ_AHOG02000028.1_cds_WP_001246618.1_257	89.032	310	310
WP_020783869.1	lcl|NZ_AHOG02000008.1_cds_WP_000501205.1_2932	35.526	304	310
WP_020783869.1	lcl|NZ_AHOG02000021.1_cds_WP_001183723.1_786	26.159	302	310
WP_020783869.1	lcl|NZ_AHOG02000026.1_cds_WP_000279894.1_455	26.316	133	310
WP_020783869.1	lcl|NZ_AHOG02000028.1_cds_WP_001246618.1_257	89.032	310	310
WP_020783869.1	lcl|NZ_AHOG02000008.1_cds_WP_000501205.1_2932	35.526	304	310
WP_020783869.1	lcl|NZ_AHOG02000021.1_cds_WP_001183723.1_786	26.159	302	310
WP_020783869.1	lcl|NZ_AHOG02000026.1_cds_WP_000279894.1_455	26.316	133	310
WP_032912997.1	lcl|NZ_AHOG02000028.1_cds_WP_000479982.1_256	89.394	264	264
WP_004470135.1	lcl|NZ_AHOG02000028.1_cds_WP_000715958.1_255	91.473	129	130
WP_032912999.1	lcl|NZ_AHOG02000028.1_cds_WP_001088866.1_254	83.448	145	145
WP_004470037.1	lcl|NZ_AHOG02000028.1_cds_WP_000517242.1_253	90.045	221	221
WP_004470037.1	lcl|NZ_AHOG02000004.1_cds_WP_001082180.1_3481	24.359	78	221
WP_004470037.1	lcl|NZ_AHOG02000019.1_cds_WP_001069834.1_1266	27.723	101	221
WP_004470188.1	lcl|NZ_AHOG02000028.1_cds_WP_000611594.1_252	78.286	175	177
WP_004470188.1	lcl|NZ_AHOG02000004.1_cds_WP_001206947.1_3474	31.818	132	177
WP_282974009.1	lcl|NZ_AHOG02000028.1_cds_WP_001015422.1_251	83.960	399	408
WP_282974009.1	lcl|NZ_AHOG02000019.1_cds_WP_000347681.1_1265	25.714	210	408
WP_282974009.1	lcl|NZ_AHOG02000004.1_cds_WP_001082180.1_3481	28.144	167	408
WP_282974009.1	lcl|NZ_AHOG02000028.1_cds_WP_000661932.1_218	27.007	137	408
WP_004479640.1	lcl|NZ_AHOG02000028.1_cds_WP_000582222.1_250	82.865	356	362
WP_004479640.1	lcl|NZ_AHOG02000028.1_cds_WP_000608295.1_260	34.412	340	362
WP_004479640.1	lcl|NZ_AHOG02000010.1_cds_WP_001281953.1_2754	30.591	389	362
WP_004479640.1	lcl|NZ_AHOG02000028.1_cds_WP_000947844.1_238	28.767	365	362
WP_004479640.1	lcl|NZ_AHOG02000028.1_cds_WP_001198107.1_261	30.747	348	362
WP_004479640.1	lcl|NZ_AHOG02000028.1_cds_WP_000575178.1_192	30.795	302	362
WP_004479640.1	lcl|NZ_AHOG02000028.1_cds_WP_000346036.1_231	28.685	251	362
WP_004479640.1	lcl|NZ_AHOG02000030.1_cds_WP_001982414.1_9	23.269	361	362
WP_004479640.1	lcl|NZ_AHOG02000013.1_cds_WP_000538752.1_2208	28.175	252	362
WP_004479675.1	lcl|NZ_AHOG02000009.1_cds_WP_000007746.1_2875	61.333	225	229
WP_004479675.1	lcl|NZ_AHOG02000028.1_cds_WP_000475975.1_247	64.286	168	229
WP_004479675.1	lcl|NZ_AHOG02000028.1_cds_WP_000516588.1_237	20.611	131	229
WP_004479675.1	lcl|NZ_AHOG02000004.1_cds_WP_000462634.1_3500	25.000	108	229
WP_050558826.1	lcl|NZ_AHOG02000028.1_cds_WP_000344487.1_249	47.826	69	71
WP_282974006.1	lcl|NZ_AHOG02000028.1_cds_WP_001106774.1_246	70.913	416	427
WP_004479537.1	lcl|NZ_AHOG02000028.1_cds_WP_001015422.1_251	34.541	414	409
WP_004479537.1	lcl|NZ_AHOG02000004.1_cds_WP_001082180.1_3481	26.829	123	409
WP_004479537.1	lcl|NZ_AHOG02000019.1_cds_WP_000347681.1_1265	23.649	148	409
WP_004479635.1	lcl|NZ_AHOG02000028.1_cds_WP_000575178.1_192	39.071	366	367
