WP_004462903.1	lcl|NZ_LMXK01000072.1_cds_WP_000340715.1_2600	95.402	87	106
WP_004472299.1	lcl|NZ_LMXK01000072.1_cds_WP_000410273.1_2599	92.581	310	319
WP_004472299.1	lcl|NZ_LMXK01000072.1_cds_WP_000646253.1_2596	27.037	270	319
WP_004472299.1	lcl|NZ_LMXK01000006.1_cds_WP_000744700.1_434	25.382	327	319
WP_004472299.1	lcl|NZ_LMXK01000003.1_cds_WP_000723090.1_242	23.368	291	319
WP_004472299.1	lcl|NZ_LMXK01000003.1_cds_WP_001033107.1_293	22.321	224	319
WP_004472299.1	lcl|NZ_LMXK01000016.1_cds_WP_001984071.1_953	21.678	286	319
WP_004472299.1	lcl|NZ_LMXK01000072.1_cds_WP_001067558.1_2593	24.012	329	319
WP_004479563.1	lcl|NZ_LMXK01000072.1_cds_WP_000604524.1_2598	83.562	365	365
WP_004472170.1	lcl|NZ_LMXK01000072.1_cds_WP_000884060.1_2597	94.595	185	185
WP_004472170.1	lcl|NZ_LMXK01000107.1_cds_WP_000351733.1_3136	39.286	140	185
WP_004479538.1	lcl|NZ_LMXK01000072.1_cds_WP_000646253.1_2596	93.598	328	329
WP_004479538.1	lcl|NZ_LMXK01000006.1_cds_WP_000744700.1_434	31.429	315	329
WP_004479538.1	lcl|NZ_LMXK01000003.1_cds_WP_000723090.1_242	29.552	335	329
WP_004479538.1	lcl|NZ_LMXK01000016.1_cds_WP_001984071.1_953	30.945	307	329
WP_004479538.1	lcl|NZ_LMXK01000072.1_cds_WP_000699346.1_2582	29.762	336	329
WP_004479538.1	lcl|NZ_LMXK01000002.1_cds_WP_000649924.1_204	29.721	323	329
WP_004479538.1	lcl|NZ_LMXK01000131.1_cds_WP_000709511.1_3360	29.429	333	329
WP_004479538.1	lcl|NZ_LMXK01000072.1_cds_WP_001067558.1_2593	29.642	307	329
WP_004479538.1	lcl|NZ_LMXK01000016.1_cds_WP_000688696.1_933	28.720	289	329
WP_004479538.1	lcl|NZ_LMXK01000003.1_cds_WP_000475901.1_258	27.132	258	329
WP_004479538.1	lcl|NZ_LMXK01000072.1_cds_WP_000410273.1_2599	27.509	269	329
WP_004479538.1	lcl|NZ_LMXK01000019.1_cds_WP_001074783.1_1060	29.044	272	329
WP_004479538.1	lcl|NZ_LMXK01000003.1_cds_WP_001033107.1_293	26.537	309	329
WP_004479538.1	lcl|NZ_LMXK01000012.1_cds_WP_001003562.1_774	25.591	254	329
WP_282974014.1	lcl|NZ_LMXK01000072.1_cds_WP_000774261.1_2595	89.513	267	267
WP_282974014.1	lcl|NZ_LMXK01000003.1_cds_WP_000842258.1_241	28.042	189	267
WP_282974014.1	lcl|NZ_LMXK01000103.1_cds_WP_000667727.1_3083	31.818	110	267
WP_282974014.1	lcl|NZ_LMXK01000014.1_cds_WP_000805357.1_833	37.647	85	267
WP_004472307.1	lcl|NZ_LMXK01000072.1_cds_WP_000612798.1_2594	88.189	508	509
WP_004472307.1	lcl|NZ_LMXK01000001.1_cds_WP_000291586.1_111	27.134	328	509
WP_004472307.1	lcl|NZ_LMXK01000001.1_cds_WP_000364507.1_110	28.889	90	509
WP_004472307.1	lcl|NZ_LMXK01000072.1_cds_WP_000612798.1_2594	88.189	508	509
WP_004472307.1	lcl|NZ_LMXK01000001.1_cds_WP_000291586.1_111	27.134	328	509
WP_004472307.1	lcl|NZ_LMXK01000001.1_cds_WP_000364507.1_110	28.889	90	509
WP_004479660.1	lcl|NZ_LMXK01000072.1_cds_WP_001067558.1_2593	91.818	330	330
WP_004479660.1	lcl|NZ_LMXK01000072.1_cds_WP_000646253.1_2596	30.739	257	330
WP_004479660.1	lcl|NZ_LMXK01000016.1_cds_WP_001984071.1_953	25.461	271	330
WP_004479660.1	lcl|NZ_LMXK01000006.1_cds_WP_000744700.1_434	27.215	316	330
WP_004479660.1	lcl|NZ_LMXK01000003.1_cds_WP_000723090.1_242	25.816	337	330
WP_004479660.1	lcl|NZ_LMXK01000012.1_cds_WP_001003562.1_774	27.160	243	330
WP_004479660.1	lcl|NZ_LMXK01000072.1_cds_WP_000699346.1_2582	27.803	223	330
WP_004479660.1	lcl|NZ_LMXK01000002.1_cds_WP_000649924.1_204	30.078	256	330
WP_004479660.1	lcl|NZ_LMXK01000016.1_cds_WP_000688696.1_933	26.957	230	330
WP_004479660.1	lcl|NZ_LMXK01000092.1_cds_WP_000457974.1_2920	26.562	128	330
WP_004479660.1	lcl|NZ_LMXK01000131.1_cds_WP_000709511.1_3360	30.464	151	330
WP_004472322.1	lcl|NZ_LMXK01000184.1_cds_WP_001281953.1_3697	27.177	379	366
WP_004472322.1	lcl|NZ_LMXK01000003.1_cds_WP_000172653.1_283	30.890	382	366
WP_004472322.1	lcl|NZ_LMXK01000003.1_cds_WP_000331752.1_289	32.464	345	366
WP_004472322.1	lcl|NZ_LMXK01000089.1_cds_WP_000538749.1_2882	29.412	357	366
WP_004472322.1	lcl|NZ_LMXK01000056.1_cds_WP_001982414.1_2258	31.053	190	366
WP_004472322.1	lcl|NZ_LMXK01000003.1_cds_LA733_RS01255_248	27.059	85	366
WP_004472364.1	lcl|NZ_LMXK01000089.1_cds_WP_000538749.1_2882	32.075	371	367
WP_004472364.1	lcl|NZ_LMXK01000003.1_cds_WP_000172653.1_283	32.486	354	367
WP_004472364.1	lcl|NZ_LMXK01000003.1_cds_WP_000331752.1_289	34.311	341	367
WP_004472364.1	lcl|NZ_LMXK01000184.1_cds_WP_001281953.1_3697	29.894	378	367
WP_004472364.1	lcl|NZ_LMXK01000003.1_cds_LA733_RS01255_248	32.639	144	367
WP_004472364.1	lcl|NZ_LMXK01000056.1_cds_WP_001982414.1_2258	25.138	362	367
WP_004479653.1	lcl|NZ_LMXK01000072.1_cds_WP_000776640.1_2592	38.716	545	544
WP_004479653.1	lcl|NZ_LMXK01000072.1_cds_WP_000776640.1_2592	38.716	545	544
WP_004470185.1	lcl|NZ_LMXK01000072.1_cds_WP_000424609.1_2591	67.803	264	265
WP_004470185.1	lcl|NZ_LMXK01000029.1_cds_WP_001002663.1_1442	43.210	243	265
WP_020783869.1	lcl|NZ_LMXK01000072.1_cds_WP_002074065.1_2590	85.161	310	310
WP_020783869.1	lcl|NZ_LMXK01000023.1_cds_WP_000501208.1_1242	35.855	304	310
WP_020783869.1	lcl|NZ_LMXK01000048.1_cds_WP_001183723.1_2035	26.159	302	310
WP_020783869.1	lcl|NZ_LMXK01000093.1_cds_WP_000279894.1_2943	26.316	133	310
WP_020783869.1	lcl|NZ_LMXK01000072.1_cds_WP_002074065.1_2590	85.161	310	310
WP_020783869.1	lcl|NZ_LMXK01000023.1_cds_WP_000501208.1_1242	35.855	304	310
WP_020783869.1	lcl|NZ_LMXK01000048.1_cds_WP_001183723.1_2035	26.159	302	310
WP_020783869.1	lcl|NZ_LMXK01000093.1_cds_WP_000279894.1_2943	26.316	133	310
WP_032912997.1	lcl|NZ_LMXK01000072.1_cds_WP_000479988.1_2589	90.909	264	264
WP_004470135.1	lcl|NZ_LMXK01000072.1_cds_WP_000715958.1_2588	91.473	129	130
WP_032912999.1	lcl|NZ_LMXK01000072.1_cds_WP_001088862.1_2587	84.138	145	145
WP_004470037.1	lcl|NZ_LMXK01000072.1_cds_WP_000517241.1_2586	90.498	221	221
WP_004470037.1	lcl|NZ_LMXK01000006.1_cds_WP_001082178.1_405	24.359	78	221
WP_004470037.1	lcl|NZ_LMXK01000041.1_cds_WP_001069834.1_1870	27.723	101	221
WP_282974011.1	lcl|NZ_LMXK01000003.1_cds_WP_000431677.1_294	48.485	99	141
WP_004470188.1	lcl|NZ_LMXK01000003.1_cds_WP_000697807.1_291	48.795	166	177
WP_004470188.1	lcl|NZ_LMXK01000032.1_cds_WP_001206947.1_1592	31.818	132	177
WP_282974009.1	lcl|NZ_LMXK01000003.1_cds_WP_000795980.1_290	36.186	409	408
WP_282974009.1	lcl|NZ_LMXK01000041.1_cds_WP_000347682.1_1869	25.481	208	408
WP_282974009.1	lcl|NZ_LMXK01000003.1_cds_WP_001028949.1_292	22.807	228	408
WP_282974009.1	lcl|NZ_LMXK01000006.1_cds_WP_001082178.1_405	28.144	167	408
WP_004479640.1	lcl|NZ_LMXK01000003.1_cds_WP_000331752.1_289	82.254	355	362
WP_004479640.1	lcl|NZ_LMXK01000184.1_cds_WP_001281953.1_3697	30.591	389	362
WP_004479640.1	lcl|NZ_LMXK01000003.1_cds_WP_000172653.1_283	29.610	385	362
WP_004479640.1	lcl|NZ_LMXK01000056.1_cds_WP_001982414.1_2258	23.269	361	362
WP_004479640.1	lcl|NZ_LMXK01000089.1_cds_WP_000538749.1_2882	28.175	252	362
WP_004479675.1	lcl|NZ_LMXK01000009.1_cds_WP_000007746.1_594	61.333	225	229
WP_004479675.1	lcl|NZ_LMXK01000003.1_cds_WP_001047163.1_287	41.463	41	229
WP_004479675.1	lcl|NZ_LMXK01000006.1_cds_WP_000462634.1_424	25.000	108	229
