WP_004462903.1	lcl|NZ_AOVM01000050.1_cds_WP_000340715.1_989	95.402	87	106
WP_004472299.1	lcl|NZ_AOVM01000050.1_cds_WP_000410273.1_988	92.581	310	319
WP_004472299.1	lcl|NZ_AOVM01000050.1_cds_WP_000646250.1_985	26.667	270	319
WP_004472299.1	lcl|NZ_AOVM01000138.1_cds_WP_000744700.1_3645	25.382	327	319
WP_004472299.1	lcl|NZ_AOVM01000050.1_cds_WP_000093099.1_968	53.968	63	319
WP_004472299.1	lcl|NZ_AOVM01000050.1_cds_WP_000600889.1_959	23.118	186	319
WP_004472299.1	lcl|NZ_AOVM01000050.1_cds_WP_000723090.1_906	23.368	291	319
WP_004472299.1	lcl|NZ_AOVM01000039.1_cds_WP_001984071.1_699	21.678	286	319
WP_004472299.1	lcl|NZ_AOVM01000050.1_cds_WP_001067557.1_982	24.012	329	319
WP_004479563.1	lcl|NZ_AOVM01000050.1_cds_WP_000604524.1_987	83.562	365	365
WP_004472170.1	lcl|NZ_AOVM01000050.1_cds_WP_000884059.1_986	94.595	185	185
WP_004472170.1	lcl|NZ_AOVM01000123.1_cds_WP_000351733.1_2962	39.286	140	185
WP_004479538.1	lcl|NZ_AOVM01000050.1_cds_WP_000646250.1_985	93.293	328	329
WP_004479538.1	lcl|NZ_AOVM01000138.1_cds_WP_000744700.1_3645	31.429	315	329
WP_004479538.1	lcl|NZ_AOVM01000050.1_cds_WP_000600889.1_959	31.629	313	329
WP_004479538.1	lcl|NZ_AOVM01000050.1_cds_WP_000723090.1_906	29.552	335	329
WP_004479538.1	lcl|NZ_AOVM01000039.1_cds_WP_001984071.1_699	30.945	307	329
WP_004479538.1	lcl|NZ_AOVM01000101.1_cds_WP_000649925.1_2208	29.721	323	329
WP_004479538.1	lcl|NZ_AOVM01000028.1_cds_WP_000709511.1_526	29.429	333	329
WP_004479538.1	lcl|NZ_AOVM01000050.1_cds_WP_001067557.1_982	29.316	307	329
WP_004479538.1	lcl|NZ_AOVM01000050.1_cds_WP_000601375.1_932	25.632	277	329
WP_004479538.1	lcl|NZ_AOVM01000087.1_cds_WP_000688695.1_1797	28.720	289	329
WP_004479538.1	lcl|NZ_AOVM01000050.1_cds_WP_000475904.1_923	27.536	276	329
WP_004479538.1	lcl|NZ_AOVM01000050.1_cds_WP_000410273.1_988	27.509	269	329
WP_004479538.1	lcl|NZ_AOVM01000016.1_cds_WP_001074785.1_235	29.779	272	329
WP_004479538.1	lcl|NZ_AOVM01000106.1_cds_WP_001003555.1_2368	25.984	254	329
WP_004479538.1	lcl|NZ_AOVM01000050.1_cds_WP_000487322.1_934	27.469	324	329
WP_282974014.1	lcl|NZ_AOVM01000050.1_cds_WP_000774262.1_984	88.764	267	267
WP_282974014.1	lcl|NZ_AOVM01000050.1_cds_WP_000859505.1_935	26.442	208	267
WP_282974014.1	lcl|NZ_AOVM01000050.1_cds_WP_000800438.1_954	26.178	191	267
WP_282974014.1	lcl|NZ_AOVM01000050.1_cds_WP_000842260.1_905	28.421	190	267
